WP_002725873.1	lcl|NZ_VCHG01000065.1_cds_WP_000340715.1_3036	93.902	82	106
WP_061209188.1	lcl|NZ_VCHG01000065.1_cds_WP_000410266.1_3035	92.971	313	314
WP_061209188.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	23.385	325	314
WP_061209188.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	27.309	249	314
WP_061209188.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	24.221	289	314
WP_061209188.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	24.540	326	314
WP_061208759.1	lcl|NZ_VCHG01000095.1_cds_WP_002072224.1_3694	52.277	593	594
WP_061208759.1	lcl|NZ_VCHG01000031.1_cds_WP_000667646.1_1829	32.412	398	594
WP_061208759.1	lcl|NZ_VCHG01000044.1_cds_WP_000172209.1_2367	39.565	230	594
WP_061208759.1	lcl|NZ_VCHG01000037.1_cds_WP_000828456.1_2055	36.863	255	594
WP_061208759.1	lcl|NZ_VCHG01000016.1_cds_WP_001161019.1_858	32.407	216	594
WP_061208759.1	lcl|NZ_VCHG01000018.1_cds_WP_000510770.1_998	26.606	218	594
WP_061208759.1	lcl|NZ_VCHG01000003.1_cds_WP_001052496.1_1695	25.820	244	594
WP_061208759.1	lcl|NZ_VCHG01000003.1_cds_WP_000619182.1_1740	29.098	244	594
WP_061208759.1	lcl|NZ_VCHG01000044.1_cds_WP_002071818.1_2353	28.070	228	594
WP_061208759.1	lcl|NZ_VCHG01000006.1_cds_WP_000666552.1_2838	28.099	242	594
WP_061208759.1	lcl|NZ_VCHG01000097.1_cds_WP_000603361.1_3728	29.130	230	594
WP_061208759.1	lcl|NZ_VCHG01000149.1_cds_WP_001141162.1_736	29.646	226	594
WP_061208759.1	lcl|NZ_VCHG01000002.1_cds_WP_000047473.1_1159	28.571	210	594
WP_061208759.1	lcl|NZ_VCHG01000061.1_cds_WP_001089503.1_2958	29.911	224	594
WP_061208759.1	lcl|NZ_VCHG01000028.1_cds_WP_000433117.1_1595	32.927	164	594
WP_061208759.1	lcl|NZ_VCHG01000003.1_cds_WP_000218832.1_1741	28.112	249	594
WP_061208759.1	lcl|NZ_VCHG01000100.1_cds_WP_000590871.1_211	25.943	212	594
WP_061208759.1	lcl|NZ_VCHG01000100.1_cds_WP_000590871.1_211	24.841	157	594
WP_061208759.1	lcl|NZ_VCHG01000043.1_cds_WP_000052667.1_2318	25.439	228	594
WP_061208759.1	lcl|NZ_VCHG01000110.1_cds_WP_000184524.1_357	26.728	217	594
WP_061208759.1	lcl|NZ_VCHG01000077.1_cds_WP_001288322.1_3322	28.241	216	594
WP_061208759.1	lcl|NZ_VCHG01000104.1_cds_WP_000651462.1_247	26.104	249	594
WP_061208759.1	lcl|NZ_VCHG01000009.1_cds_WP_001049212.1_3582	28.500	200	594
WP_061208759.1	lcl|NZ_VCHG01000009.1_cds_WP_001049212.1_3582	26.638	229	594
WP_061208759.1	lcl|NZ_VCHG01000060.1_cds_WP_000054169.1_2930	23.445	209	594
WP_061208759.1	lcl|NZ_VCHG01000084.1_cds_WP_000626143.1_3489	28.000	200	594
WP_061208759.1	lcl|NZ_VCHG01000084.1_cds_WP_000626143.1_3489	21.505	186	594
WP_061208759.1	lcl|NZ_VCHG01000081.1_cds_WP_000481721.1_3444	24.229	227	594
WP_061208759.1	lcl|NZ_VCHG01000081.1_cds_WP_000481721.1_3444	22.500	240	594
WP_061208759.1	lcl|NZ_VCHG01000029.1_cds_WP_000136058.1_1658	27.477	222	594
WP_061208759.1	lcl|NZ_VCHG01000095.1_cds_WP_002072224.1_3694	52.277	593	594
WP_061208759.1	lcl|NZ_VCHG01000031.1_cds_WP_000667646.1_1829	32.412	398	594
WP_061208759.1	lcl|NZ_VCHG01000044.1_cds_WP_000172209.1_2367	39.565	230	594
WP_061208759.1	lcl|NZ_VCHG01000037.1_cds_WP_000828456.1_2055	36.863	255	594
WP_061208759.1	lcl|NZ_VCHG01000016.1_cds_WP_001161019.1_858	32.407	216	594
WP_061208759.1	lcl|NZ_VCHG01000018.1_cds_WP_000510770.1_998	26.606	218	594
