WP_002725873.1	lcl|NZ_RQEV01000012.1_cds_WP_135813931.1_774	65.432	81	106
WP_061209188.1	lcl|NZ_RQEV01000012.1_cds_WP_135813932.1_775	65.806	310	314
WP_061209188.1	lcl|NZ_RQEV01000003.1_cds_WP_135812446.1_548	24.458	323	314
WP_061209188.1	lcl|NZ_RQEV01000011.1_cds_WP_135813765.1_1427	24.850	334	314
WP_061209188.1	lcl|NZ_RQEV01000012.1_cds_WP_135813935.1_778	25.157	318	314
WP_061209188.1	lcl|NZ_RQEV01000011.1_cds_WP_135813669.1_1317	23.323	313	314
WP_061208759.1	lcl|NZ_RQEV01000012.1_cds_WP_135813942.1_786	50.521	576	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_167884793.1_252	32.405	395	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812132.1_187	37.931	232	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812361.1_453	36.434	258	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_167884806.1_429	34.545	220	594
WP_061208759.1	lcl|NZ_RQEV01000008.1_cds_WP_135812993.1_1879	28.696	230	594
WP_061208759.1	lcl|NZ_RQEV01000011.1_cds_WP_167884855.1_1225	28.194	227	594
WP_061208759.1	lcl|NZ_RQEV01000002.1_cds_WP_135811954.1_3158	25.847	236	594
WP_061208759.1	lcl|NZ_RQEV01000008.1_cds_WP_135813108.1_2002	28.696	230	594
WP_061208759.1	lcl|NZ_RQEV01000009.1_cds_WP_135813198.1_2929	28.440	218	594
WP_061208759.1	lcl|NZ_RQEV01000012.1_cds_WP_135814142.1_1034	27.094	203	594
WP_061208759.1	lcl|NZ_RQEV01000008.1_cds_WP_246032048.1_1994	29.167	216	594
WP_061208759.1	lcl|NZ_RQEV01000017.1_cds_WP_135814592.1_2815	28.634	227	594
WP_061208759.1	lcl|NZ_RQEV01000018.1_cds_WP_135814687.1_3208	28.311	219	594
WP_061208759.1	lcl|NZ_RQEV01000018.1_cds_WP_135814704.1_3227	25.000	228	594
WP_061208759.1	lcl|NZ_RQEV01000017.1_cds_WP_135814587.1_2809	29.319	191	594
WP_061208759.1	lcl|NZ_RQEV01000018.1_cds_WP_135814658.1_3177	31.068	206	594
WP_061208759.1	lcl|NZ_RQEV01000011.1_cds_WP_135813633.1_1276	25.962	208	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812476.1_584	23.611	216	594
WP_061208759.1	lcl|NZ_RQEV01000001.1_cds_WP_246031928.1_2330	26.293	232	594
WP_061208759.1	lcl|NZ_RQEV01000008.1_cds_WP_135813113.1_2007	24.324	259	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812243.1_321	28.947	190	594
WP_061208759.1	lcl|NZ_RQEV01000015.1_cds_WP_135814415.1_2675	24.257	202	594
WP_061208759.1	lcl|NZ_RQEV01000008.1_cds_WP_135812954.1_1840	26.866	201	594
WP_061208759.1	lcl|NZ_RQEV01000008.1_cds_WP_135812954.1_1840	27.826	230	594
WP_061208759.1	lcl|NZ_RQEV01000002.1_cds_WP_135811908.1_3104	27.215	158	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812338.1_428	26.587	252	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812205.1_277	24.194	248	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812127.1_182	24.719	178	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812127.1_182	27.083	192	594
WP_061208759.1	lcl|NZ_RQEV01000010.1_cds_WP_135813381.1_2163	24.590	244	594
WP_061208759.1	lcl|NZ_RQEV01000012.1_cds_WP_135814013.1_870	21.930	228	594
WP_061208759.1	lcl|NZ_RQEV01000001.1_cds_WP_135811661.1_2318	28.440	218	594
WP_061208759.1	lcl|NZ_RQEV01000018.1_cds_WP_135814768.1_3307	31.325	83	594
WP_061208759.1	lcl|NZ_RQEV01000012.1_cds_WP_135813942.1_786	50.521	576	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_167884793.1_252	32.405	395	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812132.1_187	37.931	232	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812361.1_453	36.434	258	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_167884806.1_429	34.545	220	594
WP_061208759.1	lcl|NZ_RQEV01000008.1_cds_WP_135812993.1_1879	28.696	230	594
WP_061208759.1	lcl|NZ_RQEV01000011.1_cds_WP_167884855.1_1225	28.194	227	594
WP_061208759.1	lcl|NZ_RQEV01000002.1_cds_WP_135811954.1_3158	25.847	236	594
WP_061208759.1	lcl|NZ_RQEV01000008.1_cds_WP_135813108.1_2002	28.696	230	594
WP_061208759.1	lcl|NZ_RQEV01000009.1_cds_WP_135813198.1_2929	28.440	218	594
WP_061208759.1	lcl|NZ_RQEV01000012.1_cds_WP_135814142.1_1034	27.094	203	594
WP_061208759.1	lcl|NZ_RQEV01000008.1_cds_WP_246032048.1_1994	29.167	216	594
WP_061208759.1	lcl|NZ_RQEV01000017.1_cds_WP_135814592.1_2815	28.634	227	594
WP_061208759.1	lcl|NZ_RQEV01000018.1_cds_WP_135814687.1_3208	28.311	219	594
WP_061208759.1	lcl|NZ_RQEV01000018.1_cds_WP_135814704.1_3227	25.000	228	594
WP_061208759.1	lcl|NZ_RQEV01000017.1_cds_WP_135814587.1_2809	29.319	191	594
WP_061208759.1	lcl|NZ_RQEV01000018.1_cds_WP_135814658.1_3177	31.068	206	594
WP_061208759.1	lcl|NZ_RQEV01000011.1_cds_WP_135813633.1_1276	25.962	208	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812476.1_584	23.611	216	594
WP_061208759.1	lcl|NZ_RQEV01000001.1_cds_WP_246031928.1_2330	26.293	232	594
WP_061208759.1	lcl|NZ_RQEV01000008.1_cds_WP_135813113.1_2007	24.324	259	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812243.1_321	28.947	190	594
WP_061208759.1	lcl|NZ_RQEV01000015.1_cds_WP_135814415.1_2675	24.257	202	594
WP_061208759.1	lcl|NZ_RQEV01000008.1_cds_WP_135812954.1_1840	26.866	201	594
WP_061208759.1	lcl|NZ_RQEV01000008.1_cds_WP_135812954.1_1840	27.826	230	594
WP_061208759.1	lcl|NZ_RQEV01000002.1_cds_WP_135811908.1_3104	27.215	158	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812338.1_428	26.587	252	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812205.1_277	24.194	248	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812127.1_182	24.719	178	594
WP_061208759.1	lcl|NZ_RQEV01000003.1_cds_WP_135812127.1_182	27.083	192	594
WP_061208759.1	lcl|NZ_RQEV01000010.1_cds_WP_135813381.1_2163	24.590	244	594
WP_061208759.1	lcl|NZ_RQEV01000012.1_cds_WP_135814013.1_870	21.930	228	594
WP_061208759.1	lcl|NZ_RQEV01000001.1_cds_WP_135811661.1_2318	28.440	218	594
WP_061208759.1	lcl|NZ_RQEV01000018.1_cds_WP_135814768.1_3307	31.325	83	594
WP_061208754.1	lcl|NZ_RQEV01000012.1_cds_WP_135813935.1_778	30.861	337	343
WP_061208754.1	lcl|NZ_RQEV01000011.1_cds_WP_135813765.1_1427	29.395	347	343
WP_061208754.1	lcl|NZ_RQEV01000003.1_cds_WP_135812446.1_548	25.369	339	343
WP_061208754.1	lcl|NZ_RQEV01000011.1_cds_WP_135813669.1_1317	23.768	345	343
WP_061208754.1	lcl|NZ_RQEV01000012.1_cds_WP_135813954.1_800	26.695	236	343
WP_061208754.1	lcl|NZ_RQEV01000012.1_cds_WP_135814151.1_1045	28.862	246	343
WP_061208754.1	lcl|NZ_RQEV01000012.1_cds_WP_135813937.1_781	28.980	245	343
WP_061208754.1	lcl|NZ_RQEV01000011.1_cds_WP_135813568.1_1196	22.034	295	343
WP_061208754.1	lcl|NZ_RQEV01000012.1_cds_WP_135813966.1_814	25.833	240	343
WP_061208754.1	lcl|NZ_RQEV01000012.1_cds_WP_135813989.1_839	26.590	173	343
WP_061208754.1	lcl|NZ_RQEV01000008.1_cds_WP_135812999.1_1886	23.305	236	343
WP_061208756.1	lcl|NZ_RQEV01000012.1_cds_WP_135813944.1_788	33.040	227	577
WP_061208756.1	lcl|NZ_RQEV01000012.1_cds_WP_135813952.1_798	29.630	243	577
WP_061208756.1	lcl|NZ_RQEV01000008.1_cds_WP_135812905.1_1780	27.347	245	577
WP_061208756.1	lcl|NZ_RQEV01000003.1_cds_WP_167884801.1_41	29.448	163	577
WP_061208756.1	lcl|NZ_RQEV01000003.1_cds_WP_135812071.1_116	44.444	54	577
WP_061208756.1	lcl|NZ_RQEV01000012.1_cds_WP_135813944.1_788	33.040	227	577
WP_061208756.1	lcl|NZ_RQEV01000012.1_cds_WP_135813952.1_798	29.630	243	577
WP_061208756.1	lcl|NZ_RQEV01000008.1_cds_WP_135812905.1_1780	27.347	245	577
WP_061208756.1	lcl|NZ_RQEV01000003.1_cds_WP_167884801.1_41	29.448	163	577
WP_061208756.1	lcl|NZ_RQEV01000003.1_cds_WP_135812071.1_116	44.444	54	577
WP_061208756.1	lcl|NZ_RQEV01000012.1_cds_WP_135813944.1_788	33.040	227	577
WP_061208756.1	lcl|NZ_RQEV01000012.1_cds_WP_135813952.1_798	29.630	243	577
