WP_002725873.1	lcl|NZ_JQRR01000008.1_cds_WP_002614501.1_195	97.561	82	106
WP_061209188.1	lcl|NZ_JQRR01000008.1_cds_WP_004503085.1_194	97.452	314	314
WP_061209188.1	lcl|NZ_JQRR01000008.1_cds_JF91_RS20710_175	63.492	63	314
WP_061209188.1	lcl|NZ_JQRR01000008.1_cds_WP_061217629.1_191	27.711	249	314
WP_061209188.1	lcl|NZ_JQRR01000024.1_cds_WP_002615921.1_861	24.224	322	314
WP_061209188.1	lcl|NZ_JQRR01000065.1_cds_WP_016760841.1_1936	22.776	281	314
WP_061209188.1	lcl|NZ_JQRR01000223.1_cds_WP_061222152.1_3718	26.045	311	314
WP_061209188.1	lcl|NZ_JQRR01000008.1_cds_WP_061221763.1_188	24.024	333	314
WP_061209188.1	lcl|NZ_JQRR01000065.1_cds_WP_004503537.1_1910	20.952	315	314
WP_061209188.1	lcl|NZ_JQRR01000088.1_cds_WP_004503074.1_2431	22.630	327	314
WP_061208759.1	lcl|NZ_JQRR01000123.1_cds_WP_004497075.1_3034	42.105	228	594
WP_061208759.1	lcl|NZ_JQRR01000040.1_cds_WP_016760306.1_1340	40.000	230	594
WP_061208759.1	lcl|NZ_JQRR01000011.1_cds_WP_004502606.1_273	31.282	390	594
WP_061208759.1	lcl|NZ_JQRR01000088.1_cds_WP_061222010.1_2427	35.115	262	594
WP_061208759.1	lcl|NZ_JQRR01000098.1_cds_WP_004500775.1_2631	32.407	216	594
WP_061208759.1	lcl|NZ_JQRR01000029.1_cds_WP_002628472.1_988	26.728	217	594
WP_061208759.1	lcl|NZ_JQRR01000070.1_cds_WP_002623155.1_2052	28.629	248	594
WP_061208759.1	lcl|NZ_JQRR01000063.1_cds_WP_002620949.1_1880	30.556	216	594
WP_061208759.1	lcl|NZ_JQRR01000058.1_cds_WP_002626620.1_1828	29.386	228	594
WP_061208759.1	lcl|NZ_JQRR01000054.1_cds_WP_061218155.1_1702	30.583	206	594
WP_061208759.1	lcl|NZ_JQRR01000110.1_cds_WP_004503386.1_2877	25.911	247	594
WP_061208759.1	lcl|NZ_JQRR01000110.1_cds_WP_004503386.1_2877	26.115	157	594
WP_061208759.1	lcl|NZ_JQRR01000094.1_cds_WP_002630438.1_2475	29.358	218	594
WP_061208759.1	lcl|NZ_JQRR01000012.1_cds_WP_004496188.1_316	29.048	210	594
WP_061208759.1	lcl|NZ_JQRR01000075.1_cds_WP_002620193.1_2118	27.197	239	594
WP_061208759.1	lcl|NZ_JQRR01000029.1_cds_WP_002618789.1_1018	28.261	230	594
WP_061208759.1	lcl|NZ_JQRR01000094.1_cds_WP_016758884.1_2510	29.032	217	594
WP_061208759.1	lcl|NZ_JQRR01000013.1_cds_WP_002616524.1_437	28.191	188	594
WP_061208759.1	lcl|NZ_JQRR01000075.1_cds_WP_004496063.1_2109	29.148	223	594
WP_061208759.1	lcl|NZ_JQRR01000121.1_cds_WP_016758634.1_2997	25.424	236	594
WP_061208759.1	lcl|NZ_JQRR01000042.1_cds_WP_002627853.1_1384	27.273	209	594
WP_061208759.1	lcl|NZ_JQRR01000032.1_cds_WP_004499602.1_1111	29.353	201	594
WP_061208759.1	lcl|NZ_JQRR01000032.1_cds_WP_004499602.1_1111	29.121	182	594
WP_061208759.1	lcl|NZ_JQRR01000053.1_cds_WP_004499872.1_1668	26.104	249	594
WP_061208759.1	lcl|NZ_JQRR01000075.1_cds_WP_004499255.1_2125	26.147	218	594
WP_061208759.1	lcl|NZ_JQRR01000063.1_cds_WP_061218099.1_1879	25.514	243	594
WP_061208759.1	lcl|NZ_JQRR01000002.1_cds_WP_004499015.1_32	23.478	230	594
WP_061208759.1	lcl|NZ_JQRR01000123.1_cds_WP_004497130.1_3024	24.887	221	594
WP_061208759.1	lcl|NZ_JQRR01000123.1_cds_WP_004497130.1_3024	22.989	261	594
WP_061208759.1	lcl|NZ_JQRR01000073.1_cds_WP_002634774.1_2062	26.500	200	594
WP_061208759.1	lcl|NZ_JQRR01000073.1_cds_WP_002634774.1_2062	22.581	186	594
WP_061208759.1	lcl|NZ_JQRR01000110.1_cds_WP_004503387.1_2888	28.070	228	594
WP_061208759.1	lcl|NZ_JQRR01000123.1_cds_WP_004497075.1_3034	42.105	228	594
WP_061208759.1	lcl|NZ_JQRR01000040.1_cds_WP_016760306.1_1340	40.000	230	594
WP_061208759.1	lcl|NZ_JQRR01000011.1_cds_WP_004502606.1_273	31.282	390	594
WP_061208759.1	lcl|NZ_JQRR01000088.1_cds_WP_061222010.1_2427	35.115	262	594
WP_061208759.1	lcl|NZ_JQRR01000098.1_cds_WP_004500775.1_2631	32.407	216	594
WP_061208759.1	lcl|NZ_JQRR01000029.1_cds_WP_002628472.1_988	26.728	217	594
WP_061208759.1	lcl|NZ_JQRR01000070.1_cds_WP_002623155.1_2052	28.629	248	594
WP_061208759.1	lcl|NZ_JQRR01000063.1_cds_WP_002620949.1_1880	30.556	216	594
WP_061208759.1	lcl|NZ_JQRR01000058.1_cds_WP_002626620.1_1828	29.386	228	594
