WP_002725873.1	lcl|NZ_AHMV02000028.1_cds_WP_004753574.1_854	91.463	82	106
WP_061209188.1	lcl|NZ_AHMV02000028.1_cds_WP_004761722.1_855	92.949	312	314
WP_061209188.1	lcl|NZ_AHMV02000028.1_cds_WP_004755430.1_858	27.309	249	314
WP_061209188.1	lcl|NZ_AHMV02000022.1_cds_WP_004753565.1_1594	23.313	326	314
WP_061209188.1	lcl|NZ_AHMV02000028.1_cds_WP_004755262.1_927	22.776	281	314
WP_061209188.1	lcl|NZ_AHMV02000028.1_cds_WP_004755319.1_861	25.152	330	314
WP_061208759.1	lcl|NZ_AHMV02000028.1_cds_WP_004754165.1_878	54.392	592	594
WP_061208759.1	lcl|NZ_AHMV02000011.1_cds_WP_004752998.1_2655	32.061	393	594
WP_061208759.1	lcl|NZ_AHMV02000012.1_cds_WP_004754744.1_2373	40.000	230	594
WP_061208759.1	lcl|NZ_AHMV02000002.1_cds_WP_004755367.1_3492	36.863	255	594
WP_061208759.1	lcl|NZ_AHMV02000018.1_cds_WP_004759288.1_1924	32.243	214	594
WP_061208759.1	lcl|NZ_AHMV02000020.1_cds_WP_004751633.1_1741	28.689	244	594
WP_061208759.1	lcl|NZ_AHMV02000014.1_cds_WP_004750725.1_2306	26.977	215	594
WP_061208759.1	lcl|NZ_AHMV02000022.1_cds_WP_004754759.1_1479	25.833	240	594
WP_061208759.1	lcl|NZ_AHMV02000012.1_cds_WP_004754327.1_2393	28.634	227	594
WP_061208759.1	lcl|NZ_AHMV02000028.1_cds_WP_004753839.1_756	29.565	230	594
WP_061208759.1	lcl|NZ_AHMV02000031.1_cds_WP_004752570.1_218	28.099	242	594
WP_061208759.1	lcl|NZ_AHMV02000024.1_cds_WP_004753339.1_1257	30.942	223	594
WP_061208759.1	lcl|NZ_AHMV02000017.1_cds_WP_016749953.1_2165	28.571	210	594
WP_061208759.1	lcl|NZ_AHMV02000017.1_cds_WP_004752581.1_2039	34.356	163	594
WP_061208759.1	lcl|NZ_AHMV02000031.1_cds_WP_004752322.1_238	29.464	224	594
WP_061208759.1	lcl|NZ_AHMV02000028.1_cds_WP_004753899.1_587	29.167	192	594
WP_061208759.1	lcl|NZ_AHMV02000005.1_cds_WP_004754310.1_2985	26.316	228	594
WP_061208759.1	lcl|NZ_AHMV02000020.1_cds_WP_004751619.1_1742	27.686	242	594
WP_061208759.1	lcl|NZ_AHMV02000027.1_cds_WP_004761397.1_1100	26.852	216	594
WP_061208759.1	lcl|NZ_AHMV02000009.1_cds_WP_004760205.1_2798	25.472	212	594
WP_061208759.1	lcl|NZ_AHMV02000009.1_cds_WP_004760205.1_2798	24.204	157	594
WP_061208759.1	lcl|NZ_AHMV02000028.1_cds_WP_004753756.1_967	25.000	252	594
WP_061208759.1	lcl|NZ_AHMV02000030.1_cds_WP_004752046.1_392	28.358	201	594
WP_061208759.1	lcl|NZ_AHMV02000030.1_cds_WP_004752046.1_392	25.991	227	594
WP_061208759.1	lcl|NZ_AHMV02000028.1_cds_WP_004761594.1_774	24.167	240	594
WP_061208759.1	lcl|NZ_AHMV02000012.1_cds_WP_004754099.1_2378	28.000	200	594
WP_061208759.1	lcl|NZ_AHMV02000012.1_cds_WP_004754099.1_2378	21.505	186	594
WP_061208759.1	lcl|NZ_AHMV02000027.1_cds_WP_004761392.1_1069	23.256	215	594
WP_061208759.1	lcl|NZ_AHMV02000027.1_cds_WP_004761392.1_1069	22.594	239	594
WP_061208759.1	lcl|NZ_AHMV02000011.1_cds_WP_004752989.1_2608	27.928	222	594
WP_061208759.1	lcl|NZ_AHMV02000028.1_cds_WP_004754165.1_878	54.392	592	594
WP_061208759.1	lcl|NZ_AHMV02000011.1_cds_WP_004752998.1_2655	32.061	393	594
WP_061208759.1	lcl|NZ_AHMV02000012.1_cds_WP_004754744.1_2373	40.000	230	594
WP_061208759.1	lcl|NZ_AHMV02000002.1_cds_WP_004755367.1_3492	36.863	255	594
WP_061208759.1	lcl|NZ_AHMV02000018.1_cds_WP_004759288.1_1924	32.243	214	594
WP_061208759.1	lcl|NZ_AHMV02000020.1_cds_WP_004751633.1_1741	28.689	244	594
WP_061208759.1	lcl|NZ_AHMV02000014.1_cds_WP_004750725.1_2306	26.977	215	594
WP_061208759.1	lcl|NZ_AHMV02000022.1_cds_WP_004754759.1_1479	25.833	240	594
WP_061208759.1	lcl|NZ_AHMV02000012.1_cds_WP_004754327.1_2393	28.634	227	594
WP_061208759.1	lcl|NZ_AHMV02000028.1_cds_WP_004753839.1_756	29.565	230	594
WP_061208759.1	lcl|NZ_AHMV02000031.1_cds_WP_004752570.1_218	28.099	242	594
WP_061208759.1	lcl|NZ_AHMV02000024.1_cds_WP_004753339.1_1257	30.942	223	594
WP_061208759.1	lcl|NZ_AHMV02000017.1_cds_WP_016749953.1_2165	28.571	210	594
WP_061208759.1	lcl|NZ_AHMV02000017.1_cds_WP_004752581.1_2039	34.356	163	594
WP_061208759.1	lcl|NZ_AHMV02000031.1_cds_WP_004752322.1_238	29.464	224	594
WP_061208759.1	lcl|NZ_AHMV02000028.1_cds_WP_004753899.1_587	29.167	192	594
WP_061208759.1	lcl|NZ_AHMV02000005.1_cds_WP_004754310.1_2985	26.316	228	594
WP_061208759.1	lcl|NZ_AHMV02000020.1_cds_WP_004751619.1_1742	27.686	242	594
WP_061208759.1	lcl|NZ_AHMV02000027.1_cds_WP_004761397.1_1100	26.852	216	594
WP_061208759.1	lcl|NZ_AHMV02000009.1_cds_WP_004760205.1_2798	25.472	212	594
WP_061208759.1	lcl|NZ_AHMV02000009.1_cds_WP_004760205.1_2798	24.204	157	594
WP_061208759.1	lcl|NZ_AHMV02000028.1_cds_WP_004753756.1_967	25.000	252	594
WP_061208759.1	lcl|NZ_AHMV02000030.1_cds_WP_004752046.1_392	28.358	201	594
WP_061208759.1	lcl|NZ_AHMV02000030.1_cds_WP_004752046.1_392	25.991	227	594
WP_061208759.1	lcl|NZ_AHMV02000028.1_cds_WP_004761594.1_774	24.167	240	594
WP_061208759.1	lcl|NZ_AHMV02000012.1_cds_WP_004754099.1_2378	28.000	200	594
WP_061208759.1	lcl|NZ_AHMV02000012.1_cds_WP_004754099.1_2378	21.505	186	594
WP_061208759.1	lcl|NZ_AHMV02000027.1_cds_WP_004761392.1_1069	23.256	215	594
WP_061208759.1	lcl|NZ_AHMV02000027.1_cds_WP_004761392.1_1069	22.594	239	594
WP_061208759.1	lcl|NZ_AHMV02000011.1_cds_WP_004752989.1_2608	27.928	222	594
WP_061208754.1	lcl|NZ_AHMV02000028.1_cds_WP_004755430.1_858	31.953	338	343
WP_061208754.1	lcl|NZ_AHMV02000028.1_cds_WP_004755262.1_927	27.429	350	343
WP_061208754.1	lcl|NZ_AHMV02000022.1_cds_WP_004753565.1_1594	26.686	341	343
WP_061208754.1	lcl|NZ_AHMV02000027.1_cds_WP_004751543.1_1122	25.926	243	343
WP_061208754.1	lcl|NZ_AHMV02000005.1_cds_WP_004755135.1_3016	23.782	349	343
WP_061208754.1	lcl|NZ_AHMV02000028.1_cds_WP_004755319.1_861	28.980	245	343
WP_061208754.1	lcl|NZ_AHMV02000017.1_cds_WP_004751780.1_2099	28.689	244	343
WP_061208756.1	lcl|NZ_AHMV02000022.1_cds_WP_004756071.1_1430	25.806	279	577
WP_061208756.1	lcl|NZ_AHMV02000014.1_cds_WP_004750331.1_2332	24.430	307	577
WP_061208756.1	lcl|NZ_AHMV02000028.1_cds_WP_004754420.1_901	31.646	79	577
WP_061208756.1	lcl|NZ_AHMV02000022.1_cds_WP_004756071.1_1430	25.806	279	577
WP_061208756.1	lcl|NZ_AHMV02000014.1_cds_WP_004750331.1_2332	24.430	307	577
