WP_002725873.1	lcl|NZ_JAHERX010000056.1_cds_WP_000340715.1_2812	93.902	82	106
WP_061209188.1	lcl|NZ_JAHERX010000056.1_cds_WP_000410266.1_2811	92.971	313	314
WP_061209188.1	lcl|NZ_JAHERX010000013.1_cds_WP_000744698.1_619	23.385	325	314
WP_061209188.1	lcl|NZ_JAHERX010000056.1_cds_WP_000646254.1_2808	27.309	249	314
WP_061209188.1	lcl|NZ_JAHERX010000054.1_cds_WP_000723091.1_2769	24.221	289	314
WP_061209188.1	lcl|NZ_JAHERX010000056.1_cds_WP_001067557.1_2805	24.540	326	314
WP_061208759.1	lcl|NZ_JAHERX010000052.1_cds_WP_002072224.1_2716	52.277	593	594
WP_061208759.1	lcl|NZ_JAHERX010000019.1_cds_WP_218198309.1_1293	32.412	398	594
WP_061208759.1	lcl|NZ_JAHERX010000048.1_cds_WP_000172209.1_2574	39.565	230	594
WP_061208759.1	lcl|NZ_JAHERX010000042.1_cds_WP_000828456.1_2406	36.863	255	594
WP_061208759.1	lcl|NZ_JAHERX010000051.1_cds_WP_001161019.1_2682	32.407	216	594
WP_061208759.1	lcl|NZ_JAHERX010000034.1_cds_KKQ77_RS07495_2121	26.606	218	594
WP_061208759.1	lcl|NZ_JAHERX010000060.1_cds_WP_001052496.1_2980	25.820	244	594
WP_061208759.1	lcl|NZ_JAHERX010000008.1_cds_WP_000619182.1_3403	29.098	244	594
WP_061208759.1	lcl|NZ_JAHERX010000048.1_cds_WP_002071818.1_2560	28.070	228	594
WP_061208759.1	lcl|NZ_JAHERX010000002.1_cds_WP_000666552.1_1357	28.099	242	594
WP_061208759.1	lcl|NZ_JAHERX010000091.1_cds_WP_000603361.1_3666	29.130	230	594
WP_061208759.1	lcl|NZ_JAHERX010000086.1_cds_WP_001141162.1_3566	29.646	226	594
WP_061208759.1	lcl|NZ_JAHERX010000046.1_cds_WP_000047473.1_2500	28.571	210	594
WP_061208759.1	lcl|NZ_JAHERX010000002.1_cds_KKQ77_RS00405_1377	29.911	224	594
WP_061208759.1	lcl|NZ_JAHERX010000002.1_cds_WP_000433117.1_1409	32.927	164	594
WP_061208759.1	lcl|NZ_JAHERX010000008.1_cds_WP_000218832.1_3402	28.112	249	594
WP_061208759.1	lcl|NZ_JAHERX010000045.1_cds_WP_000590871.1_2461	25.943	212	594
WP_061208759.1	lcl|NZ_JAHERX010000045.1_cds_WP_000590871.1_2461	24.841	157	594
WP_061208759.1	lcl|NZ_JAHERX010000113.1_cds_WP_155572125.1_349	25.439	228	594
WP_061208759.1	lcl|NZ_JAHERX010000120.1_cds_WP_000184524.1_481	26.728	217	594
WP_061208759.1	lcl|NZ_JAHERX010000154.1_cds_WP_001288322.1_928	28.241	216	594
WP_061208759.1	lcl|NZ_JAHERX010000031.1_cds_WP_000651462.1_2029	26.104	249	594
WP_061208759.1	lcl|NZ_JAHERX010000009.1_cds_WP_001049212.1_3639	28.500	200	594
WP_061208759.1	lcl|NZ_JAHERX010000009.1_cds_WP_001049212.1_3639	26.638	229	594
WP_061208759.1	lcl|NZ_JAHERX010000123.1_cds_WP_000054169.1_525	23.445	209	594
WP_061208759.1	lcl|NZ_JAHERX010000069.1_cds_WP_000626143.1_3165	28.000	200	594
