WP_002725873.1	lcl|NZ_AFKJ01000105.1_cds_WP_000340715.1_1470	93.902	82	106
WP_061209188.1	lcl|NZ_AFKJ01000105.1_cds_WP_000410273.1_1471	92.971	313	314
WP_061209188.1	lcl|NZ_AFKJ01000105.1_cds_WP_000093099.1_1491	58.730	63	314
WP_061209188.1	lcl|NZ_AFKJ01000105.1_cds_WP_000646250.1_1474	27.711	249	314
WP_061209188.1	lcl|NZ_AFKJ01000020.1_cds_WP_000744700.1_2946	23.385	325	314
WP_061209188.1	lcl|NZ_AFKJ01000105.1_cds_WP_000600889.1_1500	22.909	275	314
WP_061209188.1	lcl|NZ_AFKJ01000105.1_cds_WP_000723090.1_1553	23.875	289	314
WP_061209188.1	lcl|NZ_AFKJ01000105.1_cds_WP_001067557.1_1477	24.540	326	314
WP_061208759.1	lcl|NZ_AFKJ01000060.1_cds_WP_000667646.1_2322	32.412	398	594
WP_061208759.1	lcl|NZ_AFKJ01000030.1_cds_WP_000172202.1_2714	39.130	230	594
WP_061208759.1	lcl|NZ_AFKJ01000003.1_cds_WP_000828455.1_3648	36.863	255	594
WP_061208759.1	lcl|NZ_AFKJ01000105.1_cds_WP_000667939.1_1494	37.553	237	594
WP_061208759.1	lcl|NZ_AFKJ01000112.1_cds_WP_001161019.1_1323	32.407	216	594
WP_061208759.1	lcl|NZ_AFKJ01000178.1_cds_WP_000510777.1_354	26.941	219	594
WP_061208759.1	lcl|NZ_AFKJ01000062.1_cds_WP_001052498.1_2227	25.820	244	594
WP_061208759.1	lcl|NZ_AFKJ01000030.1_cds_WP_000942282.1_2728	28.509	228	594
WP_061208759.1	lcl|NZ_AFKJ01000113.1_cds_WP_000619175.1_1281	29.098	244	594
WP_061208759.1	lcl|NZ_AFKJ01000127.1_cds_WP_000666552.1_952	28.099	242	594
WP_061208759.1	lcl|NZ_AFKJ01000029.1_cds_WP_000603361.1_2740	29.130	230	594
WP_061208759.1	lcl|NZ_AFKJ01000054.1_cds_WP_001141158.1_2401	30.942	223	594
WP_061208759.1	lcl|NZ_AFKJ01000103.1_cds_WP_000047473.1_1601	28.571	210	594
WP_061208759.1	lcl|NZ_AFKJ01000118.1_cds_WP_001089500.1_1174	29.911	224	594
WP_061208759.1	lcl|NZ_AFKJ01000118.1_cds_WP_000433117.1_1142	32.927	164	594
WP_061208759.1	lcl|NZ_AFKJ01000113.1_cds_WP_000218838.1_1282	28.112	249	594
WP_061208759.1	lcl|NZ_AFKJ01000137.1_cds_WP_000590867.1_829	25.943	212	594
WP_061208759.1	lcl|NZ_AFKJ01000137.1_cds_WP_000590867.1_829	24.841	157	594
WP_061208759.1	lcl|NZ_AFKJ01000119.1_cds_WP_000052667.1_1119	25.439	228	594
WP_061208759.1	lcl|NZ_AFKJ01000150.1_cds_WP_000184524.1_670	26.728	217	594
WP_061208759.1	lcl|NZ_AFKJ01000013.1_cds_WP_001288326.1_3415	27.778	216	594
WP_061208759.1	lcl|NZ_AFKJ01000171.1_cds_WP_001049205.1_394	28.500	200	594
WP_061208759.1	lcl|NZ_AFKJ01000171.1_cds_WP_001049205.1_394	26.957	230	594
WP_061208759.1	lcl|NZ_AFKJ01000110.1_cds_WP_000675807.1_1369	25.506	247	594
WP_061208759.1	lcl|NZ_AFKJ01000029.1_cds_WP_000054169.1_2756	23.445	209	594
WP_061208759.1	lcl|NZ_AFKJ01000167.1_cds_WP_000626143.1_453	28.000	200	594
WP_061208759.1	lcl|NZ_AFKJ01000167.1_cds_WP_000626143.1_453	21.505	186	594
WP_061208759.1	lcl|NZ_AFKJ01000032.1_cds_WP_000481720.1_2689	24.229	227	594
WP_061208759.1	lcl|NZ_AFKJ01000032.1_cds_WP_000481720.1_2689	22.500	240	594
WP_061208759.1	lcl|NZ_AFKJ01000059.1_cds_WP_000136057.1_2341	27.027	222	594
WP_061208759.1	lcl|NZ_AFKJ01000060.1_cds_WP_000667646.1_2322	32.412	398	594
WP_061208759.1	lcl|NZ_AFKJ01000030.1_cds_WP_000172202.1_2714	39.130	230	594
WP_061208759.1	lcl|NZ_AFKJ01000003.1_cds_WP_000828455.1_3648	36.863	255	594
WP_061208759.1	lcl|NZ_AFKJ01000105.1_cds_WP_000667939.1_1494	37.553	237	594
WP_061208759.1	lcl|NZ_AFKJ01000112.1_cds_WP_001161019.1_1323	32.407	216	594
WP_061208759.1	lcl|NZ_AFKJ01000178.1_cds_WP_000510777.1_354	26.941	219	594
WP_061208759.1	lcl|NZ_AFKJ01000062.1_cds_WP_001052498.1_2227	25.820	244	594
WP_061208759.1	lcl|NZ_AFKJ01000030.1_cds_WP_000942282.1_2728	28.509	228	594
WP_061208759.1	lcl|NZ_AFKJ01000113.1_cds_WP_000619175.1_1281	29.098	244	594
WP_061208759.1	lcl|NZ_AFKJ01000127.1_cds_WP_000666552.1_952	28.099	242	594
WP_061208759.1	lcl|NZ_AFKJ01000029.1_cds_WP_000603361.1_2740	29.130	230	594
