WP_002725873.1	lcl|NZ_AOGZ02000008.1_cds_WP_040506276.1_3173	59.701	67	106
WP_061209188.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680127.1_3174	82.258	310	314
WP_061209188.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681154.1_2333	25.776	322	314
WP_061209188.1	lcl|NZ_AOGZ02000014.1_cds_WP_002988752.1_2359	22.936	327	314
WP_061209188.1	lcl|NZ_AOGZ02000016.1_cds_WP_015682959.1_330	21.925	187	314
WP_061209188.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680175.1_3193	20.818	269	314
WP_061209188.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681993.1_1791	22.018	327	314
WP_061208759.1	lcl|NZ_AOGZ02000008.1_cds_WP_015679836.1_3176	45.018	562	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_040506638.1_1316	41.102	236	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682093.1_2066	41.202	233	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015680922.1_1786	33.333	273	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682198.1_2130	37.885	227	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681981.1_1784	33.094	278	594
WP_061208759.1	lcl|NZ_AOGZ02000013.1_cds_WP_015680242.1_2742	32.035	231	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015680618.1_980	29.817	218	594
WP_061208759.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679708.1_3648	28.017	232	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682351.1_2538	31.579	209	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681482.1_1871	30.000	230	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_040507149.1_1809	32.212	208	594
WP_061208759.1	lcl|NZ_AOGZ02000008.1_cds_WP_015679850.1_3298	30.603	232	594
WP_061208759.1	lcl|NZ_AOGZ02000024.1_cds_WP_015683167.1_40	28.750	240	594
WP_061208759.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680124.1_3362	30.000	220	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_039927115.1_501	28.251	223	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682494.1_678	28.070	228	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681934.1_528	28.037	214	594
WP_061208759.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679672.1_3718	26.291	213	594
WP_061208759.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679672.1_3718	25.309	162	594
WP_061208759.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680172.1_3324	27.854	219	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681967.1_1401	29.825	228	594
WP_061208759.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679512.1_3561	29.630	189	594
WP_061208759.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679716.1_3569	27.000	200	594
WP_061208759.1	lcl|NZ_AOGZ02000024.1_cds_WP_015683169.1_12	25.833	240	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681736.1_2700	25.112	223	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681819.1_1926	24.500	200	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_232227763.1_1452	26.442	208	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_232227763.1_1452	28.261	184	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681038.1_1767	24.419	172	594
WP_061208759.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679642.1_3659	26.522	230	594
WP_061208759.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679642.1_3659	24.176	182	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682125.1_1810	26.068	234	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681337.1_1227	23.333	210	594
WP_061208759.1	lcl|NZ_AOGZ02000013.1_cds_WP_015680396.1_2891	22.596	208	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681491.1_829	26.519	181	594
WP_061208759.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680135.1_3300	23.077	208	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681771.1_1863	24.082	245	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681771.1_1863	22.745	255	594
WP_061208759.1	lcl|NZ_AOGZ02000008.1_cds_WP_015679836.1_3176	45.018	562	594
WP_061208759.1	lcl|NZ_AOGZ02000014.1_cds_WP_040506638.1_1316	41.102	236	594
