WP_002725873.1	lcl|NZ_AOVO01000023.1_cds_WP_000340715.1_360	93.902	82	106
WP_061209188.1	lcl|NZ_AOVO01000023.1_cds_WP_000410273.1_361	92.971	313	314
WP_061209188.1	lcl|NZ_AOVO01000023.1_cds_WP_000093099.1_381	58.730	63	314
WP_061209188.1	lcl|NZ_AOVO01000023.1_cds_WP_000646250.1_364	27.711	249	314
WP_061209188.1	lcl|NZ_AOVO01000145.1_cds_WP_000744700.1_3551	23.385	325	314
WP_061209188.1	lcl|NZ_AOVO01000023.1_cds_WP_000600889.1_390	22.909	275	314
WP_061209188.1	lcl|NZ_AOVO01000023.1_cds_WP_000723090.1_443	23.875	289	314
WP_061209188.1	lcl|NZ_AOVO01000023.1_cds_WP_001067557.1_367	24.540	326	314
WP_061208759.1	lcl|NZ_AOVO01000046.1_cds_WP_000667646.1_1026	32.412	398	594
WP_061208759.1	lcl|NZ_AOVO01000113.1_cds_WP_000172202.1_2520	39.130	230	594
WP_061208759.1	lcl|NZ_AOVO01000146.1_cds_WP_000828455.1_3640	36.863	255	594
WP_061208759.1	lcl|NZ_AOVO01000023.1_cds_WP_000834715.1_384	37.553	237	594
WP_061208759.1	lcl|NZ_AOVO01000136.1_cds_WP_001161019.1_3156	32.407	216	594
WP_061208759.1	lcl|NZ_AOVO01000091.1_cds_WP_000510777.1_2004	26.941	219	594
WP_061208759.1	lcl|NZ_AOVO01000081.1_cds_WP_001052498.1_1728	25.820	244	594
WP_061208759.1	lcl|NZ_AOVO01000131.1_cds_WP_000942282.1_3038	28.509	228	594
WP_061208759.1	lcl|NZ_AOVO01000087.1_cds_WP_000619175.1_1949	29.098	244	594
WP_061208759.1	lcl|NZ_AOVO01000143.1_cds_WP_000666552.1_3371	28.099	242	594
WP_061208759.1	lcl|NZ_AOVO01000030.1_cds_WP_000603361.1_644	29.130	230	594
WP_061208759.1	lcl|NZ_AOVO01000096.1_cds_WP_001141158.1_2153	30.942	223	594
WP_061208759.1	lcl|NZ_AOVO01000025.1_cds_WP_000047473.1_528	28.571	210	594
WP_061208759.1	lcl|NZ_AOVO01000143.1_cds_WP_001089500.1_3351	29.911	224	594
WP_061208759.1	lcl|NZ_AOVO01000143.1_cds_WP_000433117.1_3319	32.927	164	594
WP_061208759.1	lcl|NZ_AOVO01000087.1_cds_WP_000218838.1_1948	28.112	249	594
WP_061208759.1	lcl|NZ_AOVO01000039.1_cds_WP_000590867.1_820	25.943	212	594
WP_061208759.1	lcl|NZ_AOVO01000039.1_cds_WP_000590867.1_820	24.841	157	594
WP_061208759.1	lcl|NZ_AOVO01000070.1_cds_WP_000052667.1_1493	25.439	228	594
WP_061208759.1	lcl|NZ_AOVO01000127.1_cds_WP_000184524.1_2914	26.728	217	594
WP_061208759.1	lcl|NZ_AOVO01000119.1_cds_WP_001288326.1_2706	27.778	216	594
WP_061208759.1	lcl|NZ_AOVO01000016.1_cds_WP_001049205.1_163	28.500	200	594
WP_061208759.1	lcl|NZ_AOVO01000016.1_cds_WP_001049205.1_163	26.957	230	594
WP_061208759.1	lcl|NZ_AOVO01000023.1_cds_WP_000675807.1_486	25.506	247	594
WP_061208759.1	lcl|NZ_AOVO01000030.1_cds_WP_000054169.1_628	23.445	209	594
WP_061208759.1	lcl|NZ_AOVO01000027.1_cds_WP_000626143.1_586	28.000	200	594
WP_061208759.1	lcl|NZ_AOVO01000027.1_cds_WP_000626143.1_586	21.505	186	594
WP_061208759.1	lcl|NZ_AOVO01000114.1_cds_WP_000481720.1_2524	24.229	227	594
WP_061208759.1	lcl|NZ_AOVO01000114.1_cds_WP_000481720.1_2524	22.500	240	594
WP_061208759.1	lcl|NZ_AOVO01000046.1_cds_WP_000136057.1_892	27.027	222	594
WP_061208759.1	lcl|NZ_AOVO01000046.1_cds_WP_000667646.1_1026	32.412	398	594
WP_061208759.1	lcl|NZ_AOVO01000113.1_cds_WP_000172202.1_2520	39.130	230	594
WP_061208759.1	lcl|NZ_AOVO01000146.1_cds_WP_000828455.1_3640	36.863	255	594
WP_061208759.1	lcl|NZ_AOVO01000023.1_cds_WP_000834715.1_384	37.553	237	594
WP_061208759.1	lcl|NZ_AOVO01000136.1_cds_WP_001161019.1_3156	32.407	216	594
WP_061208759.1	lcl|NZ_AOVO01000091.1_cds_WP_000510777.1_2004	26.941	219	594
WP_061208759.1	lcl|NZ_AOVO01000081.1_cds_WP_001052498.1_1728	25.820	244	594
WP_061208759.1	lcl|NZ_AOVO01000131.1_cds_WP_000942282.1_3038	28.509	228	594
WP_061208759.1	lcl|NZ_AOVO01000087.1_cds_WP_000619175.1_1949	29.098	244	594
WP_061208759.1	lcl|NZ_AOVO01000143.1_cds_WP_000666552.1_3371	28.099	242	594
WP_061208759.1	lcl|NZ_AOVO01000030.1_cds_WP_000603361.1_644	29.130	230	594
WP_061208759.1	lcl|NZ_AOVO01000096.1_cds_WP_001141158.1_2153	30.942	223	594
WP_061208759.1	lcl|NZ_AOVO01000025.1_cds_WP_000047473.1_528	28.571	210	594
WP_061208759.1	lcl|NZ_AOVO01000143.1_cds_WP_001089500.1_3351	29.911	224	594
WP_061208759.1	lcl|NZ_AOVO01000143.1_cds_WP_000433117.1_3319	32.927	164	594
WP_061208759.1	lcl|NZ_AOVO01000087.1_cds_WP_000218838.1_1948	28.112	249	594
WP_061208759.1	lcl|NZ_AOVO01000039.1_cds_WP_000590867.1_820	25.943	212	594
WP_061208759.1	lcl|NZ_AOVO01000039.1_cds_WP_000590867.1_820	24.841	157	594
WP_061208759.1	lcl|NZ_AOVO01000070.1_cds_WP_000052667.1_1493	25.439	228	594
WP_061208759.1	lcl|NZ_AOVO01000127.1_cds_WP_000184524.1_2914	26.728	217	594
WP_061208759.1	lcl|NZ_AOVO01000119.1_cds_WP_001288326.1_2706	27.778	216	594
WP_061208759.1	lcl|NZ_AOVO01000016.1_cds_WP_001049205.1_163	28.500	200	594
WP_061208759.1	lcl|NZ_AOVO01000016.1_cds_WP_001049205.1_163	26.957	230	594
WP_061208759.1	lcl|NZ_AOVO01000023.1_cds_WP_000675807.1_486	25.506	247	594
WP_061208759.1	lcl|NZ_AOVO01000030.1_cds_WP_000054169.1_628	23.445	209	594
WP_061208759.1	lcl|NZ_AOVO01000027.1_cds_WP_000626143.1_586	28.000	200	594
WP_061208759.1	lcl|NZ_AOVO01000027.1_cds_WP_000626143.1_586	21.505	186	594
WP_061208759.1	lcl|NZ_AOVO01000114.1_cds_WP_000481720.1_2524	24.229	227	594
WP_061208759.1	lcl|NZ_AOVO01000114.1_cds_WP_000481720.1_2524	22.500	240	594
WP_061208759.1	lcl|NZ_AOVO01000046.1_cds_WP_000136057.1_892	27.027	222	594
WP_061208754.1	lcl|NZ_AOVO01000023.1_cds_WP_000646250.1_364	31.657	338	343
WP_061208754.1	lcl|NZ_AOVO01000023.1_cds_WP_000723090.1_443	26.857	350	343
WP_061208754.1	lcl|NZ_AOVO01000145.1_cds_WP_000744700.1_3551	25.959	339	343
WP_061208754.1	lcl|NZ_AOVO01000023.1_cds_WP_000600889.1_390	26.239	343	343
WP_061208754.1	lcl|NZ_AOVO01000040.1_cds_WP_001984071.1_824	23.962	313	343
WP_061208754.1	lcl|NZ_AOVO01000106.1_cds_WP_000649925.1_2381	23.837	344	343
WP_061208754.1	lcl|NZ_AOVO01000023.1_cds_WP_001067557.1_367	28.017	232	343
WP_061208754.1	lcl|NZ_AOVO01000053.1_cds_WP_001074785.1_1258	27.362	307	343
WP_061208754.1	lcl|NZ_AOVO01000023.1_cds_WP_000487322.1_415	28.571	175	343
WP_061208756.1	lcl|NZ_AOVO01000023.1_cds_WP_000132016.1_389	40.000	230	577
WP_061208756.1	lcl|NZ_AOVO01000071.1_cds_WP_001982325.1_1538	26.136	264	577
WP_061208756.1	lcl|NZ_AOVO01000023.1_cds_WP_001046757.1_399	31.004	229	577
WP_061208756.1	lcl|NZ_AOVO01000023.1_cds_WP_000675255.1_412	26.122	245	577
WP_061208756.1	lcl|NZ_AOVO01000148.1_cds_WP_000421034.1_3728	24.252	301	577
WP_061208756.1	lcl|NZ_AOVO01000023.1_cds_WP_000132016.1_389	40.000	230	577
WP_061208756.1	lcl|NZ_AOVO01000071.1_cds_WP_001982325.1_1538	26.136	264	577
WP_061208756.1	lcl|NZ_AOVO01000023.1_cds_WP_001046757.1_399	31.004	229	577
WP_061208756.1	lcl|NZ_AOVO01000023.1_cds_WP_000675255.1_412	26.122	245	577
WP_061208756.1	lcl|NZ_AOVO01000148.1_cds_WP_000421034.1_3728	24.252	301	577
WP_061208756.1	lcl|NZ_AOVO01000023.1_cds_WP_000132016.1_389	40.000	230	577
WP_061208756.1	lcl|NZ_AOVO01000071.1_cds_WP_001982325.1_1538	26.136	264	577
WP_061208756.1	lcl|NZ_AOVO01000023.1_cds_WP_001046757.1_399	31.004	229	577
WP_061208756.1	lcl|NZ_AOVO01000023.1_cds_WP_000675255.1_412	26.122	245	577
WP_061208756.1	lcl|NZ_AOVO01000148.1_cds_WP_000421034.1_3728	24.252	301	577
WP_061208757.1	lcl|NZ_AOVO01000023.1_cds_WP_000282880.1_439	39.326	89	223
WP_061208757.1	lcl|NZ_AOVO01000108.1_cds_WP_000868621.1_2419	28.571	84	223
WP_061208758.1	lcl|NZ_AOVO01000023.1_cds_WP_000582618.1_397	34.221	263	230
WP_061208758.1	lcl|NZ_AOVO01000023.1_cds_WP_001230564.1_393	29.213	267	230
WP_061208758.1	lcl|NZ_AOVO01000016.1_cds_WP_001011675.1_129	32.328	232	230
WP_061208429.1	lcl|NZ_AOVO01000023.1_cds_WP_000007538.1_420	32.673	101	306
WP_061208429.1	lcl|NZ_AOVO01000022.1_cds_WP_000394787.1_326	27.049	122	306
WP_061208429.1	lcl|NZ_AOVO01000049.1_cds_WP_001244016.1_1111	29.508	61	306
WP_061209096.1	lcl|NZ_AOVO01000023.1_cds_WP_000977950.1_404	24.545	330	607
WP_061209097.1	lcl|NZ_AOVO01000023.1_cds_WP_000600889.1_390	86.322	329	332
WP_061209097.1	lcl|NZ_AOVO01000023.1_cds_WP_000646250.1_364	30.100	299	332
WP_061209097.1	lcl|NZ_AOVO01000106.1_cds_WP_000649925.1_2381	29.338	317	332
WP_061209097.1	lcl|NZ_AOVO01000023.1_cds_WP_000723090.1_443	29.607	331	332
