WP_002725873.1	lcl|NZ_JQPK01000054.1_cds_WP_000340715.1_1517	93.902	82	106
WP_061209188.1	lcl|NZ_JQPK01000054.1_cds_WP_000410267.1_1516	93.291	313	314
WP_061209188.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	27.711	249	314
WP_061209188.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	23.385	325	314
WP_061209188.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	23.875	289	314
WP_061209188.1	lcl|NZ_JQPK01000054.1_cds_WP_001067557.1_1510	24.540	326	314
WP_061208759.1	lcl|NZ_JQPK01000054.1_cds_WP_002106376.1_1494	51.771	593	594
WP_061208759.1	lcl|NZ_JQPK01000089.1_cds_WP_000667646.1_2308	32.412	398	594
WP_061208759.1	lcl|NZ_JQPK01000053.1_cds_WP_000172203.1_1465	39.565	230	594
WP_061208759.1	lcl|NZ_JQPK01000009.1_cds_WP_000828456.1_143	36.863	255	594
WP_061208759.1	lcl|NZ_JQPK01000031.1_cds_WP_001161019.1_744	32.407	216	594
WP_061208759.1	lcl|NZ_JQPK01000083.1_cds_WP_061244888.1_2228	26.606	218	594
WP_061208759.1	lcl|NZ_JQPK01000052.1_cds_WP_001052498.1_1433	25.820	244	594
WP_061208759.1	lcl|NZ_JQPK01000053.1_cds_WP_002071818.1_1451	28.070	228	594
WP_061208759.1	lcl|NZ_JQPK01000001.1_cds_WP_061286768.1_9	28.689	244	594
WP_061208759.1	lcl|NZ_JQPK01000046.1_cds_WP_000666544.1_1230	28.099	242	594
WP_061208759.1	lcl|NZ_JQPK01000150.1_cds_WP_000603361.1_3252	29.130	230	594
WP_061208759.1	lcl|NZ_JQPK01000257.1_cds_WP_001141158.1_3926	30.942	223	594
WP_061208759.1	lcl|NZ_JQPK01000097.1_cds_WP_000047473.1_2465	28.571	210	594
WP_061208759.1	lcl|NZ_JQPK01000046.1_cds_WP_001089499.1_1250	29.911	224	594
WP_061208759.1	lcl|NZ_JQPK01000046.1_cds_WP_000433117.1_1282	32.927	164	594
WP_061208759.1	lcl|NZ_JQPK01000001.1_cds_WP_000218832.1_10	28.112	249	594
WP_061208759.1	lcl|NZ_JQPK01000132.1_cds_WP_061217493.1_2984	25.943	212	594
WP_061208759.1	lcl|NZ_JQPK01000132.1_cds_WP_061217493.1_2984	24.841	157	594
WP_061208759.1	lcl|NZ_JQPK01000029.1_cds_WP_000052667.1_659	25.439	228	594
WP_061208759.1	lcl|NZ_JQPK01000161.1_cds_WP_000184524.1_3382	26.728	217	594
WP_061208759.1	lcl|NZ_JQPK01000064.1_cds_WP_001288326.1_1740	27.778	216	594
WP_061208759.1	lcl|NZ_JQPK01000080.1_cds_WP_000651459.1_2140	25.703	249	594
WP_061208759.1	lcl|NZ_JQPK01000085.1_cds_WP_001049211.1_2256	28.000	200	594
