WP_002725873.1	lcl|NZ_AOVE01000063.1_cds_WP_000340715.1_818	93.902	82	106
WP_061209188.1	lcl|NZ_AOVE01000063.1_cds_WP_000410273.1_817	92.971	313	314
WP_061209188.1	lcl|NZ_AOVE01000063.1_cds_WP_000093099.1_797	58.730	63	314
WP_061209188.1	lcl|NZ_AOVE01000063.1_cds_WP_000646252.1_814	27.711	249	314
WP_061209188.1	lcl|NZ_AOVE01000153.1_cds_WP_000744700.1_3216	23.385	325	314
WP_061209188.1	lcl|NZ_AOVE01000063.1_cds_WP_000600889.1_788	22.909	275	314
WP_061209188.1	lcl|NZ_AOVE01000063.1_cds_WP_000723090.1_735	23.875	289	314
WP_061209188.1	lcl|NZ_AOVE01000063.1_cds_WP_001067557.1_811	24.540	326	314
WP_061208759.1	lcl|NZ_AOVE01000132.1_cds_WP_000667646.1_2496	32.412	398	594
WP_061208759.1	lcl|NZ_AOVE01000149.1_cds_WP_000172202.1_3044	39.130	230	594
WP_061208759.1	lcl|NZ_AOVE01000153.1_cds_WP_000828455.1_3127	36.863	255	594
WP_061208759.1	lcl|NZ_AOVE01000063.1_cds_WP_000834715.1_794	37.553	237	594
WP_061208759.1	lcl|NZ_AOVE01000130.1_cds_WP_001161019.1_2446	32.407	216	594
WP_061208759.1	lcl|NZ_AOVE01000136.1_cds_WP_000510777.1_2601	26.941	219	594
WP_061208759.1	lcl|NZ_AOVE01000127.1_cds_WP_001052498.1_2314	25.820	244	594
WP_061208759.1	lcl|NZ_AOVE01000148.1_cds_WP_000942282.1_3020	28.509	228	594
WP_061208759.1	lcl|NZ_AOVE01000048.1_cds_WP_000619175.1_558	29.098	244	594
WP_061208759.1	lcl|NZ_AOVE01000137.1_cds_WP_000666552.1_2605	28.099	242	594
WP_061208759.1	lcl|NZ_AOVE01000088.1_cds_WP_000603361.1_1311	29.130	230	594
WP_061208759.1	lcl|NZ_AOVE01000111.1_cds_WP_001141158.1_1914	30.942	223	594
WP_061208759.1	lcl|NZ_AOVE01000125.1_cds_WP_000047473.1_2147	28.571	210	594
WP_061208759.1	lcl|NZ_AOVE01000023.1_cds_WP_001089500.1_242	29.911	224	594
WP_061208759.1	lcl|NZ_AOVE01000023.1_cds_WP_000433117.1_274	32.927	164	594
WP_061208759.1	lcl|NZ_AOVE01000048.1_cds_WP_000218838.1_557	28.112	249	594
WP_061208759.1	lcl|NZ_AOVE01000138.1_cds_WP_000590867.1_2737	25.943	212	594
WP_061208759.1	lcl|NZ_AOVE01000138.1_cds_WP_000590867.1_2737	24.841	157	594
WP_061208759.1	lcl|NZ_AOVE01000075.1_cds_WP_000052667.1_1072	25.439	228	594
WP_061208759.1	lcl|NZ_AOVE01000142.1_cds_WP_000184524.1_2846	26.728	217	594
WP_061208759.1	lcl|NZ_AOVE01000065.1_cds_WP_001288326.1_880	27.778	216	594
WP_061208759.1	lcl|NZ_AOVE01000126.1_cds_WP_001049205.1_2249	28.500	200	594
WP_061208759.1	lcl|NZ_AOVE01000126.1_cds_WP_001049205.1_2249	26.957	230	594
WP_061208759.1	lcl|NZ_AOVE01000155.1_cds_WP_000675807.1_3296	25.506	247	594
WP_061208759.1	lcl|NZ_AOVE01000088.1_cds_WP_000054169.1_1295	23.445	209	594
WP_061208759.1	lcl|NZ_AOVE01000150.1_cds_WP_000626143.1_3049	28.000	200	594
WP_061208759.1	lcl|NZ_AOVE01000150.1_cds_WP_000626143.1_3049	21.505	186	594
WP_061208759.1	lcl|NZ_AOVE01000037.1_cds_WP_000481720.1_455	24.229	227	594
