WP_002725873.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285961.1_2670	63.514	74	106
WP_061209188.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285960.1_2669	81.290	310	314
WP_061209188.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	24.765	319	314
WP_061209188.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	26.708	322	314
WP_061209188.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	23.551	276	314
WP_061209188.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	21.354	192	314
WP_061209188.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	23.292	322	314
WP_061209188.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	19.703	269	314
WP_061208759.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287053.1_34	41.772	237	594
WP_061208759.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286522.1_678	41.202	233	594
WP_061208759.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286464.1_610	39.035	228	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284769.1_1901	33.700	273	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284767.1_1899	34.532	278	594
WP_061208759.1	lcl|NZ_JAFFPR010000009.1_cds_WP_232369135.1_1840	32.468	231	594
WP_061208759.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284977.1_2623	28.448	232	594
WP_061208759.1	lcl|NZ_JAFFPR010000054.1_cds_WP_205286793.1_2897	27.854	219	594
WP_061208759.1	lcl|NZ_JAFFPR010000055.1_cds_WP_205286860.1_2097	31.140	228	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284842.1_1989	30.870	230	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284895.1_1924	33.486	218	594
WP_061208759.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285463.1_991	30.594	219	594
WP_061208759.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284247.1_1370	27.350	234	594
WP_061208759.1	lcl|NZ_JAFFPR010000042.1_cds_WP_205286131.1_3304	27.917	240	594
WP_061208759.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284300.1_1207	28.251	223	594
WP_061208759.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284918.1_2550	26.484	219	594
WP_061208759.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284033.1_2968	28.780	205	594
WP_061208759.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286585.1_752	25.490	204	594
WP_061208759.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285409.1_927	29.150	247	594
WP_061208759.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284917.1_2549	26.291	213	594
WP_061208759.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284917.1_2549	25.309	162	594
WP_061208759.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287128.1_119	30.583	206	594
WP_061208759.1	lcl|NZ_JAFFPR010000027.1_cds_WP_135659800.1_953	27.982	218	594
WP_061208759.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284132.1_1234	27.014	211	594
WP_061208759.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284025.1_2960	25.490	204	594
WP_061208759.1	lcl|NZ_JAFFPR010000037.1_cds_WP_232369335.1_2666	24.631	203	594
WP_061208759.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283958.1_3534	23.288	219	594
WP_061208759.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287177.1_177	27.962	211	594
WP_061208759.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287177.1_177	28.261	184	594
WP_061208759.1	lcl|NZ_JAFFPR010000004.1_cds_WP_205283931.1_3241	24.020	204	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284750.1_1882	24.419	172	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284787.1_1925	26.906	223	594
WP_061208759.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286643.1_824	22.613	199	594
WP_061208759.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284966.1_2611	25.806	186	594
WP_061208759.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284966.1_2611	26.522	230	594
WP_061208759.1	lcl|NZ_JAFFPR010000022.1_cds_WP_205285099.1_1509	26.638	229	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284837.1_1981	23.600	250	594
WP_061208759.1	lcl|NZ_JAFFPR010000009.1_cds_WP_205284355.1_1698	23.474	213	594
WP_061208759.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285411.1_929	22.967	209	594
WP_061208759.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287053.1_34	41.772	237	594
WP_061208759.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286522.1_678	41.202	233	594
WP_061208759.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286464.1_610	39.035	228	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284769.1_1901	33.700	273	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284767.1_1899	34.532	278	594
WP_061208759.1	lcl|NZ_JAFFPR010000009.1_cds_WP_232369135.1_1840	32.468	231	594
WP_061208759.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284977.1_2623	28.448	232	594
WP_061208759.1	lcl|NZ_JAFFPR010000054.1_cds_WP_205286793.1_2897	27.854	219	594
WP_061208759.1	lcl|NZ_JAFFPR010000055.1_cds_WP_205286860.1_2097	31.140	228	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284842.1_1989	30.870	230	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284895.1_1924	33.486	218	594
WP_061208759.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285463.1_991	30.594	219	594
WP_061208759.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284247.1_1370	27.350	234	594
WP_061208759.1	lcl|NZ_JAFFPR010000042.1_cds_WP_205286131.1_3304	27.917	240	594
WP_061208759.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284300.1_1207	28.251	223	594
WP_061208759.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284918.1_2550	26.484	219	594
WP_061208759.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284033.1_2968	28.780	205	594
WP_061208759.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286585.1_752	25.490	204	594
WP_061208759.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285409.1_927	29.150	247	594
WP_061208759.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284917.1_2549	26.291	213	594
WP_061208759.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284917.1_2549	25.309	162	594
WP_061208759.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287128.1_119	30.583	206	594
WP_061208759.1	lcl|NZ_JAFFPR010000027.1_cds_WP_135659800.1_953	27.982	218	594
WP_061208759.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284132.1_1234	27.014	211	594
WP_061208759.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284025.1_2960	25.490	204	594
WP_061208759.1	lcl|NZ_JAFFPR010000037.1_cds_WP_232369335.1_2666	24.631	203	594
WP_061208759.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283958.1_3534	23.288	219	594
WP_061208759.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287177.1_177	27.962	211	594
WP_061208759.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287177.1_177	28.261	184	594
WP_061208759.1	lcl|NZ_JAFFPR010000004.1_cds_WP_205283931.1_3241	24.020	204	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284750.1_1882	24.419	172	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284787.1_1925	26.906	223	594
WP_061208759.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286643.1_824	22.613	199	594
WP_061208759.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284966.1_2611	25.806	186	594
WP_061208759.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284966.1_2611	26.522	230	594
WP_061208759.1	lcl|NZ_JAFFPR010000022.1_cds_WP_205285099.1_1509	26.638	229	594
WP_061208759.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284837.1_1981	23.600	250	594
WP_061208759.1	lcl|NZ_JAFFPR010000009.1_cds_WP_205284355.1_1698	23.474	213	594
WP_061208759.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285411.1_929	22.967	209	594
WP_061208754.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	25.852	352	343
WP_061208754.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	23.894	339	343
WP_061208754.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	25.140	358	343
WP_061208754.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	24.781	343	343
WP_061208754.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	28.070	228	343
WP_061208754.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	27.236	246	343
WP_061208754.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285388.1_875	25.168	298	343
WP_061208754.1	lcl|NZ_JAFFPR010000010.1_cds_WP_205284578.1_3175	26.460	291	343
WP_061208754.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283956.1_3531	27.647	170	343
WP_061208756.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284682.1_3795	36.910	233	577
WP_061208756.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284673.1_3786	31.760	233	577
WP_061208756.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285441.1_962	28.058	278	577
WP_061208756.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285959.1_2668	24.812	266	577
WP_061208756.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286639.1_817	22.886	201	577
WP_061208756.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284682.1_3795	36.910	233	577
WP_061208756.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284673.1_3786	31.760	233	577
WP_061208756.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285441.1_962	28.058	278	577
WP_061208756.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285959.1_2668	24.812	266	577
WP_061208756.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286639.1_817	22.886	201	577
WP_061208756.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284682.1_3795	36.910	233	577
WP_061208756.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284673.1_3786	31.760	233	577
WP_061208756.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285441.1_962	28.058	278	577
WP_061208756.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285959.1_2668	24.812	266	577
WP_061208756.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286639.1_817	22.886	201	577
WP_061208757.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285375.1_861	30.233	129	223
WP_061208757.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285360.1_845	28.049	82	223
WP_061208758.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284677.1_3790	33.871	248	230
WP_061208758.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285953.1_2662	32.955	264	230
WP_061208758.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287024.1_7	34.599	237	230
WP_061208428.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284269.1_1395	30.488	82	238
WP_061208428.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284100.1_1199	28.846	104	238
WP_061209096.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285358.1_843	22.333	300	607
WP_061209097.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	83.735	332	332
WP_061209097.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	30.960	323	332
WP_061209097.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	29.642	307	332
WP_061209097.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286616.1_787	26.646	319	332
WP_061209097.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	25.767	326	332
WP_061209097.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	25.987	304	332
WP_061209097.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	24.074	270	332
WP_061209097.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285960.1_2669	23.529	204	332
WP_061209098.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285955.1_2664	70.635	378	393
WP_061209098.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285362.1_847	34.771	371	393
WP_061209098.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286502.1_654	27.513	378	393
WP_061209098.1	lcl|NZ_JAFFPR010000047.1_cds_WP_205286232.1_2500	25.000	296	393
WP_061209098.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287192.1_196	22.973	296	393
WP_061209099.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285954.1_2663	54.680	203	203
