WP_002725873.1	lcl|NZ_AOVF01000047.1_cds_WP_000340715.1_684	93.902	82	106
WP_061209188.1	lcl|NZ_AOVF01000047.1_cds_WP_000410273.1_685	92.971	313	314
WP_061209188.1	lcl|NZ_AOVF01000047.1_cds_WP_000093099.1_705	58.730	63	314
WP_061209188.1	lcl|NZ_AOVF01000047.1_cds_WP_000646252.1_688	27.711	249	314
WP_061209188.1	lcl|NZ_AOVF01000125.1_cds_WP_000744700.1_2885	23.385	325	314
WP_061209188.1	lcl|NZ_AOVF01000047.1_cds_WP_000600889.1_714	22.909	275	314
WP_061209188.1	lcl|NZ_AOVF01000047.1_cds_WP_000723090.1_767	23.875	289	314
WP_061209188.1	lcl|NZ_AOVF01000047.1_cds_WP_001067557.1_691	24.540	326	314
WP_061208759.1	lcl|NZ_AOVF01000131.1_cds_WP_000667646.1_3090	32.412	398	594
WP_061208759.1	lcl|NZ_AOVF01000131.1_cds_WP_000172202.1_3133	39.130	230	594
WP_061208759.1	lcl|NZ_AOVF01000104.1_cds_WP_000828455.1_2259	36.863	255	594
WP_061208759.1	lcl|NZ_AOVF01000047.1_cds_WP_000834715.1_708	37.553	237	594
WP_061208759.1	lcl|NZ_AOVF01000138.1_cds_WP_001161019.1_3378	32.407	216	594
WP_061208759.1	lcl|NZ_AOVF01000138.1_cds_WP_000510777.1_3279	26.941	219	594
WP_061208759.1	lcl|NZ_AOVF01000105.1_cds_WP_001052498.1_2299	25.820	244	594
WP_061208759.1	lcl|NZ_AOVF01000131.1_cds_WP_000942282.1_3147	28.509	228	594
WP_061208759.1	lcl|NZ_AOVF01000105.1_cds_WP_000619175.1_2343	29.098	244	594
WP_061208759.1	lcl|NZ_AOVF01000053.1_cds_WP_000666552.1_852	28.099	242	594
WP_061208759.1	lcl|NZ_AOVF01000082.1_cds_WP_000603361.1_1727	29.130	230	594
WP_061208759.1	lcl|NZ_AOVF01000013.1_cds_WP_001141158.1_105	30.942	223	594
WP_061208759.1	lcl|NZ_AOVF01000078.1_cds_WP_000047473.1_1650	28.571	210	594
WP_061208759.1	lcl|NZ_AOVF01000084.1_cds_WP_001089500.1_1785	29.911	224	594
WP_061208759.1	lcl|NZ_AOVF01000084.1_cds_WP_000433117.1_1817	32.927	164	594
WP_061208759.1	lcl|NZ_AOVF01000105.1_cds_WP_000218838.1_2344	28.112	249	594
WP_061208759.1	lcl|NZ_AOVF01000032.1_cds_WP_000590867.1_447	25.943	212	594
WP_061208759.1	lcl|NZ_AOVF01000032.1_cds_WP_000590867.1_447	24.841	157	594
WP_061208759.1	lcl|NZ_AOVF01000016.1_cds_WP_000052667.1_140	25.439	228	594
WP_061208759.1	lcl|NZ_AOVF01000025.1_cds_WP_000184524.1_328	26.728	217	594
WP_061208759.1	lcl|NZ_AOVF01000147.1_cds_WP_001288326.1_3751	27.778	216	594
WP_061208759.1	lcl|NZ_AOVF01000017.1_cds_WP_001049205.1_155	28.500	200	594
WP_061208759.1	lcl|NZ_AOVF01000017.1_cds_WP_001049205.1_155	26.957	230	594
WP_061208759.1	lcl|NZ_AOVF01000038.1_cds_WP_000675807.1_564	25.506	247	594
WP_061208759.1	lcl|NZ_AOVF01000082.1_cds_WP_000054169.1_1743	23.445	209	594
WP_061208759.1	lcl|NZ_AOVF01000131.1_cds_WP_000626143.1_3128	28.000	200	594
WP_061208759.1	lcl|NZ_AOVF01000131.1_cds_WP_000626143.1_3128	21.505	186	594
WP_061208759.1	lcl|NZ_AOVF01000123.1_cds_WP_000481720.1_2810	24.229	227	594
WP_061208759.1	lcl|NZ_AOVF01000123.1_cds_WP_000481720.1_2810	22.500	240	594
WP_061208759.1	lcl|NZ_AOVF01000131.1_cds_WP_000136057.1_3041	27.027	222	594
WP_061208759.1	lcl|NZ_AOVF01000131.1_cds_WP_000667646.1_3090	32.412	398	594
WP_061208759.1	lcl|NZ_AOVF01000131.1_cds_WP_000172202.1_3133	39.130	230	594
WP_061208759.1	lcl|NZ_AOVF01000104.1_cds_WP_000828455.1_2259	36.863	255	594
WP_061208759.1	lcl|NZ_AOVF01000047.1_cds_WP_000834715.1_708	37.553	237	594
WP_061208759.1	lcl|NZ_AOVF01000138.1_cds_WP_001161019.1_3378	32.407	216	594
WP_061208759.1	lcl|NZ_AOVF01000138.1_cds_WP_000510777.1_3279	26.941	219	594
WP_061208759.1	lcl|NZ_AOVF01000105.1_cds_WP_001052498.1_2299	25.820	244	594
WP_061208759.1	lcl|NZ_AOVF01000131.1_cds_WP_000942282.1_3147	28.509	228	594
WP_061208759.1	lcl|NZ_AOVF01000105.1_cds_WP_000619175.1_2343	29.098	244	594
WP_061208759.1	lcl|NZ_AOVF01000053.1_cds_WP_000666552.1_852	28.099	242	594
WP_061208759.1	lcl|NZ_AOVF01000082.1_cds_WP_000603361.1_1727	29.130	230	594
WP_061208759.1	lcl|NZ_AOVF01000013.1_cds_WP_001141158.1_105	30.942	223	594
WP_061208759.1	lcl|NZ_AOVF01000078.1_cds_WP_000047473.1_1650	28.571	210	594
WP_061208759.1	lcl|NZ_AOVF01000084.1_cds_WP_001089500.1_1785	29.911	224	594
WP_061208759.1	lcl|NZ_AOVF01000084.1_cds_WP_000433117.1_1817	32.927	164	594
WP_061208759.1	lcl|NZ_AOVF01000105.1_cds_WP_000218838.1_2344	28.112	249	594
WP_061208759.1	lcl|NZ_AOVF01000032.1_cds_WP_000590867.1_447	25.943	212	594
WP_061208759.1	lcl|NZ_AOVF01000032.1_cds_WP_000590867.1_447	24.841	157	594
WP_061208759.1	lcl|NZ_AOVF01000016.1_cds_WP_000052667.1_140	25.439	228	594
WP_061208759.1	lcl|NZ_AOVF01000025.1_cds_WP_000184524.1_328	26.728	217	594
WP_061208759.1	lcl|NZ_AOVF01000147.1_cds_WP_001288326.1_3751	27.778	216	594
WP_061208759.1	lcl|NZ_AOVF01000017.1_cds_WP_001049205.1_155	28.500	200	594
WP_061208759.1	lcl|NZ_AOVF01000017.1_cds_WP_001049205.1_155	26.957	230	594
WP_061208759.1	lcl|NZ_AOVF01000038.1_cds_WP_000675807.1_564	25.506	247	594
WP_061208759.1	lcl|NZ_AOVF01000082.1_cds_WP_000054169.1_1743	23.445	209	594
WP_061208759.1	lcl|NZ_AOVF01000131.1_cds_WP_000626143.1_3128	28.000	200	594
WP_061208759.1	lcl|NZ_AOVF01000131.1_cds_WP_000626143.1_3128	21.505	186	594
WP_061208759.1	lcl|NZ_AOVF01000123.1_cds_WP_000481720.1_2810	24.229	227	594
WP_061208759.1	lcl|NZ_AOVF01000123.1_cds_WP_000481720.1_2810	22.500	240	594
WP_061208759.1	lcl|NZ_AOVF01000131.1_cds_WP_000136057.1_3041	27.027	222	594
WP_061208754.1	lcl|NZ_AOVF01000047.1_cds_WP_000646252.1_688	31.657	338	343
WP_061208754.1	lcl|NZ_AOVF01000047.1_cds_WP_000723090.1_767	26.857	350	343
WP_061208754.1	lcl|NZ_AOVF01000125.1_cds_WP_000744700.1_2885	25.959	339	343
WP_061208754.1	lcl|NZ_AOVF01000047.1_cds_WP_000600889.1_714	26.239	343	343
WP_061208754.1	lcl|NZ_AOVF01000059.1_cds_WP_001984071.1_1033	23.962	313	343
WP_061208754.1	lcl|NZ_AOVF01000076.1_cds_WP_000649925.1_1472	23.837	344	343
WP_061208754.1	lcl|NZ_AOVF01000047.1_cds_WP_001067557.1_691	28.017	232	343
WP_061208754.1	lcl|NZ_AOVF01000078.1_cds_WP_001074785.1_1580	27.362	307	343
WP_061208754.1	lcl|NZ_AOVF01000047.1_cds_WP_000487322.1_739	28.571	175	343
WP_061208756.1	lcl|NZ_AOVF01000047.1_cds_WP_000132016.1_713	40.000	230	577
WP_061208756.1	lcl|NZ_AOVF01000108.1_cds_WP_001982325.1_2529	26.136	264	577
WP_061208756.1	lcl|NZ_AOVF01000047.1_cds_WP_001046757.1_723	31.004	229	577
WP_061208756.1	lcl|NZ_AOVF01000047.1_cds_WP_000675255.1_736	26.122	245	577
WP_061208756.1	lcl|NZ_AOVF01000113.1_cds_WP_000421034.1_2640	24.252	301	577
WP_061208756.1	lcl|NZ_AOVF01000047.1_cds_WP_000132016.1_713	40.000	230	577
WP_061208756.1	lcl|NZ_AOVF01000108.1_cds_WP_001982325.1_2529	26.136	264	577
WP_061208756.1	lcl|NZ_AOVF01000047.1_cds_WP_001046757.1_723	31.004	229	577
WP_061208756.1	lcl|NZ_AOVF01000047.1_cds_WP_000675255.1_736	26.122	245	577
WP_061208756.1	lcl|NZ_AOVF01000113.1_cds_WP_000421034.1_2640	24.252	301	577
WP_061208756.1	lcl|NZ_AOVF01000047.1_cds_WP_000132016.1_713	40.000	230	577
WP_061208756.1	lcl|NZ_AOVF01000108.1_cds_WP_001982325.1_2529	26.136	264	577
WP_061208756.1	lcl|NZ_AOVF01000047.1_cds_WP_001046757.1_723	31.004	229	577
WP_061208756.1	lcl|NZ_AOVF01000047.1_cds_WP_000675255.1_736	26.122	245	577
WP_061208756.1	lcl|NZ_AOVF01000113.1_cds_WP_000421034.1_2640	24.252	301	577
WP_061208757.1	lcl|NZ_AOVF01000047.1_cds_WP_000282880.1_763	39.326	89	223
WP_061208757.1	lcl|NZ_AOVF01000068.1_cds_WP_000868621.1_1300	28.571	84	223
WP_061208758.1	lcl|NZ_AOVF01000047.1_cds_WP_000582618.1_721	34.221	263	230
WP_061208758.1	lcl|NZ_AOVF01000047.1_cds_WP_001230564.1_717	29.213	267	230
WP_061208758.1	lcl|NZ_AOVF01000106.1_cds_WP_001011675.1_2425	32.328	232	230
WP_061208429.1	lcl|NZ_AOVF01000047.1_cds_WP_000007538.1_744	32.673	101	306
WP_061208429.1	lcl|NZ_AOVF01000124.1_cds_WP_000394787.1_2858	27.049	122	306
WP_061208429.1	lcl|NZ_AOVF01000023.1_cds_WP_001244016.1_253	29.508	61	306
WP_061209096.1	lcl|NZ_AOVF01000047.1_cds_WP_000977950.1_728	24.545	330	607
WP_061209097.1	lcl|NZ_AOVF01000047.1_cds_WP_000600889.1_714	86.322	329	332
WP_061209097.1	lcl|NZ_AOVF01000047.1_cds_WP_000646252.1_688	30.100	299	332
WP_061209097.1	lcl|NZ_AOVF01000076.1_cds_WP_000649925.1_1472	29.338	317	332
WP_061209097.1	lcl|NZ_AOVF01000047.1_cds_WP_000723090.1_767	29.607	331	332
WP_061209097.1	lcl|NZ_AOVF01000125.1_cds_WP_000744700.1_2885	28.182	330	332
WP_061209097.1	lcl|NZ_AOVF01000045.1_cds_WP_000709511.1_679	27.640	322	332
WP_061209097.1	lcl|NZ_AOVF01000059.1_cds_WP_001984071.1_1033	25.159	314	332
WP_061209097.1	lcl|NZ_AOVF01000047.1_cds_WP_000487322.1_739	26.420	352	332
WP_061209097.1	lcl|NZ_AOVF01000047.1_cds_WP_001067557.1_691	25.368	272	332
WP_061209097.1	lcl|NZ_AOVF01000047.1_cds_WP_000410273.1_685	21.505	186	332
WP_061209097.1	lcl|NZ_AOVF01000047.1_cds_WP_000601375.1_741	20.588	204	332
WP_061209098.1	lcl|NZ_AOVF01000047.1_cds_WP_000947844.1_715	66.406	384	393
WP_061209098.1	lcl|NZ_AOVF01000061.1_cds_WP_001281953.1_1076	32.624	282	393
WP_061209098.1	lcl|NZ_AOVF01000047.1_cds_WP_000608295.1_693	28.060	335	393
WP_061209098.1	lcl|NZ_AOVF01000047.1_cds_WP_001198107.1_692	25.556	360	393
WP_061209098.1	lcl|NZ_AOVF01000047.1_cds_WP_000575178.1_761	26.908	249	393
WP_061209098.1	lcl|NZ_AOVF01000047.1_cds_WP_000582222.1_703	31.008	258	393
