WP_002725873.1	lcl|NZ_AHNI02000062.1_cds_WP_000340715.1_387	93.902	82	106
WP_061209188.1	lcl|NZ_AHNI02000062.1_cds_WP_000410268.1_386	93.548	310	314
WP_061209188.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	22.302	278	314
WP_061209188.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	23.385	325	314
WP_061209188.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	24.221	289	314
WP_061209188.1	lcl|NZ_AHNI02000062.1_cds_WP_000567886.1_332	23.009	226	314
WP_061208759.1	lcl|NZ_AHNI02000014.1_cds_WP_000667646.1_3242	32.412	398	594
WP_061208759.1	lcl|NZ_AHNI02000040.1_cds_WP_002108143.1_1287	39.565	230	594
WP_061208759.1	lcl|NZ_AHNI02000035.1_cds_WP_000828456.1_1604	36.863	255	594
WP_061208759.1	lcl|NZ_AHNI02000062.1_cds_WP_025180279.1_359	34.649	228	594
WP_061208759.1	lcl|NZ_AHNI02000001.1_cds_WP_001161019.1_3904	32.407	216	594
WP_061208759.1	lcl|NZ_AHNI02000031.1_cds_WP_000510771.1_2201	26.941	219	594
WP_061208759.1	lcl|NZ_AHNI02000035.1_cds_WP_001052496.1_1802	25.820	244	594
WP_061208759.1	lcl|NZ_AHNI02000035.1_cds_WP_000619182.1_1847	29.098	244	594
WP_061208759.1	lcl|NZ_AHNI02000008.1_cds_WP_002071818.1_3617	28.070	228	594
WP_061208759.1	lcl|NZ_AHNI02000019.1_cds_WP_000666544.1_2784	28.099	242	594
WP_061208759.1	lcl|NZ_AHNI02000052.1_cds_WP_000603361.1_721	29.130	230	594
WP_061208759.1	lcl|NZ_AHNI02000070.1_cds_WP_001141155.1_7	30.942	223	594
WP_061208759.1	lcl|NZ_AHNI02000021.1_cds_WP_000047473.1_2565	28.571	210	594
WP_061208759.1	lcl|NZ_AHNI02000050.1_cds_WP_001089503.1_921	29.911	224	594
WP_061208759.1	lcl|NZ_AHNI02000050.1_cds_WP_000433117.1_953	32.927	164	594
WP_061208759.1	lcl|NZ_AHNI02000035.1_cds_WP_000218832.1_1848	28.112	249	594
WP_061208759.1	lcl|NZ_AHNI02000064.1_cds_WP_000590871.1_141	25.943	212	594
WP_061208759.1	lcl|NZ_AHNI02000064.1_cds_WP_000590871.1_141	24.841	157	594
WP_061208759.1	lcl|NZ_AHNI02000035.1_cds_WP_002108090.1_1501	25.439	228	594
WP_061208759.1	lcl|NZ_AHNI02000052.1_cds_WP_000184524.1_878	26.728	217	594
WP_061208759.1	lcl|NZ_AHNI02000013.1_cds_WP_001288322.1_3298	28.241	216	594
WP_061208759.1	lcl|NZ_AHNI02000062.1_cds_WP_000651462.1_269	26.104	249	594
WP_061208759.1	lcl|NZ_AHNI02000027.1_cds_WP_001049213.1_2390	28.500	200	594
WP_061208759.1	lcl|NZ_AHNI02000027.1_cds_WP_001049213.1_2390	26.638	229	594
WP_061208759.1	lcl|NZ_AHNI02000052.1_cds_WP_000054165.1_704	23.445	209	594
WP_061208759.1	lcl|NZ_AHNI02000014.1_cds_WP_000626143.1_3281	28.000	200	594
WP_061208759.1	lcl|NZ_AHNI02000014.1_cds_WP_000626143.1_3281	21.505	186	594
WP_061208759.1	lcl|NZ_AHNI02000049.1_cds_WP_000481721.1_1085	24.229	227	594
WP_061208759.1	lcl|NZ_AHNI02000049.1_cds_WP_000481721.1_1085	22.500	240	594
WP_061208759.1	lcl|NZ_AHNI02000004.1_cds_WP_000136058.1_3817	27.477	222	594
WP_061208759.1	lcl|NZ_AHNI02000014.1_cds_WP_000667646.1_3242	32.412	398	594
WP_061208759.1	lcl|NZ_AHNI02000040.1_cds_WP_002108143.1_1287	39.565	230	594
WP_061208759.1	lcl|NZ_AHNI02000035.1_cds_WP_000828456.1_1604	36.863	255	594
WP_061208759.1	lcl|NZ_AHNI02000062.1_cds_WP_025180279.1_359	34.649	228	594
WP_061208759.1	lcl|NZ_AHNI02000001.1_cds_WP_001161019.1_3904	32.407	216	594
WP_061208759.1	lcl|NZ_AHNI02000031.1_cds_WP_000510771.1_2201	26.941	219	594
WP_061208759.1	lcl|NZ_AHNI02000035.1_cds_WP_001052496.1_1802	25.820	244	594
WP_061208759.1	lcl|NZ_AHNI02000035.1_cds_WP_000619182.1_1847	29.098	244	594
WP_061208759.1	lcl|NZ_AHNI02000008.1_cds_WP_002071818.1_3617	28.070	228	594
WP_061208759.1	lcl|NZ_AHNI02000019.1_cds_WP_000666544.1_2784	28.099	242	594
WP_061208759.1	lcl|NZ_AHNI02000052.1_cds_WP_000603361.1_721	29.130	230	594
WP_061208759.1	lcl|NZ_AHNI02000070.1_cds_WP_001141155.1_7	30.942	223	594
WP_061208759.1	lcl|NZ_AHNI02000021.1_cds_WP_000047473.1_2565	28.571	210	594
WP_061208759.1	lcl|NZ_AHNI02000050.1_cds_WP_001089503.1_921	29.911	224	594
WP_061208759.1	lcl|NZ_AHNI02000050.1_cds_WP_000433117.1_953	32.927	164	594
WP_061208759.1	lcl|NZ_AHNI02000035.1_cds_WP_000218832.1_1848	28.112	249	594
WP_061208759.1	lcl|NZ_AHNI02000064.1_cds_WP_000590871.1_141	25.943	212	594
WP_061208759.1	lcl|NZ_AHNI02000064.1_cds_WP_000590871.1_141	24.841	157	594
WP_061208759.1	lcl|NZ_AHNI02000035.1_cds_WP_002108090.1_1501	25.439	228	594
WP_061208759.1	lcl|NZ_AHNI02000052.1_cds_WP_000184524.1_878	26.728	217	594
WP_061208759.1	lcl|NZ_AHNI02000013.1_cds_WP_001288322.1_3298	28.241	216	594
WP_061208759.1	lcl|NZ_AHNI02000062.1_cds_WP_000651462.1_269	26.104	249	594
WP_061208759.1	lcl|NZ_AHNI02000027.1_cds_WP_001049213.1_2390	28.500	200	594
WP_061208759.1	lcl|NZ_AHNI02000027.1_cds_WP_001049213.1_2390	26.638	229	594
WP_061208759.1	lcl|NZ_AHNI02000052.1_cds_WP_000054165.1_704	23.445	209	594
WP_061208759.1	lcl|NZ_AHNI02000014.1_cds_WP_000626143.1_3281	28.000	200	594
WP_061208759.1	lcl|NZ_AHNI02000014.1_cds_WP_000626143.1_3281	21.505	186	594
WP_061208759.1	lcl|NZ_AHNI02000049.1_cds_WP_000481721.1_1085	24.229	227	594
WP_061208759.1	lcl|NZ_AHNI02000049.1_cds_WP_000481721.1_1085	22.500	240	594
WP_061208759.1	lcl|NZ_AHNI02000004.1_cds_WP_000136058.1_3817	27.477	222	594
WP_061208753.1	lcl|NZ_AHNI02000062.1_cds_WP_025180278.1_358	26.518	313	359
WP_061208754.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	25.959	339	343
WP_061208754.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	26.286	350	343
WP_061208754.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	31.950	241	343
WP_061208754.1	lcl|NZ_AHNI02000037.1_cds_WP_002064390.1_1358	23.642	313	343
WP_061208754.1	lcl|NZ_AHNI02000035.1_cds_WP_000649924.1_1532	23.837	344	343
WP_061208754.1	lcl|NZ_AHNI02000062.1_cds_WP_000567886.1_332	23.030	330	343
WP_061208754.1	lcl|NZ_AHNI02000021.1_cds_WP_001074779.1_2632	27.036	307	343
WP_061208756.1	lcl|NZ_AHNI02000022.1_cds_WP_001982325.1_2502	26.136	264	577
WP_061208756.1	lcl|NZ_AHNI02000062.1_cds_WP_000837189.1_341	28.226	248	577
WP_061208756.1	lcl|NZ_AHNI02000031.1_cds_WP_000421042.1_2225	24.252	301	577
WP_061208756.1	lcl|NZ_AHNI02000022.1_cds_WP_001982325.1_2502	26.136	264	577
WP_061208756.1	lcl|NZ_AHNI02000062.1_cds_WP_000837189.1_341	28.226	248	577
WP_061208756.1	lcl|NZ_AHNI02000031.1_cds_WP_000421042.1_2225	24.252	301	577
WP_061208756.1	lcl|NZ_AHNI02000022.1_cds_WP_001982325.1_2502	26.136	264	577
WP_061208756.1	lcl|NZ_AHNI02000062.1_cds_WP_000837189.1_341	28.226	248	577
WP_061208756.1	lcl|NZ_AHNI02000031.1_cds_WP_000421042.1_2225	24.252	301	577
WP_061208757.1	lcl|NZ_AHNI02000062.1_cds_WP_002076509.1_384	50.249	201	223
WP_061208757.1	lcl|NZ_AHNI02000062.1_cds_WP_001068976.1_316	30.588	85	223
WP_061208757.1	lcl|NZ_AHNI02000062.1_cds_WP_000651740.1_339	25.610	82	223
WP_061208757.1	lcl|NZ_AHNI02000011.1_cds_WP_000868621.1_3428	28.571	84	223
WP_061208758.1	lcl|NZ_AHNI02000062.1_cds_WP_002108526.1_363	29.545	264	230
WP_061208758.1	lcl|NZ_AHNI02000027.1_cds_WP_001011666.1_2357	32.328	232	230
WP_061208758.1	lcl|NZ_AHNI02000062.1_cds_WP_001136119.1_383	26.754	228	230
WP_061208429.1	lcl|NZ_AHNI02000050.1_cds_WP_000394785.1_1000	27.049	122	306
WP_061208429.1	lcl|NZ_AHNI02000033.1_cds_WP_001244018.1_2043	29.508	61	306
WP_061209096.1	lcl|NZ_AHNI02000062.1_cds_WP_000665193.1_357	24.382	283	607
