WP_002725873.1	lcl|NZ_AFJQ01000026.1_cds_WP_000340715.1_3219	93.902	82	106
WP_061209188.1	lcl|NZ_AFJQ01000026.1_cds_WP_000410273.1_3220	92.971	313	314
WP_061209188.1	lcl|NZ_AFJQ01000026.1_cds_WP_000093099.1_3240	58.730	63	314
WP_061209188.1	lcl|NZ_AFJQ01000026.1_cds_WP_000646250.1_3223	27.711	249	314
WP_061209188.1	lcl|NZ_AFJQ01000089.1_cds_WP_000744700.1_2026	23.385	325	314
WP_061209188.1	lcl|NZ_AFJQ01000026.1_cds_WP_000600889.1_3249	22.909	275	314
WP_061209188.1	lcl|NZ_AFJQ01000026.1_cds_WP_000723090.1_3302	23.875	289	314
WP_061209188.1	lcl|NZ_AFJQ01000026.1_cds_WP_001067557.1_3226	24.540	326	314
WP_061208759.1	lcl|NZ_AFJQ01000164.1_cds_WP_000667646.1_1177	32.412	398	594
WP_061208759.1	lcl|NZ_AFJQ01000149.1_cds_WP_000172202.1_1430	39.130	230	594
WP_061208759.1	lcl|NZ_AFJQ01000001.1_cds_WP_000828455.1_3716	36.863	255	594
WP_061208759.1	lcl|NZ_AFJQ01000026.1_cds_WP_000834715.1_3243	37.553	237	594
WP_061208759.1	lcl|NZ_AFJQ01000022.1_cds_WP_001161019.1_3425	32.407	216	594
WP_061208759.1	lcl|NZ_AFJQ01000083.1_cds_WP_000510777.1_2104	26.941	219	594
WP_061208759.1	lcl|NZ_AFJQ01000322.1_cds_WP_001052498.1_70	25.820	244	594
WP_061208759.1	lcl|NZ_AFJQ01000314.1_cds_WP_000942282.1_137	28.509	228	594
WP_061208759.1	lcl|NZ_AFJQ01000161.1_cds_WP_000619175.1_1249	29.098	244	594
WP_061208759.1	lcl|NZ_AFJQ01000245.1_cds_WP_000666552.1_422	28.099	242	594
WP_061208759.1	lcl|NZ_AFJQ01000185.1_cds_WP_000603361.1_895	29.130	230	594
WP_061208759.1	lcl|NZ_AFJQ01000097.1_cds_WP_001141158.1_1891	30.942	223	594
WP_061208759.1	lcl|NZ_AFJQ01000307.1_cds_WP_000047473.1_274	28.571	210	594
WP_061208759.1	lcl|NZ_AFJQ01000019.1_cds_WP_001089500.1_3485	29.911	224	594
WP_061208759.1	lcl|NZ_AFJQ01000019.1_cds_WP_000433117.1_3517	32.927	164	594
WP_061208759.1	lcl|NZ_AFJQ01000161.1_cds_WP_000218838.1_1250	28.112	249	594
WP_061208759.1	lcl|NZ_AFJQ01000174.1_cds_WP_000590867.1_1025	25.943	212	594
WP_061208759.1	lcl|NZ_AFJQ01000174.1_cds_WP_000590867.1_1025	24.841	157	594
WP_061208759.1	lcl|NZ_AFJQ01000133.1_cds_WP_000052667.1_1630	25.439	228	594
WP_061208759.1	lcl|NZ_AFJQ01000215.1_cds_WP_000184524.1_620	26.728	217	594
WP_061208759.1	lcl|NZ_AFJQ01000043.1_cds_WP_001288326.1_2687	27.778	216	594
WP_061208759.1	lcl|NZ_AFJQ01000038.1_cds_WP_001049205.1_2842	28.500	200	594
WP_061208759.1	lcl|NZ_AFJQ01000038.1_cds_WP_001049205.1_2842	26.957	230	594
WP_061208759.1	lcl|NZ_AFJQ01000189.1_cds_WP_000675807.1_851	25.506	247	594
WP_061208759.1	lcl|NZ_AFJQ01000185.1_cds_WP_000054169.1_879	23.445	209	594
WP_061208759.1	lcl|NZ_AFJQ01000246.1_cds_WP_000626143.1_418	28.000	200	594
WP_061208759.1	lcl|NZ_AFJQ01000246.1_cds_WP_000626143.1_418	21.505	186	594
WP_061208759.1	lcl|NZ_AFJQ01000073.1_cds_WP_000481720.1_2223	24.229	227	594
WP_061208759.1	lcl|NZ_AFJQ01000073.1_cds_WP_000481720.1_2223	22.500	240	594
WP_061208759.1	lcl|NZ_AFJQ01000033.1_cds_WP_000136057.1_3025	27.027	222	594
WP_061208759.1	lcl|NZ_AFJQ01000164.1_cds_WP_000667646.1_1177	32.412	398	594
WP_061208759.1	lcl|NZ_AFJQ01000149.1_cds_WP_000172202.1_1430	39.130	230	594
WP_061208759.1	lcl|NZ_AFJQ01000001.1_cds_WP_000828455.1_3716	36.863	255	594
WP_061208759.1	lcl|NZ_AFJQ01000026.1_cds_WP_000834715.1_3243	37.553	237	594
WP_061208759.1	lcl|NZ_AFJQ01000022.1_cds_WP_001161019.1_3425	32.407	216	594
WP_061208759.1	lcl|NZ_AFJQ01000083.1_cds_WP_000510777.1_2104	26.941	219	594
WP_061208759.1	lcl|NZ_AFJQ01000322.1_cds_WP_001052498.1_70	25.820	244	594
WP_061208759.1	lcl|NZ_AFJQ01000314.1_cds_WP_000942282.1_137	28.509	228	594
WP_061208759.1	lcl|NZ_AFJQ01000161.1_cds_WP_000619175.1_1249	29.098	244	594
WP_061208759.1	lcl|NZ_AFJQ01000245.1_cds_WP_000666552.1_422	28.099	242	594
WP_061208759.1	lcl|NZ_AFJQ01000185.1_cds_WP_000603361.1_895	29.130	230	594
WP_061208759.1	lcl|NZ_AFJQ01000097.1_cds_WP_001141158.1_1891	30.942	223	594
WP_061208759.1	lcl|NZ_AFJQ01000307.1_cds_WP_000047473.1_274	28.571	210	594
WP_061208759.1	lcl|NZ_AFJQ01000019.1_cds_WP_001089500.1_3485	29.911	224	594
WP_061208759.1	lcl|NZ_AFJQ01000019.1_cds_WP_000433117.1_3517	32.927	164	594
WP_061208759.1	lcl|NZ_AFJQ01000161.1_cds_WP_000218838.1_1250	28.112	249	594
WP_061208759.1	lcl|NZ_AFJQ01000174.1_cds_WP_000590867.1_1025	25.943	212	594
WP_061208759.1	lcl|NZ_AFJQ01000174.1_cds_WP_000590867.1_1025	24.841	157	594
WP_061208759.1	lcl|NZ_AFJQ01000133.1_cds_WP_000052667.1_1630	25.439	228	594
WP_061208759.1	lcl|NZ_AFJQ01000215.1_cds_WP_000184524.1_620	26.728	217	594
WP_061208759.1	lcl|NZ_AFJQ01000043.1_cds_WP_001288326.1_2687	27.778	216	594
WP_061208759.1	lcl|NZ_AFJQ01000038.1_cds_WP_001049205.1_2842	28.500	200	594
WP_061208759.1	lcl|NZ_AFJQ01000038.1_cds_WP_001049205.1_2842	26.957	230	594
WP_061208759.1	lcl|NZ_AFJQ01000189.1_cds_WP_000675807.1_851	25.506	247	594
WP_061208759.1	lcl|NZ_AFJQ01000185.1_cds_WP_000054169.1_879	23.445	209	594
WP_061208759.1	lcl|NZ_AFJQ01000246.1_cds_WP_000626143.1_418	28.000	200	594
WP_061208759.1	lcl|NZ_AFJQ01000246.1_cds_WP_000626143.1_418	21.505	186	594
WP_061208759.1	lcl|NZ_AFJQ01000073.1_cds_WP_000481720.1_2223	24.229	227	594
WP_061208759.1	lcl|NZ_AFJQ01000073.1_cds_WP_000481720.1_2223	22.500	240	594
WP_061208759.1	lcl|NZ_AFJQ01000033.1_cds_WP_000136057.1_3025	27.027	222	594
WP_061208754.1	lcl|NZ_AFJQ01000026.1_cds_WP_000646250.1_3223	31.657	338	343
WP_061208754.1	lcl|NZ_AFJQ01000026.1_cds_WP_000723090.1_3302	26.857	350	343
WP_061208754.1	lcl|NZ_AFJQ01000089.1_cds_WP_000744700.1_2026	25.959	339	343
WP_061208754.1	lcl|NZ_AFJQ01000026.1_cds_WP_000600889.1_3249	26.239	343	343
WP_061208754.1	lcl|NZ_AFJQ01000052.1_cds_WP_001984071.1_2513	23.962	313	343
WP_061208754.1	lcl|NZ_AFJQ01000108.1_cds_WP_000649925.1_1832	23.837	344	343
WP_061208754.1	lcl|NZ_AFJQ01000026.1_cds_WP_001067557.1_3226	28.017	232	343
WP_061208754.1	lcl|NZ_AFJQ01000020.1_cds_WP_001074785.1_3451	27.362	307	343
WP_061208754.1	lcl|NZ_AFJQ01000026.1_cds_WP_000487322.1_3274	28.571	175	343
WP_061208756.1	lcl|NZ_AFJQ01000026.1_cds_WP_000132016.1_3248	40.000	230	577
WP_061208756.1	lcl|NZ_AFJQ01000240.1_cds_WP_000623002.1_465	26.136	264	577
WP_061208756.1	lcl|NZ_AFJQ01000026.1_cds_WP_001046757.1_3258	31.004	229	577
WP_061208756.1	lcl|NZ_AFJQ01000026.1_cds_WP_000675255.1_3271	26.122	245	577
WP_061208756.1	lcl|NZ_AFJQ01000100.1_cds_WP_000421034.1_1871	24.252	301	577
WP_061208756.1	lcl|NZ_AFJQ01000026.1_cds_WP_000132016.1_3248	40.000	230	577
WP_061208756.1	lcl|NZ_AFJQ01000240.1_cds_WP_000623002.1_465	26.136	264	577
WP_061208756.1	lcl|NZ_AFJQ01000026.1_cds_WP_001046757.1_3258	31.004	229	577
WP_061208756.1	lcl|NZ_AFJQ01000026.1_cds_WP_000675255.1_3271	26.122	245	577
WP_061208756.1	lcl|NZ_AFJQ01000100.1_cds_WP_000421034.1_1871	24.252	301	577
WP_061208756.1	lcl|NZ_AFJQ01000026.1_cds_WP_000132016.1_3248	40.000	230	577
WP_061208756.1	lcl|NZ_AFJQ01000240.1_cds_WP_000623002.1_465	26.136	264	577
WP_061208756.1	lcl|NZ_AFJQ01000026.1_cds_WP_001046757.1_3258	31.004	229	577
WP_061208756.1	lcl|NZ_AFJQ01000026.1_cds_WP_000675255.1_3271	26.122	245	577
WP_061208756.1	lcl|NZ_AFJQ01000100.1_cds_WP_000421034.1_1871	24.252	301	577
WP_061208757.1	lcl|NZ_AFJQ01000026.1_cds_WP_000282880.1_3298	39.326	89	223
WP_061208757.1	lcl|NZ_AFJQ01000074.1_cds_WP_000868621.1_2214	28.571	84	223
WP_061208758.1	lcl|NZ_AFJQ01000026.1_cds_WP_000582618.1_3256	34.221	263	230
WP_061208758.1	lcl|NZ_AFJQ01000026.1_cds_WP_001230564.1_3252	29.213	267	230
WP_061208758.1	lcl|NZ_AFJQ01000063.1_cds_WP_001011675.1_2345	32.328	232	230
WP_061208429.1	lcl|NZ_AFJQ01000026.1_cds_WP_000007538.1_3279	32.673	101	306
WP_061208429.1	lcl|NZ_AFJQ01000034.1_cds_WP_000394787.1_2987	27.049	122	306
WP_061208429.1	lcl|NZ_AFJQ01000190.1_cds_WP_001244016.1_836	29.508	61	306
WP_061209096.1	lcl|NZ_AFJQ01000026.1_cds_WP_000977950.1_3263	24.545	330	607
WP_061209097.1	lcl|NZ_AFJQ01000026.1_cds_WP_000600889.1_3249	86.322	329	332
WP_061209097.1	lcl|NZ_AFJQ01000026.1_cds_WP_000646250.1_3223	30.100	299	332
WP_061209097.1	lcl|NZ_AFJQ01000108.1_cds_WP_000649925.1_1832	29.338	317	332
WP_061209097.1	lcl|NZ_AFJQ01000026.1_cds_WP_000723090.1_3302	29.607	331	332
WP_061209097.1	lcl|NZ_AFJQ01000089.1_cds_WP_000744700.1_2026	28.182	330	332
WP_061209097.1	lcl|NZ_AFJQ01000323.1_cds_WP_000709511.1_51	27.640	322	332
