WP_002725873.1	lcl|NZ_JADHZI010000006.1_cds_WP_002725873.1_2913	100.000	106	106
WP_061209188.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733579.1_2914	100.000	313	314
WP_061209188.1	lcl|NZ_JADHZI010000017.1_cds_WP_002722638.1_626	24.845	322	314
WP_061209188.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733534.1_2917	26.908	249	314
WP_061209188.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740024.1_3008	23.132	281	314
WP_061209188.1	lcl|NZ_JADHZI010000007.1_cds_WP_002728309.1_3199	25.723	311	314
WP_061209188.1	lcl|NZ_JADHZI010000028.1_cds_WP_002743770.1_1337	20.809	173	314
WP_061209188.1	lcl|NZ_JADHZI010000006.1_cds_WP_016749081.1_2946	24.503	151	314
WP_061209188.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740721.1_2920	24.848	330	314
WP_061208759.1	lcl|NZ_JADHZI010000001.1_cds_WP_002723347.1_762	41.228	228	594
WP_061208759.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740724.1_2939	39.167	240	594
WP_061208759.1	lcl|NZ_JADHZI010000068.1_cds_WP_002742222.1_2887	40.000	230	594
WP_061208759.1	lcl|NZ_JADHZI010000029.1_cds_WP_002741286.1_1400	31.620	389	594
WP_061208759.1	lcl|NZ_JADHZI010000006.1_cds_ISU66_RS03615_2950	35.115	262	594
WP_061208759.1	lcl|NZ_JADHZI010000009.1_cds_WP_002726143.1_3367	33.333	216	594
WP_061208759.1	lcl|NZ_JADHZI010000005.1_cds_WP_002739451.1_2684	25.806	217	594
WP_061208759.1	lcl|NZ_JADHZI010000010.1_cds_WP_032854486.1_29	33.010	206	594
WP_061208759.1	lcl|NZ_JADHZI010000002.1_cds_WP_002734207.1_1478	28.017	232	594
WP_061208759.1	lcl|NZ_JADHZI010000005.1_cds_WP_002725984.1_2716	29.565	230	594
WP_061208759.1	lcl|NZ_JADHZI010000003.1_cds_WP_002721827.1_2032	29.954	217	594
WP_061208759.1	lcl|NZ_JADHZI010000003.1_cds_WP_002721914.1_1999	29.817	218	594
WP_061208759.1	lcl|NZ_JADHZI010000026.1_cds_WP_002729296.1_1263	27.948	229	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002724285.1_2373	30.093	216	594
WP_061208759.1	lcl|NZ_JADHZI010000010.1_cds_WP_002728388.1_45	29.048	210	594
WP_061208759.1	lcl|NZ_JADHZI010000011.1_cds_WP_002752475.1_181	27.197	239	594
WP_061208759.1	lcl|NZ_JADHZI010000053.1_cds_WP_002738485.1_2520	29.255	188	594
WP_061208759.1	lcl|NZ_JADHZI010000030.1_cds_WP_032853264.1_1591	25.592	211	594
WP_061208759.1	lcl|NZ_JADHZI010000030.1_cds_WP_032853264.1_1591	25.478	157	594
WP_061208759.1	lcl|NZ_JADHZI010000011.1_cds_WP_002729758.1_172	31.696	224	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002730493.1_2355	26.512	215	594
WP_061208759.1	lcl|NZ_JADHZI010000025.1_cds_WP_002733837.1_1188	29.064	203	594
WP_061208759.1	lcl|NZ_JADHZI010000025.1_cds_WP_002733837.1_1188	26.630	184	594
WP_061208759.1	lcl|NZ_JADHZI010000016.1_cds_WP_002733736.1_544	25.600	250	594
WP_061208759.1	lcl|NZ_JADHZI010000001.1_cds_WP_002735056.1_847	28.272	191	594
WP_061208759.1	lcl|NZ_JADHZI010000011.1_cds_WP_002729133.1_189	26.126	222	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002724311.1_2374	26.587	252	594
WP_061208759.1	lcl|NZ_JADHZI010000049.1_cds_WP_002739367.1_2301	23.305	236	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002734915.1_2426	24.887	221	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002734915.1_2426	22.605	261	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002739909.1_2417	27.500	200	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002739909.1_2417	22.581	186	594
WP_061208759.1	lcl|NZ_JADHZI010000030.1_cds_WP_002723659.1_1582	29.333	225	594
WP_061208759.1	lcl|NZ_JADHZI010000001.1_cds_WP_002723347.1_762	41.228	228	594
WP_061208759.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740724.1_2939	39.167	240	594
WP_061208759.1	lcl|NZ_JADHZI010000068.1_cds_WP_002742222.1_2887	40.000	230	594
WP_061208759.1	lcl|NZ_JADHZI010000029.1_cds_WP_002741286.1_1400	31.620	389	594
WP_061208759.1	lcl|NZ_JADHZI010000006.1_cds_ISU66_RS03615_2950	35.115	262	594
WP_061208759.1	lcl|NZ_JADHZI010000009.1_cds_WP_002726143.1_3367	33.333	216	594
WP_061208759.1	lcl|NZ_JADHZI010000005.1_cds_WP_002739451.1_2684	25.806	217	594
WP_061208759.1	lcl|NZ_JADHZI010000010.1_cds_WP_032854486.1_29	33.010	206	594
WP_061208759.1	lcl|NZ_JADHZI010000002.1_cds_WP_002734207.1_1478	28.017	232	594
WP_061208759.1	lcl|NZ_JADHZI010000005.1_cds_WP_002725984.1_2716	29.565	230	594
WP_061208759.1	lcl|NZ_JADHZI010000003.1_cds_WP_002721827.1_2032	29.954	217	594
WP_061208759.1	lcl|NZ_JADHZI010000003.1_cds_WP_002721914.1_1999	29.817	218	594
WP_061208759.1	lcl|NZ_JADHZI010000026.1_cds_WP_002729296.1_1263	27.948	229	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002724285.1_2373	30.093	216	594
WP_061208759.1	lcl|NZ_JADHZI010000010.1_cds_WP_002728388.1_45	29.048	210	594
WP_061208759.1	lcl|NZ_JADHZI010000011.1_cds_WP_002752475.1_181	27.197	239	594
WP_061208759.1	lcl|NZ_JADHZI010000053.1_cds_WP_002738485.1_2520	29.255	188	594
WP_061208759.1	lcl|NZ_JADHZI010000030.1_cds_WP_032853264.1_1591	25.592	211	594
WP_061208759.1	lcl|NZ_JADHZI010000030.1_cds_WP_032853264.1_1591	25.478	157	594
WP_061208759.1	lcl|NZ_JADHZI010000011.1_cds_WP_002729758.1_172	31.696	224	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002730493.1_2355	26.512	215	594
WP_061208759.1	lcl|NZ_JADHZI010000025.1_cds_WP_002733837.1_1188	29.064	203	594
WP_061208759.1	lcl|NZ_JADHZI010000025.1_cds_WP_002733837.1_1188	26.630	184	594
WP_061208759.1	lcl|NZ_JADHZI010000016.1_cds_WP_002733736.1_544	25.600	250	594
WP_061208759.1	lcl|NZ_JADHZI010000001.1_cds_WP_002735056.1_847	28.272	191	594
WP_061208759.1	lcl|NZ_JADHZI010000011.1_cds_WP_002729133.1_189	26.126	222	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002724311.1_2374	26.587	252	594
WP_061208759.1	lcl|NZ_JADHZI010000049.1_cds_WP_002739367.1_2301	23.305	236	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002734915.1_2426	24.887	221	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002734915.1_2426	22.605	261	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002739909.1_2417	27.500	200	594
WP_061208759.1	lcl|NZ_JADHZI010000004.1_cds_WP_002739909.1_2417	22.581	186	594
WP_061208759.1	lcl|NZ_JADHZI010000030.1_cds_WP_002723659.1_1582	29.333	225	594
WP_061208753.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740938.1_2945	25.185	135	359
WP_061208754.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733534.1_2917	31.657	338	343
WP_061208754.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740024.1_3008	26.857	350	343
WP_061208754.1	lcl|NZ_JADHZI010000017.1_cds_WP_002722638.1_626	25.959	339	343
WP_061208754.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733638.1_2954	28.212	358	343
WP_061208754.1	lcl|NZ_JADHZI010000028.1_cds_WP_002743770.1_1337	24.513	359	343
WP_061208754.1	lcl|NZ_JADHZI010000077.1_cds_WP_002741146.1_3080	24.425	348	343
WP_061208754.1	lcl|NZ_JADHZI010000007.1_cds_WP_002728309.1_3199	23.284	335	343
WP_061208754.1	lcl|NZ_JADHZI010000006.1_cds_WP_016749081.1_2946	28.740	254	343
WP_061208754.1	lcl|NZ_JADHZI010000060.1_cds_WP_002740236.1_2754	27.801	241	343
WP_061208754.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740721.1_2920	28.571	231	343
WP_061208754.1	lcl|NZ_JADHZI010000006.1_cds_WP_002744551.1_2948	28.926	242	343
WP_061208754.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733757.1_2981	25.269	186	343
WP_061208754.1	lcl|NZ_JADHZI010000006.1_cds_ISU66_RS03625_2952	60.000	25	343
WP_061208755.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733548.1_2953	26.889	450	422
WP_061208755.1	lcl|NZ_JADHZI010000049.1_cds_WP_002726457.1_2302	24.533	428	422
WP_061208755.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733548.1_2953	26.889	450	422
WP_061208755.1	lcl|NZ_JADHZI010000049.1_cds_WP_002726457.1_2302	24.533	428	422
WP_061208755.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733548.1_2953	26.889	450	422
WP_061208755.1	lcl|NZ_JADHZI010000049.1_cds_WP_002726457.1_2302	24.533	428	422
WP_061208756.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733672.1_2951	39.130	230	577
WP_061208756.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740808.1_2963	35.714	238	577
WP_061208756.1	lcl|NZ_JADHZI010000057.1_cds_WP_002722821.1_2592	27.652	264	577
WP_061208756.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733651.1_2979	26.506	249	577
WP_061208756.1	lcl|NZ_JADHZI010000044.1_cds_WP_002742184.1_2188	27.675	271	577
WP_061208756.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733600.1_2975	32.203	59	577
WP_061208756.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733672.1_2951	39.130	230	577
