WP_004421256.1	lcl|NZ_JQQA01000042.1_cds_WP_002614501.1_1230	88.372	86	106
WP_004421326.1	lcl|NZ_JQQA01000042.1_cds_WP_004503085.1_1231	90.997	311	314
WP_004421326.1	lcl|NZ_JQQA01000042.1_cds_JF93_RS21300_1251	58.730	63	314
WP_004421326.1	lcl|NZ_JQQA01000042.1_cds_WP_004503081.1_1234	26.908	249	314
WP_004421326.1	lcl|NZ_JQQA01000040.1_cds_WP_002615921.1_1156	25.387	323	314
WP_004421326.1	lcl|NZ_JQQA01000169.1_cds_WP_004499129.1_3569	24.483	290	314
WP_004421326.1	lcl|NZ_JQQA01000169.1_cds_WP_004503537.1_3595	21.656	314	314
WP_004421326.1	lcl|NZ_JQQA01000144.1_cds_WP_004495474.1_3274	22.830	311	314
WP_004421326.1	lcl|NZ_JQQA01000172.1_cds_WP_004503074.1_3626	23.026	152	314
WP_243829361.1	lcl|NZ_JQQA01000042.1_cds_WP_004503038.1_1232	85.753	365	365
WP_004421442.1	lcl|NZ_JQQA01000042.1_cds_WP_004503080.1_1233	96.216	185	185
WP_004421442.1	lcl|NZ_JQQA01000028.1_cds_WP_002630958.1_736	34.247	146	185
WP_004421375.1	lcl|NZ_JQQA01000042.1_cds_WP_004503081.1_1234	95.137	329	329
WP_004421375.1	lcl|NZ_JQQA01000040.1_cds_WP_002615921.1_1156	30.794	315	329
WP_004421375.1	lcl|NZ_JQQA01000169.1_cds_WP_004499129.1_3569	30.240	334	329
WP_004421375.1	lcl|NZ_JQQA01000144.1_cds_WP_004495474.1_3274	30.547	311	329
WP_004421375.1	lcl|NZ_JQQA01000153.1_cds_WP_004498401.1_3348	29.781	319	329
WP_004421375.1	lcl|NZ_JQQA01000134.1_cds_WP_004503054.1_3173	28.793	323	329
WP_004421375.1	lcl|NZ_JQQA01000024.1_cds_WP_004495465.1_616	28.882	322	329
WP_004421375.1	lcl|NZ_JQQA01000197.1_cds_WP_004495537.1_3740	26.190	336	329
WP_004421375.1	lcl|NZ_JQQA01000169.1_cds_WP_004503537.1_3595	25.556	270	329
WP_004421375.1	lcl|NZ_JQQA01000042.1_cds_WP_004503082.1_1237	28.808	302	329
WP_004421375.1	lcl|NZ_JQQA01000141.1_cds_WP_004496595.1_3244	26.549	339	329
WP_004421375.1	lcl|NZ_JQQA01000172.1_cds_WP_004503138.1_3628	29.889	271	329
WP_004421375.1	lcl|NZ_JQQA01000172.1_cds_WP_004503074.1_3626	23.659	317	329
WP_004421375.1	lcl|NZ_JQQA01000042.1_cds_WP_004503085.1_1231	27.778	252	329
WP_004421375.1	lcl|NZ_JQQA01000169.1_cds_WP_004503588.1_3586	27.007	274	329
WP_004421375.1	lcl|NZ_JQQA01000026.1_cds_WP_004496193.1_657	27.757	263	329
WP_004421375.1	lcl|NZ_JQQA01000056.1_cds_WP_016760974.1_1563	23.867	331	329
WP_004421375.1	lcl|NZ_JQQA01000066.1_cds_WP_004495316.1_1800	28.824	170	329
WP_004421375.1	lcl|NZ_JQQA01000169.1_cds_WP_004503611.1_3597	30.460	174	329
WP_004421408.1	lcl|NZ_JQQA01000042.1_cds_WP_004503120.1_1235	94.757	267	267
WP_004421408.1	lcl|NZ_JQQA01000169.1_cds_WP_004503495.1_3598	26.699	206	267
