WP_004421256.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352101.1_2688	60.256	78	106
WP_004421326.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352100.1_2689	81.935	310	314
WP_004421326.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350398.1_738	27.244	312	314
WP_004421326.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350373.1_711	23.148	324	314
WP_004421326.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351842.1_2423	22.340	188	314
WP_004421442.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351247.1_1856	37.069	116	185
WP_004421375.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350373.1_711	31.210	314	329
WP_004421375.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350875.1_1281	29.450	309	329
WP_004421375.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351842.1_2423	28.152	341	329
WP_004421375.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350726.1_1114	27.795	331	329
WP_004421375.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350398.1_738	28.981	314	329
WP_004421375.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352082.1_2710	26.937	271	329
WP_004421375.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352100.1_2689	26.019	319	329
WP_004421375.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352071.1_2722	28.287	251	329
WP_004421375.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350671.1_1049	27.059	255	329
WP_004421375.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352040.1_2753	26.866	268	329
WP_004421375.1	lcl|NZ_JAMQPL010000012.1_cds_WP_265353373.1_282	26.111	180	329
WP_004421375.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350327.1_657	28.655	171	329
WP_004421375.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351852.1_2434	24.026	308	329
WP_004421375.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350679.1_1057	22.744	277	329
WP_004421375.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352209.1_2717	31.532	111	329
WP_004421408.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352008.1_2814	24.436	266	267
WP_004421408.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352074.1_2719	24.519	208	267
WP_004421408.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350644.1_1021	38.261	115	267
WP_004421408.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350781.1_1175	27.119	177	267
WP_004421408.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351841.1_2422	27.551	196	267
WP_004420971.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351228.1_1878	25.836	329	510
WP_004420971.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351227.1_1879	27.358	106	510
WP_004420971.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351228.1_1878	25.836	329	510
WP_004420971.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351227.1_1879	27.358	106	510
WP_004421253.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350671.1_1049	29.545	264	330
WP_004421253.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350875.1_1281	24.820	278	330
WP_004421253.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350373.1_711	28.102	274	330
WP_004421253.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350398.1_738	25.994	327	330
WP_004421253.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350679.1_1057	25.475	263	330
WP_004421253.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352082.1_2710	25.541	231	330
WP_004421253.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350736.1_1126	34.234	111	330
WP_004421253.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351842.1_2423	23.102	303	330
WP_004421253.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350327.1_657	25.604	207	330
WP_004421253.1	lcl|NZ_JAMQPL010000012.1_cds_WP_265353373.1_282	26.190	126	330
WP_004421253.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350726.1_1114	28.000	150	330
WP_004434729.1	lcl|NZ_JAMQPL010000010.1_cds_WP_265353203.1_36	37.891	256	265
