WP_004421256.1	lcl|NZ_AOHC02000052.1_cds_WP_003009553.1_390	91.860	86	106
WP_004421326.1	lcl|NZ_AOHC02000052.1_cds_WP_003009527.1_389	90.354	311	314
WP_004421326.1	lcl|NZ_AOHC02000052.1_cds_WP_003009535.1_386	25.157	318	314
WP_004421326.1	lcl|NZ_AOHC02000037.1_cds_WP_003004626.1_1370	25.077	323	314
WP_004421326.1	lcl|NZ_AOHC02000052.1_cds_WP_003009573.1_356	23.280	189	314
WP_004421326.1	lcl|NZ_AOHC02000052.1_cds_WP_003009724.1_294	23.656	279	314
WP_004421326.1	lcl|NZ_AOHC02000041.1_cds_WP_003006680.1_1039	19.271	192	314
WP_004421326.1	lcl|NZ_AOHC02000052.1_cds_WP_003009665.1_361	22.222	180	314
WP_004421326.1	lcl|NZ_AOHC02000029.1_cds_WP_036095984.1_1851	24.074	216	314
WP_243829361.1	lcl|NZ_AOHC02000052.1_cds_WP_003009854.1_388	86.027	365	365
WP_004421442.1	lcl|NZ_AOHC02000052.1_cds_WP_003009869.1_387	92.432	185	185
WP_004421442.1	lcl|NZ_AOHC02000035.1_cds_WP_003003461.1_1657	36.986	146	185
WP_004421375.1	lcl|NZ_AOHC02000052.1_cds_WP_003009535.1_386	92.705	329	329
WP_004421375.1	lcl|NZ_AOHC02000052.1_cds_WP_003009573.1_356	32.063	315	329
WP_004421375.1	lcl|NZ_AOHC02000037.1_cds_WP_003004626.1_1370	30.159	315	329
WP_004421375.1	lcl|NZ_AOHC02000052.1_cds_WP_003009724.1_294	30.448	335	329
WP_004421375.1	lcl|NZ_AOHC02000029.1_cds_WP_036095984.1_1851	31.949	313	329
WP_004421375.1	lcl|NZ_AOHC02000029.1_cds_WP_003001880.1_1909	30.031	323	329
WP_004421375.1	lcl|NZ_AOHC02000029.1_cds_WP_003001945.1_1861	29.394	330	329
WP_004421375.1	lcl|NZ_AOHC02000041.1_cds_WP_003006680.1_1039	26.686	341	329
WP_004421375.1	lcl|NZ_AOHC02000052.1_cds_WP_003009505.1_383	29.804	255	329
WP_004421375.1	lcl|NZ_AOHC02000041.1_cds_WP_036096523.1_942	26.686	341	329
WP_004421375.1	lcl|NZ_AOHC02000052.1_cds_WP_003009407.1_321	23.448	290	329
WP_004421375.1	lcl|NZ_AOHC02000052.1_cds_WP_003009398.1_359	29.455	275	329
WP_004421375.1	lcl|NZ_AOHC02000052.1_cds_WP_003009527.1_389	25.786	318	329
WP_004421375.1	lcl|NZ_AOHC02000052.1_cds_WP_003009665.1_361	23.948	309	329
WP_004421375.1	lcl|NZ_AOHC02000052.1_cds_WP_003009508.1_311	26.556	241	329
WP_004421375.1	lcl|NZ_AOHC02000014.1_cds_WP_002995949.1_2952	26.316	266	329
WP_004421375.1	lcl|NZ_AOHC02000037.1_cds_WP_003004896.1_1460	24.773	331	329
WP_004421375.1	lcl|NZ_AOHC02000012.1_cds_WP_002995526.1_3383	28.455	246	329
WP_004421375.1	lcl|NZ_AOHC02000021.1_cds_WP_002999205.1_2509	25.373	268	329
WP_004421375.1	lcl|NZ_AOHC02000052.1_cds_WP_003009712.1_323	28.846	156	329
WP_004421408.1	lcl|NZ_AOHC02000052.1_cds_WP_003009795.1_385	81.273	267	267
WP_004421408.1	lcl|NZ_AOHC02000052.1_cds_WP_003009633.1_324	26.442	208	267
WP_004421408.1	lcl|NZ_AOHC02000052.1_cds_WP_003009576.1_351	28.261	184	267
WP_004421408.1	lcl|NZ_AOHC02000012.1_cds_WP_002995065.1_3279	30.052	193	267
WP_004421408.1	lcl|NZ_AOHC02000052.1_cds_WP_003009449.1_293	26.064	188	267
WP_004421408.1	lcl|NZ_AOHC02000041.1_cds_WP_080634584.1_1038	26.531	196	267
WP_004421408.1	lcl|NZ_AOHC02000041.1_cds_WP_080634587.1_1028	33.333	102	267
WP_004420971.1	lcl|NZ_AOHC02000052.1_cds_WP_003009515.1_384	87.033	509	510
WP_004420971.1	lcl|NZ_AOHC02000014.1_cds_WP_002996380.1_3027	28.472	288	510
WP_004420971.1	lcl|NZ_AOHC02000014.1_cds_WP_002996188.1_3026	29.204	113	510
WP_004420971.1	lcl|NZ_AOHC02000052.1_cds_WP_003009515.1_384	87.033	509	510
WP_004420971.1	lcl|NZ_AOHC02000014.1_cds_WP_002996380.1_3027	28.472	288	510
WP_004420971.1	lcl|NZ_AOHC02000014.1_cds_WP_002996188.1_3026	29.204	113	510
WP_004421253.1	lcl|NZ_AOHC02000052.1_cds_WP_003009505.1_383	91.818	330	330
WP_004421253.1	lcl|NZ_AOHC02000052.1_cds_WP_003009398.1_359	27.619	315	330
WP_004421253.1	lcl|NZ_AOHC02000052.1_cds_WP_003009535.1_386	28.105	306	330
WP_004421253.1	lcl|NZ_AOHC02000052.1_cds_WP_003009573.1_356	27.715	267	330
WP_004421253.1	lcl|NZ_AOHC02000029.1_cds_WP_036095984.1_1851	28.214	280	330
WP_004421253.1	lcl|NZ_AOHC02000052.1_cds_WP_003009724.1_294	25.904	332	330
WP_004421253.1	lcl|NZ_AOHC02000037.1_cds_WP_003004626.1_1370	27.536	276	330
WP_004421253.1	lcl|NZ_AOHC02000037.1_cds_WP_003004896.1_1460	28.980	245	330
WP_004421253.1	lcl|NZ_AOHC02000052.1_cds_WP_003009665.1_361	29.864	221	330
WP_004421253.1	lcl|NZ_AOHC02000041.1_cds_WP_036096523.1_942	27.313	227	330
WP_004421253.1	lcl|NZ_AOHC02000029.1_cds_WP_003001880.1_1909	29.020	255	330
WP_004421253.1	lcl|NZ_AOHC02000014.1_cds_WP_002995949.1_2952	25.000	284	330
WP_004421253.1	lcl|NZ_AOHC02000041.1_cds_WP_003006680.1_1039	24.540	163	330
WP_004421253.1	lcl|NZ_AOHC02000052.1_cds_WP_003009407.1_321	23.786	206	330
WP_004421253.1	lcl|NZ_AOHC02000052.1_cds_WP_003009527.1_389	25.725	276	330
WP_004421253.1	lcl|NZ_AOHC02000029.1_cds_WP_003001945.1_1861	28.000	150	330
WP_004435000.1	lcl|NZ_AOHC02000052.1_cds_WP_003009804.1_382	70.205	537	535
WP_004435000.1	lcl|NZ_AOHC02000052.1_cds_WP_003009804.1_382	70.205	537	535
WP_004434729.1	lcl|NZ_AOHC02000052.1_cds_WP_003009317.1_381	95.849	265	265
WP_004434729.1	lcl|NZ_AOHC02000013.1_cds_WP_002995811.1_3128	40.741	243	265
WP_004434524.1	lcl|NZ_AOHC02000052.1_cds_WP_003009459.1_380	90.323	310	310
WP_004434524.1	lcl|NZ_AOHC02000036.1_cds_WP_003003756.1_1534	38.944	303	310
WP_004434524.1	lcl|NZ_AOHC02000045.1_cds_WP_003007633.1_627	28.881	277	310
WP_004434524.1	lcl|NZ_AOHC02000010.1_cds_WP_002994159.1_3454	27.068	133	310
WP_004434524.1	lcl|NZ_AOHC02000052.1_cds_WP_003009459.1_380	90.323	310	310
WP_004434524.1	lcl|NZ_AOHC02000036.1_cds_WP_003003756.1_1534	38.944	303	310
WP_004434524.1	lcl|NZ_AOHC02000045.1_cds_WP_003007633.1_627	28.881	277	310
WP_004434524.1	lcl|NZ_AOHC02000010.1_cds_WP_002994159.1_3454	27.068	133	310
WP_004434516.1	lcl|NZ_AOHC02000052.1_cds_WP_003009745.1_379	89.394	264	264
WP_004421278.1	lcl|NZ_AOHC02000052.1_cds_WP_036096976.1_378	82.308	130	130
WP_004434893.1	lcl|NZ_AOHC02000052.1_cds_WP_003009905.1_377	79.167	144	144
WP_004434893.1	lcl|NZ_AOHC02000026.1_cds_WP_003001198.1_1979	42.857	56	144
WP_004434893.1	lcl|NZ_AOHC02000041.1_cds_WP_003006374.1_1060	43.137	51	144
WP_004421361.1	lcl|NZ_AOHC02000052.1_cds_WP_036096974.1_376	89.140	221	221
