WP_004421256.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746496.1_767	58.974	78	106
WP_004421326.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746495.1_768	81.935	310	314
WP_004421326.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394842.1_390	27.848	316	314
WP_004421326.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745407.1_363	23.148	324	314
WP_004421326.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_135743732.1_2665	22.872	188	314
WP_004421326.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_265396304.1_2499	22.791	215	314
WP_243829361.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_238753116.1_770	53.039	362	365
WP_004421442.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_135744205.1_562	35.000	140	185
WP_004421375.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745407.1_363	31.210	314	329
WP_004421375.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_265396304.1_2499	28.743	334	329
WP_004421375.1	lcl|NZ_JAMQPZ010000018.1_cds_WP_135744912.1_1401	29.582	311	329
WP_004421375.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_322113261.1_2169	29.747	316	329
WP_004421375.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_135743732.1_2665	28.739	341	329
WP_004421375.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_265394917.1_1639	27.864	323	329
WP_004421375.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394842.1_390	27.907	301	329
WP_004421375.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396280.1_2150	27.306	271	329
WP_004421375.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_238753148.1_2138	23.473	311	329
WP_004421375.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746495.1_768	26.019	319	329
WP_004421375.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_238753183.1_2162	28.685	251	329
WP_004421375.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238734906.1_1705	27.778	252	329
WP_004421375.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745455.1_309	30.000	170	329
WP_004421375.1	lcl|NZ_JAMQPZ010000009.1_cds_WP_238753226.1_3758	25.746	268	329
WP_004421375.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_135746455.1_2172	30.323	155	329
WP_004421375.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_208739683.1_2676	24.026	308	329
WP_004421375.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394720.1_34	26.923	182	329
WP_004421375.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_135746444.1_2161	19.444	252	329
WP_004421375.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238734886.1_1697	23.333	270	329
WP_004421408.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396277.1_2145	24.500	200	267
WP_004421408.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_135746453.1_2170	26.068	234	267
WP_004421408.1	lcl|NZ_JAMQPZ010000009.1_cds_WP_135746379.1_3697	24.436	266	267
WP_004421408.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_135745137.1_1733	36.441	118	267
WP_004421408.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_135744998.1_1572	28.977	176	267
WP_004421408.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_322113260.1_2498	23.711	194	267
WP_004421408.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_238754283.1_2664	27.551	196	267
WP_004420971.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_265395737.1_540	25.155	322	510
WP_004420971.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_135744224.1_539	28.302	106	510
WP_004420971.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_265395737.1_540	25.155	322	510
WP_004420971.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_135744224.1_539	28.302	106	510
WP_004421253.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_238753148.1_2138	33.754	317	330
WP_004421253.1	lcl|NZ_JAMQPZ010000018.1_cds_WP_135744912.1_1401	25.540	278	330
WP_004421253.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238734906.1_1705	28.244	262	330
WP_004421253.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745407.1_363	28.102	274	330
WP_004421253.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394842.1_390	25.904	332	330
WP_004421253.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_265396304.1_2499	24.233	326	330
WP_004421253.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238734886.1_1697	25.095	263	330
WP_004421253.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396280.1_2150	25.758	264	330
WP_004421253.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394720.1_34	26.718	262	330
WP_004421253.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_135743732.1_2665	23.102	303	330
WP_004421253.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_265394917.1_1639	28.000	150	330
WP_004421253.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745455.1_309	25.604	207	330
WP_004434729.1	lcl|NZ_JAMQPZ010000005.1_cds_WP_135571635.1_2866	38.281	256	265
WP_004434729.1	lcl|NZ_JAMQPZ010000019.1_cds_WP_265396133.1_1493	25.882	170	265
WP_004434524.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745604.1_130	35.548	301	310
WP_004434524.1	lcl|NZ_JAMQPZ010000019.1_cds_WP_265396133.1_1493	31.579	304	310
WP_004434524.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_135744150.1_625	24.809	262	310
WP_004434524.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745604.1_130	35.548	301	310
