WP_004421256.1	lcl|NZ_AHPY01000281.1_cds_WP_000340713.1_295	94.186	86	106
WP_004421326.1	lcl|NZ_AHPY01000281.1_cds_WP_000412665.1_296	98.071	311	314
WP_004421326.1	lcl|NZ_AHPY01000281.1_cds_WP_000699347.1_300	23.871	310	314
WP_004421326.1	lcl|NZ_AHPY01000085.1_cds_WP_000744700.1_2770	25.926	324	314
WP_004421326.1	lcl|NZ_AHPY01000281.1_cds_WP_000723077.1_309	21.300	277	314
WP_004421326.1	lcl|NZ_AHPY01000080.1_cds_WP_000723094.1_2877	23.264	288	314
WP_004421442.1	lcl|NZ_AHPY01000148.1_cds_WP_000351733.1_1875	39.286	140	185
WP_004421375.1	lcl|NZ_AHPY01000085.1_cds_WP_000744700.1_2770	32.381	315	329
WP_004421375.1	lcl|NZ_AHPY01000281.1_cds_WP_000699347.1_300	30.086	349	329
WP_004421375.1	lcl|NZ_AHPY01000080.1_cds_WP_000723094.1_2877	30.746	335	329
WP_004421375.1	lcl|NZ_AHPY01000281.1_cds_WP_000723077.1_309	31.788	302	329
WP_004421375.1	lcl|NZ_AHPY01000064.1_cds_WP_001984071.1_3391	31.935	310	329
WP_004421375.1	lcl|NZ_AHPY01000065.1_cds_WP_000649923.1_3264	30.031	323	329
WP_004421375.1	lcl|NZ_AHPY01000200.1_cds_WP_000709511.1_848	28.788	330	329
WP_004421375.1	lcl|NZ_AHPY01000064.1_cds_WP_000688695.1_3371	29.091	275	329
WP_004421375.1	lcl|NZ_AHPY01000281.1_cds_WP_000412665.1_296	25.157	318	329
WP_004421375.1	lcl|NZ_AHPY01000281.1_cds_WP_000377753.1_342	24.432	352	329
WP_004421375.1	lcl|NZ_AHPY01000096.1_cds_WP_001074783.1_2472	27.925	265	329
WP_004421375.1	lcl|NZ_AHPY01000173.1_cds_WP_001003558.1_1305	24.251	334	329
WP_004421375.1	lcl|NZ_AHPY01000281.1_cds_WP_000048849.1_319	23.361	244	329
WP_004421408.1	lcl|NZ_AHPY01000281.1_cds_WP_000432841.1_314	30.472	233	267
WP_004421408.1	lcl|NZ_AHPY01000080.1_cds_WP_000842260.1_2878	26.842	190	267
WP_004421408.1	lcl|NZ_AHPY01000144.1_cds_WP_000667727.1_1966	33.636	110	267
WP_004421408.1	lcl|NZ_AHPY01000281.1_cds_WP_000869621.1_341	21.912	251	267
WP_004421408.1	lcl|NZ_AHPY01000058.1_cds_WP_000805359.1_3513	34.314	102	267
WP_004420971.1	lcl|NZ_AHPY01000096.1_cds_WP_000291586.1_2544	27.077	325	510
WP_004420971.1	lcl|NZ_AHPY01000096.1_cds_WP_000364507.1_2543	31.111	90	510
WP_004420971.1	lcl|NZ_AHPY01000096.1_cds_WP_000291586.1_2544	27.077	325	510
WP_004420971.1	lcl|NZ_AHPY01000096.1_cds_WP_000364507.1_2543	31.111	90	510
WP_004421253.1	lcl|NZ_AHPY01000064.1_cds_WP_001984071.1_3391	26.199	271	330
WP_004421253.1	lcl|NZ_AHPY01000281.1_cds_WP_000723077.1_309	23.792	269	330
WP_004421253.1	lcl|NZ_AHPY01000085.1_cds_WP_000744700.1_2770	26.899	316	330
WP_004421253.1	lcl|NZ_AHPY01000080.1_cds_WP_000723094.1_2877	24.398	332	330
WP_004421253.1	lcl|NZ_AHPY01000173.1_cds_WP_001003558.1_1305	29.218	243	330
WP_004421253.1	lcl|NZ_AHPY01000281.1_cds_WP_000048849.1_319	30.233	129	330
WP_004421253.1	lcl|NZ_AHPY01000281.1_cds_WP_000699347.1_300	24.609	256	330
WP_004421253.1	lcl|NZ_AHPY01000065.1_cds_WP_000649923.1_3264	29.688	256	330
WP_004421253.1	lcl|NZ_AHPY01000064.1_cds_WP_000688695.1_3371	26.577	222	330
WP_004421253.1	lcl|NZ_AHPY01000281.1_cds_WP_000697617.1_344	25.197	254	330
WP_004421253.1	lcl|NZ_AHPY01000281.1_cds_WP_000377753.1_342	23.770	244	330
WP_004421253.1	lcl|NZ_AHPY01000200.1_cds_WP_000709511.1_848	28.000	150	330
WP_004421253.1	lcl|NZ_AHPY01000232.1_cds_WP_000457972.1_527	25.000	128	330
WP_004434729.1	lcl|NZ_AHPY01000181.1_cds_WP_001002663.1_1172	40.741	243	265
WP_004434524.1	lcl|NZ_AHPY01000079.1_cds_WP_000501205.1_2921	36.964	303	310
WP_004434524.1	lcl|NZ_AHPY01000075.1_cds_WP_001183723.1_3041	28.571	273	310
WP_004434524.1	lcl|NZ_AHPY01000145.1_cds_WP_000279894.1_1947	27.068	133	310
WP_004434524.1	lcl|NZ_AHPY01000079.1_cds_WP_000501205.1_2921	36.964	303	310
WP_004434524.1	lcl|NZ_AHPY01000075.1_cds_WP_001183723.1_3041	28.571	273	310
WP_004434524.1	lcl|NZ_AHPY01000145.1_cds_WP_000279894.1_1947	27.068	133	310
WP_004434893.1	lcl|NZ_AHPY01000010.1_cds_WP_000739277.1_3859	43.750	48	144
WP_004434893.1	lcl|NZ_AHPY01000294.1_cds_WP_002069656.1_115	41.071	56	144
WP_004421361.1	lcl|NZ_AHPY01000085.1_cds_WP_001082178.1_2798	29.487	78	221
WP_004421361.1	lcl|NZ_AHPY01000186.1_cds_WP_001069832.1_1070	28.440	109	221
WP_004421361.1	lcl|NZ_AHPY01000281.1_cds_WP_000862006.1_349	26.667	90	221
WP_004434567.1	lcl|NZ_AHPY01000101.1_cds_WP_000840860.1_2328	30.037	273	318
WP_004434567.1	lcl|NZ_AHPY01000058.1_cds_WP_000868621.1_3535	30.047	213	318
WP_004434567.1	lcl|NZ_AHPY01000145.1_cds_WP_000728674.1_1921	26.778	239	318
WP_004434567.1	lcl|NZ_AHPY01000080.1_cds_WP_000282884.1_2873	33.333	93	318
WP_004434810.1	lcl|NZ_AHPY01000183.1_cds_WP_000402846.1_1109	25.773	97	242
WP_004434810.1	lcl|NZ_AHPY01000186.1_cds_WP_000347683.1_1069	25.157	159	242
WP_004434810.1	lcl|NZ_AHPY01000281.1_cds_WP_002102767.1_326	24.359	156	242
