WP_004421256.1	lcl|NZ_AHQW01000082.1_cds_WP_000340715.1_2809	98.837	86	106
WP_004421326.1	lcl|NZ_AHQW01000082.1_cds_WP_000410268.1_2808	94.839	310	314
WP_004421326.1	lcl|NZ_AHQW01000146.1_cds_WP_000744700.1_2041	25.926	324	314
WP_004421326.1	lcl|NZ_AHQW01000082.1_cds_WP_000723079.1_2758	22.662	278	314
WP_004421326.1	lcl|NZ_AHQW01000082.1_cds_WP_000723083.1_2735	23.264	288	314
WP_004421326.1	lcl|NZ_AHQW01000082.1_cds_WP_000567886.1_2756	23.478	230	314
WP_004421442.1	lcl|NZ_AHQW01000199.1_cds_WP_000351733.1_1076	39.286	140	185
WP_004421442.1	lcl|NZ_AHQW01000082.1_cds_WP_001047906.1_2777	34.463	177	185
WP_004421375.1	lcl|NZ_AHQW01000146.1_cds_WP_000744700.1_2041	32.381	315	329
WP_004421375.1	lcl|NZ_AHQW01000082.1_cds_WP_000723079.1_2758	30.841	321	329
WP_004421375.1	lcl|NZ_AHQW01000082.1_cds_WP_000723083.1_2735	30.746	335	329
WP_004421375.1	lcl|NZ_AHQW01000250.1_cds_WP_001984071.1_570	31.935	310	329
WP_004421375.1	lcl|NZ_AHQW01000051.1_cds_WP_000649924.1_3417	30.031	323	329
WP_004421375.1	lcl|NZ_AHQW01000082.1_cds_WP_000567886.1_2756	29.180	305	329
WP_004421375.1	lcl|NZ_AHQW01000338.1_cds_WP_000709513.1_52	29.091	330	329
WP_004421375.1	lcl|NZ_AHQW01000068.1_cds_WP_000688693.1_2945	29.455	275	329
WP_004421375.1	lcl|NZ_AHQW01000082.1_cds_WP_000410268.1_2808	25.786	318	329
WP_004421375.1	lcl|NZ_AHQW01000082.1_cds_WP_000475907.1_2753	27.917	240	329
WP_004421375.1	lcl|NZ_AHQW01000048.1_cds_WP_001074779.1_3508	27.925	265	329
WP_004421375.1	lcl|NZ_AHQW01000145.1_cds_WP_001003557.1_2093	24.096	332	329
WP_004421408.1	lcl|NZ_AHQW01000082.1_cds_WP_000043899.1_2757	26.016	246	267
WP_004421408.1	lcl|NZ_AHQW01000082.1_cds_WP_000842260.1_2734	26.842	190	267
WP_004421408.1	lcl|NZ_AHQW01000324.1_cds_WP_000667727.1_164	33.636	110	267
WP_004421408.1	lcl|NZ_AHQW01000122.1_cds_WP_000805357.1_2299	33.333	102	267
WP_004420971.1	lcl|NZ_AHQW01000141.1_cds_WP_000291579.1_2212	27.077	325	510
WP_004420971.1	lcl|NZ_AHQW01000141.1_cds_WP_000364507.1_2211	31.111	90	510
WP_004420971.1	lcl|NZ_AHQW01000141.1_cds_WP_000291579.1_2212	27.077	325	510
WP_004420971.1	lcl|NZ_AHQW01000141.1_cds_WP_000364507.1_2211	31.111	90	510
WP_004421253.1	lcl|NZ_AHQW01000082.1_cds_WP_000723079.1_2758	22.344	273	330
WP_004421253.1	lcl|NZ_AHQW01000250.1_cds_WP_001984071.1_570	26.199	271	330
WP_004421253.1	lcl|NZ_AHQW01000146.1_cds_WP_000744700.1_2041	26.899	316	330
WP_004421253.1	lcl|NZ_AHQW01000082.1_cds_WP_000723083.1_2735	23.795	332	330
WP_004421253.1	lcl|NZ_AHQW01000145.1_cds_WP_001003557.1_2093	29.218	243	330
WP_004421253.1	lcl|NZ_AHQW01000051.1_cds_WP_000649924.1_3417	29.688	256	330
WP_004421253.1	lcl|NZ_AHQW01000068.1_cds_WP_000688693.1_2945	26.126	222	330
WP_004421253.1	lcl|NZ_AHQW01000338.1_cds_WP_000709513.1_52	28.000	150	330
WP_004421253.1	lcl|NZ_AHQW01000070.1_cds_WP_000457972.1_2906	25.000	128	330
WP_004434729.1	lcl|NZ_AHQW01000052.1_cds_WP_001002662.1_3354	40.741	243	265
WP_004434524.1	lcl|NZ_AHQW01000182.1_cds_WP_000501205.1_1349	36.964	303	310
WP_004434524.1	lcl|NZ_AHQW01000215.1_cds_WP_001183716.1_844	28.571	273	310
WP_004434524.1	lcl|NZ_AHQW01000043.1_cds_WP_000279890.1_3637	26.316	133	310
WP_004434524.1	lcl|NZ_AHQW01000182.1_cds_WP_000501205.1_1349	36.964	303	310
WP_004434524.1	lcl|NZ_AHQW01000215.1_cds_WP_001183716.1_844	28.571	273	310
WP_004434524.1	lcl|NZ_AHQW01000043.1_cds_WP_000279890.1_3637	26.316	133	310
WP_004434893.1	lcl|NZ_AHQW01000072.1_cds_WP_002100450.1_2875	42.857	56	144
WP_004421361.1	lcl|NZ_AHQW01000146.1_cds_WP_001082181.1_2069	29.487	78	221
WP_004421361.1	lcl|NZ_AHQW01000082.1_cds_WP_001075145.1_2792	34.615	104	221
WP_004421361.1	lcl|NZ_AHQW01000202.1_cds_WP_001069827.1_1043	28.440	109	221
WP_004434567.1	lcl|NZ_AHQW01000059.1_cds_WP_000840861.1_3089	30.037	273	318
WP_004434567.1	lcl|NZ_AHQW01000313.1_cds_WP_000868621.1_321	30.047	213	318
WP_004434567.1	lcl|NZ_AHQW01000043.1_cds_WP_000728664.1_3663	26.778	239	318
WP_004434567.1	lcl|NZ_AHQW01000082.1_cds_WP_001068976.1_2739	33.696	92	318
WP_004434567.1	lcl|NZ_AHQW01000082.1_cds_WP_000847602.1_2738	30.108	93	318
WP_004434567.1	lcl|NZ_AHQW01000082.1_cds_WP_002076509.1_2806	29.897	97	318
WP_004434567.1	lcl|NZ_AHQW01000082.1_cds_WP_000651740.1_2763	29.167	96	318
WP_004434810.1	lcl|NZ_AHQW01000076.1_cds_WP_000402849.1_2843	25.773	97	242
WP_004434810.1	lcl|NZ_AHQW01000202.1_cds_WP_000347685.1_1042	25.157	159	242
WP_004434771.1	lcl|NZ_AHQW01000082.1_cds_WP_000723083.1_2735	26.979	341	333
WP_004434771.1	lcl|NZ_AHQW01000082.1_cds_WP_000723079.1_2758	29.778	225	333
WP_004434771.1	lcl|NZ_AHQW01000250.1_cds_WP_001984071.1_570	26.453	344	333
WP_004434771.1	lcl|NZ_AHQW01000146.1_cds_WP_000744700.1_2041	24.556	338	333
WP_004434771.1	lcl|NZ_AHQW01000338.1_cds_WP_000709513.1_52	30.769	156	333
WP_004434771.1	lcl|NZ_AHQW01000051.1_cds_WP_000649924.1_3417	28.402	169	333
WP_004434771.1	lcl|NZ_AHQW01000048.1_cds_WP_001074779.1_3508	26.160	237	333
WP_004434771.1	lcl|NZ_AHQW01000070.1_cds_WP_000457972.1_2906	25.197	127	333
WP_004434771.1	lcl|NZ_AHQW01000145.1_cds_WP_001003557.1_2093	26.291	213	333
WP_004434442.1	lcl|NZ_AHQW01000294.1_cds_WP_100221020.1_441	50.000	74	87
WP_004434442.1	lcl|NZ_AHQW01000114.1_cds_WP_100221002.1_2329	49.315	73	87
WP_004434442.1	lcl|NZ_AHQW01000352.1_cds_LEP2GSC170_RS1000000129125_19	47.727	44	87
WP_004434442.1	lcl|NZ_AHQW01000260.1_cds_LEP2GSC170_RS1000000127095_528	47.170	53	87
WP_061231972.1	lcl|NZ_AHQW01000294.1_cds_WP_100221020.1_441	40.625	96	103
WP_061231972.1	lcl|NZ_AHQW01000114.1_cds_WP_100221002.1_2329	36.735	98	103
