WP_004421256.1	lcl|NZ_RQFR01000017.1_cds_WP_135594790.1_532	62.162	74	106
WP_004421326.1	lcl|NZ_RQFR01000017.1_cds_WP_135681885.1_533	82.903	310	314
WP_004421326.1	lcl|NZ_RQFR01000009.1_cds_WP_100725791.1_1082	23.148	324	314
WP_004421326.1	lcl|NZ_RQFR01000017.1_cds_WP_135638522.1_585	22.022	277	314
WP_004421326.1	lcl|NZ_RQFR01000017.1_cds_WP_135681901.1_587	21.824	307	314
WP_004421326.1	lcl|NZ_RQFR01000017.1_cds_WP_135638554.1_605	26.280	293	314
WP_004421326.1	lcl|NZ_RQFR01000022.1_cds_WP_100715920.1_1898	23.529	170	314
WP_004421326.1	lcl|NZ_RQFR01000037.1_cds_WP_135682364.1_288	23.885	314	314
WP_004421442.1	lcl|NZ_RQFR01000017.1_cds_WP_135594725.1_565	32.124	193	185
WP_004421442.1	lcl|NZ_RQFR01000051.1_cds_WP_135682709.1_2663	34.109	129	185
WP_004421375.1	lcl|NZ_RQFR01000017.1_cds_WP_135638522.1_585	31.776	321	329
WP_004421375.1	lcl|NZ_RQFR01000017.1_cds_WP_135681901.1_587	30.164	305	329
WP_004421375.1	lcl|NZ_RQFR01000009.1_cds_WP_100725791.1_1082	29.936	314	329
WP_004421375.1	lcl|NZ_RQFR01000037.1_cds_WP_135682364.1_288	31.068	309	329
WP_004421375.1	lcl|NZ_RQFR01000022.1_cds_WP_100715920.1_1898	28.446	341	329
WP_004421375.1	lcl|NZ_RQFR01000017.1_cds_WP_135638554.1_605	27.190	331	329
WP_004421375.1	lcl|NZ_RQFR01000014.1_cds_WP_100725525.1_1434	27.900	319	329
WP_004421375.1	lcl|NZ_RQFR01000009.1_cds_WP_135681566.1_1109	30.128	312	329
WP_004421375.1	lcl|NZ_RQFR01000017.1_cds_WP_135681885.1_533	28.302	318	329
WP_004421375.1	lcl|NZ_RQFR01000014.1_cds_WP_100725564.1_1487	27.490	251	329
WP_004421375.1	lcl|NZ_RQFR01000017.1_cds_WP_135681897.1_578	22.472	267	329
WP_004421375.1	lcl|NZ_RQFR01000017.1_cds_WP_135594706.1_575	33.548	155	329
WP_004421375.1	lcl|NZ_RQFR01000014.1_cds_WP_135681750.1_1479	24.164	269	329
WP_004421375.1	lcl|NZ_RQFR01000017.1_cds_WP_135594683.1_589	26.316	266	329
WP_004421375.1	lcl|NZ_RQFR01000022.1_cds_WP_207762726.1_1909	24.026	308	329
WP_004421375.1	lcl|NZ_RQFR01000009.1_cds_WP_135681508.1_1030	27.811	169	329
WP_004421375.1	lcl|NZ_RQFR01000017.1_cds_WP_135681920.1_622	25.092	271	329
WP_004421375.1	lcl|NZ_RQFR01000048.1_cds_WP_135682593.1_742	26.257	179	329
WP_004421408.1	lcl|NZ_RQFR01000017.1_cds_WP_135594689.1_586	26.939	245	267
WP_004421408.1	lcl|NZ_RQFR01000017.1_cds_WP_135681896.1_577	28.155	206	267
WP_004421408.1	lcl|NZ_RQFR01000017.1_cds_WP_135681926.1_683	24.812	266	267
WP_004421408.1	lcl|NZ_RQFR01000037.1_cds_WP_135594434.1_398	28.161	174	267
WP_004421408.1	lcl|NZ_RQFR01000017.1_cds_WP_135604079.1_606	25.381	197	267
WP_004421408.1	lcl|NZ_RQFR01000022.1_cds_WP_135637818.1_1897	28.866	194	267
WP_004420971.1	lcl|NZ_RQFR01000051.1_cds_WP_100726724.1_2641	26.364	330	510
WP_004420971.1	lcl|NZ_RQFR01000051.1_cds_WP_135604374.1_2640	34.483	58	510
WP_004420971.1	lcl|NZ_RQFR01000051.1_cds_WP_100726724.1_2641	26.364	330	510
WP_004420971.1	lcl|NZ_RQFR01000051.1_cds_WP_135604374.1_2640	34.483	58	510
WP_004421253.1	lcl|NZ_RQFR01000037.1_cds_WP_135682364.1_288	23.741	278	330
WP_004421253.1	lcl|NZ_RQFR01000017.1_cds_WP_135638522.1_585	23.443	273	330
WP_004421253.1	lcl|NZ_RQFR01000014.1_cds_WP_100725564.1_1487	26.996	263	330
WP_004421253.1	lcl|NZ_RQFR01000009.1_cds_WP_100725791.1_1082	29.197	274	330
WP_004421253.1	lcl|NZ_RQFR01000009.1_cds_WP_135681566.1_1109	26.415	318	330
WP_004421253.1	lcl|NZ_RQFR01000017.1_cds_WP_135638554.1_605	24.534	322	330
WP_004421253.1	lcl|NZ_RQFR01000014.1_cds_WP_135681750.1_1479	23.485	264	330
WP_004421253.1	lcl|NZ_RQFR01000017.1_cds_WP_135681901.1_587	24.242	264	330
