WP_004421256.1	lcl|NZ_JADDXM010000099.1_cds_WP_002725873.1_25	90.698	86	106
WP_004421326.1	lcl|NZ_JADDXM010000099.1_cds_WP_061209188.1_24	91.961	311	314
WP_004421326.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	23.077	325	314
WP_004421326.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	22.995	187	314
WP_004421326.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	24.138	290	314
WP_004421326.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	24.759	311	314
WP_004421326.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	22.941	170	314
WP_004421442.1	lcl|NZ_JADDXM010000040.1_cds_WP_002750963.1_2626	35.616	146	185
WP_004421375.1	lcl|NZ_JADDXM010000035.1_cds_WP_061208754.1_2522	31.143	350	329
WP_004421375.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	30.794	315	329
WP_004421375.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	31.457	302	329
WP_004421375.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	31.045	335	329
WP_004421375.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	30.547	311	329
WP_004421375.1	lcl|NZ_JADDXM010000045.1_cds_WP_002754065.1_2738	28.485	330	329
WP_004421375.1	lcl|NZ_JADDXM010000155.1_cds_WP_061207995.1_733	29.467	319	329
WP_004421375.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	26.686	341	329
WP_004421375.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208029.1_600	25.926	270	329
WP_004421375.1	lcl|NZ_JADDXM010000099.1_cds_WP_061209188.1_24	27.309	249	329
WP_004421375.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208022.1_2449	27.007	274	329
WP_004421375.1	lcl|NZ_JADDXM010000061.1_cds_WP_002751102.1_2886	27.170	265	329
WP_004421375.1	lcl|NZ_JADDXM010000058.1_cds_IP944_RS03415_2842	31.544	149	329
WP_004421375.1	lcl|NZ_JADDXM010000151.1_cds_WP_061208495.1_697	30.000	170	329
WP_004421375.1	lcl|NZ_JADDXM010000204.1_cds_WP_011669202.1_1249	24.107	336	329
WP_004421375.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208031.1_598	30.460	174	329
WP_004421408.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209102.1_1323	24.255	235	267
WP_004421408.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208032.1_597	25.962	208	267
WP_004421408.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208084.1_2467	26.984	189	267
WP_004421408.1	lcl|NZ_JADDXM010000052.1_cds_WP_061208961.1_2813	32.727	110	267
WP_004421408.1	lcl|NZ_JADDXM010000060.1_cds_WP_002766579.1_2878	37.209	86	267
WP_004421408.1	lcl|NZ_JADDXM010000029.1_cds_WP_061209013.1_2477	24.868	189	267
WP_004420971.1	lcl|NZ_JADDXM010000267.1_cds_WP_061207534.1_2039	26.647	334	510
WP_004420971.1	lcl|NZ_JADDXM010000267.1_cds_WP_002751286.1_2040	31.111	90	510
WP_004420971.1	lcl|NZ_JADDXM010000267.1_cds_WP_061207534.1_2039	26.647	334	510
WP_004420971.1	lcl|NZ_JADDXM010000267.1_cds_WP_002751286.1_2040	31.111	90	510
WP_004421253.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	27.106	273	330
WP_004421253.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	25.368	272	330
WP_004421253.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	26.582	316	330
WP_004421253.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	28.520	277	330
WP_004421253.1	lcl|NZ_JADDXM010000035.1_cds_WP_061208754.1_2522	28.448	232	330
WP_004421253.1	lcl|NZ_JADDXM010000155.1_cds_WP_061207995.1_733	26.791	321	330
WP_004421253.1	lcl|NZ_JADDXM010000204.1_cds_WP_011669202.1_1249	25.403	248	330
WP_004421253.1	lcl|NZ_JADDXM010000058.1_cds_IP944_RS03415_2842	25.275	91	330
WP_004421253.1	lcl|NZ_JADDXM010000058.1_cds_IP944_RS03415_2842	28.689	122	330
WP_004421253.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208029.1_600	24.723	271	330
WP_004421253.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	25.352	142	330
WP_004421253.1	lcl|NZ_JADDXM010000208.1_cds_WP_081101368.1_1282	26.562	128	330
WP_004421253.1	lcl|NZ_JADDXM010000045.1_cds_WP_002754065.1_2738	28.000	150	330
WP_004421253.1	lcl|NZ_JADDXM010000061.1_cds_WP_002751102.1_2886	24.896	241	330
WP_004434729.1	lcl|NZ_JADDXM010000014.1_cds_WP_011669455.1_776	41.152	243	265
WP_004434524.1	lcl|NZ_JADDXM010000110.1_cds_WP_061207877.1_147	38.944	303	310
WP_004434524.1	lcl|NZ_JADDXM010000007.1_cds_WP_193826520.1_3205	26.384	307	310
WP_004434524.1	lcl|NZ_JADDXM010000040.1_cds_WP_002727177.1_2675	28.571	133	310
WP_004434524.1	lcl|NZ_JADDXM010000110.1_cds_WP_061207877.1_147	38.944	303	310
WP_004434524.1	lcl|NZ_JADDXM010000007.1_cds_WP_193826520.1_3205	26.384	307	310
WP_004434524.1	lcl|NZ_JADDXM010000040.1_cds_WP_002727177.1_2675	28.571	133	310
WP_004434893.1	lcl|NZ_JADDXM010000206.1_cds_WP_026054147.1_1261	39.683	63	144
WP_004421361.1	lcl|NZ_JADDXM010000262.1_cds_WP_061208385.1_1921	28.205	78	221
WP_004421361.1	lcl|NZ_JADDXM010000019.1_cds_WP_011669877.1_1277	28.037	107	221
WP_004434567.1	lcl|NZ_JADDXM010000240.1_cds_WP_011669670.1_1629	29.304	273	318
WP_004434567.1	lcl|NZ_JADDXM010000272.1_cds_WP_002723163.1_2112	29.858	211	318
WP_004434567.1	lcl|NZ_JADDXM010000022.1_cds_WP_002734441.1_1597	24.561	228	318
WP_004434567.1	lcl|NZ_JADDXM010000080.1_cds_WP_061207609.1_3123	29.302	215	318
WP_004434567.1	lcl|NZ_JADDXM010000303.1_cds_WP_011669970.1_2462	32.609	92	318
WP_004434567.1	lcl|NZ_JADDXM010000303.1_cds_WP_061221477.1_2463	30.108	93	318
WP_004434567.1	lcl|NZ_JADDXM010000029.1_cds_WP_011670814.1_2475	27.647	170	318
WP_004434567.1	lcl|NZ_JADDXM010000035.1_cds_WP_061208757.1_2525	33.333	63	318
WP_004434810.1	lcl|NZ_JADDXM010000242.1_cds_WP_011669711.1_1640	25.532	94	242
WP_004434810.1	lcl|NZ_JADDXM010000060.1_cds_WP_061209067.1_2869	23.214	112	242
WP_004434810.1	lcl|NZ_JADDXM010000019.1_cds_WP_061208348.1_1278	24.706	85	242
WP_004434771.1	lcl|NZ_JADDXM010000035.1_cds_WP_061208754.1_2522	51.183	338	333
WP_004434771.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	25.513	341	333
WP_004434771.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	32.159	227	333
WP_004434771.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	25.513	341	333
WP_004434771.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	24.540	326	333
WP_004434771.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	24.786	351	333
WP_004434771.1	lcl|NZ_JADDXM010000045.1_cds_WP_002754065.1_2738	30.769	156	333
WP_004434771.1	lcl|NZ_JADDXM010000155.1_cds_WP_061207995.1_733	24.415	299	333
WP_004434771.1	lcl|NZ_JADDXM010000061.1_cds_WP_002751102.1_2886	24.926	337	333
WP_004434771.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208031.1_598	26.946	167	333
WP_004434771.1	lcl|NZ_JADDXM010000208.1_cds_WP_081101368.1_1282	25.000	192	333
WP_004434442.1	lcl|NZ_JADDXM010000209.1_cds_WP_228037618.1_1291	93.243	74	87
WP_004434442.1	lcl|NZ_JADDXM010000025.1_cds_WP_155667776.1_2001	34.722	72	87
WP_004434442.1	lcl|NZ_JADDXM010000115.1_cds_IP944_RS06140_175	50.000	54	87
WP_004434442.1	lcl|NZ_JADDXM010000115.1_cds_IP944_RS06140_175	63.158	19	87
WP_061231972.1	lcl|NZ_JADDXM010000209.1_cds_IP944_RS17020_1290	79.412	68	103
WP_061231972.1	lcl|NZ_JADDXM010000209.1_cds_IP944_RS17015_1289	84.615	39	103
WP_061231972.1	lcl|NZ_JADDXM010000168.1_cds_IP944_RS16760_881	90.000	20	103
WP_243829360.1	lcl|NZ_JADDXM010000063.1_cds_IP944_RS03660_2909	83.051	59	57
WP_004434477.1	lcl|NZ_JADDXM010000099.1_cds_WP_061209188.1_24	22.932	266	294
WP_004434477.1	lcl|NZ_JADDXM010000061.1_cds_WP_002751102.1_2886	28.261	184	294
WP_004434477.1	lcl|NZ_JADDXM010000035.1_cds_WP_061208754.1_2522	23.718	156	294
WP_004434477.1	lcl|NZ_JADDXM010000155.1_cds_WP_061207995.1_733	25.630	238	294
WP_004434477.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	23.280	189	294
WP_004434477.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	26.752	157	294
WP_004434773.1	lcl|NZ_JADDXM010000262.1_cds_WP_002756073.1_1927	24.286	140	174
