WP_004421256.1	lcl|NZ_JADDWA010000005.1_cds_WP_002725873.1_2675	90.698	86	106
WP_004421326.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733579.1_2676	91.401	314	314
WP_004421326.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733534.1_2679	25.746	268	314
WP_004421326.1	lcl|NZ_JADDWA010000017.1_cds_WP_002722638.1_606	23.385	325	314
WP_004421326.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740024.1_2770	24.138	290	314
WP_004421326.1	lcl|NZ_JADDWA010000013.1_cds_WP_002743770.1_357	22.941	170	314
WP_004421326.1	lcl|NZ_JADDWA010000006.1_cds_WP_002728309.1_2921	24.759	311	314
WP_004421326.1	lcl|NZ_JADDWA010000005.1_cds_WP_016749081.1_2708	25.658	152	314
WP_243829361.1	lcl|NZ_JADDWA010000005.1_cds_WP_026054882.1_2677	87.397	365	365
WP_004421442.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733646.1_2678	95.135	185	185
WP_004421442.1	lcl|NZ_JADDWA010000003.1_cds_WP_002721790.1_1924	35.616	146	185
WP_004421375.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733534.1_2679	96.353	329	329
WP_004421375.1	lcl|NZ_JADDWA010000017.1_cds_WP_002722638.1_606	30.159	315	329
WP_004421375.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740024.1_2770	30.746	335	329
WP_004421375.1	lcl|NZ_JADDWA010000006.1_cds_WP_002728309.1_2921	30.225	311	329
WP_004421375.1	lcl|NZ_JADDWA010000006.1_cds_WP_002728316.1_2924	28.485	330	329
WP_004421375.1	lcl|NZ_JADDWA010000013.1_cds_WP_002743770.1_357	26.686	341	329
WP_004421375.1	lcl|NZ_JADDWA010000076.1_cds_WP_002741146.1_3086	29.467	319	329
WP_004421375.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733638.1_2716	27.826	345	329
WP_004421375.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733546.1_2745	26.296	270	329
WP_004421375.1	lcl|NZ_JADDWA010000007.1_cds_WP_002732331.1_3190	26.549	339	329
WP_004421375.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740721.1_2682	28.990	307	329
WP_004421375.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733579.1_2676	27.309	249	329
WP_004421375.1	lcl|NZ_JADDWA010000005.1_cds_WP_002744551.1_2710	29.520	271	329
WP_004421375.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733698.1_2753	27.007	274	329
WP_004421375.1	lcl|NZ_JADDWA010000060.1_cds_WP_002740236.1_2792	27.170	265	329
WP_004421375.1	lcl|NZ_JADDWA010000005.1_cds_WP_016749081.1_2708	23.344	317	329
WP_004421375.1	lcl|NZ_JADDWA010000004.1_cds_WP_002739935.1_2349	29.412	170	329
WP_004421375.1	lcl|NZ_JADDWA010000004.1_cds_WP_002721725.1_2437	24.702	336	329
WP_004421375.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733757.1_2743	31.034	174	329
WP_004421408.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733627.1_2680	94.007	267	267
WP_004421408.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740926.1_2721	26.178	191	267
WP_004421408.1	lcl|NZ_JADDWA010000005.1_cds_WP_002738295.1_2742	25.481	208	267
WP_004421408.1	lcl|NZ_JADDWA010000005.1_cds_WP_002727921.1_2771	26.984	189	267
WP_004421408.1	lcl|NZ_JADDWA010000025.1_cds_WP_002729040.1_1200	32.727	110	267
WP_004421408.1	lcl|NZ_JADDWA010000002.1_cds_WP_002766579.1_1446	37.209	86	267
WP_004421408.1	lcl|NZ_JADDWA010000013.1_cds_WP_002729513.1_358	24.868	189	267
WP_004420971.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740779.1_2681	95.686	510	510
WP_004420971.1	lcl|NZ_JADDWA010000010.1_cds_WP_002728536.1_72	27.134	328	510
WP_004420971.1	lcl|NZ_JADDWA010000010.1_cds_WP_002728534.1_71	31.111	90	510
WP_004420971.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740779.1_2681	95.686	510	510
WP_004420971.1	lcl|NZ_JADDWA010000010.1_cds_WP_002728536.1_72	27.134	328	510
WP_004420971.1	lcl|NZ_JADDWA010000010.1_cds_WP_002728534.1_71	31.111	90	510
WP_004421253.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740721.1_2682	95.455	330	330
WP_004421253.1	lcl|NZ_JADDWA010000005.1_cds_WP_002744551.1_2710	27.491	291	330
WP_004421253.1	lcl|NZ_JADDWA010000006.1_cds_WP_002728309.1_2921	26.740	273	330
WP_004421253.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733534.1_2679	28.990	307	330
WP_004421253.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740024.1_2770	26.582	316	330
WP_004421253.1	lcl|NZ_JADDWA010000005.1_cds_WP_016749081.1_2708	29.412	221	330
WP_004421253.1	lcl|NZ_JADDWA010000017.1_cds_WP_002722638.1_606	28.520	277	330
WP_004421253.1	lcl|NZ_JADDWA010000004.1_cds_WP_002721725.1_2437	25.403	248	330
WP_004421253.1	lcl|NZ_JADDWA010000076.1_cds_WP_002741146.1_3086	28.920	287	330
WP_004421253.1	lcl|NZ_JADDWA010000007.1_cds_WP_002732331.1_3190	26.407	231	330
WP_004421253.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733546.1_2745	24.723	271	330
WP_004421253.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733638.1_2716	24.653	288	330
WP_004421253.1	lcl|NZ_JADDWA010000013.1_cds_WP_002743770.1_357	24.648	142	330
WP_004421253.1	lcl|NZ_JADDWA010000060.1_cds_WP_002740236.1_2792	25.620	242	330
WP_004421253.1	lcl|NZ_JADDWA010000037.1_cds_WP_002739707.1_1832	26.562	128	330
WP_004421253.1	lcl|NZ_JADDWA010000006.1_cds_WP_002728316.1_2924	28.000	150	330
WP_004435000.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740729.1_2685	37.132	544	535
WP_004435000.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740729.1_2685	37.132	544	535
WP_004434729.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740998.1_2686	66.415	265	265
WP_004434729.1	lcl|NZ_JADDWA010000002.1_cds_WP_002742191.1_1415	41.152	243	265
WP_004434524.1	lcl|NZ_JADDWA010000005.1_cds_WP_032853071.1_2687	86.774	310	310
