WP_004421256.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002725873.1_2643	90.698	86	106
WP_004421326.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	91.401	314	314
WP_004421326.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	25.746	268	314
WP_004421326.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	23.385	325	314
WP_004421326.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	24.138	290	314
WP_004421326.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	22.941	170	314
WP_004421326.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	24.759	311	314
WP_004421326.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	25.658	152	314
WP_243829361.1	lcl|NZ_JADHZJ010000059.1_cds_WP_026054882.1_2641	87.397	365	365
WP_004421442.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733646.1_2640	95.135	185	185
WP_004421442.1	lcl|NZ_JADHZJ010000004.1_cds_WP_002721790.1_2451	35.616	146	185
WP_004421375.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	96.353	329	329
WP_004421375.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	30.159	315	329
WP_004421375.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	30.746	335	329
WP_004421375.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	30.225	311	329
WP_004421375.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728316.1_2222	28.485	330	329
WP_004421375.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	26.686	341	329
WP_004421375.1	lcl|NZ_JADHZJ010000073.1_cds_WP_002741146.1_3054	29.467	319	329
WP_004421375.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733638.1_119	27.826	345	329
WP_004421375.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733546.1_148	26.296	270	329
WP_004421375.1	lcl|NZ_JADHZJ010000008.1_cds_WP_002732331.1_3211	26.549	339	329
WP_004421375.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740721.1_2636	28.990	307	329
WP_004421375.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	27.309	249	329
WP_004421375.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002744551.1_113	29.520	271	329
WP_004421375.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733698.1_156	27.007	274	329
WP_004421375.1	lcl|NZ_JADHZJ010000057.1_cds_WP_002740236.1_2605	27.170	265	329
WP_004421375.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	23.344	317	329
WP_004421375.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002739935.1_903	29.412	170	329
WP_004421375.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002721725.1_815	24.702	336	329
WP_004421375.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733757.1_146	31.034	174	329
WP_004421408.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733627.1_2638	94.007	267	267
WP_004421408.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740926.1_124	26.178	191	267
WP_004421408.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002738295.1_145	25.481	208	267
WP_004421408.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002727921.1_174	26.984	189	267
WP_004421408.1	lcl|NZ_JADHZJ010000023.1_cds_WP_002729040.1_1124	32.727	110	267
WP_004421408.1	lcl|NZ_JADHZJ010000003.1_cds_WP_002766579.1_1942	37.209	86	267
WP_004421408.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002729513.1_3156	24.868	189	267
WP_004420971.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740779.1_2637	95.686	510	510
WP_004420971.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728536.1_2966	27.134	328	510
WP_004420971.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728534.1_2965	31.111	90	510
WP_004420971.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740779.1_2637	95.686	510	510
WP_004420971.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728536.1_2966	27.134	328	510
WP_004420971.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728534.1_2965	31.111	90	510
WP_004421253.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740721.1_2636	95.455	330	330
WP_004421253.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002744551.1_113	27.491	291	330
WP_004421253.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	26.740	273	330
WP_004421253.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	28.990	307	330
WP_004421253.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	26.582	316	330
WP_004421253.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	29.412	221	330
WP_004421253.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	28.520	277	330
WP_004421253.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002721725.1_815	25.403	248	330
WP_004421253.1	lcl|NZ_JADHZJ010000073.1_cds_WP_002741146.1_3054	28.920	287	330
WP_004421253.1	lcl|NZ_JADHZJ010000008.1_cds_WP_002732331.1_3211	26.407	231	330
WP_004421253.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733546.1_148	24.723	271	330
WP_004421253.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733638.1_119	24.653	288	330
WP_004421253.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	24.648	142	330
WP_004421253.1	lcl|NZ_JADHZJ010000057.1_cds_WP_002740236.1_2605	25.620	242	330
WP_004421253.1	lcl|NZ_JADHZJ010000036.1_cds_WP_002739707.1_1795	26.562	128	330
WP_004421253.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728316.1_2222	28.000	150	330
WP_004435000.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740729.1_2633	37.132	544	535
WP_004435000.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740729.1_2633	37.132	544	535
WP_004434729.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740998.1_2632	66.415	265	265
WP_004434729.1	lcl|NZ_JADHZJ010000003.1_cds_WP_002742191.1_1911	41.152	243	265
WP_004434524.1	lcl|NZ_JADHZJ010000059.1_cds_WP_032853071.1_2631	86.774	310	310
WP_004434524.1	lcl|NZ_JADHZJ010000034.1_cds_WP_002741402.1_1718	38.614	303	310
WP_004434524.1	lcl|NZ_JADHZJ010000020.1_cds_WP_002727287.1_965	27.036	307	310
WP_004434524.1	lcl|NZ_JADHZJ010000004.1_cds_WP_002727177.1_2401	28.571	133	310
WP_004434524.1	lcl|NZ_JADHZJ010000059.1_cds_WP_032853071.1_2631	86.774	310	310
WP_004434524.1	lcl|NZ_JADHZJ010000034.1_cds_WP_002741402.1_1718	38.614	303	310
