WP_004421256.1	lcl|NZ_JADDWE010000005.1_cds_WP_002725873.1_2713	90.698	86	106
WP_004421326.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733579.1_2712	91.401	314	314
WP_004421326.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733534.1_2709	25.746	268	314
WP_004421326.1	lcl|NZ_JADDWE010000017.1_cds_WP_002722638.1_566	23.385	325	314
WP_004421326.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740024.1_2618	24.138	290	314
WP_004421326.1	lcl|NZ_JADDWE010000028.1_cds_WP_002743770.1_1320	22.941	170	314
WP_004421326.1	lcl|NZ_JADDWE010000006.1_cds_WP_002728309.1_2886	24.759	311	314
WP_004421326.1	lcl|NZ_JADDWE010000005.1_cds_WP_016749081.1_2680	25.658	152	314
WP_243829361.1	lcl|NZ_JADDWE010000005.1_cds_WP_026054882.1_2711	87.397	365	365
WP_004421442.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733646.1_2710	95.135	185	185
WP_004421442.1	lcl|NZ_JADDWE010000002.1_cds_WP_002721790.1_1520	35.616	146	185
WP_004421375.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733534.1_2709	96.353	329	329
WP_004421375.1	lcl|NZ_JADDWE010000017.1_cds_WP_002722638.1_566	30.159	315	329
WP_004421375.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740024.1_2618	30.746	335	329
WP_004421375.1	lcl|NZ_JADDWE010000006.1_cds_WP_002728309.1_2886	30.225	311	329
WP_004421375.1	lcl|NZ_JADDWE010000006.1_cds_WP_002728316.1_2889	28.485	330	329
WP_004421375.1	lcl|NZ_JADDWE010000028.1_cds_WP_002743770.1_1320	26.686	341	329
WP_004421375.1	lcl|NZ_JADDWE010000080.1_cds_WP_002741146.1_3196	29.467	319	329
WP_004421375.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733638.1_2672	27.826	345	329
WP_004421375.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733546.1_2643	26.296	270	329
WP_004421375.1	lcl|NZ_JADDWE010000007.1_cds_WP_002732331.1_3103	26.549	339	329
WP_004421375.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740721.1_2706	28.990	307	329
WP_004421375.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733579.1_2712	27.309	249	329
WP_004421375.1	lcl|NZ_JADDWE010000005.1_cds_WP_002744551.1_2678	29.520	271	329
WP_004421375.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733698.1_2635	27.007	274	329
WP_004421375.1	lcl|NZ_JADDWE010000063.1_cds_WP_002740236.1_2780	27.170	265	329
WP_004421375.1	lcl|NZ_JADDWE010000005.1_cds_WP_016749081.1_2680	23.344	317	329
WP_004421375.1	lcl|NZ_JADDWE010000003.1_cds_WP_002739935.1_1971	29.412	170	329
