WP_004421256.1	lcl|NZ_RQHN01000005.1_cds_WP_135594790.1_3185	62.162	74	106
WP_004421326.1	lcl|NZ_RQHN01000005.1_cds_WP_135594788.1_3184	83.226	310	314
WP_004421326.1	lcl|NZ_RQHN01000009.1_cds_WP_100725791.1_930	23.148	324	314
WP_004421326.1	lcl|NZ_RQHN01000005.1_cds_WP_135799053.1_3135	22.022	277	314
WP_004421326.1	lcl|NZ_RQHN01000005.1_cds_WP_135594687.1_3133	21.824	307	314
WP_004421326.1	lcl|NZ_RQHN01000005.1_cds_WP_135799041.1_3115	25.939	293	314
WP_004421326.1	lcl|NZ_RQHN01000002.1_cds_WP_100715920.1_3317	23.529	170	314
WP_004421326.1	lcl|NZ_RQHN01000009.1_cds_WP_135799529.1_1499	23.100	329	314
WP_004421442.1	lcl|NZ_RQHN01000005.1_cds_WP_135652139.1_3155	32.124	193	185
WP_004421442.1	lcl|NZ_RQHN01000005.1_cds_WP_135591902.1_2709	34.884	129	185
WP_004421375.1	lcl|NZ_RQHN01000005.1_cds_WP_135799053.1_3135	31.776	321	329
WP_004421375.1	lcl|NZ_RQHN01000005.1_cds_WP_135594687.1_3133	30.164	305	329
WP_004421375.1	lcl|NZ_RQHN01000009.1_cds_WP_100725791.1_930	29.936	314	329
WP_004421375.1	lcl|NZ_RQHN01000009.1_cds_WP_135799529.1_1499	31.392	309	329
WP_004421375.1	lcl|NZ_RQHN01000002.1_cds_WP_100715920.1_3317	28.446	341	329
WP_004421375.1	lcl|NZ_RQHN01000005.1_cds_WP_135799041.1_3115	26.888	331	329
WP_004421375.1	lcl|NZ_RQHN01000009.1_cds_WP_100721309.1_1320	27.900	319	329
WP_004421375.1	lcl|NZ_RQHN01000009.1_cds_WP_135639720.1_957	29.808	312	329
WP_004421375.1	lcl|NZ_RQHN01000005.1_cds_WP_135594788.1_3184	28.302	318	329
WP_004421375.1	lcl|NZ_RQHN01000009.1_cds_WP_100716204.1_1269	26.693	251	329
WP_004421375.1	lcl|NZ_RQHN01000005.1_cds_WP_135799054.1_3142	22.097	267	329
WP_004421375.1	lcl|NZ_RQHN01000005.1_cds_WP_135652132.1_3145	34.194	155	329
WP_004421375.1	lcl|NZ_RQHN01000009.1_cds_WP_100725556.1_1277	24.164	269	329
WP_004421375.1	lcl|NZ_RQHN01000005.1_cds_WP_135799051.1_3131	26.316	266	329
WP_004421375.1	lcl|NZ_RQHN01000002.1_cds_WP_210409557.1_3306	24.026	308	329
WP_004421375.1	lcl|NZ_RQHN01000009.1_cds_WP_135799373.1_878	28.112	249	329
WP_004421375.1	lcl|NZ_RQHN01000005.1_cds_WP_135604102.1_3098	25.182	274	329
WP_004421375.1	lcl|NZ_RQHN01000009.1_cds_WP_135661930.1_580	26.257	179	329
WP_004421408.1	lcl|NZ_RQHN01000005.1_cds_WP_135594689.1_3134	26.939	245	267
WP_004421408.1	lcl|NZ_RQHN01000005.1_cds_WP_135594704.1_3143	28.155	206	267
WP_004421408.1	lcl|NZ_RQHN01000005.1_cds_WP_100727872.1_3037	24.812	266	267
WP_004421408.1	lcl|NZ_RQHN01000009.1_cds_WP_135594434.1_1387	28.161	174	267
WP_004421408.1	lcl|NZ_RQHN01000005.1_cds_WP_135604079.1_3114	25.381	197	267
WP_004421408.1	lcl|NZ_RQHN01000002.1_cds_WP_135798839.1_3318	28.866	194	267
WP_004420971.1	lcl|NZ_RQHN01000005.1_cds_WP_100717124.1_2731	26.364	330	510
WP_004420971.1	lcl|NZ_RQHN01000005.1_cds_WP_135604374.1_2732	34.483	58	510
WP_004420971.1	lcl|NZ_RQHN01000005.1_cds_WP_100717124.1_2731	26.364	330	510
WP_004420971.1	lcl|NZ_RQHN01000005.1_cds_WP_135604374.1_2732	34.483	58	510
WP_004421253.1	lcl|NZ_RQHN01000009.1_cds_WP_135799529.1_1499	23.741	278	330
WP_004421253.1	lcl|NZ_RQHN01000009.1_cds_WP_100716204.1_1269	26.996	263	330
WP_004421253.1	lcl|NZ_RQHN01000005.1_cds_WP_135799053.1_3135	23.443	273	330
WP_004421253.1	lcl|NZ_RQHN01000009.1_cds_WP_100725791.1_930	29.197	274	330
WP_004421253.1	lcl|NZ_RQHN01000009.1_cds_WP_135639720.1_957	27.187	320	330
WP_004421253.1	lcl|NZ_RQHN01000005.1_cds_WP_135799041.1_3115	24.845	322	330
WP_004421253.1	lcl|NZ_RQHN01000009.1_cds_WP_100725556.1_1277	23.485	264	330
WP_004421253.1	lcl|NZ_RQHN01000005.1_cds_WP_135594687.1_3133	24.242	264	330
WP_004421253.1	lcl|NZ_RQHN01000002.1_cds_WP_100715920.1_3317	23.102	303	330
WP_004421253.1	lcl|NZ_RQHN01000009.1_cds_WP_135799373.1_878	25.592	211	330
WP_004421253.1	lcl|NZ_RQHN01000005.1_cds_WP_135799054.1_3142	25.758	132	330
WP_004421253.1	lcl|NZ_RQHN01000009.1_cds_WP_135661930.1_580	28.289	152	330
WP_004421253.1	lcl|NZ_RQHN01000005.1_cds_WP_135594788.1_3184	23.235	340	330
WP_004421253.1	lcl|NZ_RQHN01000009.1_cds_WP_100721309.1_1320	27.333	150	330
WP_004434729.1	lcl|NZ_RQHN01000009.1_cds_WP_100715657.1_1769	38.735	253	265
WP_004434729.1	lcl|NZ_RQHN01000009.1_cds_WP_100717700.1_336	22.333	300	265
WP_004434524.1	lcl|NZ_RQHN01000009.1_cds_WP_100717570.1_677	36.577	298	310
WP_004434524.1	lcl|NZ_RQHN01000009.1_cds_WP_100717700.1_336	30.225	311	310
WP_004434524.1	lcl|NZ_RQHN01000005.1_cds_WP_135798927.1_2646	23.664	262	310
WP_004434524.1	lcl|NZ_RQHN01000009.1_cds_WP_100717570.1_677	36.577	298	310
WP_004434524.1	lcl|NZ_RQHN01000009.1_cds_WP_100717700.1_336	30.225	311	310
WP_004434524.1	lcl|NZ_RQHN01000005.1_cds_WP_135798927.1_2646	23.664	262	310
WP_004434893.1	lcl|NZ_RQHN01000009.1_cds_WP_100718959.1_311	35.780	109	144
WP_004434893.1	lcl|NZ_RQHN01000007.1_cds_WP_135592404.1_3570	34.545	55	144
