WP_004421256.1	lcl|NZ_RQGK01000015.1_cds_WP_135573185.1_2424	94.186	86	106
WP_004421326.1	lcl|NZ_RQGK01000015.1_cds_WP_135750114.1_2449	61.218	312	314
WP_004421326.1	lcl|NZ_RQGK01000029.1_cds_WP_118954467.1_2602	23.853	327	314
WP_004421326.1	lcl|NZ_RQGK01000019.1_cds_WP_135571467.1_2893	23.958	288	314
WP_004421326.1	lcl|NZ_RQGK01000072.1_cds_WP_118957901.1_13	22.941	170	314
WP_004421326.1	lcl|NZ_RQGK01000036.1_cds_WP_135571314.1_3113	23.611	216	314
WP_004421442.1	lcl|NZ_RQGK01000042.1_cds_WP_135570167.1_1613	37.671	146	185
WP_004421375.1	lcl|NZ_RQGK01000019.1_cds_WP_135571467.1_2893	31.737	334	329
WP_004421375.1	lcl|NZ_RQGK01000029.1_cds_WP_118954467.1_2602	31.111	315	329
WP_004421375.1	lcl|NZ_RQGK01000072.1_cds_WP_118957901.1_13	27.273	341	329
WP_004421375.1	lcl|NZ_RQGK01000074.1_cds_WP_118954096.1_3735	29.503	322	329
WP_004421375.1	lcl|NZ_RQGK01000003.1_cds_WP_135572641.1_2685	30.650	323	329
WP_004421375.1	lcl|NZ_RQGK01000036.1_cds_WP_135571314.1_3113	27.848	237	329
WP_004421375.1	lcl|NZ_RQGK01000027.1_cds_WP_135574219.1_656	26.979	341	329
WP_004421375.1	lcl|NZ_RQGK01000015.1_cds_WP_135750114.1_2449	28.195	266	329
WP_004421375.1	lcl|NZ_RQGK01000023.1_cds_WP_135571634.1_1553	28.395	243	329
WP_004421375.1	lcl|NZ_RQGK01000060.1_cds_WP_135572425.1_3356	36.000	100	329
WP_004421375.1	lcl|NZ_RQGK01000054.1_cds_WP_135573672.1_1372	26.336	262	329
WP_004421375.1	lcl|NZ_RQGK01000028.1_cds_WP_135572989.1_2335	26.524	328	329
WP_004421375.1	lcl|NZ_RQGK01000058.1_cds_WP_135570412.1_258	24.627	268	329
WP_004421375.1	lcl|NZ_RQGK01000071.1_cds_WP_135571063.1_2705	30.233	129	329
WP_004421408.1	lcl|NZ_RQGK01000019.1_cds_WP_135571464.1_2894	26.316	190	267
WP_004421408.1	lcl|NZ_RQGK01000007.1_cds_WP_135573916.1_1801	38.636	88	267
WP_004421408.1	lcl|NZ_RQGK01000027.1_cds_WP_135574095.1_572	32.353	102	267
WP_004421408.1	lcl|NZ_RQGK01000072.1_cds_WP_135571791.1_12	25.123	203	267
WP_004420971.1	lcl|NZ_RQGK01000070.1_cds_WP_135570038.1_3489	26.627	338	510
WP_004420971.1	lcl|NZ_RQGK01000070.1_cds_WP_135570040.1_3490	32.222	90	510
WP_004420971.1	lcl|NZ_RQGK01000070.1_cds_WP_135570038.1_3489	26.627	338	510
WP_004420971.1	lcl|NZ_RQGK01000070.1_cds_WP_135570040.1_3490	32.222	90	510
WP_004421253.1	lcl|NZ_RQGK01000029.1_cds_WP_118954467.1_2602	29.348	276	330
WP_004421253.1	lcl|NZ_RQGK01000019.1_cds_WP_135571467.1_2893	27.160	324	330
WP_004421253.1	lcl|NZ_RQGK01000028.1_cds_WP_135572989.1_2335	27.935	247	330
WP_004421253.1	lcl|NZ_RQGK01000023.1_cds_WP_135571634.1_1553	28.151	238	330
WP_004421253.1	lcl|NZ_RQGK01000015.1_cds_WP_135573493.1_2426	28.346	127	330
WP_004421253.1	lcl|NZ_RQGK01000036.1_cds_WP_135571314.1_3113	26.768	198	330
WP_004421253.1	lcl|NZ_RQGK01000003.1_cds_WP_135572641.1_2685	28.322	286	330
WP_004421253.1	lcl|NZ_RQGK01000027.1_cds_WP_135574219.1_656	27.511	229	330
WP_004421253.1	lcl|NZ_RQGK01000060.1_cds_WP_135572425.1_3356	33.019	106	330
WP_004421253.1	lcl|NZ_RQGK01000072.1_cds_WP_118957901.1_13	25.153	163	330
WP_004421253.1	lcl|NZ_RQGK01000074.1_cds_WP_118954096.1_3735	28.000	150	330
WP_004434729.1	lcl|NZ_RQGK01000072.1_cds_WP_135571935.1_109	40.741	243	265
WP_004434524.1	lcl|NZ_RQGK01000011.1_cds_WP_135574902.1_1974	38.095	294	310
WP_004434524.1	lcl|NZ_RQGK01000065.1_cds_WP_135573406.1_1101	25.817	306	310
WP_004434524.1	lcl|NZ_RQGK01000042.1_cds_WP_135570244.1_1664	28.571	133	310
WP_004434524.1	lcl|NZ_RQGK01000011.1_cds_WP_135574902.1_1974	38.095	294	310
WP_004434524.1	lcl|NZ_RQGK01000065.1_cds_WP_135573406.1_1101	25.817	306	310
WP_004434524.1	lcl|NZ_RQGK01000042.1_cds_WP_135570244.1_1664	28.571	133	310
WP_004434893.1	lcl|NZ_RQGK01000033.1_cds_WP_118955411.1_3507	41.667	60	144
WP_004421361.1	lcl|NZ_RQGK01000077.1_cds_WP_135572809.1_3767	28.947	76	221
WP_004434567.1	lcl|NZ_RQGK01000056.1_cds_WP_135569136.1_2260	29.670	273	318
WP_004434567.1	lcl|NZ_RQGK01000065.1_cds_WP_135573290.1_1167	31.863	204	318
WP_004434567.1	lcl|NZ_RQGK01000036.1_cds_WP_135571235.1_3069	28.436	211	318
WP_004434567.1	lcl|NZ_RQGK01000009.1_cds_WP_135574479.1_3658	24.638	276	318
WP_004434567.1	lcl|NZ_RQGK01000078.1_cds_WP_135568923.1_2800	25.856	263	318
WP_004434567.1	lcl|NZ_RQGK01000048.1_cds_WP_244247566.1_3920	28.774	212	318
WP_004434567.1	lcl|NZ_RQGK01000019.1_cds_WP_135571475.1_2889	30.108	93	318
WP_004434567.1	lcl|NZ_RQGK01000072.1_cds_WP_118964904.1_14	27.059	170	318
WP_004434567.1	lcl|NZ_RQGK01000063.1_cds_WP_135572140.1_3788	27.523	109	318
WP_004434810.1	lcl|NZ_RQGK01000032.1_cds_WP_135569353.1_424	26.882	93	242
WP_004434810.1	lcl|NZ_RQGK01000011.1_cds_WP_135574878.1_1958	24.204	157	242
WP_004434771.1	lcl|NZ_RQGK01000019.1_cds_WP_135571467.1_2893	26.822	343	333
WP_004434771.1	lcl|NZ_RQGK01000029.1_cds_WP_118954467.1_2602	25.444	338	333
WP_004434771.1	lcl|NZ_RQGK01000072.1_cds_WP_118957901.1_13	24.432	352	333
WP_004434771.1	lcl|NZ_RQGK01000074.1_cds_WP_118954096.1_3735	31.410	156	333
WP_004434771.1	lcl|NZ_RQGK01000003.1_cds_WP_135572641.1_2685	29.379	177	333
WP_004434771.1	lcl|NZ_RQGK01000036.1_cds_WP_135571314.1_3113	24.390	246	333
WP_004434771.1	lcl|NZ_RQGK01000054.1_cds_WP_135573672.1_1372	24.425	348	333
