WP_004421256.1	lcl|NZ_RQGW01000009.1_cds_WP_035983633.1_2241	60.256	78	106
WP_004421326.1	lcl|NZ_RQGW01000009.1_cds_WP_100716953.1_2238	80.968	310	314
WP_004421326.1	lcl|NZ_RQGW01000010.1_cds_WP_135656045.1_1436	26.752	314	314
WP_004421326.1	lcl|NZ_RQGW01000010.1_cds_WP_100718697.1_1465	24.528	318	314
WP_004421326.1	lcl|NZ_RQGW01000009.1_cds_WP_135655903.1_2239	23.137	255	314
WP_004421326.1	lcl|NZ_RQGW01000008.1_cds_WP_004788049.1_3259	22.872	188	314
WP_004421442.1	lcl|NZ_RQGW01000009.1_cds_WP_004788859.1_1830	35.484	124	185
WP_004421375.1	lcl|NZ_RQGW01000010.1_cds_WP_100718697.1_1465	30.255	314	329
WP_004421375.1	lcl|NZ_RQGW01000009.1_cds_WP_135655903.1_2239	28.235	340	329
WP_004421375.1	lcl|NZ_RQGW01000003.1_cds_WP_100719192.1_857	30.769	312	329
WP_004421375.1	lcl|NZ_RQGW01000008.1_cds_WP_004788049.1_3259	28.152	341	329
WP_004421375.1	lcl|NZ_RQGW01000010.1_cds_WP_004787140.1_1045	26.646	319	329
WP_004421375.1	lcl|NZ_RQGW01000010.1_cds_WP_135656045.1_1436	27.742	310	329
WP_004421375.1	lcl|NZ_RQGW01000010.1_cds_WP_135655989.1_1115	31.102	254	329
WP_004421375.1	lcl|NZ_RQGW01000009.1_cds_WP_100716953.1_2238	24.843	318	329
WP_004421375.1	lcl|NZ_RQGW01000009.1_cds_WP_135655890.1_2186	27.206	272	329
WP_004421375.1	lcl|NZ_RQGW01000009.1_cds_WP_135655902.1_2237	25.410	244	329
WP_004421375.1	lcl|NZ_RQGW01000008.1_cds_WP_207763527.1_3270	24.026	308	329
WP_004421375.1	lcl|NZ_RQGW01000010.1_cds_WP_100720170.1_1794	26.374	182	329
WP_004421375.1	lcl|NZ_RQGW01000010.1_cds_WP_135655982.1_1107	24.000	250	329
WP_004421375.1	lcl|NZ_RQGW01000010.1_cds_WP_135656060.1_1518	27.309	249	329
WP_004421408.1	lcl|NZ_RQGW01000009.1_cds_WP_020777677.1_2125	24.436	266	267
WP_004421408.1	lcl|NZ_RQGW01000009.1_cds_WP_135655904.1_2240	24.742	194	267
WP_004421408.1	lcl|NZ_RQGW01000003.1_cds_WP_135655365.1_966	28.249	177	267
WP_004421408.1	lcl|NZ_RQGW01000008.1_cds_WP_100735693.1_3258	27.835	194	267
WP_004420971.1	lcl|NZ_RQGW01000009.1_cds_WP_100734512.1_1852	24.085	328	510
WP_004420971.1	lcl|NZ_RQGW01000009.1_cds_WP_135610134.1_1853	28.302	106	510
WP_004420971.1	lcl|NZ_RQGW01000009.1_cds_WP_100734512.1_1852	24.085	328	510
WP_004420971.1	lcl|NZ_RQGW01000009.1_cds_WP_135610134.1_1853	28.302	106	510
WP_004421253.1	lcl|NZ_RQGW01000003.1_cds_WP_100719192.1_857	24.820	278	330
