WP_004421256.1	lcl|NZ_AKWI02000041.1_cds_WP_004462903.1_331	94.186	86	106
WP_004421326.1	lcl|NZ_AKWI02000041.1_cds_WP_004464977.1_330	92.903	310	314
WP_004421326.1	lcl|NZ_AKWI02000025.1_cds_WP_004473914.1_1440	25.697	323	314
WP_004421326.1	lcl|NZ_AKWI02000031.1_cds_WP_004464967.1_754	22.662	278	314
WP_004421326.1	lcl|NZ_AKWI02000031.1_cds_WP_004475098.1_752	23.913	230	314
WP_004421326.1	lcl|NZ_AKWI02000031.1_cds_WP_004475209.1_732	23.793	290	314
WP_004421326.1	lcl|NZ_AKWI02000010.1_cds_WP_004468319.1_2582	21.649	194	314
WP_004421326.1	lcl|NZ_AKWI02000017.1_cds_WP_004461234.1_2062	24.074	216	314
WP_004421442.1	lcl|NZ_AKWI02000031.1_cds_WP_004475196.1_771	35.593	177	185
WP_004421442.1	lcl|NZ_AKWI02000019.1_cds_WP_004460143.1_1882	33.562	146	185
WP_004421375.1	lcl|NZ_AKWI02000031.1_cds_WP_004464967.1_754	32.087	321	329
WP_004421375.1	lcl|NZ_AKWI02000025.1_cds_WP_004473914.1_1440	29.841	315	329
WP_004421375.1	lcl|NZ_AKWI02000017.1_cds_WP_004461234.1_2062	32.154	311	329
WP_004421375.1	lcl|NZ_AKWI02000031.1_cds_WP_004475209.1_732	29.940	334	329
WP_004421375.1	lcl|NZ_AKWI02000031.1_cds_WP_004475098.1_752	29.934	304	329
WP_004421375.1	lcl|NZ_AKWI02000017.1_cds_WP_004467290.1_2059	28.882	322	329
WP_004421375.1	lcl|NZ_AKWI02000003.1_cds_WP_004473768.1_3096	30.154	325	329
WP_004421375.1	lcl|NZ_AKWI02000010.1_cds_WP_004468319.1_2582	26.686	341	329
WP_004421375.1	lcl|NZ_AKWI02000027.1_cds_WP_032916356.1_1225	26.254	339	329
WP_004421375.1	lcl|NZ_AKWI02000041.1_cds_WP_004464977.1_330	25.397	315	329
WP_004421375.1	lcl|NZ_AKWI02000001.1_cds_WP_004470510.1_3529	27.652	264	329
WP_004421375.1	lcl|NZ_AKWI02000031.1_cds_WP_004465101.1_750	27.305	282	329
WP_004421375.1	lcl|NZ_AKWI02000027.1_cds_WP_004472818.1_1173	27.273	286	329
WP_004421375.1	lcl|NZ_AKWI02000027.1_cds_WP_004474204.1_1081	23.867	331	329
WP_004421408.1	lcl|NZ_AKWI02000031.1_cds_WP_004475169.1_753	26.423	246	267
WP_004421408.1	lcl|NZ_AKWI02000010.1_cds_WP_004474348.1_2614	35.455	110	267
WP_004421408.1	lcl|NZ_AKWI02000031.1_cds_WP_004475142.1_731	26.842	190	267
WP_004421408.1	lcl|NZ_AKWI02000017.1_cds_WP_016754360.1_2092	37.209	86	267
WP_004421408.1	lcl|NZ_AKWI02000010.1_cds_WP_004474398.1_2581	25.389	193	267
WP_004420971.1	lcl|NZ_AKWI02000012.1_cds_WP_004473482.1_2378	27.523	327	510
WP_004420971.1	lcl|NZ_AKWI02000012.1_cds_WP_004460640.1_2379	32.609	92	510
WP_004420971.1	lcl|NZ_AKWI02000012.1_cds_WP_004473482.1_2378	27.523	327	510
WP_004420971.1	lcl|NZ_AKWI02000012.1_cds_WP_004460640.1_2379	32.609	92	510
WP_004421253.1	lcl|NZ_AKWI02000017.1_cds_WP_004461234.1_2062	26.374	273	330
WP_004421253.1	lcl|NZ_AKWI02000031.1_cds_WP_004464967.1_754	22.711	273	330
WP_004421253.1	lcl|NZ_AKWI02000025.1_cds_WP_004473914.1_1440	28.986	276	330
WP_004421253.1	lcl|NZ_AKWI02000031.1_cds_WP_004475209.1_732	26.126	333	330
WP_004421253.1	lcl|NZ_AKWI02000027.1_cds_WP_004474204.1_1081	25.926	243	330
WP_004421253.1	lcl|NZ_AKWI02000003.1_cds_WP_004473768.1_3096	29.675	246	330
WP_004421253.1	lcl|NZ_AKWI02000027.1_cds_WP_032916356.1_1225	25.676	222	330
WP_004421253.1	lcl|NZ_AKWI02000010.1_cds_WP_004468319.1_2582	24.460	139	330
WP_004421253.1	lcl|NZ_AKWI02000001.1_cds_WP_004470510.1_3529	28.462	130	330
WP_004421253.1	lcl|NZ_AKWI02000006.1_cds_WP_004467770.1_2703	26.562	128	330
WP_004421253.1	lcl|NZ_AKWI02000017.1_cds_WP_004467290.1_2059	28.000	150	330
WP_004434729.1	lcl|NZ_AKWI02000002.1_cds_WP_004474807.1_3241	40.741	243	265
WP_004434524.1	lcl|NZ_AKWI02000012.1_cds_WP_004474516.1_2262	39.085	284	310
WP_004434524.1	lcl|NZ_AKWI02000019.1_cds_WP_004473577.1_1785	26.299	308	310
WP_004434524.1	lcl|NZ_AKWI02000001.1_cds_WP_004473093.1_3560	27.820	133	310
WP_004434524.1	lcl|NZ_AKWI02000012.1_cds_WP_004474516.1_2262	39.085	284	310
WP_004434524.1	lcl|NZ_AKWI02000019.1_cds_WP_004473577.1_1785	26.299	308	310
WP_004434524.1	lcl|NZ_AKWI02000001.1_cds_WP_004473093.1_3560	27.820	133	310
WP_004434893.1	lcl|NZ_AKWI02000019.1_cds_WP_004462309.1_1812	41.270	63	144
WP_004421361.1	lcl|NZ_AKWI02000042.1_cds_WP_004472978.1_158	27.723	101	221
WP_004434567.1	lcl|NZ_AKWI02000027.1_cds_WP_004459124.1_1347	29.630	270	318
WP_004434567.1	lcl|NZ_AKWI02000002.1_cds_WP_004465813.1_3336	29.384	211	318
WP_004434567.1	lcl|NZ_AKWI02000012.1_cds_WP_004473695.1_2299	25.436	287	318
WP_004434567.1	lcl|NZ_AKWI02000001.1_cds_WP_004473026.1_3598	27.703	296	318
WP_004434567.1	lcl|NZ_AKWI02000010.1_cds_WP_004459509.1_2583	28.235	170	318
WP_004434567.1	lcl|NZ_AKWI02000041.1_cds_WP_004475139.1_328	29.897	97	318
WP_004434567.1	lcl|NZ_AKWI02000031.1_cds_WP_004475079.1_736	27.957	93	318
WP_004434567.1	lcl|NZ_AKWI02000030.1_cds_WP_004475044.1_899	27.451	102	318
WP_004434810.1	lcl|NZ_AKWI02000019.1_cds_WP_004473535.1_1797	27.660	94	242
WP_004434810.1	lcl|NZ_AKWI02000042.1_cds_WP_004462595.1_157	27.059	85	242
WP_004434771.1	lcl|NZ_AKWI02000031.1_cds_WP_004475209.1_732	24.927	341	333
WP_004434771.1	lcl|NZ_AKWI02000031.1_cds_WP_004464967.1_754	24.189	339	333
WP_004434771.1	lcl|NZ_AKWI02000025.1_cds_WP_004473914.1_1440	24.852	338	333
WP_004434771.1	lcl|NZ_AKWI02000017.1_cds_WP_004461234.1_2062	25.566	309	333
WP_004434771.1	lcl|NZ_AKWI02000010.1_cds_WP_004468319.1_2582	25.382	327	333
WP_004434771.1	lcl|NZ_AKWI02000003.1_cds_WP_004473768.1_3096	28.409	176	333
WP_004434771.1	lcl|NZ_AKWI02000017.1_cds_WP_004467290.1_2059	30.769	156	333
WP_004434771.1	lcl|NZ_AKWI02000031.1_cds_WP_004475098.1_752	27.273	198	333
WP_004434771.1	lcl|NZ_AKWI02000001.1_cds_WP_004470510.1_3529	26.271	236	333
WP_004434771.1	lcl|NZ_AKWI02000006.1_cds_WP_004467770.1_2703	25.000	192	333
WP_004434771.1	lcl|NZ_AKWI02000027.1_cds_WP_004474204.1_1081	26.887	212	333
WP_004434442.1	lcl|NZ_AKWI02000001.1_cds_WP_172635633.1_3678	91.892	74	87
WP_004434442.1	lcl|NZ_AKWI02000005.1_cds_WP_196218952.1_2993	46.575	73	87
