WP_004421256.1	lcl|NZ_AHNB02000048.1_cds_WP_000340715.1_1300	98.837	86	106
WP_004421326.1	lcl|NZ_AHNB02000048.1_cds_WP_000410268.1_1301	94.839	310	314
WP_004421326.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	25.926	324	314
WP_004421326.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	22.662	278	314
WP_004421326.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	23.264	288	314
WP_004421326.1	lcl|NZ_AHNB02000048.1_cds_WP_000567886.1_1353	23.478	230	314
WP_004421442.1	lcl|NZ_AHNB02000018.1_cds_WP_000351733.1_3320	39.286	140	185
WP_004421442.1	lcl|NZ_AHNB02000048.1_cds_WP_001047906.1_1332	34.463	177	185
WP_004421375.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	32.381	315	329
WP_004421375.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	30.841	321	329
WP_004421375.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	30.746	335	329
WP_004421375.1	lcl|NZ_AHNB02000051.1_cds_WP_001984071.1_1077	31.935	310	329
WP_004421375.1	lcl|NZ_AHNB02000022.1_cds_WP_000649924.1_2837	30.031	323	329
WP_004421375.1	lcl|NZ_AHNB02000048.1_cds_WP_000567886.1_1353	29.180	305	329
WP_004421375.1	lcl|NZ_AHNB02000051.1_cds_WP_000709513.1_1067	29.091	330	329
WP_004421375.1	lcl|NZ_AHNB02000051.1_cds_WP_000688693.1_1099	29.455	275	329
WP_004421375.1	lcl|NZ_AHNB02000048.1_cds_WP_000410268.1_1301	25.786	318	329
WP_004421375.1	lcl|NZ_AHNB02000048.1_cds_WP_000475907.1_1356	27.917	240	329
WP_004421375.1	lcl|NZ_AHNB02000001.1_cds_WP_001074779.1_4087	27.925	265	329
WP_004421375.1	lcl|NZ_AHNB02000022.1_cds_WP_001003557.1_3130	24.096	332	329
WP_004421408.1	lcl|NZ_AHNB02000048.1_cds_WP_000043899.1_1352	26.016	246	267
WP_004421408.1	lcl|NZ_AHNB02000048.1_cds_WP_000842260.1_1374	26.842	190	267
WP_004421408.1	lcl|NZ_AHNB02000051.1_cds_WP_000667727.1_1121	33.636	110	267
WP_004421408.1	lcl|NZ_AHNB02000032.1_cds_WP_000805357.1_2254	33.333	102	267
WP_004420971.1	lcl|NZ_AHNB02000070.1_cds_WP_000291579.1_379	27.077	325	510
WP_004420971.1	lcl|NZ_AHNB02000070.1_cds_WP_000364507.1_378	31.111	90	510
WP_004420971.1	lcl|NZ_AHNB02000070.1_cds_WP_000291579.1_379	27.077	325	510
WP_004420971.1	lcl|NZ_AHNB02000070.1_cds_WP_000364507.1_378	31.111	90	510
WP_004421253.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	22.344	273	330
WP_004421253.1	lcl|NZ_AHNB02000051.1_cds_WP_001984071.1_1077	26.199	271	330
WP_004421253.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	26.899	316	330
WP_004421253.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	23.795	332	330
WP_004421253.1	lcl|NZ_AHNB02000022.1_cds_WP_001003557.1_3130	29.218	243	330
WP_004421253.1	lcl|NZ_AHNB02000022.1_cds_WP_000649924.1_2837	29.688	256	330
WP_004421253.1	lcl|NZ_AHNB02000051.1_cds_WP_000688693.1_1099	26.126	222	330
WP_004421253.1	lcl|NZ_AHNB02000051.1_cds_WP_000709513.1_1067	28.000	150	330
WP_004421253.1	lcl|NZ_AHNB02000028.1_cds_WP_000457972.1_2526	25.000	128	330
WP_004434729.1	lcl|NZ_AHNB02000016.1_cds_WP_001002662.1_3401	40.741	243	265
WP_004434524.1	lcl|NZ_AHNB02000063.1_cds_WP_000501205.1_693	36.964	303	310
WP_004434524.1	lcl|NZ_AHNB02000020.1_cds_WP_001183716.1_3217	28.571	273	310
WP_004434524.1	lcl|NZ_AHNB02000046.1_cds_WP_000279890.1_1542	26.316	133	310
WP_004434524.1	lcl|NZ_AHNB02000063.1_cds_WP_000501205.1_693	36.964	303	310
WP_004434524.1	lcl|NZ_AHNB02000020.1_cds_WP_001183716.1_3217	28.571	273	310
WP_004434524.1	lcl|NZ_AHNB02000046.1_cds_WP_000279890.1_1542	26.316	133	310
WP_004434893.1	lcl|NZ_AHNB02000028.1_cds_WP_002100450.1_2578	42.857	56	144
WP_004421361.1	lcl|NZ_AHNB02000022.1_cds_WP_001082181.1_2969	29.487	78	221
WP_004421361.1	lcl|NZ_AHNB02000048.1_cds_WP_001075145.1_1317	34.615	104	221
WP_004421361.1	lcl|NZ_AHNB02000063.1_cds_WP_001069827.1_713	28.440	109	221
WP_004434567.1	lcl|NZ_AHNB02000071.1_cds_WP_000840861.1_143	30.037	273	318
WP_004434567.1	lcl|NZ_AHNB02000014.1_cds_WP_000868621.1_3458	30.047	213	318
WP_004434567.1	lcl|NZ_AHNB02000046.1_cds_WP_000728664.1_1515	26.778	239	318
WP_004434567.1	lcl|NZ_AHNB02000048.1_cds_WP_001068976.1_1369	33.696	92	318
WP_004434567.1	lcl|NZ_AHNB02000048.1_cds_WP_000847602.1_1370	30.108	93	318
WP_004434567.1	lcl|NZ_AHNB02000048.1_cds_WP_002076509.1_1303	29.897	97	318
WP_004434567.1	lcl|NZ_AHNB02000048.1_cds_WP_000651740.1_1346	29.167	96	318
WP_004434810.1	lcl|NZ_AHNB02000071.1_cds_WP_000402849.1_295	25.773	97	242
WP_004434810.1	lcl|NZ_AHNB02000063.1_cds_WP_000347685.1_714	25.157	159	242
WP_004434771.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	26.979	341	333
WP_004434771.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	29.778	225	333
WP_004434771.1	lcl|NZ_AHNB02000051.1_cds_WP_001984071.1_1077	26.453	344	333
WP_004434771.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	24.556	338	333
WP_004434771.1	lcl|NZ_AHNB02000051.1_cds_WP_000709513.1_1067	30.769	156	333
WP_004434771.1	lcl|NZ_AHNB02000022.1_cds_WP_000649924.1_2837	28.402	169	333
WP_004434771.1	lcl|NZ_AHNB02000001.1_cds_WP_001074779.1_4087	26.160	237	333
WP_004434771.1	lcl|NZ_AHNB02000028.1_cds_WP_000457972.1_2526	25.197	127	333
WP_004434771.1	lcl|NZ_AHNB02000022.1_cds_WP_001003557.1_3130	26.291	213	333
WP_004434442.1	lcl|NZ_AHNB02000071.1_cds_LEP1GSC085_RS2000000232495_263	48.148	81	87
WP_004434442.1	lcl|NZ_AHNB02000051.1_cds_WP_157438472.1_1096	51.316	76	87
WP_004434442.1	lcl|NZ_AHNB02000051.1_cds_WP_157438474.1_1097	51.316	76	87
WP_004434442.1	lcl|NZ_AHNB02000041.1_cds_WP_128915916.1_1767	51.351	74	87
WP_004434442.1	lcl|NZ_AHNB02000036.1_cds_LEP1GSC085_RS2000000232135_2140	49.351	77	87
WP_004434442.1	lcl|NZ_AHNB02000003.1_cds_LEP1GSC085_RS2000000231470_3931	51.351	74	87
WP_004434442.1	lcl|NZ_AHNB02000010.1_cds_WP_100245090.1_3720	50.000	74	87
WP_004434442.1	lcl|NZ_AHNB02000051.1_cds_WP_100245090.1_1054	50.000	74	87
WP_004434442.1	lcl|NZ_AHNB02000059.1_cds_WP_100221020.1_805	50.000	74	87
WP_004434442.1	lcl|NZ_AHNB02000060.1_cds_WP_100245083.1_756	50.000	74	87
WP_004434442.1	lcl|NZ_AHNB02000034.1_cds_WP_157196384.1_2174	48.649	74	87
WP_004434442.1	lcl|NZ_AHNB02000029.1_cds_WP_157438459.1_2346	48.649	74	87
WP_004434442.1	lcl|NZ_AHNB02000041.1_cds_WP_100221002.1_1758	49.315	73	87
WP_004434442.1	lcl|NZ_AHNB02000051.1_cds_WP_100221002.1_1068	49.315	73	87
WP_004434442.1	lcl|NZ_AHNB02000060.1_cds_WP_100221002.1_746	49.315	73	87
WP_004434442.1	lcl|NZ_AHNB02000037.1_cds_WP_198285716.1_2083	49.315	73	87
WP_004434442.1	lcl|NZ_AHNB02000054.1_cds_WP_198285716.1_948	49.315	73	87
WP_004434442.1	lcl|NZ_AHNB02000008.1_cds_WP_198285713.1_3757	49.315	73	87
WP_004434442.1	lcl|NZ_AHNB02000023.1_cds_WP_100225693.1_2704	49.315	73	87
WP_004434442.1	lcl|NZ_AHNB02000046.1_cds_WP_100225693.1_1472	49.315	73	87
WP_004434442.1	lcl|NZ_AHNB02000053.1_cds_WP_100225693.1_983	49.315	73	87
WP_004434442.1	lcl|NZ_AHNB02000041.1_cds_LEP1GSC085_RS2000000230100_1892	61.224	49	87
WP_004434442.1	lcl|NZ_AHNB02000044.1_cds_LEP1GSC085_RS2000000231635_1567	62.500	40	87
WP_004434442.1	lcl|NZ_AHNB02000004.1_cds_LEP1GSC085_RS2000000232540_3925	47.727	44	87
WP_004434442.1	lcl|NZ_AHNB02000058.1_cds_LEP1GSC085_RS2000000230835_832	47.170	53	87
WP_061231972.1	lcl|NZ_AHNB02000060.1_cds_WP_100245083.1_756	41.667	96	103
WP_061231972.1	lcl|NZ_AHNB02000044.1_cds_LEP1GSC085_RS2000000231635_1567	40.625	96	103
WP_061231972.1	lcl|NZ_AHNB02000059.1_cds_WP_100221020.1_805	40.625	96	103
WP_061231972.1	lcl|NZ_AHNB02000029.1_cds_WP_157438459.1_2346	40.625	96	103
WP_061231972.1	lcl|NZ_AHNB02000054.1_cds_WP_157438478.1_957	39.583	96	103
WP_061231972.1	lcl|NZ_AHNB02000020.1_cds_LEP1GSC085_RS223060_3258	41.379	87	103
WP_061231972.1	lcl|NZ_AHNB02000041.1_cds_LEP1GSC085_RS2000000230100_1892	36.735	98	103
WP_061231972.1	lcl|NZ_AHNB02000003.1_cds_LEP1GSC085_RS2000000231470_3931	36.735	98	103
WP_061231972.1	lcl|NZ_AHNB02000036.1_cds_LEP1GSC085_RS2000000232135_2140	36.735	98	103
WP_061231972.1	lcl|NZ_AHNB02000041.1_cds_WP_100221002.1_1758	36.735	98	103
WP_061231972.1	lcl|NZ_AHNB02000051.1_cds_WP_157438474.1_1097	36.735	98	103
WP_061231972.1	lcl|NZ_AHNB02000051.1_cds_WP_100221002.1_1068	36.735	98	103
WP_061231972.1	lcl|NZ_AHNB02000060.1_cds_WP_100221002.1_746	36.735	98	103
WP_061231972.1	lcl|NZ_AHNB02000041.1_cds_WP_128915916.1_1767	36.735	98	103
WP_061231972.1	lcl|NZ_AHNB02000034.1_cds_WP_157196384.1_2174	36.735	98	103
WP_061231972.1	lcl|NZ_AHNB02000051.1_cds_WP_157438472.1_1096	36.735	98	103
WP_061231972.1	lcl|NZ_AHNB02000010.1_cds_WP_100245090.1_3720	36.735	98	103
WP_061231972.1	lcl|NZ_AHNB02000051.1_cds_WP_100245090.1_1054	36.735	98	103
WP_061231972.1	lcl|NZ_AHNB02000008.1_cds_WP_198285713.1_3757	36.458	96	103
WP_061231972.1	lcl|NZ_AHNB02000023.1_cds_WP_100225693.1_2704	36.458	96	103
WP_061231972.1	lcl|NZ_AHNB02000046.1_cds_WP_100225693.1_1472	36.458	96	103
WP_061231972.1	lcl|NZ_AHNB02000053.1_cds_WP_100225693.1_983	36.458	96	103
WP_061231972.1	lcl|NZ_AHNB02000071.1_cds_LEP1GSC085_RS2000000232495_263	36.842	95	103
WP_061231972.1	lcl|NZ_AHNB02000037.1_cds_WP_198285716.1_2083	35.714	98	103
WP_061231972.1	lcl|NZ_AHNB02000054.1_cds_WP_198285716.1_948	35.714	98	103
WP_061231972.1	lcl|NZ_AHNB02000004.1_cds_LEP1GSC085_RS0205035_3926	40.000	70	103
WP_061231972.1	lcl|NZ_AHNB02000020.1_cds_LEP1GSC085_RS2000000232995_3203	34.722	72	103
WP_061231972.1	lcl|NZ_AHNB02000020.1_cds_LEP1GSC085_RS2000000232995_3203	63.158	19	103
WP_061231972.1	lcl|NZ_AHNB02000013.1_cds_LEP1GSC085_RS2000000232970_3529	64.000	25	103
WP_061231972.1	lcl|NZ_AHNB02000014.1_cds_WP_002100840.1_3454	46.809	47	103
WP_243829360.1	lcl|NZ_AHNB02000031.1_cds_LEP1GSC085_RS2000000229745_2313	66.071	56	57
WP_004434624.1	lcl|NZ_AHNB02000056.1_cds_WP_000283289.1_905	22.321	112	229
WP_004434477.1	lcl|NZ_AHNB02000048.1_cds_WP_000410268.1_1301	22.556	266	294
WP_004434477.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	28.025	157	294
WP_004434477.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	22.632	190	294
WP_004434477.1	lcl|NZ_AHNB02000001.1_cds_WP_001074779.1_4087	25.749	167	294
WP_004434477.1	lcl|NZ_AHNB02000048.1_cds_WP_000567886.1_1353	25.397	189	294
WP_004434477.1	lcl|NZ_AHNB02000051.1_cds_WP_000688693.1_1099	28.319	113	294
