WP_004421256.1	lcl|NZ_JADHZW010000048.1_cds_WP_000340715.1_2745	98.837	86	106
WP_004421326.1	lcl|NZ_JADHZW010000048.1_cds_WP_000410266.1_2746	94.268	314	314
WP_004421326.1	lcl|NZ_JADHZW010000017.1_cds_WP_000744698.1_763	25.926	324	314
WP_004421326.1	lcl|NZ_JADHZW010000048.1_cds_WP_000646254.1_2749	26.119	268	314
WP_004421326.1	lcl|NZ_JADHZW010000021.1_cds_WP_000723091.1_1245	23.264	288	314
WP_004421326.1	lcl|NZ_JADHZW010000048.1_cds_WP_001067557.1_2752	25.000	328	314
WP_243829361.1	lcl|NZ_JADHZW010000048.1_cds_WP_000604525.1_2747	90.137	365	365
WP_004421442.1	lcl|NZ_JADHZW010000048.1_cds_WP_000884059.1_2748	96.216	185	185
WP_004421442.1	lcl|NZ_JADHZW010000005.1_cds_WP_000351733.1_3182	39.286	140	185
WP_004421375.1	lcl|NZ_JADHZW010000048.1_cds_WP_000646254.1_2749	96.657	329	329
WP_004421375.1	lcl|NZ_JADHZW010000017.1_cds_WP_000744698.1_763	32.381	315	329
WP_004421375.1	lcl|NZ_JADHZW010000021.1_cds_WP_000723091.1_1245	30.746	335	329
WP_004421375.1	lcl|NZ_JADHZW010000019.1_cds_WP_002072074.1_942	31.613	310	329
WP_004421375.1	lcl|NZ_JADHZW010000001.1_cds_WP_000649924.1_1089	30.031	323	329
WP_004421375.1	lcl|NZ_JADHZW010000019.1_cds_WP_000709508.1_952	28.485	330	329
WP_004421375.1	lcl|NZ_JADHZW010000019.1_cds_WP_000688696.1_922	29.348	276	329
WP_004421375.1	lcl|NZ_JADHZW010000048.1_cds_WP_001067557.1_2752	29.804	255	329
WP_004421375.1	lcl|NZ_JADHZW010000048.1_cds_WP_000410266.1_2746	25.786	318	329
WP_004421375.1	lcl|NZ_JADHZW010000028.1_cds_WP_000475901.1_1711	27.519	258	329
WP_004421375.1	lcl|NZ_JADHZW010000004.1_cds_WP_001074779.1_2889	27.925	265	329
WP_004421375.1	lcl|NZ_JADHZW010000003.1_cds_WP_001003560.1_2424	23.964	338	329
WP_004421375.1	lcl|NZ_JADHZW010000028.1_cds_WP_000378097.1_1677	25.000	172	329
WP_004421408.1	lcl|NZ_JADHZW010000048.1_cds_WP_000774259.1_2750	94.757	267	267
WP_004421408.1	lcl|NZ_JADHZW010000021.1_cds_WP_000842260.1_1246	26.842	190	267
WP_004421408.1	lcl|NZ_JADHZW010000019.1_cds_WP_000667727.1_900	33.636	110	267
WP_004421408.1	lcl|NZ_JADHZW010000023.1_cds_WP_000805357.1_1441	33.333	102	267
WP_004420971.1	lcl|NZ_JADHZW010000048.1_cds_WP_002072162.1_2751	96.078	510	510
WP_004420971.1	lcl|NZ_JADHZW010000004.1_cds_WP_000291581.1_2817	27.077	325	510
WP_004420971.1	lcl|NZ_JADHZW010000004.1_cds_WP_000364504.1_2818	31.111	90	510
WP_004420971.1	lcl|NZ_JADHZW010000048.1_cds_WP_002072162.1_2751	96.078	510	510
WP_004420971.1	lcl|NZ_JADHZW010000004.1_cds_WP_000291581.1_2817	27.077	325	510
WP_004420971.1	lcl|NZ_JADHZW010000004.1_cds_WP_000364504.1_2818	31.111	90	510
WP_004421253.1	lcl|NZ_JADHZW010000048.1_cds_WP_001067557.1_2752	96.364	330	330
WP_004421253.1	lcl|NZ_JADHZW010000048.1_cds_WP_000646254.1_2749	28.990	307	330
WP_004421253.1	lcl|NZ_JADHZW010000019.1_cds_WP_002072074.1_942	26.568	271	330
WP_004421253.1	lcl|NZ_JADHZW010000017.1_cds_WP_000744698.1_763	26.582	316	330
WP_004421253.1	lcl|NZ_JADHZW010000021.1_cds_WP_000723091.1_1245	23.795	332	330
WP_004421253.1	lcl|NZ_JADHZW010000003.1_cds_WP_001003560.1_2424	28.807	243	330
WP_004421253.1	lcl|NZ_JADHZW010000001.1_cds_WP_000649924.1_1089	29.688	256	330
WP_004421253.1	lcl|NZ_JADHZW010000019.1_cds_WP_000688696.1_922	26.577	222	330
WP_004421253.1	lcl|NZ_JADHZW010000013.1_cds_WP_000457972.1_427	25.000	128	330
WP_004421253.1	lcl|NZ_JADHZW010000019.1_cds_WP_000709508.1_952	28.000	150	330
WP_004435000.1	lcl|NZ_JADHZW010000048.1_cds_WP_000689740.1_2755	37.430	537	535
WP_004435000.1	lcl|NZ_JADHZW010000048.1_cds_WP_000689740.1_2755	37.430	537	535
WP_004434729.1	lcl|NZ_JADHZW010000048.1_cds_WP_000342716.1_2756	66.667	264	265
WP_004434729.1	lcl|NZ_JADHZW010000050.1_cds_WP_001002662.1_2967	40.741	243	265
WP_004434524.1	lcl|NZ_JADHZW010000048.1_cds_WP_001246619.1_2757	85.484	310	310
WP_004434524.1	lcl|NZ_JADHZW010000038.1_cds_WP_000501205.1_2281	36.964	303	310
WP_004434524.1	lcl|NZ_JADHZW010000022.1_cds_WP_001183721.1_1350	28.571	273	310
WP_004434524.1	lcl|NZ_JADHZW010000011.1_cds_WP_000279896.1_168	26.316	133	310
WP_004434524.1	lcl|NZ_JADHZW010000048.1_cds_WP_001246619.1_2757	85.484	310	310
WP_004434524.1	lcl|NZ_JADHZW010000038.1_cds_WP_000501205.1_2281	36.964	303	310
WP_004434524.1	lcl|NZ_JADHZW010000022.1_cds_WP_001183721.1_1350	28.571	273	310
WP_004434524.1	lcl|NZ_JADHZW010000011.1_cds_WP_000279896.1_168	26.316	133	310
WP_004434516.1	lcl|NZ_JADHZW010000048.1_cds_WP_000479980.1_2758	95.455	264	264
WP_004421278.1	lcl|NZ_JADHZW010000048.1_cds_WP_000715958.1_2759	93.023	129	130
