WP_004421256.1	lcl|NZ_AHQL01000104.1_cds_WP_004462903.1_2613	94.186	86	106
WP_004421326.1	lcl|NZ_AHQL01000104.1_cds_WP_004472299.1_2612	92.903	310	314
WP_004421326.1	lcl|NZ_AHQL01000015.1_cds_WP_004461583.1_3520	25.697	323	314
WP_004421326.1	lcl|NZ_AHQL01000104.1_cds_WP_004470124.1_2609	26.119	268	314
WP_004421326.1	lcl|NZ_AHQL01000016.1_cds_WP_004465060.1_3492	23.793	290	314
WP_004421326.1	lcl|NZ_AHQL01000243.1_cds_WP_004461234.1_1159	24.074	216	314
WP_004421326.1	lcl|NZ_AHQL01000170.1_cds_WP_004472347.1_1923	27.564	156	314
WP_243829361.1	lcl|NZ_AHQL01000104.1_cds_WP_016756282.1_2611	84.384	365	365
WP_004421442.1	lcl|NZ_AHQL01000104.1_cds_WP_004470265.1_2610	95.135	185	185
WP_004421442.1	lcl|NZ_AHQL01000098.1_cds_WP_004460143.1_2788	33.562	146	185
WP_004421375.1	lcl|NZ_AHQL01000104.1_cds_WP_004470124.1_2609	94.512	328	329
WP_004421375.1	lcl|NZ_AHQL01000015.1_cds_WP_004461583.1_3520	29.841	315	329
WP_004421375.1	lcl|NZ_AHQL01000243.1_cds_WP_004461234.1_1159	32.154	311	329
WP_004421375.1	lcl|NZ_AHQL01000016.1_cds_WP_004465060.1_3492	29.940	334	329
WP_004421375.1	lcl|NZ_AHQL01000022.1_cds_WP_004472946.1_3340	30.154	325	329
WP_004421375.1	lcl|NZ_AHQL01000243.1_cds_WP_004467290.1_1162	28.882	322	329
WP_004421375.1	lcl|NZ_AHQL01000170.1_cds_WP_026053758.1_1929	27.327	333	329
WP_004421375.1	lcl|NZ_AHQL01000272.1_cds_WP_004466638.1_800	26.045	311	329
WP_004421375.1	lcl|NZ_AHQL01000104.1_cds_WP_004479660.1_2606	30.980	255	329
WP_004421375.1	lcl|NZ_AHQL01000238.1_cds_WP_016754130.1_1294	25.746	268	329
WP_004421375.1	lcl|NZ_AHQL01000102.1_cds_WP_016754659.1_2681	26.254	339	329
WP_004421375.1	lcl|NZ_AHQL01000170.1_cds_WP_004472325.1_1925	30.038	263	329
WP_004421375.1	lcl|NZ_AHQL01000170.1_cds_WP_004472347.1_1923	24.920	313	329
WP_004421375.1	lcl|NZ_AHQL01000104.1_cds_WP_004472299.1_2612	25.397	315	329
WP_004421375.1	lcl|NZ_AHQL01000240.1_cds_WP_016756807.1_1236	27.652	264	329
WP_004421375.1	lcl|NZ_AHQL01000253.1_cds_WP_004472277.1_981	27.801	241	329
WP_004421375.1	lcl|NZ_AHQL01000049.1_cds_WP_004472818.1_3062	27.273	286	329
WP_004421375.1	lcl|NZ_AHQL01000350.1_cds_WP_016757118.1_526	23.867	331	329
WP_004421375.1	lcl|NZ_AHQL01000238.1_cds_WP_004472386.1_1296	30.460	174	329
WP_004421408.1	lcl|NZ_AHQL01000104.1_cds_WP_016755107.1_2608	90.637	267	267
WP_004421408.1	lcl|NZ_AHQL01000170.1_cds_WP_004472344.1_1934	26.702	191	267
WP_004421408.1	lcl|NZ_AHQL01000238.1_cds_WP_004477718.1_1297	26.442	208	267
