WP_004421256.1	lcl|NZ_BOPY01000005.1_cds_WP_002733653.1_1345	89.535	86	106
WP_004421326.1	lcl|NZ_BOPY01000005.1_cds_WP_002733579.1_1344	91.401	314	314
WP_004421326.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	25.746	268	314
WP_004421326.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	23.385	325	314
WP_004421326.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	24.138	290	314
WP_004421326.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	22.941	170	314
WP_004421326.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	24.759	311	314
WP_004421326.1	lcl|NZ_BOPY01000005.1_cds_WP_016749081.1_1317	25.658	152	314
WP_243829361.1	lcl|NZ_BOPY01000005.1_cds_WP_026054882.1_1343	87.397	365	365
WP_004421442.1	lcl|NZ_BOPY01000005.1_cds_WP_002733646.1_1342	95.135	185	185
WP_004421442.1	lcl|NZ_BOPY01000003.1_cds_WP_002721790.1_836	35.616	146	185
WP_004421375.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	96.353	329	329
WP_004421375.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	30.159	315	329
WP_004421375.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	29.341	334	329
WP_004421375.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	30.225	311	329
WP_004421375.1	lcl|NZ_BOPY01000002.1_cds_WP_002735602.1_449	28.485	330	329
WP_004421375.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	26.686	341	329
WP_004421375.1	lcl|NZ_BOPY01000001.1_cds_WP_002732362.1_194	29.467	319	329
WP_004421375.1	lcl|NZ_BOPY01000005.1_cds_WP_002733638.1_1309	27.826	345	329
WP_004421375.1	lcl|NZ_BOPY01000005.1_cds_WP_002733546.1_1275	26.296	270	329
WP_004421375.1	lcl|NZ_BOPY01000001.1_cds_WP_002732331.1_283	26.549	339	329
WP_004421375.1	lcl|NZ_BOPY01000005.1_cds_WP_016749079.1_1338	28.990	307	329
WP_004421375.1	lcl|NZ_BOPY01000005.1_cds_WP_002733579.1_1344	27.309	249	329
WP_004421375.1	lcl|NZ_BOPY01000005.1_cds_WP_002744551.1_1315	29.520	271	329
WP_004421375.1	lcl|NZ_BOPY01000005.1_cds_WP_002733698.1_1267	27.007	274	329
WP_004421375.1	lcl|NZ_BOPY01000006.1_cds_WP_002728462.1_1540	27.170	265	329
WP_004421375.1	lcl|NZ_BOPY01000005.1_cds_WP_016749081.1_1317	23.344	317	329
WP_004421375.1	lcl|NZ_BOPY01000018.1_cds_WP_002728696.1_2781	30.000	170	329
WP_004421375.1	lcl|NZ_BOPY01000031.1_cds_WP_002732574.1_3255	24.390	328	329
WP_004421375.1	lcl|NZ_BOPY01000005.1_cds_WP_002733757.1_1277	31.034	174	329
WP_004421408.1	lcl|NZ_BOPY01000005.1_cds_WP_002733627.1_1340	94.007	267	267
WP_004421408.1	lcl|NZ_BOPY01000005.1_cds_WP_002733775.1_1304	25.654	191	267
WP_004421408.1	lcl|NZ_BOPY01000005.1_cds_WP_002733554.1_1278	25.481	208	267
WP_004421408.1	lcl|NZ_BOPY01000005.1_cds_WP_002727921.1_1249	26.984	189	267
WP_004421408.1	lcl|NZ_BOPY01000002.1_cds_WP_002729040.1_627	32.727	110	267
WP_004421408.1	lcl|NZ_BOPY01000004.1_cds_WP_002766579.1_1148	37.209	86	267
WP_004421408.1	lcl|NZ_BOPY01000004.1_cds_WP_002729513.1_957	24.868	189	267
WP_004420971.1	lcl|NZ_BOPY01000005.1_cds_WP_002738292.1_1339	95.882	510	510
WP_004420971.1	lcl|NZ_BOPY01000006.1_cds_WP_002728536.1_1467	27.134	328	510
WP_004420971.1	lcl|NZ_BOPY01000006.1_cds_WP_002728534.1_1468	31.111	90	510
WP_004420971.1	lcl|NZ_BOPY01000005.1_cds_WP_002738292.1_1339	95.882	510	510
WP_004420971.1	lcl|NZ_BOPY01000006.1_cds_WP_002728536.1_1467	27.134	328	510
WP_004420971.1	lcl|NZ_BOPY01000006.1_cds_WP_002728534.1_1468	31.111	90	510
WP_004421253.1	lcl|NZ_BOPY01000005.1_cds_WP_016749079.1_1338	95.152	330	330
WP_004421253.1	lcl|NZ_BOPY01000005.1_cds_WP_002744551.1_1315	27.491	291	330
WP_004421253.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	26.740	273	330
WP_004421253.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	28.990	307	330
WP_004421253.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	26.582	316	330
WP_004421253.1	lcl|NZ_BOPY01000005.1_cds_WP_016749081.1_1317	29.412	221	330
WP_004421253.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	28.520	277	330
WP_004421253.1	lcl|NZ_BOPY01000031.1_cds_WP_002732574.1_3255	25.403	248	330
WP_004421253.1	lcl|NZ_BOPY01000001.1_cds_WP_002732362.1_194	28.261	322	330
WP_004421253.1	lcl|NZ_BOPY01000001.1_cds_WP_002732331.1_283	26.407	231	330
WP_004421253.1	lcl|NZ_BOPY01000005.1_cds_WP_002733546.1_1275	24.723	271	330
WP_004421253.1	lcl|NZ_BOPY01000005.1_cds_WP_002733638.1_1309	24.653	288	330
WP_004421253.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	25.352	142	330
WP_004421253.1	lcl|NZ_BOPY01000011.1_cds_WP_002739707.1_2203	26.562	128	330
WP_004421253.1	lcl|NZ_BOPY01000002.1_cds_WP_002735602.1_449	28.000	150	330
WP_004435000.1	lcl|NZ_BOPY01000005.1_cds_WP_002733528.1_1337	82.682	537	535
WP_004435000.1	lcl|NZ_BOPY01000005.1_cds_WP_002733528.1_1337	82.682	537	535
WP_004434729.1	lcl|NZ_BOPY01000005.1_cds_WP_002733670.1_1336	93.182	264	265
WP_004434729.1	lcl|NZ_BOPY01000004.1_cds_WP_002722928.1_1179	41.564	243	265
WP_004434524.1	lcl|NZ_BOPY01000005.1_cds_WP_002733687.1_1335	90.323	310	310
WP_004434524.1	lcl|NZ_BOPY01000040.1_cds_WP_002730863.1_3374	38.614	303	310
WP_004434524.1	lcl|NZ_BOPY01000020.1_cds_WP_002727287.1_2890	27.036	307	310
WP_004434524.1	lcl|NZ_BOPY01000003.1_cds_WP_002727177.1_783	28.571	133	310
WP_004434524.1	lcl|NZ_BOPY01000005.1_cds_WP_002733687.1_1335	90.323	310	310
WP_004434524.1	lcl|NZ_BOPY01000040.1_cds_WP_002730863.1_3374	38.614	303	310
WP_004434524.1	lcl|NZ_BOPY01000020.1_cds_WP_002727287.1_2890	27.036	307	310
WP_004434524.1	lcl|NZ_BOPY01000003.1_cds_WP_002727177.1_783	28.571	133	310
WP_004434516.1	lcl|NZ_BOPY01000005.1_cds_WP_002733549.1_1334	95.833	264	264
WP_004421278.1	lcl|NZ_BOPY01000005.1_cds_WP_002733551.1_1333	96.154	130	130
WP_004434893.1	lcl|NZ_BOPY01000005.1_cds_WP_017853480.1_1332	93.750	144	144
WP_004434893.1	lcl|NZ_BOPY01000020.1_cds_WP_026054147.1_2880	39.683	63	144
WP_004421361.1	lcl|NZ_BOPY01000005.1_cds_WP_002733760.1_1331	95.023	221	221
WP_004421361.1	lcl|NZ_BOPY01000001.1_cds_WP_011671435.1_97	28.205	78	221
WP_004421361.1	lcl|NZ_BOPY01000009.1_cds_WP_002727076.1_1910	28.037	107	221
WP_004434567.1	lcl|NZ_BOPY01000013.1_cds_WP_002731944.1_2383	29.304	273	318
WP_004434567.1	lcl|NZ_BOPY01000002.1_cds_WP_002723163.1_397	29.858	211	318
WP_004434567.1	lcl|NZ_BOPY01000015.1_cds_WP_002734441.1_2540	24.561	228	318
WP_004434567.1	lcl|NZ_BOPY01000003.1_cds_WP_002727159.1_744	29.302	215	318
WP_004434567.1	lcl|NZ_BOPY01000005.1_cds_WP_002733776.1_1254	32.609	92	318
WP_004434567.1	lcl|NZ_BOPY01000005.1_cds_WP_002733605.1_1253	31.183	93	318
WP_004434567.1	lcl|NZ_BOPY01000004.1_cds_WP_002729510.1_959	28.235	170	318
WP_004434810.1	lcl|NZ_BOPY01000013.1_cds_WP_016749152.1_2437	25.532	94	242
