WP_004421256.1	lcl|NZ_JQOQ01000067.1_cds_WP_000340715.1_1587	98.837	86	106
WP_004421326.1	lcl|NZ_JQOQ01000067.1_cds_WP_000410268.1_1586	94.839	310	314
WP_004421326.1	lcl|NZ_JQOQ01000015.1_cds_WP_000744698.1_365	25.926	324	314
WP_004421326.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723079.1_1535	22.662	278	314
WP_004421326.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723082.1_1513	22.917	288	314
WP_004421326.1	lcl|NZ_JQOQ01000067.1_cds_WP_000567886.1_1533	23.478	230	314
WP_004421442.1	lcl|NZ_JQOQ01000063.1_cds_WP_000351733.1_1425	39.286	140	185
WP_004421442.1	lcl|NZ_JQOQ01000067.1_cds_WP_001047906.1_1555	34.463	177	185
WP_004421375.1	lcl|NZ_JQOQ01000015.1_cds_WP_000744698.1_365	32.381	315	329
WP_004421375.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723079.1_1535	30.841	321	329
WP_004421375.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723082.1_1513	30.448	335	329
WP_004421375.1	lcl|NZ_JQOQ01000005.1_cds_WP_002072074.1_92	31.613	310	329
WP_004421375.1	lcl|NZ_JQOQ01000026.1_cds_WP_000649924.1_783	30.031	323	329
WP_004421375.1	lcl|NZ_JQOQ01000067.1_cds_WP_000567886.1_1533	29.180	305	329
WP_004421375.1	lcl|NZ_JQOQ01000256.1_cds_WP_000709508.1_3890	28.485	330	329
WP_004421375.1	lcl|NZ_JQOQ01000005.1_cds_WP_000688695.1_112	29.091	275	329
WP_004421375.1	lcl|NZ_JQOQ01000067.1_cds_WP_000410268.1_1586	25.786	318	329
WP_004421375.1	lcl|NZ_JQOQ01000067.1_cds_WP_002183330.1_1530	27.917	240	329
WP_004421375.1	lcl|NZ_JQOQ01000199.1_cds_WP_001074779.1_3544	27.925	265	329
WP_004421375.1	lcl|NZ_JQOQ01000055.1_cds_WP_002105505.1_1261	23.795	332	329
WP_004421408.1	lcl|NZ_JQOQ01000067.1_cds_WP_000043899.1_1534	26.016	246	267
WP_004421408.1	lcl|NZ_JQOQ01000067.1_cds_WP_000842260.1_1512	26.842	190	267
WP_004421408.1	lcl|NZ_JQOQ01000065.1_cds_WP_000667727.1_1460	33.636	110	267
WP_004421408.1	lcl|NZ_JQOQ01000012.1_cds_WP_000805357.1_291	33.333	102	267
WP_004420971.1	lcl|NZ_JQOQ01000054.1_cds_WP_000291581.1_1252	27.077	325	510
WP_004420971.1	lcl|NZ_JQOQ01000054.1_cds_WP_000364504.1_1251	31.111	90	510
WP_004420971.1	lcl|NZ_JQOQ01000054.1_cds_WP_000291581.1_1252	27.077	325	510
WP_004420971.1	lcl|NZ_JQOQ01000054.1_cds_WP_000364504.1_1251	31.111	90	510
WP_004421253.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723079.1_1535	22.344	273	330
WP_004421253.1	lcl|NZ_JQOQ01000005.1_cds_WP_002072074.1_92	26.568	271	330
WP_004421253.1	lcl|NZ_JQOQ01000015.1_cds_WP_000744698.1_365	26.582	316	330
WP_004421253.1	lcl|NZ_JQOQ01000067.1_cds_WP_000723082.1_1513	24.096	332	330
WP_004421253.1	lcl|NZ_JQOQ01000055.1_cds_WP_002105505.1_1261	28.395	243	330
WP_004421253.1	lcl|NZ_JQOQ01000026.1_cds_WP_000649924.1_783	29.688	256	330
WP_004421253.1	lcl|NZ_JQOQ01000005.1_cds_WP_000688695.1_112	26.577	222	330
WP_004421253.1	lcl|NZ_JQOQ01000175.1_cds_WP_000457972.1_3299	25.000	128	330
WP_004421253.1	lcl|NZ_JQOQ01000256.1_cds_WP_000709508.1_3890	28.000	150	330
WP_004434729.1	lcl|NZ_JQOQ01000229.1_cds_WP_001002662.1_3753	40.741	243	265
WP_004434524.1	lcl|NZ_JQOQ01000021.1_cds_WP_000501205.1_646	36.964	303	310
WP_004434524.1	lcl|NZ_JQOQ01000044.1_cds_WP_001183714.1_1035	28.571	273	310
WP_004434524.1	lcl|NZ_JQOQ01000071.1_cds_WP_000279896.1_1654	26.316	133	310
WP_004434524.1	lcl|NZ_JQOQ01000021.1_cds_WP_000501205.1_646	36.964	303	310
WP_004434524.1	lcl|NZ_JQOQ01000044.1_cds_WP_001183714.1_1035	28.571	273	310
WP_004434524.1	lcl|NZ_JQOQ01000071.1_cds_WP_000279896.1_1654	26.316	133	310
WP_004434893.1	lcl|NZ_JQOQ01000145.1_cds_WP_002100450.1_2943	42.857	56	144
WP_004421361.1	lcl|NZ_JQOQ01000015.1_cds_WP_001082179.1_394	29.487	78	221
WP_004421361.1	lcl|NZ_JQOQ01000067.1_cds_WP_001075145.1_1570	34.615	104	221
WP_004421361.1	lcl|NZ_JQOQ01000023.1_cds_WP_001069832.1_685	28.440	109	221
WP_004434567.1	lcl|NZ_JQOQ01000144.1_cds_WP_000840861.1_2901	30.037	273	318
WP_004434567.1	lcl|NZ_JQOQ01000012.1_cds_WP_000868621.1_269	30.047	213	318
WP_004434567.1	lcl|NZ_JQOQ01000071.1_cds_WP_000728664.1_1681	26.778	239	318
WP_004434567.1	lcl|NZ_JQOQ01000067.1_cds_WP_001068976.1_1517	33.696	92	318
WP_004434567.1	lcl|NZ_JQOQ01000067.1_cds_WP_061246194.1_1516	30.108	93	318
WP_004434567.1	lcl|NZ_JQOQ01000067.1_cds_WP_002076509.1_1584	29.897	97	318
WP_004434567.1	lcl|NZ_JQOQ01000067.1_cds_WP_000651740.1_1540	29.167	96	318
