WP_004421256.1	lcl|NZ_JADDVM010000007.1_cds_WP_002725873.1_3172	90.698	86	106
WP_004421326.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733579.1_3171	91.401	314	314
WP_004421326.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733534.1_3168	25.746	268	314
WP_004421326.1	lcl|NZ_JADDVM010000018.1_cds_WP_002722638.1_668	23.385	325	314
WP_004421326.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740024.1_3077	24.138	290	314
WP_004421326.1	lcl|NZ_JADDVM010000014.1_cds_WP_002743770.1_440	22.941	170	314
WP_004421326.1	lcl|NZ_JADDVM010000008.1_cds_WP_002728309.1_3194	24.759	311	314
WP_004421326.1	lcl|NZ_JADDVM010000007.1_cds_WP_016749081.1_3139	25.658	152	314
WP_243829361.1	lcl|NZ_JADDVM010000007.1_cds_WP_026054882.1_3170	87.397	365	365
WP_004421442.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733646.1_3169	95.135	185	185
WP_004421442.1	lcl|NZ_JADDVM010000003.1_cds_WP_002721790.1_1926	35.616	146	185
WP_004421375.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733534.1_3168	96.353	329	329
WP_004421375.1	lcl|NZ_JADDVM010000018.1_cds_WP_002722638.1_668	30.159	315	329
WP_004421375.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740024.1_3077	30.746	335	329
WP_004421375.1	lcl|NZ_JADDVM010000008.1_cds_WP_002728309.1_3194	30.225	311	329
WP_004421375.1	lcl|NZ_JADDVM010000008.1_cds_WP_002728316.1_3197	28.485	330	329
WP_004421375.1	lcl|NZ_JADDVM010000014.1_cds_WP_002743770.1_440	26.686	341	329
WP_004421375.1	lcl|NZ_JADDVM010000074.1_cds_WP_002741146.1_3057	29.467	319	329
WP_004421375.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733638.1_3131	27.826	345	329
WP_004421375.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733546.1_3102	26.296	270	329
WP_004421375.1	lcl|NZ_JADDVM010000009.1_cds_WP_002732331.1_3394	26.549	339	329
WP_004421375.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740721.1_3165	28.990	307	329
WP_004421375.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733579.1_3171	27.309	249	329
WP_004421375.1	lcl|NZ_JADDVM010000007.1_cds_WP_002744551.1_3137	29.520	271	329
WP_004421375.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733698.1_3094	27.007	274	329
WP_004421375.1	lcl|NZ_JADDVM010000057.1_cds_WP_002740236.1_2586	27.170	265	329
WP_004421375.1	lcl|NZ_JADDVM010000007.1_cds_WP_016749081.1_3139	23.344	317	329
WP_004421375.1	lcl|NZ_JADDVM010000005.1_cds_WP_002739935.1_2734	29.412	170	329
WP_004421375.1	lcl|NZ_JADDVM010000005.1_cds_WP_002721725.1_2647	24.702	336	329
WP_004421375.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733757.1_3104	31.034	174	329
