WP_004421256.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357622.1_1218	62.162	74	106
WP_004421326.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357623.1_1219	82.903	310	314
WP_004421326.1	lcl|NZ_JAMQPR010000001.1_cds_WP_108960553.1_106	23.148	324	314
WP_004421326.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357672.1_1270	22.383	277	314
WP_004421326.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357674.1_1272	22.476	307	314
WP_004421326.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357692.1_1290	24.926	337	314
WP_004421326.1	lcl|NZ_JAMQPR010000002.1_cds_WP_100715920.1_3458	23.529	170	314
WP_004421326.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357665.1_1263	19.331	269	314
WP_004421326.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358962.1_2903	23.077	325	314
WP_004421442.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357652.1_1250	32.124	193	185
WP_004421442.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358002.1_1702	34.884	129	185
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357672.1_1270	32.087	321	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357674.1_1272	30.872	298	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_108960553.1_106	29.936	314	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358962.1_2903	31.068	309	329
WP_004421375.1	lcl|NZ_JAMQPR010000002.1_cds_WP_100715920.1_3458	28.446	341	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357692.1_1290	26.586	331	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_100725525.1_3078	27.900	319	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265356697.1_79	31.613	310	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357623.1_1219	28.616	318	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357665.1_1263	23.221	267	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359129.1_3130	26.693	251	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357662.1_1260	33.548	155	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359122.1_3122	23.985	271	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357676.1_1274	26.316	266	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357707.1_1307	25.830	271	329
WP_004421375.1	lcl|NZ_JAMQPR010000002.1_cds_WP_265359508.1_3447	24.026	308	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359318.1_159	27.711	166	329
WP_004421375.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357011.1_460	25.698	179	329
WP_004421408.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357673.1_1271	27.049	244	267
WP_004421408.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357664.1_1262	28.155	206	267
WP_004421408.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357729.1_1368	24.812	266	267
WP_004421408.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357693.1_1291	26.289	194	267
WP_004421408.1	lcl|NZ_JAMQPR010000002.1_cds_WP_265359518.1_3459	30.102	196	267
WP_004421408.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359046.1_3014	27.811	169	267
WP_004420971.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359365.1_1680	25.836	329	510
WP_004420971.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357983.1_1679	27.358	106	510
WP_004420971.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359365.1_1680	25.836	329	510
WP_004420971.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357983.1_1679	27.358	106	510
WP_004421253.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358962.1_2903	24.460	278	330
WP_004421253.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357672.1_1270	23.443	273	330
WP_004421253.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359129.1_3130	26.820	261	330
WP_004421253.1	lcl|NZ_JAMQPR010000001.1_cds_WP_108960553.1_106	29.197	274	330
WP_004421253.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265356697.1_79	25.938	320	330
WP_004421253.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357692.1_1290	25.155	322	330
WP_004421253.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359122.1_3122	22.989	261	330
WP_004421253.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357674.1_1272	23.485	264	330
WP_004421253.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357665.1_1263	22.801	307	330
WP_004421253.1	lcl|NZ_JAMQPR010000002.1_cds_WP_100715920.1_3458	23.102	303	330
WP_004421253.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359318.1_159	25.837	209	330
WP_004421253.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357011.1_460	28.289	152	330
WP_004421253.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357623.1_1219	23.077	234	330
WP_004421253.1	lcl|NZ_JAMQPR010000001.1_cds_WP_100725525.1_3078	27.333	150	330
WP_004434729.1	lcl|NZ_JAMQPR010000001.1_cds_WP_100715657.1_2642	38.735	253	265
WP_004434729.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357216.1_703	22.667	300	265
