WP_004421256.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746496.1_2279	58.974	78	106
WP_004421326.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746495.1_2278	81.935	310	314
WP_004421326.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745382.1_1496	27.848	316	314
WP_004421326.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745407.1_1523	23.148	324	314
WP_004421326.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_135743732.1_3469	22.872	188	314
WP_004421326.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753201.1_2212	22.791	215	314
WP_243829361.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753116.1_2276	53.039	362	365
WP_004421442.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_135744205.1_2798	35.000	140	185
WP_004421375.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745407.1_1523	31.210	314	329
WP_004421375.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753201.1_2212	29.042	334	329
WP_004421375.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_338092125.1_2234	30.032	313	329
WP_004421375.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744912.1_910	29.582	311	329
WP_004421375.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_135743732.1_3469	28.739	341	329
WP_004421375.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745055.1_1084	27.864	323	329
WP_004421375.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745382.1_1496	27.907	301	329
WP_004421375.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753159.1_2246	27.306	271	329
WP_004421375.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753148.1_2258	23.473	311	329
WP_004421375.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746495.1_2278	26.019	319	329
WP_004421375.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753183.1_2227	28.685	251	329
WP_004421375.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734906.1_1151	27.778	252	329
WP_004421375.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745455.1_1577	30.000	170	329
WP_004421375.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753226.1_2190	25.746	268	329
WP_004421375.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746455.1_2237	30.323	155	329
WP_004421375.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238752882.1_1859	25.556	180	329
WP_004421375.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_208739683.1_3458	24.026	308	329
WP_004421375.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746444.1_2226	19.444	252	329
WP_004421375.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734886.1_1143	23.333	270	329
WP_004421408.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753153.1_2251	24.500	200	267
WP_004421408.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746453.1_2235	26.068	234	267
WP_004421408.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746379.1_2129	24.436	266	267
WP_004421408.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745137.1_1179	36.441	118	267
WP_004421408.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744998.1_1017	28.977	176	267
WP_004421408.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_322113260.1_2211	23.711	194	267
WP_004421408.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_238754283.1_3470	27.551	196	267
WP_004420971.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_238754012.1_2820	25.298	336	510
WP_004420971.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_135744224.1_2821	28.302	106	510
WP_004420971.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_238754012.1_2820	25.298	336	510
WP_004420971.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_135744224.1_2821	28.302	106	510
WP_004421253.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753148.1_2258	33.754	317	330
WP_004421253.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744912.1_910	25.540	278	330
WP_004421253.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734906.1_1151	28.244	262	330
WP_004421253.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745407.1_1523	28.102	274	330
WP_004421253.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745382.1_1496	25.532	329	330
WP_004421253.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753201.1_2212	24.233	326	330
WP_004421253.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734886.1_1143	25.095	263	330
WP_004421253.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753159.1_2246	25.758	264	330
WP_004421253.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238752882.1_1859	29.121	182	330
WP_004421253.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_135743732.1_3469	23.102	303	330
WP_004421253.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745455.1_1577	25.604	207	330
WP_004421253.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745055.1_1084	28.000	150	330
WP_004434729.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135571635.1_658	38.281	256	265
