WP_004421256.1	lcl|NZ_AOVS01000009.1_cds_WP_000340715.1_171	98.837	86	106
WP_004421326.1	lcl|NZ_AOVS01000009.1_cds_WP_000410273.1_170	94.268	314	314
WP_004421326.1	lcl|NZ_AOVS01000009.1_cds_WP_000093099.1_150	53.968	63	314
WP_004421326.1	lcl|NZ_AOVS01000009.1_cds_WP_000646250.1_167	26.493	268	314
WP_004421326.1	lcl|NZ_AOVS01000044.1_cds_WP_000744700.1_825	25.926	324	314
WP_004421326.1	lcl|NZ_AOVS01000009.1_cds_WP_000600889.1_141	26.425	193	314
WP_004421326.1	lcl|NZ_AOVS01000018.1_cds_WP_000723090.1_354	22.917	288	314
WP_004421326.1	lcl|NZ_AOVS01000009.1_cds_WP_000723090.1_88	22.917	288	314
WP_004421326.1	lcl|NZ_AOVS01000009.1_cds_WP_001067557.1_164	25.000	328	314
WP_243829361.1	lcl|NZ_AOVS01000009.1_cds_WP_000604524.1_169	90.685	365	365
WP_004421442.1	lcl|NZ_AOVS01000009.1_cds_WP_000884059.1_168	96.216	185	185
WP_004421442.1	lcl|NZ_AOVS01000099.1_cds_WP_000351733.1_2073	39.286	140	185
WP_004421375.1	lcl|NZ_AOVS01000009.1_cds_WP_000646250.1_167	96.657	329	329
WP_004421375.1	lcl|NZ_AOVS01000044.1_cds_WP_000744700.1_825	32.381	315	329
WP_004421375.1	lcl|NZ_AOVS01000009.1_cds_WP_000600889.1_141	31.661	319	329
WP_004421375.1	lcl|NZ_AOVS01000018.1_cds_WP_000723090.1_354	30.448	335	329
WP_004421375.1	lcl|NZ_AOVS01000009.1_cds_WP_000723090.1_88	30.448	335	329
WP_004421375.1	lcl|NZ_AOVS01000051.1_cds_WP_001984071.1_992	31.935	310	329
WP_004421375.1	lcl|NZ_AOVS01000144.1_cds_WP_000649925.1_3734	30.031	323	329
WP_004421375.1	lcl|NZ_AOVS01000027.1_cds_WP_000709511.1_618	28.788	330	329
WP_004421375.1	lcl|NZ_AOVS01000009.1_cds_WP_000601375.1_114	25.667	300	329
