WP_004421256.1	lcl|NZ_RQHF01000008.1_cds_WP_002983174.1_3267	57.746	71	106
WP_004421326.1	lcl|NZ_RQHF01000008.1_cds_WP_135656840.1_3266	80.323	310	314
WP_004421326.1	lcl|NZ_RQHF01000035.1_cds_WP_135660461.1_1442	27.848	316	314
WP_004421326.1	lcl|NZ_RQHF01000035.1_cds_WP_002988752.1_1415	22.840	324	314
WP_004421326.1	lcl|NZ_RQHF01000042.1_cds_WP_135661006.1_3186	22.680	194	314
WP_004421442.1	lcl|NZ_RQHF01000025.1_cds_WP_135658473.1_2509	33.333	165	185
WP_004421375.1	lcl|NZ_RQHF01000035.1_cds_WP_002988752.1_1415	30.892	314	329
WP_004421375.1	lcl|NZ_RQHF01000028.1_cds_WP_002976825.1_178	29.450	309	329
WP_004421375.1	lcl|NZ_RQHF01000042.1_cds_WP_135661006.1_3186	28.152	341	329
WP_004421375.1	lcl|NZ_RQHF01000035.1_cds_WP_135660461.1_1442	28.904	301	329
WP_004421375.1	lcl|NZ_RQHF01000028.1_cds_WP_135659413.1_351	26.332	319	329
WP_004421375.1	lcl|NZ_RQHF01000008.1_cds_WP_135656796.1_3239	27.675	271	329
WP_004421375.1	lcl|NZ_RQHF01000008.1_cds_WP_135656840.1_3266	26.266	316	329
WP_004421375.1	lcl|NZ_RQHF01000008.1_cds_WP_135656761.1_3225	27.536	276	329
WP_004421375.1	lcl|NZ_RQHF01000028.1_cds_WP_135659487.1_404	27.888	251	329
WP_004421375.1	lcl|NZ_RQHF01000008.1_cds_WP_135656743.1_3216	21.569	255	329
WP_004421375.1	lcl|NZ_RQHF01000035.1_cds_WP_135660392.1_1363	29.651	172	329
WP_004421375.1	lcl|NZ_RQHF01000030.1_cds_WP_135659750.1_1856	24.528	265	329
WP_004421375.1	lcl|NZ_RQHF01000042.1_cds_WP_198288770.1_3197	25.000	308	329
WP_004421375.1	lcl|NZ_RQHF01000016.1_cds_WP_135658339.1_3572	23.622	254	329
WP_004421375.1	lcl|NZ_RQHF01000008.1_cds_WP_210413163.1_3229	32.432	111	329
WP_004421375.1	lcl|NZ_RQHF01000028.1_cds_WP_135659711.1_396	24.800	125	329
WP_004421408.1	lcl|NZ_RQHF01000030.1_cds_WP_135659777.1_1917	24.060	266	267
WP_004421408.1	lcl|NZ_RQHF01000008.1_cds_WP_135656753.1_3221	24.904	261	267
WP_004421408.1	lcl|NZ_RQHF01000042.1_cds_WP_135661005.1_3185	27.411	197	267
WP_004421408.1	lcl|NZ_RQHF01000028.1_cds_WP_083901906.1_287	27.485	171	267
WP_004420971.1	lcl|NZ_RQHF01000025.1_cds_WP_135658447.1_2487	24.085	328	510
WP_004420971.1	lcl|NZ_RQHF01000025.1_cds_WP_135658445.1_2486	30.189	106	510
WP_004420971.1	lcl|NZ_RQHF01000025.1_cds_WP_135658447.1_2487	24.085	328	510
WP_004420971.1	lcl|NZ_RQHF01000025.1_cds_WP_135658445.1_2486	30.189	106	510
WP_004421253.1	lcl|NZ_RQHF01000028.1_cds_WP_002976825.1_178	24.101	278	330
WP_004421253.1	lcl|NZ_RQHF01000028.1_cds_WP_135659487.1_404	28.517	263	330
WP_004421253.1	lcl|NZ_RQHF01000035.1_cds_WP_002988752.1_1415	28.102	274	330
WP_004421253.1	lcl|NZ_RQHF01000035.1_cds_WP_135660461.1_1442	26.506	332	330
WP_004421253.1	lcl|NZ_RQHF01000028.1_cds_WP_135659711.1_396	24.609	256	330
WP_004421253.1	lcl|NZ_RQHF01000008.1_cds_WP_135656796.1_3239	25.769	260	330
WP_004421253.1	lcl|NZ_RQHF01000016.1_cds_WP_135658339.1_3572	26.493	268	330
WP_004421253.1	lcl|NZ_RQHF01000042.1_cds_WP_135661006.1_3186	22.769	325	330
WP_004421253.1	lcl|NZ_RQHF01000028.1_cds_WP_135659413.1_351	28.000	150	330
WP_004421253.1	lcl|NZ_RQHF01000035.1_cds_WP_135660392.1_1363	25.837	209	330
WP_004434729.1	lcl|NZ_RQHF01000012.1_cds_WP_135657444.1_670	37.500	256	265
WP_004434729.1	lcl|NZ_RQHF01000009.1_cds_WP_135657208.1_2360	25.882	170	265
WP_004434524.1	lcl|NZ_RQHF01000035.1_cds_WP_135660182.1_1175	37.209	301	310
WP_004434524.1	lcl|NZ_RQHF01000009.1_cds_WP_135657208.1_2360	31.392	309	310
WP_004434524.1	lcl|NZ_RQHF01000025.1_cds_WP_135658542.1_2572	23.574	263	310
WP_004434524.1	lcl|NZ_RQHF01000035.1_cds_WP_135660182.1_1175	37.209	301	310
WP_004434524.1	lcl|NZ_RQHF01000009.1_cds_WP_135657208.1_2360	31.392	309	310
WP_004434524.1	lcl|NZ_RQHF01000025.1_cds_WP_135658542.1_2572	23.574	263	310
WP_004434893.1	lcl|NZ_RQHF01000009.1_cds_WP_002978167.1_2385	41.270	63	144
WP_004421361.1	lcl|NZ_RQHF01000012.1_cds_WP_135657376.1_618	30.769	78	221
WP_004434567.1	lcl|NZ_RQHF01000030.1_cds_WP_135659746.1_1851	30.116	259	318
WP_004434567.1	lcl|NZ_RQHF01000030.1_cds_WP_002982271.1_1852	29.699	266	318
WP_004434567.1	lcl|NZ_RQHF01000008.1_cds_WP_135656727.1_3207	31.373	255	318
WP_004434567.1	lcl|NZ_RQHF01000030.1_cds_WP_002982240.1_1843	32.353	204	318
WP_004434567.1	lcl|NZ_RQHF01000008.1_cds_WP_135656755.1_3222	31.579	209	318
WP_004434567.1	lcl|NZ_RQHF01000007.1_cds_WP_002976383.1_1568	25.847	236	318
WP_004434567.1	lcl|NZ_RQHF01000030.1_cds_WP_002982468.1_1845	28.151	238	318
WP_004434567.1	lcl|NZ_RQHF01000009.1_cds_WP_244934512.1_2412	30.579	121	318
WP_004434810.1	lcl|NZ_RQHF01000015.1_cds_WP_135658204.1_2895	25.806	93	242
WP_004434810.1	lcl|NZ_RQHF01000025.1_cds_WP_002987331.1_2538	25.000	96	242
WP_004434771.1	lcl|NZ_RQHF01000035.1_cds_WP_002988752.1_1415	25.073	343	333
WP_004434771.1	lcl|NZ_RQHF01000028.1_cds_WP_002976825.1_178	30.978	184	333
WP_004434771.1	lcl|NZ_RQHF01000042.1_cds_WP_135661006.1_3186	24.363	353	333
WP_004434771.1	lcl|NZ_RQHF01000008.1_cds_WP_135656796.1_3239	23.599	339	333
WP_004434771.1	lcl|NZ_RQHF01000028.1_cds_WP_135659413.1_351	32.051	156	333
WP_004434771.1	lcl|NZ_RQHF01000008.1_cds_WP_210413163.1_3229	31.792	173	333
WP_004434771.1	lcl|NZ_RQHF01000035.1_cds_WP_135660461.1_1442	27.706	231	333
WP_004434771.1	lcl|NZ_RQHF01000028.1_cds_WP_135659711.1_396	25.128	195	333
WP_004434771.1	lcl|NZ_RQHF01000028.1_cds_WP_135659487.1_404	31.633	196	333
WP_004434771.1	lcl|NZ_RQHF01000016.1_cds_WP_135658339.1_3572	27.322	183	333
WP_004434771.1	lcl|NZ_RQHF01000042.1_cds_WP_198288770.1_3197	20.635	189	333
WP_004434477.1	lcl|NZ_RQHF01000008.1_cds_WP_135656840.1_3266	24.060	266	294
WP_004434773.1	lcl|NZ_RQHF01000028.1_cds_WP_135659616.1_528	24.113	141	174
WP_004434738.1	lcl|NZ_RQHF01000008.1_cds_WP_135656749.1_3219	27.340	406	416
