WP_004421256.1	lcl|NZ_JQPI01000023.1_cds_WP_000340715.1_754	98.837	86	106
WP_004421326.1	lcl|NZ_JQPI01000023.1_cds_WP_000410267.1_753	94.586	314	314
WP_004421326.1	lcl|NZ_JQPI01000034.1_cds_WP_000744698.1_1053	25.926	324	314
WP_004421326.1	lcl|NZ_JQPI01000023.1_cds_WP_042752260.1_750	26.119	268	314
WP_004421326.1	lcl|NZ_JQPI01000023.1_cds_WP_000600889.1_722	26.425	193	314
WP_004421326.1	lcl|NZ_JQPI01000023.1_cds_WP_061269945.1_669	22.917	288	314
WP_004421326.1	lcl|NZ_JQPI01000023.1_cds_WP_000025488.1_728	22.601	323	314
WP_004421326.1	lcl|NZ_JQPI01000023.1_cds_WP_001067556.1_747	25.000	328	314
WP_243829361.1	lcl|NZ_JQPI01000023.1_cds_WP_061269957.1_752	90.411	365	365
WP_004421442.1	lcl|NZ_JQPI01000023.1_cds_WP_000884059.1_751	96.216	185	185
WP_004421442.1	lcl|NZ_JQPI01000105.1_cds_WP_000351733.1_2554	39.286	140	185
WP_004421375.1	lcl|NZ_JQPI01000023.1_cds_WP_042752260.1_750	96.960	329	329
WP_004421375.1	lcl|NZ_JQPI01000034.1_cds_WP_000744698.1_1053	32.381	315	329
WP_004421375.1	lcl|NZ_JQPI01000023.1_cds_WP_061269945.1_669	30.448	335	329
WP_004421375.1	lcl|NZ_JQPI01000023.1_cds_WP_000600889.1_722	31.661	319	329
WP_004421375.1	lcl|NZ_JQPI01000081.1_cds_WP_002064390.1_2194	31.613	310	329
WP_004421375.1	lcl|NZ_JQPI01000001.1_cds_WP_000649925.1_50	30.031	323	329
WP_004421375.1	lcl|NZ_JQPI01000153.1_cds_WP_000709511.1_3094	28.788	330	329
WP_004421375.1	lcl|NZ_JQPI01000023.1_cds_WP_061234286.1_695	26.000	300	329
WP_004421375.1	lcl|NZ_JQPI01000081.1_cds_WP_000688698.1_2214	29.348	276	329
WP_004421375.1	lcl|NZ_JQPI01000023.1_cds_WP_001067556.1_747	29.804	255	329
WP_004421375.1	lcl|NZ_JQPI01000023.1_cds_WP_002079020.1_726	29.889	271	329
WP_004421375.1	lcl|NZ_JQPI01000023.1_cds_WP_000025488.1_728	24.765	319	329
WP_004421375.1	lcl|NZ_JQPI01000023.1_cds_WP_000475904.1_686	27.737	274	329
WP_004421375.1	lcl|NZ_JQPI01000023.1_cds_WP_000410267.1_753	25.786	318	329
WP_004421375.1	lcl|NZ_JQPI01000024.1_cds_WP_001074779.1_781	27.925	265	329
WP_004421375.1	lcl|NZ_JQPI01000005.1_cds_WP_002102317.1_155	23.964	338	329
WP_004421375.1	lcl|NZ_JQPI01000023.1_cds_WP_000487322.1_697	27.077	325	329
WP_004421408.1	lcl|NZ_JQPI01000023.1_cds_WP_000774259.1_749	94.757	267	267
WP_004421408.1	lcl|NZ_JQPI01000023.1_cds_WP_000859505.1_698	27.885	208	267
WP_004421408.1	lcl|NZ_JQPI01000023.1_cds_WP_000800439.1_717	26.702	191	267
WP_004421408.1	lcl|NZ_JQPI01000023.1_cds_WP_000842260.1_668	26.842	190	267
WP_004421408.1	lcl|NZ_JQPI01000227.1_cds_WP_000667727.1_3571	33.636	110	267
WP_004421408.1	lcl|NZ_JQPI01000076.1_cds_WP_000805360.1_2079	37.209	86	267
WP_004420971.1	lcl|NZ_JQPI01000023.1_cds_WP_000612797.1_748	95.294	510	510
WP_004420971.1	lcl|NZ_JQPI01000010.1_cds_WP_000291586.1_347	27.077	325	510
WP_004420971.1	lcl|NZ_JQPI01000010.1_cds_WP_000364507.1_346	31.111	90	510
WP_004420971.1	lcl|NZ_JQPI01000023.1_cds_WP_000612797.1_748	95.294	510	510
WP_004420971.1	lcl|NZ_JQPI01000010.1_cds_WP_000291586.1_347	27.077	325	510
WP_004420971.1	lcl|NZ_JQPI01000010.1_cds_WP_000364507.1_346	31.111	90	510
WP_004421253.1	lcl|NZ_JQPI01000023.1_cds_WP_001067556.1_747	96.061	330	330
WP_004421253.1	lcl|NZ_JQPI01000023.1_cds_WP_002079020.1_726	28.866	291	330
WP_004421253.1	lcl|NZ_JQPI01000023.1_cds_WP_042752260.1_750	28.990	307	330
WP_004421253.1	lcl|NZ_JQPI01000023.1_cds_WP_000600889.1_722	26.692	266	330
WP_004421253.1	lcl|NZ_JQPI01000081.1_cds_WP_002064390.1_2194	26.568	271	330
WP_004421253.1	lcl|NZ_JQPI01000023.1_cds_WP_000025488.1_728	30.317	221	330
WP_004421253.1	lcl|NZ_JQPI01000034.1_cds_WP_000744698.1_1053	26.582	316	330
WP_004421253.1	lcl|NZ_JQPI01000023.1_cds_WP_061269945.1_669	24.096	332	330
WP_004421253.1	lcl|NZ_JQPI01000005.1_cds_WP_002102317.1_155	28.395	243	330
WP_004421253.1	lcl|NZ_JQPI01000001.1_cds_WP_000649925.1_50	29.688	256	330
WP_004421253.1	lcl|NZ_JQPI01000081.1_cds_WP_000688698.1_2214	25.676	222	330
WP_004421253.1	lcl|NZ_JQPI01000023.1_cds_WP_061234286.1_695	25.362	276	330
WP_004421253.1	lcl|NZ_JQPI01000153.1_cds_WP_000709511.1_3094	28.000	150	330
WP_004421253.1	lcl|NZ_JQPI01000080.1_cds_WP_000457972.1_2157	25.000	128	330
WP_004435000.1	lcl|NZ_JQPI01000023.1_cds_WP_061269956.1_746	84.457	534	535
WP_004435000.1	lcl|NZ_JQPI01000023.1_cds_WP_061269956.1_746	84.457	534	535
WP_004434729.1	lcl|NZ_JQPI01000023.1_cds_WP_061269955.1_745	92.830	265	265
WP_004434729.1	lcl|NZ_JQPI01000101.1_cds_WP_001002662.1_2495	40.741	243	265
WP_004434524.1	lcl|NZ_JQPI01000023.1_cds_WP_061269954.1_744	88.065	310	310
WP_004434524.1	lcl|NZ_JQPI01000125.1_cds_WP_000501205.1_2818	36.964	303	310
WP_004434524.1	lcl|NZ_JQPI01000165.1_cds_WP_001183723.1_3178	28.571	273	310
WP_004434524.1	lcl|NZ_JQPI01000055.1_cds_WP_061270058.1_1597	23.574	263	310
WP_004434524.1	lcl|NZ_JQPI01000023.1_cds_WP_061269954.1_744	88.065	310	310
WP_004434524.1	lcl|NZ_JQPI01000125.1_cds_WP_000501205.1_2818	36.964	303	310
WP_004434524.1	lcl|NZ_JQPI01000165.1_cds_WP_001183723.1_3178	28.571	273	310
WP_004434524.1	lcl|NZ_JQPI01000055.1_cds_WP_061270058.1_1597	23.574	263	310
WP_004434516.1	lcl|NZ_JQPI01000023.1_cds_WP_000479980.1_743	95.455	264	264
WP_004421278.1	lcl|NZ_JQPI01000023.1_cds_WP_000715958.1_742	93.023	129	130
WP_004434893.1	lcl|NZ_JQPI01000023.1_cds_WP_001088861.1_741	94.444	144	144
WP_004434893.1	lcl|NZ_JQPI01000021.1_cds_WP_002100450.1_595	42.857	56	144
WP_004421361.1	lcl|NZ_JQPI01000023.1_cds_WP_000517242.1_740	94.118	221	221
WP_004421361.1	lcl|NZ_JQPI01000034.1_cds_WP_001082179.1_1082	29.487	78	221
WP_004421361.1	lcl|NZ_JQPI01000241.1_cds_WP_001069832.1_3639	28.440	109	221
WP_004434567.1	lcl|NZ_JQPI01000028.1_cds_WP_000840861.1_910	30.037	273	318
WP_004434567.1	lcl|NZ_JQPI01000076.1_cds_WP_000868621.1_2101	30.047	213	318
WP_004434567.1	lcl|NZ_JQPI01000055.1_cds_WP_000728668.1_1570	26.778	239	318
WP_004434567.1	lcl|NZ_JQPI01000023.1_cds_WP_061269946.1_673	33.333	93	318
WP_004434810.1	lcl|NZ_JQPI01000029.1_cds_WP_000402846.1_927	25.773	97	242
WP_004434810.1	lcl|NZ_JQPI01000241.1_cds_WP_000347685.1_3640	25.157	159	242
WP_004434771.1	lcl|NZ_JQPI01000023.1_cds_WP_042752260.1_750	30.149	335	333
WP_004434771.1	lcl|NZ_JQPI01000023.1_cds_WP_061269945.1_669	26.979	341	333
WP_004434771.1	lcl|NZ_JQPI01000023.1_cds_WP_000600889.1_722	29.778	225	333
WP_004434771.1	lcl|NZ_JQPI01000034.1_cds_WP_000744698.1_1053	24.556	338	333
WP_004434771.1	lcl|NZ_JQPI01000081.1_cds_WP_002064390.1_2194	26.163	344	333
WP_004434771.1	lcl|NZ_JQPI01000153.1_cds_WP_000709511.1_3094	30.769	156	333
WP_004434771.1	lcl|NZ_JQPI01000001.1_cds_WP_000649925.1_50	28.402	169	333
WP_004434771.1	lcl|NZ_JQPI01000023.1_cds_WP_000025488.1_728	26.407	231	333
WP_004434771.1	lcl|NZ_JQPI01000024.1_cds_WP_001074779.1_781	26.160	237	333
WP_004434771.1	lcl|NZ_JQPI01000023.1_cds_WP_001067556.1_747	27.907	215	333
WP_004434771.1	lcl|NZ_JQPI01000023.1_cds_WP_000487322.1_697	27.545	167	333
WP_004434771.1	lcl|NZ_JQPI01000080.1_cds_WP_000457972.1_2157	25.197	127	333
WP_004434771.1	lcl|NZ_JQPI01000023.1_cds_WP_002079020.1_726	30.093	216	333
WP_004434771.1	lcl|NZ_JQPI01000005.1_cds_WP_002102317.1_155	26.291	213	333
WP_004434442.1	lcl|NZ_JQPI01000055.1_cds_WP_002071328.1_1536	94.828	58	87
WP_004434442.1	lcl|NZ_JQPI01000277.1_cds_WP_139325164.1_3801	50.000	74	87
