WP_004421256.1	lcl|NZ_RQHH01000033.1_cds_WP_135630784.1_1940	60.256	78	106
WP_004421326.1	lcl|NZ_RQHH01000033.1_cds_WP_135630786.1_1943	80.968	310	314
WP_004421326.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	26.752	314	314
WP_004421326.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	24.528	318	314
WP_004421326.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	22.126	348	314
WP_004421326.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	22.872	188	314
WP_004421442.1	lcl|NZ_RQHH01000033.1_cds_WP_004788859.1_2347	35.484	124	185
WP_004421375.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	30.255	314	329
WP_004421375.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	28.235	340	329
WP_004421375.1	lcl|NZ_RQHH01000017.1_cds_WP_100719192.1_807	30.769	312	329
WP_004421375.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	28.152	341	329
WP_004421375.1	lcl|NZ_RQHH01000017.1_cds_WP_004787140.1_996	26.646	319	329
WP_004421375.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	27.742	310	329
WP_004421375.1	lcl|NZ_RQHH01000017.1_cds_WP_135629813.1_1067	31.102	254	329
WP_004421375.1	lcl|NZ_RQHH01000033.1_cds_WP_135630786.1_1943	24.843	318	329
WP_004421375.1	lcl|NZ_RQHH01000033.1_cds_WP_100734655.1_1990	26.394	269	329
WP_004421375.1	lcl|NZ_RQHH01000037.1_cds_WP_210412568.1_3642	24.026	308	329
WP_004421375.1	lcl|NZ_RQHH01000033.1_cds_WP_135630787.1_1944	25.000	244	329
WP_004421375.1	lcl|NZ_RQHH01000017.1_cds_WP_135630297.1_1741	26.374	182	329
WP_004421375.1	lcl|NZ_RQHH01000017.1_cds_WP_135630056.1_1464	27.711	249	329
WP_004421375.1	lcl|NZ_RQHH01000017.1_cds_WP_135629806.1_1059	24.254	268	329
WP_004421408.1	lcl|NZ_RQHH01000033.1_cds_WP_020777677.1_2051	24.436	266	267
WP_004421408.1	lcl|NZ_RQHH01000033.1_cds_WP_277355114.1_1954	24.413	213	267
WP_004421408.1	lcl|NZ_RQHH01000033.1_cds_WP_100716951.1_1941	24.742	194	267
WP_004421408.1	lcl|NZ_RQHH01000017.1_cds_WP_100720616.1_917	27.485	171	267
WP_004421408.1	lcl|NZ_RQHH01000037.1_cds_WP_100719638.1_3630	27.835	194	267
WP_004420971.1	lcl|NZ_RQHH01000033.1_cds_WP_135631123.1_2325	24.085	328	510
WP_004420971.1	lcl|NZ_RQHH01000033.1_cds_WP_135610134.1_2324	28.302	106	510
WP_004420971.1	lcl|NZ_RQHH01000033.1_cds_WP_135631123.1_2325	24.085	328	510
