WP_004421256.1	lcl|NZ_RQFK01000033.1_cds_WP_135603130.1_2254	61.538	78	106
WP_004421326.1	lcl|NZ_RQFK01000033.1_cds_WP_135603018.1_2253	80.323	310	314
WP_004421326.1	lcl|NZ_RQFK01000026.1_cds_WP_135601545.1_415	27.302	315	314
WP_004421326.1	lcl|NZ_RQFK01000026.1_cds_WP_135601520.1_388	23.148	324	314
WP_004421326.1	lcl|NZ_RQFK01000033.1_cds_WP_135602952.1_2185	22.822	241	314
WP_004421326.1	lcl|NZ_RQFK01000023.1_cds_WP_135601059.1_3400	22.872	188	314
WP_243829361.1	lcl|NZ_RQFK01000033.1_cds_WP_135603016.1_2251	53.039	362	365
WP_004421442.1	lcl|NZ_RQFK01000011.1_cds_WP_135600389.1_1561	34.677	124	185
WP_004421375.1	lcl|NZ_RQFK01000026.1_cds_WP_135601520.1_388	30.892	314	329
WP_004421375.1	lcl|NZ_RQFK01000033.1_cds_WP_135602952.1_2185	29.129	333	329
WP_004421375.1	lcl|NZ_RQFK01000033.1_cds_WP_208725860.1_2209	29.524	315	329
WP_004421375.1	lcl|NZ_RQFK01000026.1_cds_WP_135602040.1_994	30.744	309	329
WP_004421375.1	lcl|NZ_RQFK01000023.1_cds_WP_135601059.1_3400	28.152	341	329
WP_004421375.1	lcl|NZ_RQFK01000026.1_cds_WP_135601876.1_804	27.795	331	329
WP_004421375.1	lcl|NZ_RQFK01000026.1_cds_WP_135601545.1_415	27.097	310	329
WP_004421375.1	lcl|NZ_RQFK01000033.1_cds_WP_135602985.1_2219	27.839	273	329
WP_004421375.1	lcl|NZ_RQFK01000033.1_cds_WP_135602997.1_2231	24.116	311	329
WP_004421375.1	lcl|NZ_RQFK01000033.1_cds_WP_135603018.1_2253	26.415	318	329
WP_004421375.1	lcl|NZ_RQFK01000033.1_cds_WP_135602968.1_2202	27.888	251	329
WP_004421375.1	lcl|NZ_RQFK01000033.1_cds_WP_135602937.1_2170	25.926	270	329
WP_004421375.1	lcl|NZ_RQFK01000033.1_cds_WP_135602978.1_2212	29.032	155	329
WP_004421375.1	lcl|NZ_RQFK01000023.1_cds_WP_208725730.1_3411	24.026	308	329
WP_004421375.1	lcl|NZ_RQFK01000026.1_cds_WP_135601461.1_322	28.402	169	329
WP_004421375.1	lcl|NZ_RQFK01000026.1_cds_WP_135601221.1_35	25.843	178	329
WP_004421375.1	lcl|NZ_RQFK01000033.1_cds_WP_135602967.1_2201	20.635	252	329
WP_004421408.1	lcl|NZ_RQFK01000033.1_cds_WP_135602990.1_2224	24.889	225	267
WP_004421408.1	lcl|NZ_RQFK01000033.1_cds_WP_135602976.1_2210	25.641	234	267
WP_004421408.1	lcl|NZ_RQFK01000033.1_cds_WP_135602909.1_2109	24.436	266	267
WP_004421408.1	lcl|NZ_RQFK01000033.1_cds_WP_135602951.1_2184	24.873	197	267
WP_004421408.1	lcl|NZ_RQFK01000023.1_cds_WP_135601058.1_3399	26.904	197	267
WP_004421408.1	lcl|NZ_RQFK01000026.1_cds_WP_135601950.1_886	28.488	172	267
WP_004420971.1	lcl|NZ_RQFK01000011.1_cds_WP_135600370.1_1539	24.620	329	510
WP_004420971.1	lcl|NZ_RQFK01000011.1_cds_WP_135600369.1_1538	27.358	106	510
WP_004420971.1	lcl|NZ_RQFK01000011.1_cds_WP_135600370.1_1539	24.620	329	510
WP_004420971.1	lcl|NZ_RQFK01000011.1_cds_WP_135600369.1_1538	27.358	106	510
WP_004421253.1	lcl|NZ_RQFK01000033.1_cds_WP_135602997.1_2231	33.754	317	330
WP_004421253.1	lcl|NZ_RQFK01000026.1_cds_WP_135602040.1_994	24.632	272	330
WP_004421253.1	lcl|NZ_RQFK01000026.1_cds_WP_135601520.1_388	28.102	274	330
WP_004421253.1	lcl|NZ_RQFK01000026.1_cds_WP_135601545.1_415	25.378	331	330
WP_004421253.1	lcl|NZ_RQFK01000033.1_cds_WP_135602985.1_2219	26.236	263	330
WP_004421253.1	lcl|NZ_RQFK01000026.1_cds_WP_135601888.1_817	29.927	137	330
WP_004421253.1	lcl|NZ_RQFK01000033.1_cds_WP_135602952.1_2185	23.242	327	330
WP_004421253.1	lcl|NZ_RQFK01000023.1_cds_WP_135601059.1_3400	24.453	274	330
WP_004421253.1	lcl|NZ_RQFK01000026.1_cds_WP_135601221.1_35	28.462	130	330
WP_004421253.1	lcl|NZ_RQFK01000026.1_cds_WP_135601461.1_322	25.837	209	330
WP_004421253.1	lcl|NZ_RQFK01000026.1_cds_WP_135601876.1_804	27.333	150	330
WP_004434729.1	lcl|NZ_RQFK01000026.1_cds_WP_100741966.1_1247	38.672	256	265
WP_004434729.1	lcl|NZ_RQFK01000028.1_cds_WP_135602565.1_2747	25.882	170	265
WP_004434524.1	lcl|NZ_RQFK01000026.1_cds_WP_135601303.1_132	36.213	301	310
WP_004434524.1	lcl|NZ_RQFK01000028.1_cds_WP_135602565.1_2747	31.034	319	310
WP_004434524.1	lcl|NZ_RQFK01000011.1_cds_WP_135600447.1_1626	24.809	262	310
WP_004434524.1	lcl|NZ_RQFK01000026.1_cds_WP_135601303.1_132	36.213	301	310
WP_004434524.1	lcl|NZ_RQFK01000028.1_cds_WP_135602565.1_2747	31.034	319	310
WP_004434524.1	lcl|NZ_RQFK01000011.1_cds_WP_135600447.1_1626	24.809	262	310
WP_004434516.1	lcl|NZ_RQFK01000028.1_cds_WP_135602660.1_2855	25.806	124	264
WP_004434893.1	lcl|NZ_RQFK01000028.1_cds_WP_244310488.1_2721	41.270	63	144
WP_004421361.1	lcl|NZ_RQFK01000011.1_cds_WP_135600465.1_1648	30.526	95	221
WP_004421361.1	lcl|NZ_RQFK01000023.1_cds_WP_135601110.1_3461	29.293	99	221
WP_004434567.1	lcl|NZ_RQFK01000033.1_cds_WP_135602940.1_2173	31.024	332	318
WP_004434567.1	lcl|NZ_RQFK01000033.1_cds_WP_208725857.1_2181	30.392	204	318
WP_004434567.1	lcl|NZ_RQFK01000007.1_cds_WP_135599925.1_2633	26.033	242	318
WP_004434567.1	lcl|NZ_RQFK01000033.1_cds_WP_135602946.1_2179	26.885	305	318
WP_004434810.1	lcl|NZ_RQFK01000011.1_cds_WP_135600708.1_1940	25.521	192	242
WP_004434771.1	lcl|NZ_RQFK01000033.1_cds_WP_135602952.1_2185	24.854	342	333
WP_004434771.1	lcl|NZ_RQFK01000026.1_cds_WP_135601520.1_388	24.781	343	333
WP_004434771.1	lcl|NZ_RQFK01000026.1_cds_WP_135602040.1_994	30.978	184	333
WP_004434771.1	lcl|NZ_RQFK01000023.1_cds_WP_135601059.1_3400	24.363	353	333
WP_004434771.1	lcl|NZ_RQFK01000026.1_cds_WP_135601876.1_804	31.395	172	333
WP_004434771.1	lcl|NZ_RQFK01000033.1_cds_WP_135602985.1_2219	23.860	285	333
WP_004434771.1	lcl|NZ_RQFK01000026.1_cds_WP_135601545.1_415	28.448	232	333
WP_004434771.1	lcl|NZ_RQFK01000026.1_cds_WP_135601221.1_35	29.670	182	333
WP_004434771.1	lcl|NZ_RQFK01000033.1_cds_WP_135602978.1_2212	30.864	162	333
