WP_004421256.1	lcl|NZ_RQHU01000019.1_cds_WP_135746496.1_2234	58.974	78	106
WP_004421326.1	lcl|NZ_RQHU01000019.1_cds_WP_135746495.1_2235	81.935	310	314
WP_004421326.1	lcl|NZ_RQHU01000005.1_cds_WP_135745382.1_1152	27.848	316	314
WP_004421326.1	lcl|NZ_RQHU01000005.1_cds_WP_135745407.1_1179	23.148	324	314
WP_004421326.1	lcl|NZ_RQHU01000024.1_cds_WP_135743732.1_3333	22.872	188	314
WP_004421326.1	lcl|NZ_RQHU01000019.1_cds_WP_135746431.1_2301	25.269	186	314
WP_243829361.1	lcl|NZ_RQHU01000019.1_cds_WP_135746493.1_2237	54.144	362	365
WP_004421442.1	lcl|NZ_RQHU01000019.1_cds_WP_135744205.1_2703	35.000	140	185
WP_004421375.1	lcl|NZ_RQHU01000005.1_cds_WP_135745407.1_1179	31.210	314	329
WP_004421375.1	lcl|NZ_RQHU01000019.1_cds_WP_135746431.1_2301	29.042	334	329
WP_004421375.1	lcl|NZ_RQHU01000005.1_cds_WP_135744912.1_597	29.582	311	329
WP_004421375.1	lcl|NZ_RQHU01000019.1_cds_WP_265396293.1_2279	29.355	310	329
WP_004421375.1	lcl|NZ_RQHU01000024.1_cds_WP_135743732.1_3333	28.739	341	329
WP_004421375.1	lcl|NZ_RQHU01000005.1_cds_WP_135745055.1_771	27.864	323	329
WP_004421375.1	lcl|NZ_RQHU01000005.1_cds_WP_135745382.1_1152	27.907	301	329
WP_004421375.1	lcl|NZ_RQHU01000019.1_cds_WP_135746462.1_2269	28.044	271	329
WP_004421375.1	lcl|NZ_RQHU01000019.1_cds_WP_135746473.1_2257	23.794	311	329
WP_004421375.1	lcl|NZ_RQHU01000019.1_cds_WP_135746495.1_2235	26.019	319	329
WP_004421375.1	lcl|NZ_RQHU01000019.1_cds_WP_135746445.1_2286	28.685	251	329
WP_004421375.1	lcl|NZ_RQHU01000005.1_cds_WP_135745111.1_838	27.778	252	329
WP_004421375.1	lcl|NZ_RQHU01000005.1_cds_WP_135745455.1_1233	30.000	170	329
WP_004421375.1	lcl|NZ_RQHU01000019.1_cds_WP_135746410.1_2323	25.746	268	329
WP_004421375.1	lcl|NZ_RQHU01000019.1_cds_WP_135746455.1_2276	30.323	155	329
WP_004421375.1	lcl|NZ_RQHU01000024.1_cds_WP_208739683.1_3344	24.026	308	329
WP_004421375.1	lcl|NZ_RQHU01000005.1_cds_WP_135745689.1_1512	25.556	180	329
WP_004421375.1	lcl|NZ_RQHU01000019.1_cds_WP_135746444.1_2287	19.444	252	329
WP_004421375.1	lcl|NZ_RQHU01000005.1_cds_WP_135745103.1_830	23.333	270	329
WP_004421408.1	lcl|NZ_RQHU01000019.1_cds_WP_135746466.1_2264	24.500	200	267
WP_004421408.1	lcl|NZ_RQHU01000019.1_cds_WP_135746453.1_2278	26.068	234	267
WP_004421408.1	lcl|NZ_RQHU01000019.1_cds_WP_135746379.1_2384	24.436	266	267
WP_004421408.1	lcl|NZ_RQHU01000005.1_cds_WP_135745137.1_866	36.441	118	267
WP_004421408.1	lcl|NZ_RQHU01000005.1_cds_WP_135744998.1_704	28.977	176	267
WP_004421408.1	lcl|NZ_RQHU01000019.1_cds_WP_322113260.1_2302	23.711	194	267
WP_004421408.1	lcl|NZ_RQHU01000024.1_cds_WP_135743731.1_3332	27.551	196	267
WP_004420971.1	lcl|NZ_RQHU01000019.1_cds_WP_135744403.1_2681	25.000	328	510
WP_004420971.1	lcl|NZ_RQHU01000019.1_cds_WP_135744224.1_2680	28.302	106	510
WP_004420971.1	lcl|NZ_RQHU01000019.1_cds_WP_135744403.1_2681	25.000	328	510
WP_004420971.1	lcl|NZ_RQHU01000019.1_cds_WP_135744224.1_2680	28.302	106	510
WP_004421253.1	lcl|NZ_RQHU01000019.1_cds_WP_135746473.1_2257	33.754	317	330
WP_004421253.1	lcl|NZ_RQHU01000005.1_cds_WP_135744912.1_597	25.540	278	330
WP_004421253.1	lcl|NZ_RQHU01000005.1_cds_WP_135745111.1_838	28.090	267	330
