WP_004421256.1	lcl|NZ_NPDY01000004.1_cds_WP_100713264.1_2701	64.706	85	106
WP_004421326.1	lcl|NZ_NPDY01000004.1_cds_WP_100713263.1_2700	73.226	310	314
WP_004421326.1	lcl|NZ_NPDY01000006.1_cds_WP_100713622.1_3106	24.924	329	314
WP_004421326.1	lcl|NZ_NPDY01000004.1_cds_WP_100713259.1_2696	23.176	233	314
WP_004421326.1	lcl|NZ_NPDY01000001.1_cds_WP_100712531.1_95	25.214	234	314
WP_004421326.1	lcl|NZ_NPDY01000034.1_cds_WP_100715486.1_2525	22.022	277	314
WP_004421442.1	lcl|NZ_NPDY01000004.1_cds_WP_100713267.1_2704	32.967	182	185
WP_004421442.1	lcl|NZ_NPDY01000030.1_cds_WP_100715391.1_2428	37.143	140	185
WP_004421442.1	lcl|NZ_NPDY01000004.1_cds_WP_100713245.1_2681	35.714	154	185
WP_004421375.1	lcl|NZ_NPDY01000004.1_cds_WP_100713259.1_2696	31.861	317	329
WP_004421375.1	lcl|NZ_NPDY01000001.1_cds_WP_100712531.1_95	30.159	315	329
WP_004421375.1	lcl|NZ_NPDY01000034.1_cds_WP_100715486.1_2525	31.290	310	329
WP_004421375.1	lcl|NZ_NPDY01000006.1_cds_WP_100713622.1_3106	27.245	323	329
WP_004421375.1	lcl|NZ_NPDY01000001.1_cds_WP_100712285.1_423	25.455	330	329
WP_004421375.1	lcl|NZ_NPDY01000005.1_cds_WP_100713477.1_2965	26.400	250	329
WP_004421375.1	lcl|NZ_NPDY01000007.1_cds_WP_100713729.1_3210	24.291	247	329
WP_004421375.1	lcl|NZ_NPDY01000004.1_cds_WP_100713219.1_2652	27.742	155	329
WP_004421375.1	lcl|NZ_NPDY01000003.1_cds_WP_100713150.1_2339	22.287	341	329
WP_004421375.1	lcl|NZ_NPDY01000002.1_cds_WP_100712912.1_1539	25.830	271	329
WP_004421408.1	lcl|NZ_NPDY01000004.1_cds_WP_100713254.1_2690	22.222	243	267
WP_004421408.1	lcl|NZ_NPDY01000004.1_cds_WP_100713248.1_2684	27.128	188	267
WP_004421408.1	lcl|NZ_NPDY01000007.1_cds_WP_100713785.1_3273	26.190	210	267
WP_004421408.1	lcl|NZ_NPDY01000001.1_cds_WP_125169875.1_623	32.258	93	267
WP_004420971.1	lcl|NZ_NPDY01000009.1_cds_WP_100714087.1_3570	25.152	330	510
WP_004420971.1	lcl|NZ_NPDY01000009.1_cds_WP_243393449.1_3571	29.787	94	510
WP_004420971.1	lcl|NZ_NPDY01000009.1_cds_WP_100714087.1_3570	25.152	330	510
WP_004420971.1	lcl|NZ_NPDY01000009.1_cds_WP_243393449.1_3571	29.787	94	510
WP_004421253.1	lcl|NZ_NPDY01000004.1_cds_WP_100713259.1_2696	27.407	270	330
WP_004421253.1	lcl|NZ_NPDY01000034.1_cds_WP_100715486.1_2525	25.649	308	330
WP_004421253.1	lcl|NZ_NPDY01000003.1_cds_WP_100713016.1_2275	28.279	244	330
WP_004421253.1	lcl|NZ_NPDY01000006.1_cds_WP_100713622.1_3106	26.625	323	330
WP_004421253.1	lcl|NZ_NPDY01000001.1_cds_WP_100712531.1_95	26.718	262	330
WP_004421253.1	lcl|NZ_NPDY01000007.1_cds_WP_100713729.1_3210	28.279	244	330
WP_004421253.1	lcl|NZ_NPDY01000004.1_cds_WP_100713219.1_2652	28.571	182	330
WP_004421253.1	lcl|NZ_NPDY01000003.1_cds_WP_100713150.1_2339	22.881	236	330
WP_004421253.1	lcl|NZ_NPDY01000005.1_cds_WP_100713477.1_2965	31.008	129	330
WP_004434729.1	lcl|NZ_NPDY01000016.1_cds_WP_100714797.1_1330	38.931	262	265
WP_004434524.1	lcl|NZ_NPDY01000021.1_cds_WP_100715050.1_1932	35.548	301	310
WP_004434524.1	lcl|NZ_NPDY01000011.1_cds_WP_100714255.1_779	30.418	263	310
WP_004434524.1	lcl|NZ_NPDY01000023.1_cds_WP_100715142.1_2022	23.571	140	310
WP_004434524.1	lcl|NZ_NPDY01000021.1_cds_WP_100715050.1_1932	35.548	301	310
WP_004434524.1	lcl|NZ_NPDY01000011.1_cds_WP_100714255.1_779	30.418	263	310
