WP_004421256.1	lcl|NZ_RQGA01000001.1_cds_WP_135575440.1_2956	60.256	78	106
WP_004421326.1	lcl|NZ_RQGA01000001.1_cds_WP_135575173.1_2955	80.645	310	314
WP_004421326.1	lcl|NZ_RQGA01000013.1_cds_WP_135579814.1_2142	28.165	316	314
WP_004421326.1	lcl|NZ_RQGA01000013.1_cds_WP_135579709.1_2116	23.457	324	314
WP_004421326.1	lcl|NZ_RQGA01000014.1_cds_WP_135580093.1_1154	24.000	275	314
WP_004421326.1	lcl|NZ_RQGA01000001.1_cds_WP_208732131.1_2912	25.455	275	314
WP_004421326.1	lcl|NZ_RQGA01000007.1_cds_WP_100792235.1_2403	22.872	188	314
WP_243829361.1	lcl|NZ_RQGA01000001.1_cds_WP_135575169.1_2953	56.303	357	365
WP_004421442.1	lcl|NZ_RQGA01000014.1_cds_WP_135580406.1_1523	33.871	124	185
WP_004421375.1	lcl|NZ_RQGA01000013.1_cds_WP_135579709.1_2116	30.255	314	329
WP_004421375.1	lcl|NZ_RQGA01000001.1_cds_WP_208732131.1_2912	29.487	312	329
WP_004421375.1	lcl|NZ_RQGA01000014.1_cds_WP_135580093.1_1154	27.327	333	329
WP_004421375.1	lcl|NZ_RQGA01000003.1_cds_WP_135576409.1_452	29.808	312	329
WP_004421375.1	lcl|NZ_RQGA01000007.1_cds_WP_100792235.1_2403	28.152	341	329
WP_004421375.1	lcl|NZ_RQGA01000003.1_cds_WP_135576103.1_277	28.097	331	329
WP_004421375.1	lcl|NZ_RQGA01000013.1_cds_WP_135579814.1_2142	27.564	312	329
WP_004421375.1	lcl|NZ_RQGA01000001.1_cds_WP_135575119.1_2923	26.957	230	329
WP_004421375.1	lcl|NZ_RQGA01000001.1_cds_WP_135575134.1_2935	25.000	312	329
WP_004421375.1	lcl|NZ_RQGA01000001.1_cds_WP_135575173.1_2955	25.705	319	329
WP_004421375.1	lcl|NZ_RQGA01000014.1_cds_WP_135580062.1_1137	27.305	282	329
WP_004421375.1	lcl|NZ_RQGA01000001.1_cds_WP_135575111.1_2915	29.677	155	329
WP_004421375.1	lcl|NZ_RQGA01000014.1_cds_WP_135580117.1_1170	26.103	272	329
WP_004421375.1	lcl|NZ_RQGA01000007.1_cds_WP_208732186.1_2392	26.407	231	329
WP_004421375.1	lcl|NZ_RQGA01000017.1_cds_WP_135581036.1_3211	25.140	179	329
WP_004421408.1	lcl|NZ_RQGA01000001.1_cds_WP_135575124.1_2928	27.984	243	267
WP_004421408.1	lcl|NZ_RQGA01000001.1_cds_WP_135575110.1_2913	26.761	213	267
WP_004421408.1	lcl|NZ_RQGA01000014.1_cds_WP_135580146.1_1231	24.436	266	267
WP_004421408.1	lcl|NZ_RQGA01000003.1_cds_WP_135575948.1_192	32.278	158	267
WP_004421408.1	lcl|NZ_RQGA01000014.1_cds_WP_135580095.1_1155	28.272	191	267
WP_004421408.1	lcl|NZ_RQGA01000003.1_cds_WP_135576218.1_345	28.249	177	267
WP_004421408.1	lcl|NZ_RQGA01000007.1_cds_WP_135578136.1_2404	24.638	207	267
WP_004420971.1	lcl|NZ_RQGA01000014.1_cds_WP_135580385.1_1501	23.476	328	510
WP_004420971.1	lcl|NZ_RQGA01000014.1_cds_WP_135580384.1_1500	29.245	106	510
WP_004420971.1	lcl|NZ_RQGA01000014.1_cds_WP_135580385.1_1501	23.476	328	510
WP_004420971.1	lcl|NZ_RQGA01000014.1_cds_WP_135580384.1_1500	29.245	106	510
WP_004421253.1	lcl|NZ_RQGA01000001.1_cds_WP_135575134.1_2935	31.138	334	330
WP_004421253.1	lcl|NZ_RQGA01000013.1_cds_WP_135579814.1_2142	27.492	331	330
WP_004421253.1	lcl|NZ_RQGA01000013.1_cds_WP_135579709.1_2116	28.102	274	330
WP_004421253.1	lcl|NZ_RQGA01000003.1_cds_WP_135576409.1_452	24.188	277	330
WP_004421253.1	lcl|NZ_RQGA01000014.1_cds_WP_135580093.1_1154	24.024	333	330
WP_004421253.1	lcl|NZ_RQGA01000001.1_cds_WP_135575119.1_2923	30.894	123	330
WP_004421253.1	lcl|NZ_RQGA01000007.1_cds_WP_100792235.1_2403	23.385	325	330
WP_004421253.1	lcl|NZ_RQGA01000017.1_cds_WP_135581036.1_3211	30.769	130	330
WP_004421253.1	lcl|NZ_RQGA01000003.1_cds_WP_135576103.1_277	28.000	150	330
WP_004434729.1	lcl|NZ_RQGA01000003.1_cds_WP_135576890.1_709	37.945	253	265
WP_004434729.1	lcl|NZ_RQGA01000011.1_cds_WP_135579121.1_2799	25.882	170	265
WP_004434524.1	lcl|NZ_RQGA01000017.1_cds_WP_135580861.1_3117	35.880	301	310
WP_004434524.1	lcl|NZ_RQGA01000011.1_cds_WP_135579121.1_2799	29.605	304	310
WP_004434524.1	lcl|NZ_RQGA01000014.1_cds_WP_135580461.1_1588	24.427	262	310
WP_004434524.1	lcl|NZ_RQGA01000017.1_cds_WP_135580861.1_3117	35.880	301	310
WP_004434524.1	lcl|NZ_RQGA01000011.1_cds_WP_135579121.1_2799	29.605	304	310
WP_004434524.1	lcl|NZ_RQGA01000014.1_cds_WP_135580461.1_1588	24.427	262	310
WP_004434893.1	lcl|NZ_RQGA01000011.1_cds_WP_135579087.1_2775	41.270	63	144
WP_004421361.1	lcl|NZ_RQGA01000014.1_cds_WP_135580475.1_1606	34.286	70	221
WP_004434567.1	lcl|NZ_RQGA01000014.1_cds_WP_135580112.1_1165	31.716	268	318
WP_004434567.1	lcl|NZ_RQGA01000014.1_cds_WP_135580101.1_1158	30.392	204	318
WP_004434567.1	lcl|NZ_RQGA01000009.1_cds_WP_135578702.1_2690	26.860	242	318
WP_004434567.1	lcl|NZ_RQGA01000014.1_cds_WP_135580105.1_1160	27.922	308	318
WP_004434567.1	lcl|NZ_RQGA01000007.1_cds_WP_135578134.1_2402	25.134	187	318
WP_004434810.1	lcl|NZ_RQGA01000014.1_cds_WP_135580714.1_1876	26.882	93	242
WP_004434771.1	lcl|NZ_RQGA01000013.1_cds_WP_135579709.1_2116	25.073	343	333
WP_004434771.1	lcl|NZ_RQGA01000014.1_cds_WP_135580093.1_1154	24.484	339	333
WP_004434771.1	lcl|NZ_RQGA01000003.1_cds_WP_135576409.1_452	27.445	317	333
WP_004434771.1	lcl|NZ_RQGA01000007.1_cds_WP_100792235.1_2403	24.646	353	333
WP_004434771.1	lcl|NZ_RQGA01000003.1_cds_WP_135576103.1_277	32.051	156	333
WP_004434771.1	lcl|NZ_RQGA01000001.1_cds_WP_208732131.1_2912	24.629	337	333
WP_004434771.1	lcl|NZ_RQGA01000013.1_cds_WP_135579814.1_2142	28.571	231	333
WP_004434771.1	lcl|NZ_RQGA01000001.1_cds_WP_135575119.1_2923	23.288	292	333
WP_004434771.1	lcl|NZ_RQGA01000017.1_cds_WP_135581036.1_3211	27.869	183	333
WP_004434771.1	lcl|NZ_RQGA01000007.1_cds_WP_208732186.1_2392	23.958	192	333
WP_004434771.1	lcl|NZ_RQGA01000001.1_cds_WP_135575111.1_2915	27.160	162	333
WP_004434477.1	lcl|NZ_RQGA01000001.1_cds_WP_135575173.1_2955	23.308	266	294
WP_004434477.1	lcl|NZ_RQGA01000001.1_cds_WP_208732131.1_2912	23.030	165	294
