WP_004421256.1	lcl|NZ_AOXB01000098.1_cds_WP_004462903.1_2624	94.186	86	106
WP_004421326.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	93.226	310	314
WP_004421326.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	25.697	323	314
WP_004421326.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	22.662	278	314
WP_004421326.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	23.913	230	314
WP_004421326.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	23.793	290	314
WP_004421326.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	21.649	194	314
WP_004421326.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	24.074	216	314
WP_004421442.1	lcl|NZ_AOXB01000098.1_cds_WP_004494299.1_2659	35.593	177	185
WP_004421442.1	lcl|NZ_AOXB01000092.1_cds_WP_004460143.1_2274	33.562	146	185
WP_004421375.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	32.087	321	329
WP_004421375.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	29.841	315	329
WP_004421375.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	32.154	311	329
WP_004421375.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	29.940	334	329
WP_004421375.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	30.164	305	329
WP_004421375.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	30.462	325	329
WP_004421375.1	lcl|NZ_AOXB01000011.1_cds_WP_004461242.1_143	29.091	330	329
WP_004421375.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	26.686	341	329
WP_004421375.1	lcl|NZ_AOXB01000091.1_cds_WP_017863440.1_2207	26.549	339	329
WP_004421375.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	24.920	313	329
WP_004421375.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	27.652	264	329
WP_004421375.1	lcl|NZ_AOXB01000098.1_cds_WP_004465101.1_2680	27.305	282	329
WP_004421375.1	lcl|NZ_AOXB01000091.1_cds_WP_004459320.1_2154	27.273	286	329
WP_004421375.1	lcl|NZ_AOXB01000115.1_cds_WP_004476349.1_3413	23.867	331	329
WP_004421408.1	lcl|NZ_AOXB01000098.1_cds_WP_004475169.1_2677	26.423	246	267
WP_004421408.1	lcl|NZ_AOXB01000051.1_cds_WP_004477560.1_920	35.455	110	267
WP_004421408.1	lcl|NZ_AOXB01000098.1_cds_WP_004476528.1_2699	26.842	190	267
WP_004421408.1	lcl|NZ_AOXB01000089.1_cds_WP_017863400.1_2105	37.209	86	267
WP_004421408.1	lcl|NZ_AOXB01000113.1_cds_WP_004477855.1_3207	25.389	193	267
WP_004420971.1	lcl|NZ_AOXB01000018.1_cds_WP_017862732.1_325	27.217	327	510
WP_004420971.1	lcl|NZ_AOXB01000018.1_cds_WP_004460640.1_324	32.609	92	510
WP_004420971.1	lcl|NZ_AOXB01000018.1_cds_WP_017862732.1_325	27.217	327	510
WP_004420971.1	lcl|NZ_AOXB01000018.1_cds_WP_004460640.1_324	32.609	92	510
WP_004421253.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	26.374	273	330
WP_004421253.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	22.711	273	330
WP_004421253.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	28.986	276	330
WP_004421253.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	26.126	333	330
WP_004421253.1	lcl|NZ_AOXB01000115.1_cds_WP_004476349.1_3413	25.926	243	330
WP_004421253.1	lcl|NZ_AOXB01000091.1_cds_WP_017863440.1_2207	25.676	222	330
WP_004421253.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	29.482	251	330
WP_004421253.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	24.460	139	330
WP_004421253.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	28.462	130	330
WP_004421253.1	lcl|NZ_AOXB01000061.1_cds_WP_004478741.1_1161	26.562	128	330
WP_004421253.1	lcl|NZ_AOXB01000011.1_cds_WP_004461242.1_143	28.000	150	330
WP_004434729.1	lcl|NZ_AOXB01000095.1_cds_WP_004457662.1_2474	40.741	243	265
WP_004434524.1	lcl|NZ_AOXB01000076.1_cds_WP_004474516.1_1553	39.085	284	310
WP_004434524.1	lcl|NZ_AOXB01000117.1_cds_WP_004473577.1_3569	26.299	308	310
WP_004434524.1	lcl|NZ_AOXB01000028.1_cds_WP_004462208.1_436	27.820	133	310
WP_004434524.1	lcl|NZ_AOXB01000076.1_cds_WP_004474516.1_1553	39.085	284	310
WP_004434524.1	lcl|NZ_AOXB01000117.1_cds_WP_004473577.1_3569	26.299	308	310
WP_004434524.1	lcl|NZ_AOXB01000028.1_cds_WP_004462208.1_436	27.820	133	310
WP_004434893.1	lcl|NZ_AOXB01000078.1_cds_WP_004462309.1_1703	41.270	63	144
WP_004421361.1	lcl|NZ_AOXB01000033.1_cds_WP_004462594.1_535	27.723	101	221
WP_004434567.1	lcl|NZ_AOXB01000060.1_cds_WP_004459124.1_1026	29.630	270	318
WP_004434567.1	lcl|NZ_AOXB01000096.1_cds_WP_004475468.1_2572	29.384	211	318
WP_004434567.1	lcl|NZ_AOXB01000066.1_cds_WP_017863107.1_1378	25.436	287	318
WP_004434567.1	lcl|NZ_AOXB01000083.1_cds_WP_004460971.1_1875	27.703	296	318
WP_004434567.1	lcl|NZ_AOXB01000113.1_cds_WP_004459509.1_3205	28.235	170	318
WP_004434567.1	lcl|NZ_AOXB01000098.1_cds_WP_004475139.1_2627	29.897	97	318
WP_004434567.1	lcl|NZ_AOXB01000083.1_cds_WP_004480236.1_1799	28.155	103	318
WP_004434567.1	lcl|NZ_AOXB01000098.1_cds_WP_017863579.1_2694	30.526	95	318
WP_004434810.1	lcl|NZ_AOXB01000078.1_cds_WP_004481151.1_1687	27.660	94	242
WP_004434810.1	lcl|NZ_AOXB01000033.1_cds_WP_004480789.1_536	27.059	85	242
WP_004434771.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	24.927	341	333
WP_004434771.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	24.189	339	333
WP_004434771.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	24.852	338	333
WP_004434771.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	25.566	309	333
WP_004434771.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	25.382	327	333
WP_004434771.1	lcl|NZ_AOXB01000011.1_cds_WP_004461242.1_143	30.769	156	333
WP_004434771.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	28.409	176	333
WP_004434771.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	26.271	236	333
WP_004434771.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	27.273	198	333
WP_004434771.1	lcl|NZ_AOXB01000061.1_cds_WP_004478741.1_1161	25.000	192	333
WP_004434771.1	lcl|NZ_AOXB01000115.1_cds_WP_004476349.1_3413	26.887	212	333
WP_004434442.1	lcl|NZ_AOXB01000031.1_cds_LEP2GSC025_RS1000000125400_516	40.741	81	87
WP_004434442.1	lcl|NZ_AOXB01000038.1_cds_LEP2GSC025_RS1000000123110_600	54.054	37	87
WP_004434624.1	lcl|NZ_AOXB01000080.1_cds_WP_004461184.1_1761	34.615	52	229
WP_004434477.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	21.805	266	294
WP_004434477.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	27.326	172	294
WP_004434477.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	25.397	189	294
WP_004434477.1	lcl|NZ_AOXB01000091.1_cds_WP_017863440.1_2207	28.319	113	294
WP_004434477.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	27.389	157	294
WP_004434773.1	lcl|NZ_AOXB01000116.1_cds_WP_004471088.1_3540	25.000	136	174
WP_004434568.1	lcl|NZ_AOXB01000098.1_cds_WP_004465299.1_2653	31.300	377	361
WP_004434568.1	lcl|NZ_AOXB01000051.1_cds_WP_004466571.1_913	29.723	397	361
WP_004434568.1	lcl|NZ_AOXB01000098.1_cds_WP_004476552.1_2633	37.647	255	361
WP_004434568.1	lcl|NZ_AOXB01000098.1_cds_WP_004475202.1_2636	38.140	215	361
WP_004434568.1	lcl|NZ_AOXB01000098.1_cds_WP_004462146.1_2691	32.567	261	361
WP_004434568.1	lcl|NZ_AOXB01000091.1_cds_WP_004460480.1_2206	23.967	363	361
WP_004434462.1	lcl|NZ_AOXB01000116.1_cds_WP_004461595.1_3516	29.474	95	233
WP_232436020.1	lcl|NZ_AOXB01000116.1_cds_WP_004461595.1_3516	35.294	51	167
WP_232436020.1	lcl|NZ_AOXB01000098.1_cds_WP_004475153.1_2642	42.857	56	167
WP_232436020.1	lcl|NZ_AOXB01000098.1_cds_WP_004475097.1_2630	50.000	44	167
WP_004434874.1	lcl|NZ_AOXB01000096.1_cds_WP_004457781.1_2549	39.382	259	592
WP_004434874.1	lcl|NZ_AOXB01000112.1_cds_WP_017863782.1_3187	38.589	241	592
WP_004434874.1	lcl|NZ_AOXB01000115.1_cds_WP_004459265.1_3353	32.000	375	592
WP_004434874.1	lcl|NZ_AOXB01000098.1_cds_WP_004494288.1_2654	32.367	207	592
