WP_004421256.1	lcl|NZ_NPEE01000008.1_cds_WP_100727283.1_3748	62.162	74	106
WP_004421326.1	lcl|NZ_NPEE01000008.1_cds_WP_100727191.1_3749	83.871	310	314
WP_004421326.1	lcl|NZ_NPEE01000086.1_cds_WP_100725791.1_3897	23.148	324	314
WP_004421326.1	lcl|NZ_NPEE01000008.1_cds_WP_100727154.1_3786	25.000	220	314
WP_004421326.1	lcl|NZ_NPEE01000021.1_cds_WP_100728132.1_1564	25.000	212	314
WP_004421326.1	lcl|NZ_NPEE01000010.1_cds_WP_100715920.1_169	23.529	170	314
WP_004421326.1	lcl|NZ_NPEE01000035.1_cds_WP_100725412.1_2414	23.125	320	314
WP_243829361.1	lcl|NZ_NPEE01000008.1_cds_WP_100727187.1_3753	54.972	362	365
WP_004421442.1	lcl|NZ_NPEE01000026.1_cds_WP_100726709.1_1897	34.109	129	185
WP_004421375.1	lcl|NZ_NPEE01000086.1_cds_WP_100725791.1_3897	29.936	314	329
WP_004421375.1	lcl|NZ_NPEE01000021.1_cds_WP_100728132.1_1564	29.429	333	329
WP_004421375.1	lcl|NZ_NPEE01000035.1_cds_WP_100725412.1_2414	31.392	309	329
WP_004421375.1	lcl|NZ_NPEE01000008.1_cds_WP_100727146.1_3794	30.476	315	329
WP_004421375.1	lcl|NZ_NPEE01000010.1_cds_WP_100715920.1_169	28.446	341	329
WP_004421375.1	lcl|NZ_NPEE01000008.1_cds_WP_100727154.1_3786	28.053	303	329
WP_004421375.1	lcl|NZ_NPEE01000199.1_cds_WP_100725525.1_1377	27.900	319	329
WP_004421375.1	lcl|NZ_NPEE01000133.1_cds_WP_100725767.1_683	30.769	312	329
WP_004421375.1	lcl|NZ_NPEE01000008.1_cds_WP_100727191.1_3749	27.358	318	329
WP_004421375.1	lcl|NZ_NPEE01000008.1_cds_WP_207762693.1_3767	23.473	311	329
WP_004421375.1	lcl|NZ_NPEE01000099.1_cds_WP_100728892.1_4129	27.092	251	329
WP_004421375.1	lcl|NZ_NPEE01000008.1_cds_WP_165780347.1_3789	26.032	315	329
WP_004421375.1	lcl|NZ_NPEE01000008.1_cds_WP_100728139.1_3800	27.490	251	329
WP_004421375.1	lcl|NZ_NPEE01000008.1_cds_WP_100727149.1_3791	26.667	330	329
WP_004421375.1	lcl|NZ_NPEE01000099.1_cds_WP_100725556.1_4137	24.164	269	329
WP_004421375.1	lcl|NZ_NPEE01000138.1_cds_WP_100725980.1_723	27.811	169	329
WP_004421375.1	lcl|NZ_NPEE01000038.1_cds_WP_207762726.1_2513	24.026	308	329
WP_004421375.1	lcl|NZ_NPEE01000021.1_cds_WP_100727895.1_1550	25.092	271	329
WP_004421375.1	lcl|NZ_NPEE01000011.1_cds_WP_100720563.1_320	26.257	179	329
WP_004421408.1	lcl|NZ_NPEE01000008.1_cds_WP_100727166.1_3774	25.000	200	267
WP_004421408.1	lcl|NZ_NPEE01000008.1_cds_WP_100727147.1_3793	27.358	212	267
WP_004421408.1	lcl|NZ_NPEE01000198.1_cds_WP_100727872.1_1374	24.812	266	267
WP_004421408.1	lcl|NZ_NPEE01000021.1_cds_WP_100728131.1_1563	24.615	195	267
WP_004421408.1	lcl|NZ_NPEE01000010.1_cds_WP_100727919.1_168	29.592	196	267
WP_004420971.1	lcl|NZ_NPEE01000026.1_cds_WP_100726724.1_1919	26.364	330	510
WP_004420971.1	lcl|NZ_NPEE01000026.1_cds_WP_100717065.1_1920	34.483	58	510
WP_004420971.1	lcl|NZ_NPEE01000026.1_cds_WP_100726724.1_1919	26.364	330	510
WP_004420971.1	lcl|NZ_NPEE01000026.1_cds_WP_100717065.1_1920	34.483	58	510
WP_004421253.1	lcl|NZ_NPEE01000008.1_cds_WP_207762693.1_3767	32.602	319	330
WP_004421253.1	lcl|NZ_NPEE01000008.1_cds_WP_100727149.1_3791	32.686	309	330
WP_004421253.1	lcl|NZ_NPEE01000035.1_cds_WP_100725412.1_2414	23.741	278	330
WP_004421253.1	lcl|NZ_NPEE01000099.1_cds_WP_100728892.1_4129	27.376	263	330
WP_004421253.1	lcl|NZ_NPEE01000086.1_cds_WP_100725791.1_3897	29.197	274	330
WP_004421253.1	lcl|NZ_NPEE01000021.1_cds_WP_100728132.1_1564	24.308	325	330
WP_004421253.1	lcl|NZ_NPEE01000133.1_cds_WP_100725767.1_683	27.019	322	330
WP_004421253.1	lcl|NZ_NPEE01000008.1_cds_WP_165780347.1_3789	26.724	232	330
WP_004421253.1	lcl|NZ_NPEE01000099.1_cds_WP_100725556.1_4137	23.485	264	330
WP_004421253.1	lcl|NZ_NPEE01000008.1_cds_WP_100727154.1_3786	25.893	224	330
WP_004421253.1	lcl|NZ_NPEE01000010.1_cds_WP_100715920.1_169	23.102	303	330
WP_004421253.1	lcl|NZ_NPEE01000138.1_cds_WP_100725980.1_723	26.066	211	330
WP_004421253.1	lcl|NZ_NPEE01000011.1_cds_WP_100720563.1_320	28.289	152	330
WP_004421253.1	lcl|NZ_NPEE01000199.1_cds_WP_100725525.1_1377	27.333	150	330
WP_004434729.1	lcl|NZ_NPEE01000007.1_cds_WP_100715657.1_3506	38.735	253	265
WP_004434729.1	lcl|NZ_NPEE01000009.1_cds_WP_100717700.1_3966	22.333	300	265
WP_004434524.1	lcl|NZ_NPEE01000002.1_cds_WP_100727377.1_1397	36.913	298	310
WP_004434524.1	lcl|NZ_NPEE01000009.1_cds_WP_100717700.1_3966	30.225	311	310
