WP_004421256.1	lcl|NZ_JQPP01000016.1_cds_WP_000340715.1_656	98.837	86	106
WP_004421326.1	lcl|NZ_JQPP01000016.1_cds_WP_000410275.1_655	94.516	310	314
WP_004421326.1	lcl|NZ_JQPP01000071.1_cds_WP_061278524.1_1831	25.926	324	314
WP_004421326.1	lcl|NZ_JQPP01000016.1_cds_WP_000723078.1_607	22.662	278	314
WP_004421326.1	lcl|NZ_JQPP01000016.1_cds_WP_000723091.1_587	23.264	288	314
WP_004421326.1	lcl|NZ_JQPP01000016.1_cds_WP_000567887.1_605	23.478	230	314
WP_004421442.1	lcl|NZ_JQPP01000072.1_cds_WP_000351733.1_1882	39.286	140	185
WP_004421442.1	lcl|NZ_JQPP01000016.1_cds_WP_001047905.1_624	34.463	177	185
WP_004421375.1	lcl|NZ_JQPP01000071.1_cds_WP_061278524.1_1831	32.381	315	329
WP_004421375.1	lcl|NZ_JQPP01000016.1_cds_WP_000723078.1_607	30.841	321	329
WP_004421375.1	lcl|NZ_JQPP01000016.1_cds_WP_000723091.1_587	30.746	335	329
WP_004421375.1	lcl|NZ_JQPP01000167.1_cds_WP_001984071.1_3203	31.935	310	329
WP_004421375.1	lcl|NZ_JQPP01000027.1_cds_WP_000649924.1_901	30.031	323	329
WP_004421375.1	lcl|NZ_JQPP01000016.1_cds_WP_000567887.1_605	29.508	305	329
WP_004421375.1	lcl|NZ_JQPP01000123.1_cds_WP_000709508.1_2724	28.485	330	329
WP_004421375.1	lcl|NZ_JQPP01000167.1_cds_WP_000688695.1_3223	29.091	275	329
WP_004421375.1	lcl|NZ_JQPP01000016.1_cds_WP_000410275.1_655	26.101	318	329
WP_004421375.1	lcl|NZ_JQPP01000016.1_cds_WP_000460023.1_603	26.950	282	329
WP_004421375.1	lcl|NZ_JQPP01000002.1_cds_WP_001074781.1_96	28.571	266	329
WP_004421375.1	lcl|NZ_JQPP01000041.1_cds_WP_001003558.1_1280	24.251	334	329
WP_004421408.1	lcl|NZ_JQPP01000016.1_cds_WP_000043898.1_606	26.016	246	267
WP_004421408.1	lcl|NZ_JQPP01000016.1_cds_WP_000842260.1_586	26.842	190	267
WP_004421408.1	lcl|NZ_JQPP01000037.1_cds_WP_000667727.1_1159	33.636	110	267
WP_004421408.1	lcl|NZ_JQPP01000099.1_cds_WP_000805357.1_2286	33.333	102	267
WP_004420971.1	lcl|NZ_JQPP01000002.1_cds_WP_000291584.1_168	27.077	325	510
WP_004420971.1	lcl|NZ_JQPP01000002.1_cds_WP_000364507.1_167	31.111	90	510
WP_004420971.1	lcl|NZ_JQPP01000002.1_cds_WP_000291584.1_168	27.077	325	510
WP_004420971.1	lcl|NZ_JQPP01000002.1_cds_WP_000364507.1_167	31.111	90	510
WP_004421253.1	lcl|NZ_JQPP01000016.1_cds_WP_000723078.1_607	22.344	273	330
WP_004421253.1	lcl|NZ_JQPP01000167.1_cds_WP_001984071.1_3203	26.199	271	330
WP_004421253.1	lcl|NZ_JQPP01000071.1_cds_WP_061278524.1_1831	27.899	276	330
WP_004421253.1	lcl|NZ_JQPP01000016.1_cds_WP_000723091.1_587	23.795	332	330
WP_004421253.1	lcl|NZ_JQPP01000041.1_cds_WP_001003558.1_1280	29.218	243	330
WP_004421253.1	lcl|NZ_JQPP01000027.1_cds_WP_000649924.1_901	29.688	256	330
WP_004421253.1	lcl|NZ_JQPP01000167.1_cds_WP_000688695.1_3223	26.577	222	330
WP_004421253.1	lcl|NZ_JQPP01000151.1_cds_WP_000457972.1_3015	25.000	128	330
WP_004421253.1	lcl|NZ_JQPP01000123.1_cds_WP_000709508.1_2724	28.000	150	330
WP_004434729.1	lcl|NZ_JQPP01000075.1_cds_WP_001002663.1_1961	40.741	243	265
WP_004434524.1	lcl|NZ_JQPP01000029.1_cds_WP_000501205.1_973	36.964	303	310
WP_004434524.1	lcl|NZ_JQPP01000111.1_cds_WP_061217191.1_2535	25.817	306	310
WP_004434524.1	lcl|NZ_JQPP01000028.1_cds_WP_000279894.1_930	27.068	133	310
WP_004434524.1	lcl|NZ_JQPP01000029.1_cds_WP_000501205.1_973	36.964	303	310
WP_004434524.1	lcl|NZ_JQPP01000111.1_cds_WP_061217191.1_2535	25.817	306	310
WP_004434524.1	lcl|NZ_JQPP01000028.1_cds_WP_000279894.1_930	27.068	133	310
WP_004434893.1	lcl|NZ_JQPP01000103.1_cds_WP_002069656.1_2381	41.071	56	144
WP_004421361.1	lcl|NZ_JQPP01000071.1_cds_WP_061278530.1_1860	29.487	78	221
WP_004421361.1	lcl|NZ_JQPP01000158.1_cds_WP_001069831.1_3074	29.358	109	221
WP_004421361.1	lcl|NZ_JQPP01000016.1_cds_WP_001075146.1_639	33.654	104	221
WP_004434567.1	lcl|NZ_JQPP01000106.1_cds_WP_000840860.1_2460	30.037	273	318
WP_004434567.1	lcl|NZ_JQPP01000099.1_cds_WP_000868623.1_2308	30.047	213	318
WP_004434567.1	lcl|NZ_JQPP01000028.1_cds_WP_000728671.1_958	26.778	239	318
WP_004434567.1	lcl|NZ_JQPP01000016.1_cds_WP_001068977.1_591	29.508	122	318
WP_004434567.1	lcl|NZ_JQPP01000016.1_cds_WP_002076509.1_653	29.897	97	318
WP_004434567.1	lcl|NZ_JQPP01000016.1_cds_WP_000847609.1_590	31.183	93	318
WP_004434567.1	lcl|NZ_JQPP01000016.1_cds_WP_000651739.1_612	29.167	96	318
WP_004434810.1	lcl|NZ_JQPP01000060.1_cds_WP_061252007.1_1673	25.773	97	242
WP_004434810.1	lcl|NZ_JQPP01000158.1_cds_WP_000347685.1_3073	25.157	159	242
WP_004434771.1	lcl|NZ_JQPP01000016.1_cds_WP_000723091.1_587	26.979	341	333
WP_004434771.1	lcl|NZ_JQPP01000016.1_cds_WP_000723078.1_607	29.778	225	333
WP_004434771.1	lcl|NZ_JQPP01000167.1_cds_WP_001984071.1_3203	26.453	344	333
WP_004434771.1	lcl|NZ_JQPP01000071.1_cds_WP_061278524.1_1831	24.556	338	333
WP_004434771.1	lcl|NZ_JQPP01000123.1_cds_WP_000709508.1_2724	30.769	156	333
WP_004434771.1	lcl|NZ_JQPP01000027.1_cds_WP_000649924.1_901	28.402	169	333
WP_004434771.1	lcl|NZ_JQPP01000002.1_cds_WP_001074781.1_96	26.582	237	333
