WP_004421256.1	lcl|NZ_AHMX02000071.1_cds_WP_000340715.1_1306	98.837	86	106
WP_004421326.1	lcl|NZ_AHMX02000071.1_cds_WP_000410275.1_1305	94.516	310	314
WP_004421326.1	lcl|NZ_AHMX02000033.1_cds_WP_000744700.1_3410	25.926	324	314
WP_004421326.1	lcl|NZ_AHMX02000071.1_cds_WP_000723078.1_1257	22.662	278	314
WP_004421326.1	lcl|NZ_AHMX02000071.1_cds_WP_000723092.1_1237	22.837	289	314
WP_004421326.1	lcl|NZ_AHMX02000071.1_cds_WP_000567887.1_1255	23.478	230	314
WP_004421442.1	lcl|NZ_AHMX02000077.1_cds_WP_000351733.1_809	39.286	140	185
WP_004421442.1	lcl|NZ_AHMX02000071.1_cds_WP_001047905.1_1274	34.463	177	185
WP_004421375.1	lcl|NZ_AHMX02000033.1_cds_WP_000744700.1_3410	32.381	315	329
WP_004421375.1	lcl|NZ_AHMX02000071.1_cds_WP_000723078.1_1257	30.841	321	329
WP_004421375.1	lcl|NZ_AHMX02000071.1_cds_WP_000723092.1_1237	30.448	335	329
WP_004421375.1	lcl|NZ_AHMX02000008.1_cds_WP_001984071.1_3930	31.935	310	329
WP_004421375.1	lcl|NZ_AHMX02000033.1_cds_WP_000649924.1_3249	30.031	323	329
WP_004421375.1	lcl|NZ_AHMX02000071.1_cds_WP_000567887.1_1255	29.508	305	329
WP_004421375.1	lcl|NZ_AHMX02000008.1_cds_WP_000709511.1_3920	28.788	330	329
WP_004421375.1	lcl|NZ_AHMX02000008.1_cds_WP_000688696.1_3950	29.348	276	329
WP_004421375.1	lcl|NZ_AHMX02000071.1_cds_WP_000410275.1_1305	26.101	318	329
WP_004421375.1	lcl|NZ_AHMX02000071.1_cds_WP_000460023.1_1253	26.950	282	329
WP_004421375.1	lcl|NZ_AHMX02000077.1_cds_WP_001074781.1_601	28.571	266	329
WP_004421375.1	lcl|NZ_AHMX02000029.1_cds_WP_001003557.1_3559	24.096	332	329
WP_004421408.1	lcl|NZ_AHMX02000071.1_cds_WP_000043898.1_1256	26.016	246	267
WP_004421408.1	lcl|NZ_AHMX02000071.1_cds_WP_000842260.1_1236	26.842	190	267
WP_004421408.1	lcl|NZ_AHMX02000008.1_cds_WP_000667727.1_3973	33.636	110	267
WP_004421408.1	lcl|NZ_AHMX02000066.1_cds_WP_000805357.1_1538	33.333	102	267
WP_004420971.1	lcl|NZ_AHMX02000077.1_cds_WP_000291575.1_528	27.077	325	510
WP_004420971.1	lcl|NZ_AHMX02000077.1_cds_WP_000364507.1_529	31.111	90	510
WP_004420971.1	lcl|NZ_AHMX02000077.1_cds_WP_000291575.1_528	27.077	325	510
WP_004420971.1	lcl|NZ_AHMX02000077.1_cds_WP_000364507.1_529	31.111	90	510
WP_004421253.1	lcl|NZ_AHMX02000071.1_cds_WP_000723078.1_1257	22.344	273	330
WP_004421253.1	lcl|NZ_AHMX02000008.1_cds_WP_001984071.1_3930	26.199	271	330
WP_004421253.1	lcl|NZ_AHMX02000033.1_cds_WP_000744700.1_3410	26.899	316	330
