WP_004421256.1	lcl|NZ_AHOQ02000029.1_cds_WP_004462903.1_2241	94.186	86	106
WP_004421326.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485958.1_2240	92.903	310	314
WP_004421326.1	lcl|NZ_AHOQ02000030.1_cds_WP_004476620.1_2066	25.697	323	314
WP_004421326.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485979.1_2237	26.119	268	314
WP_004421326.1	lcl|NZ_AHOQ02000029.1_cds_WP_004476514.1_2130	23.793	290	314
WP_004421326.1	lcl|NZ_AHOQ02000046.1_cds_WP_004486477.1_521	21.649	194	314
WP_004421326.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461234.1_2603	24.074	216	314
WP_004421326.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485922.1_2210	24.299	321	314
WP_243829361.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485977.1_2239	84.110	365	365
WP_004421442.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485986.1_2238	95.135	185	185
WP_004421442.1	lcl|NZ_AHOQ02000038.1_cds_WP_004460143.1_1349	33.562	146	185
WP_004421375.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485979.1_2237	94.512	328	329
WP_004421375.1	lcl|NZ_AHOQ02000030.1_cds_WP_004476620.1_2066	30.159	315	329
WP_004421375.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461234.1_2603	32.154	311	329
WP_004421375.1	lcl|NZ_AHOQ02000029.1_cds_WP_004476514.1_2130	29.940	334	329
WP_004421375.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485949.1_2202	27.795	331	329
WP_004421375.1	lcl|NZ_AHOQ02000043.1_cds_WP_004484594.1_668	30.154	325	329
WP_004421375.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461242.1_2606	29.091	330	329
WP_004421375.1	lcl|NZ_AHOQ02000046.1_cds_WP_004486477.1_521	26.686	341	329
WP_004421375.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472339.1_2234	30.980	255	329
WP_004421375.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485971.1_2158	25.517	290	329
WP_004421375.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485922.1_2210	26.214	309	329
WP_004421375.1	lcl|NZ_AHOQ02000050.1_cds_WP_032916356.1_268	26.254	339	329
WP_004421375.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485955.1_2208	30.038	263	329
WP_004421375.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485958.1_2240	25.397	315	329
WP_004421375.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472277.1_2149	27.801	241	329
WP_004421375.1	lcl|NZ_AHOQ02000038.1_cds_WP_004486294.1_1122	27.652	264	329
WP_004421375.1	lcl|NZ_AHOQ02000050.1_cds_WP_004459320.1_320	27.273	286	329
