WP_004421256.1	lcl|NZ_RQFA01000066.1_cds_WP_135590643.1_423	89.535	86	106
WP_004421326.1	lcl|NZ_RQFA01000066.1_cds_WP_135590644.1_422	78.065	310	314
WP_004421326.1	lcl|NZ_RQFA01000066.1_cds_WP_135590646.1_420	24.231	260	314
WP_004421326.1	lcl|NZ_RQFA01000080.1_cds_WP_135593681.1_155	24.691	324	314
WP_004421326.1	lcl|NZ_RQFA01000066.1_cds_WP_135590671.1_393	24.294	177	314
WP_004421442.1	lcl|NZ_RQFA01000032.1_cds_WP_135590804.1_1151	37.415	147	185
WP_004421375.1	lcl|NZ_RQFA01000080.1_cds_WP_135593681.1_155	29.841	315	329
WP_004421375.1	lcl|NZ_RQFA01000066.1_cds_WP_135590646.1_420	29.874	318	329
WP_004421375.1	lcl|NZ_RQFA01000048.1_cds_WP_135593996.1_2628	32.154	311	329
WP_004421375.1	lcl|NZ_RQFA01000066.1_cds_WP_135590671.1_393	29.393	313	329
WP_004421375.1	lcl|NZ_RQFA01000080.1_cds_WP_135593453.1_279	31.329	316	329
WP_004421375.1	lcl|NZ_RQFA01000041.1_cds_WP_135595207.1_3748	27.566	341	329
WP_004421375.1	lcl|NZ_RQFA01000048.1_cds_WP_135591407.1_2519	29.429	333	329
WP_004421375.1	lcl|NZ_RQFA01000066.1_cds_WP_246057568.1_399	22.667	300	329
WP_004421375.1	lcl|NZ_RQFA01000046.1_cds_WP_135590287.1_2145	23.754	341	329
WP_004421375.1	lcl|NZ_RQFA01000066.1_cds_WP_135590644.1_422	25.868	317	329
WP_004421375.1	lcl|NZ_RQFA01000080.1_cds_WP_135593870.1_64	26.205	332	329
WP_004421375.1	lcl|NZ_RQFA01000008.1_cds_WP_135592711.1_2842	27.652	264	329
WP_004421375.1	lcl|NZ_RQFA01000026.1_cds_WP_135590112.1_1598	22.650	234	329
WP_004421375.1	lcl|NZ_RQFA01000033.1_cds_WP_135591491.1_3245	28.175	252	329
WP_004421375.1	lcl|NZ_RQFA01000066.1_cds_WP_246057566.1_392	28.834	163	329
WP_004421408.1	lcl|NZ_RQFA01000066.1_cds_WP_135590652.1_414	27.984	243	267
WP_004421408.1	lcl|NZ_RQFA01000066.1_cds_WP_135593078.1_391	24.155	207	267
WP_004421408.1	lcl|NZ_RQFA01000015.1_cds_WP_135594705.1_3007	28.415	183	267
WP_004421408.1	lcl|NZ_RQFA01000041.1_cds_WP_210412877.1_3749	28.571	189	267
WP_004421408.1	lcl|NZ_RQFA01000046.1_cds_WP_135594508.1_2063	24.771	218	267
WP_004420971.1	lcl|NZ_RQFA01000032.1_cds_WP_135594136.1_1302	27.300	337	510
WP_004420971.1	lcl|NZ_RQFA01000032.1_cds_WP_135594138.1_1303	28.889	90	510
WP_004420971.1	lcl|NZ_RQFA01000032.1_cds_WP_135594136.1_1302	27.300	337	510
WP_004420971.1	lcl|NZ_RQFA01000032.1_cds_WP_135594138.1_1303	28.889	90	510
WP_004421253.1	lcl|NZ_RQFA01000066.1_cds_WP_246057568.1_399	24.382	283	330
WP_004421253.1	lcl|NZ_RQFA01000080.1_cds_WP_135593870.1_64	26.482	253	330
WP_004421253.1	lcl|NZ_RQFA01000048.1_cds_WP_135593996.1_2628	29.032	279	330
WP_004421253.1	lcl|NZ_RQFA01000080.1_cds_WP_135593681.1_155	27.899	276	330
WP_004421253.1	lcl|NZ_RQFA01000080.1_cds_WP_135593453.1_279	29.930	284	330
WP_004421253.1	lcl|NZ_RQFA01000066.1_cds_WP_135590646.1_420	24.715	263	330
WP_004421253.1	lcl|NZ_RQFA01000066.1_cds_WP_135590671.1_393	22.837	289	330
WP_004421253.1	lcl|NZ_RQFA01000041.1_cds_WP_135595207.1_3748	27.820	133	330
WP_004421253.1	lcl|NZ_RQFA01000046.1_cds_WP_135590287.1_2145	23.874	222	330
WP_004421253.1	lcl|NZ_RQFA01000008.1_cds_WP_135592711.1_2842	25.256	293	330
WP_004434729.1	lcl|NZ_RQFA01000005.1_cds_WP_135595691.1_3113	41.152	243	265
WP_004434524.1	lcl|NZ_RQFA01000014.1_cds_WP_135595399.1_1546	39.249	293	310
WP_004434524.1	lcl|NZ_RQFA01000066.1_cds_WP_135590515.1_566	26.537	309	310
WP_004434524.1	lcl|NZ_RQFA01000028.1_cds_WP_135590414.1_2384	28.571	133	310
WP_004434524.1	lcl|NZ_RQFA01000014.1_cds_WP_135595399.1_1546	39.249	293	310
WP_004434524.1	lcl|NZ_RQFA01000066.1_cds_WP_135590515.1_566	26.537	309	310
WP_004434524.1	lcl|NZ_RQFA01000028.1_cds_WP_135590414.1_2384	28.571	133	310
WP_004434893.1	lcl|NZ_RQFA01000061.1_cds_WP_135592066.1_2213	40.000	60	144
WP_004421361.1	lcl|NZ_RQFA01000080.1_cds_WP_135593632.1_183	26.923	78	221
WP_004421361.1	lcl|NZ_RQFA01000014.1_cds_WP_167881159.1_1561	27.350	117	221
WP_004434567.1	lcl|NZ_RQFA01000021.1_cds_WP_135590218.1_3774	28.938	273	318
WP_004434567.1	lcl|NZ_RQFA01000008.1_cds_WP_135592840.1_2905	26.829	287	318
WP_004434567.1	lcl|NZ_RQFA01000066.1_cds_WP_135590565.1_510	31.579	209	318
WP_004434567.1	lcl|NZ_RQFA01000028.1_cds_WP_135590396.1_2404	27.442	215	318
WP_004434567.1	lcl|NZ_RQFA01000041.1_cds_WP_135595208.1_3747	27.647	170	318
WP_004434810.1	lcl|NZ_RQFA01000022.1_cds_WP_135592973.1_3584	26.190	126	242
WP_004434810.1	lcl|NZ_RQFA01000014.1_cds_WP_135595385.1_1562	27.273	143	242
