WP_004421256.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279481.1_592	94.186	86	106
WP_004421326.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279480.1_591	86.129	310	314
WP_004421326.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279426.1_534	24.068	295	314
WP_004421326.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278953.1_1403	24.233	326	314
WP_004421326.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279409.1_514	23.729	295	314
WP_004421326.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279424.1_532	24.275	276	314
WP_004421326.1	lcl|NZ_JAFFPU010000016.1_cds_WP_205278474.1_2568	21.765	170	314
WP_004421442.1	lcl|NZ_JAFFPU010000067.1_cds_WP_205280709.1_1706	39.286	140	185
WP_004421442.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279444.1_553	35.028	177	185
WP_004421442.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279454.1_563	32.738	168	185
WP_004421375.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279426.1_534	32.667	300	329
WP_004421375.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279409.1_514	31.325	332	329
WP_004421375.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278953.1_1403	30.476	315	329
WP_004421375.1	lcl|NZ_JAFFPU010000026.1_cds_WP_205278984.1_4075	31.935	310	329
WP_004421375.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279424.1_532	29.276	304	329
WP_004421375.1	lcl|NZ_JAFFPU010000035.1_cds_WP_205279612.1_1854	30.841	321	329
WP_004421375.1	lcl|NZ_JAFFPU010000016.1_cds_WP_205278474.1_2568	26.866	335	329
WP_004421375.1	lcl|NZ_JAFFPU010000070.1_cds_WP_118966605.1_3881	29.429	333	329
WP_004421375.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281384.1_306	28.049	246	329
WP_004421375.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279480.1_591	26.582	316	329
WP_004421375.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279432.1_540	23.420	269	329
WP_004421375.1	lcl|NZ_JAFFPU010000024.1_cds_WP_232380538.1_1202	26.316	247	329
WP_004421375.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279422.1_530	25.887	282	329
WP_004421375.1	lcl|NZ_JAFFPU010000004.1_cds_WP_205277935.1_2231	25.758	264	329
WP_004421375.1	lcl|NZ_JAFFPU010000048.1_cds_WP_205280321.1_3820	30.233	129	329
WP_004421408.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279425.1_533	28.571	245	267
WP_004421408.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279435.1_543	27.536	207	267
WP_004421408.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279408.1_513	25.926	189	267
WP_004421408.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279456.1_566	28.226	248	267
WP_004421408.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281214.1_117	32.773	119	267
WP_004421408.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281317.1_226	32.353	102	267
WP_004421408.1	lcl|NZ_JAFFPU010000016.1_cds_WP_332476239.1_2567	27.000	200	267
WP_004420971.1	lcl|NZ_JAFFPU010000003.1_cds_WP_205277802.1_2906	26.923	338	510
WP_004420971.1	lcl|NZ_JAFFPU010000003.1_cds_WP_205277802.1_2906	26.923	338	510
WP_004421253.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279426.1_534	23.897	272	330
WP_004421253.1	lcl|NZ_JAFFPU010000026.1_cds_WP_205278984.1_4075	25.000	272	330
WP_004421253.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278953.1_1403	27.536	276	330
WP_004421253.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279409.1_514	26.852	324	330
WP_004421253.1	lcl|NZ_JAFFPU010000035.1_cds_WP_205279612.1_1854	31.102	254	330
WP_004421253.1	lcl|NZ_JAFFPU010000024.1_cds_WP_232380538.1_1202	28.151	238	330
WP_004421253.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278869.1_1309	24.219	256	330
WP_004421253.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281384.1_306	25.893	224	330
WP_004421253.1	lcl|NZ_JAFFPU010000016.1_cds_WP_205278474.1_2568	25.352	142	330
WP_004421253.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279432.1_540	24.528	265	330
WP_004421253.1	lcl|NZ_JAFFPU010000004.1_cds_WP_205277935.1_2231	28.519	270	330
WP_004421253.1	lcl|NZ_JAFFPU010000070.1_cds_WP_118966605.1_3881	28.000	150	330
WP_004434729.1	lcl|NZ_JAFFPU010000041.1_cds_WP_205279863.1_3550	41.406	256	265
WP_004434524.1	lcl|NZ_JAFFPU010000042.1_cds_WP_205279982.1_1021	39.041	292	310
WP_004434524.1	lcl|NZ_JAFFPU010000022.1_cds_WP_205278682.1_802	27.184	309	310
WP_004434524.1	lcl|NZ_JAFFPU010000067.1_cds_WP_205280758.1_1763	26.316	133	310
WP_004434524.1	lcl|NZ_JAFFPU010000042.1_cds_WP_205279982.1_1021	39.041	292	310
WP_004434524.1	lcl|NZ_JAFFPU010000022.1_cds_WP_205278682.1_802	27.184	309	310
WP_004434524.1	lcl|NZ_JAFFPU010000067.1_cds_WP_205280758.1_1763	26.316	133	310
WP_004434893.1	lcl|NZ_JAFFPU010000034.1_cds_WP_205279545.1_3956	41.667	60	144
WP_004421361.1	lcl|NZ_JAFFPU010000074.1_cds_WP_205281089.1_3046	29.487	78	221
WP_004421361.1	lcl|NZ_JAFFPU010000042.1_cds_WP_205279968.1_1005	27.723	101	221
WP_004434567.1	lcl|NZ_JAFFPU010000086.1_cds_WP_205281736.1_4009	29.304	273	318
WP_004434567.1	lcl|NZ_JAFFPU010000028.1_cds_WP_205279057.1_674	30.882	204	318
WP_004434567.1	lcl|NZ_JAFFPU010000010.1_cds_WP_205278141.1_4111	29.577	213	318
WP_004434567.1	lcl|NZ_JAFFPU010000004.1_cds_WP_205277876.1_2160	27.230	213	318
WP_004434567.1	lcl|NZ_JAFFPU010000007.1_cds_WP_205278103.1_1785	25.573	262	318
WP_004434567.1	lcl|NZ_JAFFPU010000016.1_cds_WP_205278475.1_2569	27.811	169	318
WP_004434567.1	lcl|NZ_JAFFPU010000033.1_cds_WP_332476439.1_517	32.258	93	318
WP_004434567.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279413.1_518	31.731	104	318
WP_004434810.1	lcl|NZ_JAFFPU010000030.1_cds_WP_205279255.1_2814	25.532	94	242
WP_004434810.1	lcl|NZ_JAFFPU010000042.1_cds_WP_205279967.1_1004	26.744	86	242
WP_004434810.1	lcl|NZ_JAFFPU010000051.1_cds_WP_205280368.1_2330	23.729	118	242
WP_004434771.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279409.1_514	25.439	342	333
WP_004434771.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279426.1_534	25.882	340	333
WP_004434771.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278953.1_1403	23.810	336	333
WP_004434771.1	lcl|NZ_JAFFPU010000026.1_cds_WP_205278984.1_4075	23.620	326	333
WP_004434771.1	lcl|NZ_JAFFPU010000016.1_cds_WP_205278474.1_2568	24.501	351	333
WP_004434771.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279424.1_532	25.993	277	333
WP_004434771.1	lcl|NZ_JAFFPU010000035.1_cds_WP_205279612.1_1854	28.632	234	333
WP_004434771.1	lcl|NZ_JAFFPU010000004.1_cds_WP_205277935.1_2231	25.439	342	333
WP_004434771.1	lcl|NZ_JAFFPU010000070.1_cds_WP_118966605.1_3881	30.769	156	333
WP_004434771.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279432.1_540	25.551	227	333
WP_004434771.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279434.1_542	23.864	176	333
WP_004434732.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279453.1_562	25.234	107	186
WP_004434477.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279480.1_591	23.684	266	294
WP_004434477.1	lcl|NZ_JAFFPU010000035.1_cds_WP_205279612.1_1854	24.380	242	294
WP_004434477.1	lcl|NZ_JAFFPU010000004.1_cds_WP_205277935.1_2231	25.610	164	294
WP_004434939.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279453.1_562	30.208	96	404
WP_004434773.1	lcl|NZ_JAFFPU010000074.1_cds_WP_205281084.1_3040	30.469	128	174
WP_004434738.1	lcl|NZ_JAFFPU010000042.1_cds_WP_205279967.1_1004	23.019	265	416
WP_004434568.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281209.1_112	29.798	396	361
WP_004434568.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279476.1_587	28.219	365	361
WP_004434568.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279468.1_578	38.583	254	361
WP_004434568.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279415.1_520	28.099	363	361
WP_004434568.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281328.1_239	23.140	363	361
WP_004434462.1	lcl|NZ_JAFFPU010000074.1_cds_WP_205281103.1_3063	30.526	95	233
WP_004434462.1	lcl|NZ_JAFFPU010000041.1_cds_WP_205279894.1_3564	23.490	149	233
WP_232436020.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281442.1_366	37.037	135	167
WP_232436020.1	lcl|NZ_JAFFPU010000033.1_cds_WP_332476417.1_547	51.613	62	167
WP_232436020.1	lcl|NZ_JAFFPU010000074.1_cds_WP_205281103.1_3063	37.255	51	167
WP_004434874.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279477.1_588	33.564	578	592
WP_004434874.1	lcl|NZ_JAFFPU010000048.1_cds_WP_205280311.1_3806	38.931	262	592
WP_004434874.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281359.1_275	40.088	227	592
WP_004434874.1	lcl|NZ_JAFFPU010000074.1_cds_WP_205281034.1_2987	38.182	220	592
WP_004434874.1	lcl|NZ_JAFFPU010000004.1_cds_WP_205277953.1_2252	31.193	218	592
