WP_004421256.1	lcl|NZ_JADDWR010000021.1_cds_WP_002725873.1_991	90.698	86	106
WP_004421326.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669917.1_990	91.613	310	314
WP_004421326.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669955.1_2422	21.724	290	314
WP_004421326.1	lcl|NZ_JADDWR010000022.1_cds_WP_011671202.1_1044	23.077	325	314
WP_004421326.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669957.1_2420	24.731	186	314
WP_004421326.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669973.1_2545	24.138	290	314
WP_004421326.1	lcl|NZ_JADDWR010000071.1_cds_WP_011670961.1_2825	24.759	311	314
WP_004421326.1	lcl|NZ_JADDWR010000091.1_cds_WP_011670813.1_3198	22.941	170	314
WP_004421442.1	lcl|NZ_JADDWR010000001.1_cds_WP_002750963.1_808	35.616	146	185
WP_004421442.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669938.1_959	34.463	177	185
WP_004421375.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669955.1_2422	30.841	321	329
WP_004421375.1	lcl|NZ_JADDWR010000022.1_cds_WP_011671202.1_1044	30.794	315	329
WP_004421375.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669973.1_2545	30.240	334	329
WP_004421375.1	lcl|NZ_JADDWR010000071.1_cds_WP_011670961.1_2825	30.547	311	329
WP_004421375.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669957.1_2420	29.508	305	329
WP_004421375.1	lcl|NZ_JADDWR010000071.1_cds_WP_002754065.1_2822	28.485	330	329
WP_004421375.1	lcl|NZ_JADDWR010000020.1_cds_WP_011671143.1_914	29.781	319	329
WP_004421375.1	lcl|NZ_JADDWR010000091.1_cds_WP_011670813.1_3198	26.686	341	329
WP_004421375.1	lcl|NZ_JADDWR010000003.1_cds_WP_011671074.1_1798	25.959	339	329
WP_004421375.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669917.1_990	27.586	261	329
WP_004421375.1	lcl|NZ_JADDWR010000012.1_cds_WP_017859386.1_250	27.170	265	329
WP_004421375.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669959.1_2418	28.767	219	329
WP_004421375.1	lcl|NZ_JADDWR010000056.1_cds_WP_011669202.1_2363	24.107	336	329
WP_004421375.1	lcl|NZ_JADDWR010000240.1_cds_WP_193824268.1_1096	30.000	90	329
WP_004421408.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669956.1_2421	26.957	230	267
WP_004421408.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669974.1_2544	26.984	189	267
WP_004421408.1	lcl|NZ_JADDWR010000032.1_cds_WP_011670832.1_1512	32.727	110	267
WP_004421408.1	lcl|NZ_JADDWR010000085.1_cds_WP_002766579.1_3073	37.209	86	267
WP_004421408.1	lcl|NZ_JADDWR010000091.1_cds_WP_011670812.1_3199	24.868	189	267
WP_004420971.1	lcl|NZ_JADDWR010000016.1_cds_WP_011670269.1_519	28.041	296	510
WP_004420971.1	lcl|NZ_JADDWR010000016.1_cds_WP_002751286.1_520	31.111	90	510
WP_004420971.1	lcl|NZ_JADDWR010000016.1_cds_WP_011670269.1_519	28.041	296	510
WP_004420971.1	lcl|NZ_JADDWR010000016.1_cds_WP_002751286.1_520	31.111	90	510
WP_004421253.1	lcl|NZ_JADDWR010000071.1_cds_WP_011670961.1_2825	27.106	273	330
WP_004421253.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669955.1_2422	23.723	274	330
WP_004421253.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669973.1_2545	26.582	316	330
WP_004421253.1	lcl|NZ_JADDWR010000022.1_cds_WP_011671202.1_1044	28.520	277	330
WP_004421253.1	lcl|NZ_JADDWR010000020.1_cds_WP_011671143.1_914	27.640	322	330
WP_004421253.1	lcl|NZ_JADDWR010000056.1_cds_WP_011669202.1_2363	25.403	248	330
WP_004421253.1	lcl|NZ_JADDWR010000003.1_cds_WP_011671074.1_1798	25.862	232	330
WP_004421253.1	lcl|NZ_JADDWR010000091.1_cds_WP_011670813.1_3198	25.352	142	330
WP_004421253.1	lcl|NZ_JADDWR010000017.1_cds_WP_011671364.1_603	26.562	128	330
WP_004421253.1	lcl|NZ_JADDWR010000071.1_cds_WP_002754065.1_2822	28.000	150	330
WP_004421253.1	lcl|NZ_JADDWR010000012.1_cds_WP_017859386.1_250	24.896	241	330
WP_004434729.1	lcl|NZ_JADDWR010000087.1_cds_WP_011669455.1_3096	41.152	243	265
WP_004434524.1	lcl|NZ_JADDWR010000168.1_cds_IQA78_RS16365_498	88.112	143	310
WP_004434524.1	lcl|NZ_JADDWR010000076.1_cds_WP_011670400.1_2898	38.944	303	310
WP_004434524.1	lcl|NZ_JADDWR010000043.1_cds_WP_011669757.1_1971	26.384	307	310
WP_004434524.1	lcl|NZ_JADDWR010000001.1_cds_WP_011670034.1_757	28.571	133	310
WP_004434524.1	lcl|NZ_JADDWR010000168.1_cds_IQA78_RS16365_498	88.112	143	310
WP_004434524.1	lcl|NZ_JADDWR010000076.1_cds_WP_011670400.1_2898	38.944	303	310
WP_004434524.1	lcl|NZ_JADDWR010000043.1_cds_WP_011669757.1_1971	26.384	307	310
WP_004434524.1	lcl|NZ_JADDWR010000001.1_cds_WP_011670034.1_757	28.571	133	310
WP_004434893.1	lcl|NZ_JADDWR010000065.1_cds_WP_026054147.1_2631	39.683	63	144
WP_004421361.1	lcl|NZ_JADDWR010000021.1_cds_WP_004779550.1_974	35.577	104	221
WP_004421361.1	lcl|NZ_JADDWR010000022.1_cds_WP_011671228.1_1013	28.205	78	221
WP_004421361.1	lcl|NZ_JADDWR010000031.1_cds_WP_011669877.1_1489	28.037	107	221
WP_004434567.1	lcl|NZ_JADDWR010000011.1_cds_WP_011669670.1_188	29.304	273	318
WP_004434567.1	lcl|NZ_JADDWR010000009.1_cds_WP_002723163.1_3313	29.858	211	318
WP_004434567.1	lcl|NZ_JADDWR010000013.1_cds_WP_002734441.1_319	24.561	228	318
WP_004434567.1	lcl|NZ_JADDWR010000018.1_cds_WP_002727159.1_657	29.302	215	318
WP_004434567.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669970.1_2549	32.609	92	318
WP_004434567.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669919.1_988	29.897	97	318
WP_004434567.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669971.1_2548	29.032	93	318
WP_004434567.1	lcl|NZ_JADDWR010000091.1_cds_WP_011670814.1_3197	27.647	170	318
WP_004434567.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669950.1_2427	29.167	96	318
WP_004434810.1	lcl|NZ_JADDWR010000092.1_cds_WP_011669711.1_3207	25.532	94	242
WP_004434810.1	lcl|NZ_JADDWR010000094.1_cds_WP_011669488.1_3219	23.214	112	242
WP_004434810.1	lcl|NZ_JADDWR010000031.1_cds_WP_011669876.1_1490	24.706	85	242
WP_004434771.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669973.1_2545	25.513	341	333
WP_004434771.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669955.1_2422	29.778	225	333
WP_004434771.1	lcl|NZ_JADDWR010000022.1_cds_WP_011671202.1_1044	25.513	341	333
WP_004434771.1	lcl|NZ_JADDWR010000071.1_cds_WP_011670961.1_2825	24.847	326	333
WP_004434771.1	lcl|NZ_JADDWR010000091.1_cds_WP_011670813.1_3198	25.000	352	333
WP_004434771.1	lcl|NZ_JADDWR010000071.1_cds_WP_002754065.1_2822	30.769	156	333
WP_004434771.1	lcl|NZ_JADDWR010000020.1_cds_WP_011671143.1_914	24.333	300	333
WP_004434771.1	lcl|NZ_JADDWR010000012.1_cds_WP_017859386.1_250	26.271	236	333
WP_004434771.1	lcl|NZ_JADDWR010000017.1_cds_WP_011671364.1_603	25.000	192	333
WP_004434442.1	lcl|NZ_JADDWR010000149.1_cds_IQA78_RS16285_364	51.351	74	87
WP_061231972.1	lcl|NZ_JADDWR010000060.1_cds_WP_308431159.1_2538	83.333	102	103
WP_061231972.1	lcl|NZ_JADDWR010000098.1_cds_WP_155118746.1_3249	85.455	55	103
WP_061231972.1	lcl|NZ_JADDWR010000195.1_cds_WP_308417728.1_695	90.625	32	103
WP_061231972.1	lcl|NZ_JADDWR010000128.1_cds_IQA78_RS17125_221	90.000	20	103
WP_061231972.1	lcl|NZ_JADDWR010000059.1_cds_IQA78_RS13075_2413	75.000	24	103
WP_004434477.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669917.1_990	22.932	266	294
WP_004434477.1	lcl|NZ_JADDWR010000012.1_cds_WP_017859386.1_250	28.488	172	294
WP_004434477.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669957.1_2420	25.397	189	294
WP_004434477.1	lcl|NZ_JADDWR010000020.1_cds_WP_011671143.1_914	26.415	212	294
WP_004434477.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669973.1_2545	23.280	189	294
WP_004434477.1	lcl|NZ_JADDWR010000003.1_cds_WP_011671074.1_1798	28.319	113	294
WP_004434477.1	lcl|NZ_JADDWR010000022.1_cds_WP_011671202.1_1044	26.752	157	294
WP_004434773.1	lcl|NZ_JADDWR010000022.1_cds_IQA78_RS07625_1007	26.126	111	174
WP_004434568.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669932.1_965	31.830	377	361
WP_004434568.1	lcl|NZ_JADDWR010000070.1_cds_WP_002753028.1_2808	30.051	396	361
WP_004434568.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669923.1_983	36.471	255	361
WP_004434568.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669926.1_980	36.916	214	361
WP_004434568.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669968.1_2551	31.148	305	361
WP_004434568.1	lcl|NZ_JADDWR010000003.1_cds_WP_002750680.1_1797	23.140	363	361
WP_004434462.1	lcl|NZ_JADDWR010000022.1_cds_WP_011671212.1_1030	29.474	95	233
WP_232436020.1	lcl|NZ_JADDWR010000022.1_cds_WP_011671212.1_1030	35.294	51	167
WP_004434874.1	lcl|NZ_JADDWR010000062.1_cds_WP_011669421.1_2581	39.768	259	592
WP_004434874.1	lcl|NZ_JADDWR010000002.1_cds_WP_011669275.1_1329	37.759	241	592
WP_004434874.1	lcl|NZ_JADDWR010000041.1_cds_WP_011671171.1_1887	32.000	375	592
WP_004434874.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669933.1_964	32.273	220	592
WP_004434874.1	lcl|NZ_JADDWR010000010.1_cds_WP_011670593.1_105	28.205	234	592
WP_004434874.1	lcl|NZ_JADDWR010000028.1_cds_WP_011669511.1_1284	29.956	227	592
WP_004434874.1	lcl|NZ_JADDWR010000013.1_cds_WP_011670503.1_338	28.761	226	592
WP_004434874.1	lcl|NZ_JADDWR010000016.1_cds_WP_011670275.1_509	30.000	210	592
WP_004434874.1	lcl|NZ_JADDWR010000036.1_cds_WP_307898175.1_1657	31.156	199	592
WP_004434874.1	lcl|NZ_JADDWR010000019.1_cds_WP_011669577.1_712	25.541	231	592
WP_004434874.1	lcl|NZ_JADDWR010000019.1_cds_WP_011669577.1_712	25.974	154	592
WP_004434874.1	lcl|NZ_JADDWR010000015.1_cds_WP_002724740.1_462	29.545	220	592
WP_004434874.1	lcl|NZ_JADDWR010000010.1_cds_WP_002725984.1_78	27.434	226	592
WP_004434874.1	lcl|NZ_JADDWR010000015.1_cds_WP_002724311.1_442	28.400	250	592
WP_004434874.1	lcl|NZ_JADDWR010000001.1_cds_WP_002721914.1_777	27.459	244	592
WP_004434874.1	lcl|NZ_JADDWR010000001.1_cds_WP_011670085.1_828	27.468	233	592
