WP_004421256.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746496.1_2397	58.974	78	106
WP_004421326.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746495.1_2398	81.935	310	314
WP_004421326.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394842.1_390	27.848	316	314
WP_004421326.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135745407.1_363	23.148	324	314
WP_004421326.1	lcl|NZ_JAMQPY010000005.1_cds_WP_135743732.1_3526	22.872	188	314
WP_004421326.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265396304.1_2463	22.791	215	314
WP_243829361.1	lcl|NZ_JAMQPY010000002.1_cds_WP_238753116.1_2400	53.039	362	365
WP_004421442.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744205.1_2139	35.000	140	185
WP_004421375.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135745407.1_363	31.210	314	329
WP_004421375.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265396304.1_2463	28.743	334	329
WP_004421375.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744912.1_942	29.582	311	329
WP_004421375.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265396293.1_2441	29.355	310	329
WP_004421375.1	lcl|NZ_JAMQPY010000005.1_cds_WP_135743732.1_3526	28.739	341	329
WP_004421375.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394917.1_769	27.864	323	329
WP_004421375.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394842.1_390	27.907	301	329
WP_004421375.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265396280.1_2430	27.306	271	329
WP_004421375.1	lcl|NZ_JAMQPY010000002.1_cds_WP_238753148.1_2418	23.473	311	329
WP_004421375.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746495.1_2398	26.019	319	329
WP_004421375.1	lcl|NZ_JAMQPY010000002.1_cds_WP_238753183.1_2448	28.685	251	329
WP_004421375.1	lcl|NZ_JAMQPY010000001.1_cds_WP_238734906.1_703	27.778	252	329
WP_004421375.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135745455.1_309	30.000	170	329
WP_004421375.1	lcl|NZ_JAMQPY010000002.1_cds_WP_238753226.1_2485	25.746	268	329
WP_004421375.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746455.1_2438	30.323	155	329
WP_004421375.1	lcl|NZ_JAMQPY010000005.1_cds_WP_208739683.1_3515	24.026	308	329
WP_004421375.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394720.1_34	26.923	182	329
WP_004421375.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746444.1_2449	19.444	252	329
WP_004421375.1	lcl|NZ_JAMQPY010000001.1_cds_WP_238734886.1_711	23.333	270	329
WP_004421408.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265396277.1_2425	24.500	200	267
WP_004421408.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746453.1_2440	26.068	234	267
WP_004421408.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746379.1_2546	24.436	266	267
WP_004421408.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135745137.1_675	36.441	118	267
WP_004421408.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744998.1_836	28.977	176	267
WP_004421408.1	lcl|NZ_JAMQPY010000002.1_cds_WP_322113260.1_2464	23.711	194	267
WP_004421408.1	lcl|NZ_JAMQPY010000005.1_cds_WP_238754283.1_3527	27.551	196	267
WP_004420971.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265395737.1_2161	25.155	322	510
WP_004420971.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744224.1_2162	28.302	106	510
WP_004420971.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265395737.1_2161	25.155	322	510
WP_004420971.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744224.1_2162	28.302	106	510
WP_004421253.1	lcl|NZ_JAMQPY010000002.1_cds_WP_238753148.1_2418	33.754	317	330
WP_004421253.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744912.1_942	25.540	278	330
