WP_004421256.1	lcl|NZ_JADDVF010000006.1_cds_WP_002725873.1_2940	90.698	86	106
WP_004421326.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733579.1_2941	91.401	314	314
WP_004421326.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733534.1_2944	25.746	268	314
WP_004421326.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	23.385	325	314
WP_004421326.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	24.138	290	314
WP_004421326.1	lcl|NZ_JADDVF010000014.1_cds_WP_002743770.1_428	22.941	170	314
WP_004421326.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	24.759	311	314
WP_004421326.1	lcl|NZ_JADDVF010000006.1_cds_WP_016749081.1_2973	25.658	152	314
WP_243829361.1	lcl|NZ_JADDVF010000006.1_cds_WP_026054882.1_2942	87.397	365	365
WP_004421442.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733646.1_2943	95.135	185	185
WP_004421442.1	lcl|NZ_JADDVF010000003.1_cds_WP_002721790.1_2091	35.616	146	185
WP_004421375.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733534.1_2944	96.353	329	329
WP_004421375.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	30.159	315	329
WP_004421375.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	30.746	335	329
WP_004421375.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	30.225	311	329
WP_004421375.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728316.1_3203	28.485	330	329
WP_004421375.1	lcl|NZ_JADDVF010000014.1_cds_WP_002743770.1_428	26.686	341	329
WP_004421375.1	lcl|NZ_JADDVF010000075.1_cds_WP_002741146.1_3085	29.467	319	329
WP_004421375.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733638.1_2981	27.826	345	329
WP_004421375.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733546.1_3010	26.296	270	329
WP_004421375.1	lcl|NZ_JADDVF010000008.1_cds_WP_002732331.1_3314	26.549	339	329
WP_004421375.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740721.1_2947	28.990	307	329
WP_004421375.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733579.1_2941	27.309	249	329
WP_004421375.1	lcl|NZ_JADDVF010000006.1_cds_WP_002744551.1_2975	29.520	271	329
WP_004421375.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733698.1_3018	27.007	274	329
WP_004421375.1	lcl|NZ_JADDVF010000058.1_cds_WP_002740236.1_2639	27.170	265	329
WP_004421375.1	lcl|NZ_JADDVF010000006.1_cds_WP_016749081.1_2973	23.344	317	329
WP_004421375.1	lcl|NZ_JADDVF010000005.1_cds_WP_002739935.1_2767	29.412	170	329
WP_004421375.1	lcl|NZ_JADDVF010000005.1_cds_WP_002721725.1_2679	24.702	336	329
WP_004421375.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733757.1_3008	31.034	174	329
WP_004421408.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733627.1_2945	94.007	267	267
WP_004421408.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740926.1_2986	26.178	191	267
WP_004421408.1	lcl|NZ_JADDVF010000006.1_cds_WP_002738295.1_3007	25.481	208	267
WP_004421408.1	lcl|NZ_JADDVF010000006.1_cds_WP_002727921.1_3036	26.984	189	267
WP_004421408.1	lcl|NZ_JADDVF010000049.1_cds_WP_002729040.1_2340	32.727	110	267
WP_004421408.1	lcl|NZ_JADDVF010000002.1_cds_WP_002766579.1_1526	37.209	86	267
WP_004421408.1	lcl|NZ_JADDVF010000014.1_cds_WP_002729513.1_427	24.868	189	267
WP_004420971.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740779.1_2946	95.686	510	510
WP_004420971.1	lcl|NZ_JADDVF010000010.1_cds_WP_002728536.1_77	27.134	328	510
WP_004420971.1	lcl|NZ_JADDVF010000010.1_cds_WP_002728534.1_76	31.111	90	510
WP_004420971.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740779.1_2946	95.686	510	510
WP_004420971.1	lcl|NZ_JADDVF010000010.1_cds_WP_002728536.1_77	27.134	328	510
WP_004420971.1	lcl|NZ_JADDVF010000010.1_cds_WP_002728534.1_76	31.111	90	510
WP_004421253.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740721.1_2947	95.455	330	330
WP_004421253.1	lcl|NZ_JADDVF010000006.1_cds_WP_002744551.1_2975	27.491	291	330
WP_004421253.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	26.740	273	330
