WP_004421256.1	lcl|NZ_AHND02000066.1_cds_WP_000340713.1_445	94.186	86	106
WP_004421326.1	lcl|NZ_AHND02000066.1_cds_WP_000412665.1_446	98.071	311	314
WP_004421326.1	lcl|NZ_AHND02000066.1_cds_WP_000699347.1_450	23.871	310	314
WP_004421326.1	lcl|NZ_AHND02000035.1_cds_WP_002101987.1_2273	25.926	324	314
WP_004421326.1	lcl|NZ_AHND02000066.1_cds_WP_000723077.1_459	21.300	277	314
WP_004421326.1	lcl|NZ_AHND02000012.1_cds_WP_000723090.1_3304	22.917	288	314
WP_004421326.1	lcl|NZ_AHND02000081.1_cds_WP_001168408.1_6	23.054	334	314
WP_004421442.1	lcl|NZ_AHND02000046.1_cds_WP_000351733.1_1443	39.286	140	185
WP_004421375.1	lcl|NZ_AHND02000081.1_cds_WP_001168408.1_6	32.440	336	329
WP_004421375.1	lcl|NZ_AHND02000035.1_cds_WP_002101987.1_2273	32.381	315	329
WP_004421375.1	lcl|NZ_AHND02000066.1_cds_WP_000699347.1_450	30.086	349	329
WP_004421375.1	lcl|NZ_AHND02000012.1_cds_WP_000723090.1_3304	30.448	335	329
WP_004421375.1	lcl|NZ_AHND02000066.1_cds_WP_000723077.1_459	31.788	302	329
WP_004421375.1	lcl|NZ_AHND02000015.1_cds_WP_001984071.1_3195	31.935	310	329
WP_004421375.1	lcl|NZ_AHND02000007.1_cds_WP_000649924.1_3602	30.031	323	329
WP_004421375.1	lcl|NZ_AHND02000015.1_cds_WP_000709511.1_3206	28.788	330	329
WP_004421375.1	lcl|NZ_AHND02000015.1_cds_WP_002101617.1_3175	28.986	276	329
WP_004421375.1	lcl|NZ_AHND02000066.1_cds_WP_000412665.1_446	25.157	318	329
WP_004421375.1	lcl|NZ_AHND02000081.1_cds_WP_000377752.1_27	24.859	354	329
WP_004421375.1	lcl|NZ_AHND02000005.1_cds_WP_001074785.1_3790	28.302	265	329
WP_004421375.1	lcl|NZ_AHND02000053.1_cds_WP_002102317.1_1219	23.964	338	329
WP_004421375.1	lcl|NZ_AHND02000066.1_cds_WP_000048849.1_469	23.361	244	329
WP_004421408.1	lcl|NZ_AHND02000066.1_cds_WP_000432841.1_464	30.472	233	267
WP_004421408.1	lcl|NZ_AHND02000012.1_cds_WP_000842260.1_3305	26.842	190	267
WP_004421408.1	lcl|NZ_AHND02000015.1_cds_WP_000667727.1_3151	33.636	110	267
WP_004421408.1	lcl|NZ_AHND02000081.1_cds_WP_000869621.1_26	21.912	251	267
WP_004421408.1	lcl|NZ_AHND02000025.1_cds_WP_000805357.1_2698	33.333	102	267
WP_004420971.1	lcl|NZ_AHND02000005.1_cds_WP_002101336.1_3867	27.077	325	510
WP_004420971.1	lcl|NZ_AHND02000005.1_cds_WP_000364507.1_3866	31.111	90	510
WP_004420971.1	lcl|NZ_AHND02000005.1_cds_WP_002101336.1_3867	27.077	325	510
WP_004420971.1	lcl|NZ_AHND02000005.1_cds_WP_000364507.1_3866	31.111	90	510
WP_004421253.1	lcl|NZ_AHND02000081.1_cds_WP_001168408.1_6	27.273	253	330
WP_004421253.1	lcl|NZ_AHND02000015.1_cds_WP_001984071.1_3195	26.199	271	330
WP_004421253.1	lcl|NZ_AHND02000066.1_cds_WP_000723077.1_459	23.792	269	330
WP_004421253.1	lcl|NZ_AHND02000035.1_cds_WP_002101987.1_2273	26.582	316	330
WP_004421253.1	lcl|NZ_AHND02000012.1_cds_WP_000723090.1_3304	24.096	332	330
WP_004421253.1	lcl|NZ_AHND02000053.1_cds_WP_002102317.1_1219	28.395	243	330
WP_004421253.1	lcl|NZ_AHND02000066.1_cds_WP_000048849.1_469	30.233	129	330
WP_004421253.1	lcl|NZ_AHND02000066.1_cds_WP_000699347.1_450	24.609	256	330
WP_004421253.1	lcl|NZ_AHND02000007.1_cds_WP_000649924.1_3602	29.688	256	330
WP_004421253.1	lcl|NZ_AHND02000015.1_cds_WP_002101617.1_3175	26.126	222	330
WP_004421253.1	lcl|NZ_AHND02000081.1_cds_WP_000697617.1_29	25.197	254	330
WP_004421253.1	lcl|NZ_AHND02000081.1_cds_WP_000377752.1_27	28.358	134	330
WP_004421253.1	lcl|NZ_AHND02000015.1_cds_WP_000709511.1_3206	28.000	150	330
WP_004421253.1	lcl|NZ_AHND02000037.1_cds_WP_000457972.1_2236	25.000	128	330
WP_004434729.1	lcl|NZ_AHND02000033.1_cds_WP_001002662.1_2412	40.741	243	265
WP_004434524.1	lcl|NZ_AHND02000014.1_cds_WP_000501205.1_3247	36.964	303	310
WP_004434524.1	lcl|NZ_AHND02000061.1_cds_WP_002102485.1_765	28.571	273	310
WP_004434524.1	lcl|NZ_AHND02000040.1_cds_WP_000279894.1_2133	27.068	133	310
WP_004434524.1	lcl|NZ_AHND02000014.1_cds_WP_000501205.1_3247	36.964	303	310
WP_004434524.1	lcl|NZ_AHND02000061.1_cds_WP_002102485.1_765	28.571	273	310
WP_004434524.1	lcl|NZ_AHND02000040.1_cds_WP_000279894.1_2133	27.068	133	310
WP_004434893.1	lcl|NZ_AHND02000017.1_cds_WP_002069656.1_3047	41.071	56	144
WP_004421361.1	lcl|NZ_AHND02000035.1_cds_WP_001082180.1_2244	29.487	78	221
WP_004421361.1	lcl|NZ_AHND02000014.1_cds_WP_001069827.1_3266	28.440	109	221
WP_004421361.1	lcl|NZ_AHND02000081.1_cds_WP_000862006.1_34	26.667	90	221
WP_004434567.1	lcl|NZ_AHND02000072.1_cds_WP_000840861.1_256	30.037	273	318
WP_004434567.1	lcl|NZ_AHND02000066.1_cds_WP_002102584.1_478	26.667	255	318
WP_004434567.1	lcl|NZ_AHND02000025.1_cds_WP_000868621.1_2676	30.047	213	318
WP_004434567.1	lcl|NZ_AHND02000040.1_cds_WP_000728671.1_2105	26.778	239	318
WP_004434567.1	lcl|NZ_AHND02000012.1_cds_WP_002101555.1_3300	33.333	93	318
WP_004434810.1	lcl|NZ_AHND02000042.1_cds_WP_002102094.1_1673	25.773	97	242
WP_004434810.1	lcl|NZ_AHND02000014.1_cds_WP_000347685.1_3267	25.157	159	242
WP_004434810.1	lcl|NZ_AHND02000081.1_cds_WP_002102767.1_11	24.359	156	242
WP_004434771.1	lcl|NZ_AHND02000066.1_cds_WP_000699347.1_450	49.429	350	333
WP_004434771.1	lcl|NZ_AHND02000012.1_cds_WP_000723090.1_3304	26.979	341	333
WP_004434771.1	lcl|NZ_AHND02000066.1_cds_WP_000723077.1_459	30.973	226	333
WP_004434771.1	lcl|NZ_AHND02000015.1_cds_WP_001984071.1_3195	26.453	344	333
WP_004434771.1	lcl|NZ_AHND02000035.1_cds_WP_002101987.1_2273	24.852	338	333
WP_004434771.1	lcl|NZ_AHND02000081.1_cds_WP_000377752.1_27	31.138	167	333
WP_004434771.1	lcl|NZ_AHND02000015.1_cds_WP_000709511.1_3206	30.769	156	333
WP_004434771.1	lcl|NZ_AHND02000007.1_cds_WP_000649924.1_3602	28.402	169	333
WP_004434771.1	lcl|NZ_AHND02000005.1_cds_WP_001074785.1_3790	26.582	237	333
WP_004434771.1	lcl|NZ_AHND02000037.1_cds_WP_000457972.1_2236	25.197	127	333
WP_004434771.1	lcl|NZ_AHND02000053.1_cds_WP_002102317.1_1219	26.291	213	333
WP_004434442.1	lcl|NZ_AHND02000044.1_cds_WP_004769865.1_1502	97.297	74	87
WP_004434442.1	lcl|NZ_AHND02000081.1_cds_WP_004769865.1_5	97.297	74	87
WP_004434442.1	lcl|NZ_AHND02000040.1_cds_WP_025183078.1_2071	89.189	74	87
WP_004434442.1	lcl|NZ_AHND02000042.1_cds_WP_157217634.1_2018	50.000	74	87
WP_004434442.1	lcl|NZ_AHND02000081.1_cds_LEP1GSC087_RS2000000231215_32	40.741	81	87
WP_004434442.1	lcl|NZ_AHND02000018.1_cds_LEP1GSC087_RS2000000231895_2954	50.000	44	87
WP_004434442.1	lcl|NZ_AHND02000079.1_cds_LEP1GSC087_RS2000000230935_50	47.170	53	87
WP_061231972.1	lcl|NZ_AHND02000040.1_cds_WP_330981618.1_2070	93.878	98	103
WP_061231972.1	lcl|NZ_AHND02000044.1_cds_WP_033108779.1_1503	86.275	102	103
WP_061231972.1	lcl|NZ_AHND02000042.1_cds_WP_157217634.1_2018	41.667	96	103
WP_061231972.1	lcl|NZ_AHND02000081.1_cds_LEP1GSC087_RS2000000231215_32	38.144	97	103
WP_061231972.1	lcl|NZ_AHND02000018.1_cds_LEP1GSC087_RS0205775_2953	40.625	64	103
WP_004434732.1	lcl|NZ_AHND02000081.1_cds_WP_001019760.1_22	39.640	111	186
WP_243829360.1	lcl|NZ_AHND02000012.1_cds_LEP1GSC087_RS223890_3287	84.746	59	57
WP_243829360.1	lcl|NZ_AHND02000012.1_cds_LEP1GSC087_RS2000000228680_3299	84.746	59	57
WP_243829360.1	lcl|NZ_AHND02000066.1_cds_LEP1GSC087_RS2000000230555_444	84.746	59	57
WP_004434624.1	lcl|NZ_AHND02000018.1_cds_WP_002101708.1_2908	22.321	112	229
WP_004434477.1	lcl|NZ_AHND02000066.1_cds_WP_000412665.1_446	22.180	266	294
WP_004434477.1	lcl|NZ_AHND02000066.1_cds_WP_000699347.1_450	25.143	175	294
WP_004434477.1	lcl|NZ_AHND02000035.1_cds_WP_002101987.1_2273	28.025	157	294
