WP_004421256.1	lcl|NZ_JADDWS010000022.1_cds_WP_002725873.1_980	90.698	86	106
WP_004421326.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669917.1_981	91.613	310	314
WP_004421326.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669955.1_2353	21.724	290	314
WP_004421326.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671202.1_1023	23.077	325	314
WP_004421326.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669957.1_2351	24.731	186	314
WP_004421326.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669973.1_2398	24.138	290	314
WP_004421326.1	lcl|NZ_JADDWS010000070.1_cds_WP_011670961.1_2776	24.759	311	314
WP_004421326.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670813.1_3140	22.941	170	314
WP_004421442.1	lcl|NZ_JADDWS010000001.1_cds_WP_002750963.1_788	35.616	146	185
WP_004421442.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669938.1_1012	34.463	177	185
WP_004421375.1	lcl|NZ_JADDWS010000173.1_cds_IP952_RS16415_546	90.385	104	329
WP_004421375.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669955.1_2353	30.841	321	329
WP_004421375.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671202.1_1023	30.794	315	329
WP_004421375.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669973.1_2398	30.240	334	329
WP_004421375.1	lcl|NZ_JADDWS010000070.1_cds_WP_011670961.1_2776	30.547	311	329
WP_004421375.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669957.1_2351	29.508	305	329
WP_004421375.1	lcl|NZ_JADDWS010000070.1_cds_WP_002754065.1_2773	28.485	330	329
WP_004421375.1	lcl|NZ_JADDWS010000021.1_cds_WP_011671143.1_947	29.781	319	329
WP_004421375.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670813.1_3140	26.686	341	329
WP_004421375.1	lcl|NZ_JADDWS010000003.1_cds_WP_011671074.1_1783	25.959	339	329
WP_004421375.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669917.1_981	27.586	261	329
WP_004421375.1	lcl|NZ_JADDWS010000013.1_cds_WP_017859386.1_341	27.170	265	329
WP_004421375.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669959.1_2349	28.767	219	329
WP_004421375.1	lcl|NZ_JADDWS010000054.1_cds_WP_011669202.1_2287	24.107	336	329
WP_004421408.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669956.1_2352	26.957	230	267
WP_004421408.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669974.1_2399	26.984	189	267
WP_004421408.1	lcl|NZ_JADDWS010000032.1_cds_WP_011670832.1_1509	32.727	110	267
WP_004421408.1	lcl|NZ_JADDWS010000084.1_cds_WP_002766579.1_3022	37.209	86	267
WP_004421408.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670812.1_3141	24.868	189	267
WP_004420971.1	lcl|NZ_JADDWS010000159.1_cds_WP_307929186.1_429	94.203	138	510
WP_004420971.1	lcl|NZ_JADDWS010000018.1_cds_WP_011670269.1_653	28.041	296	510
WP_004420971.1	lcl|NZ_JADDWS010000018.1_cds_WP_002751286.1_652	31.111	90	510
WP_004420971.1	lcl|NZ_JADDWS010000159.1_cds_WP_307929186.1_429	94.203	138	510
WP_004420971.1	lcl|NZ_JADDWS010000018.1_cds_WP_011670269.1_653	28.041	296	510
WP_004420971.1	lcl|NZ_JADDWS010000018.1_cds_WP_002751286.1_652	31.111	90	510
WP_004421253.1	lcl|NZ_JADDWS010000070.1_cds_WP_011670961.1_2776	27.106	273	330
WP_004421253.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669955.1_2353	23.723	274	330
WP_004421253.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669973.1_2398	26.582	316	330
WP_004421253.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671202.1_1023	28.520	277	330
WP_004421253.1	lcl|NZ_JADDWS010000021.1_cds_WP_011671143.1_947	27.640	322	330
WP_004421253.1	lcl|NZ_JADDWS010000054.1_cds_WP_011669202.1_2287	25.403	248	330
WP_004421253.1	lcl|NZ_JADDWS010000003.1_cds_WP_011671074.1_1783	25.862	232	330
WP_004421253.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670813.1_3140	25.352	142	330
WP_004421253.1	lcl|NZ_JADDWS010000017.1_cds_WP_011671364.1_569	26.562	128	330
WP_004421253.1	lcl|NZ_JADDWS010000070.1_cds_WP_002754065.1_2773	28.000	150	330
WP_004421253.1	lcl|NZ_JADDWS010000013.1_cds_WP_017859386.1_341	24.896	241	330
WP_004434729.1	lcl|NZ_JADDWS010000086.1_cds_WP_011669455.1_3042	41.152	243	265
WP_004434524.1	lcl|NZ_JADDWS010000075.1_cds_WP_011670400.1_2849	38.944	303	310
WP_004434524.1	lcl|NZ_JADDWS010000179.1_cds_WP_308440136.1_548	83.962	106	310
WP_004434524.1	lcl|NZ_JADDWS010000043.1_cds_WP_011669757.1_1943	26.384	307	310
WP_004434524.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670034.1_737	28.571	133	310
WP_004434524.1	lcl|NZ_JADDWS010000075.1_cds_WP_011670400.1_2849	38.944	303	310
WP_004434524.1	lcl|NZ_JADDWS010000179.1_cds_WP_308440136.1_548	83.962	106	310
WP_004434524.1	lcl|NZ_JADDWS010000043.1_cds_WP_011669757.1_1943	26.384	307	310
WP_004434524.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670034.1_737	28.571	133	310
WP_004434893.1	lcl|NZ_JADDWS010000064.1_cds_WP_026054147.1_2582	39.683	63	144
WP_004421361.1	lcl|NZ_JADDWS010000022.1_cds_WP_004779550.1_997	35.577	104	221
WP_004421361.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671228.1_1054	28.205	78	221
WP_004421361.1	lcl|NZ_JADDWS010000031.1_cds_WP_011669877.1_1469	28.037	107	221
WP_004434567.1	lcl|NZ_JADDWS010000012.1_cds_WP_011669670.1_243	29.304	273	318
WP_004434567.1	lcl|NZ_JADDWS010000011.1_cds_WP_002723163.1_155	29.858	211	318
WP_004434567.1	lcl|NZ_JADDWS010000016.1_cds_WP_002734441.1_530	24.561	228	318
WP_004434567.1	lcl|NZ_JADDWS010000019.1_cds_WP_002727159.1_697	29.302	215	318
WP_004434567.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669970.1_2394	32.609	92	318
WP_004434567.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669919.1_983	29.897	97	318
WP_004434567.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669971.1_2395	29.032	93	318
WP_004434567.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670814.1_3139	27.647	170	318
WP_004434567.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669950.1_2358	29.167	96	318
WP_004434810.1	lcl|NZ_JADDWS010000091.1_cds_WP_011669711.1_3143	25.532	94	242
WP_004434810.1	lcl|NZ_JADDWS010000093.1_cds_WP_011669488.1_3164	23.214	112	242
WP_004434810.1	lcl|NZ_JADDWS010000031.1_cds_WP_011669876.1_1468	24.706	85	242
WP_004434771.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669973.1_2398	25.513	341	333
WP_004434771.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669955.1_2353	29.778	225	333
WP_004434771.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671202.1_1023	25.513	341	333
WP_004434771.1	lcl|NZ_JADDWS010000070.1_cds_WP_011670961.1_2776	24.847	326	333
WP_004434771.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670813.1_3140	25.000	352	333
WP_004434771.1	lcl|NZ_JADDWS010000070.1_cds_WP_002754065.1_2773	30.769	156	333
WP_004434771.1	lcl|NZ_JADDWS010000021.1_cds_WP_011671143.1_947	24.333	300	333
WP_004434771.1	lcl|NZ_JADDWS010000013.1_cds_WP_017859386.1_341	26.271	236	333
WP_004434771.1	lcl|NZ_JADDWS010000173.1_cds_IP952_RS16415_546	39.655	58	333
WP_004434771.1	lcl|NZ_JADDWS010000017.1_cds_WP_011671364.1_569	25.000	192	333
WP_004434442.1	lcl|NZ_JADDWS010000180.1_cds_IP952_RS16440_603	48.718	78	87
WP_061231972.1	lcl|NZ_JADDWS010000059.1_cds_WP_308431159.1_2405	83.333	102	103
