WP_004421256.1	lcl|NZ_JADDVI010000003.1_cds_WP_002725873.1_1945	90.698	86	106
WP_004421326.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733579.1_1946	91.401	314	314
WP_004421326.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733534.1_1949	25.746	268	314
WP_004421326.1	lcl|NZ_JADDVI010000017.1_cds_WP_002722638.1_593	23.385	325	314
WP_004421326.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740024.1_2040	24.138	290	314
WP_004421326.1	lcl|NZ_JADDVI010000013.1_cds_WP_002743770.1_295	22.941	170	314
WP_004421326.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728309.1_3203	24.759	311	314
WP_004421326.1	lcl|NZ_JADDVI010000003.1_cds_WP_016749081.1_1978	25.658	152	314
WP_243829361.1	lcl|NZ_JADDVI010000003.1_cds_WP_026054882.1_1947	87.397	365	365
WP_004421442.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733646.1_1948	95.135	185	185
WP_004421442.1	lcl|NZ_JADDVI010000005.1_cds_WP_002721790.1_2665	35.616	146	185
WP_004421375.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733534.1_1949	96.353	329	329
WP_004421375.1	lcl|NZ_JADDVI010000017.1_cds_WP_002722638.1_593	30.159	315	329
WP_004421375.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740024.1_2040	30.746	335	329
WP_004421375.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728309.1_3203	30.225	311	329
WP_004421375.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728316.1_3200	28.485	330	329
WP_004421375.1	lcl|NZ_JADDVI010000013.1_cds_WP_002743770.1_295	26.686	341	329
WP_004421375.1	lcl|NZ_JADDVI010000073.1_cds_WP_002741146.1_3075	29.467	319	329
WP_004421375.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733638.1_1986	27.826	345	329
WP_004421375.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733546.1_2015	26.296	270	329
WP_004421375.1	lcl|NZ_JADDVI010000008.1_cds_WP_002732331.1_3227	26.549	339	329
WP_004421375.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740721.1_1952	28.990	307	329
WP_004421375.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733579.1_1946	27.309	249	329
WP_004421375.1	lcl|NZ_JADDVI010000003.1_cds_WP_002744551.1_1980	29.520	271	329
WP_004421375.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733698.1_2023	27.007	274	329
WP_004421375.1	lcl|NZ_JADDVI010000057.1_cds_WP_002740236.1_2625	27.170	265	329
WP_004421375.1	lcl|NZ_JADDVI010000003.1_cds_WP_016749081.1_1978	23.344	317	329
WP_004421375.1	lcl|NZ_JADDVI010000001.1_cds_WP_002739935.1_740	29.412	170	329
WP_004421375.1	lcl|NZ_JADDVI010000001.1_cds_WP_002721725.1_828	24.702	336	329
WP_004421375.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733757.1_2013	31.034	174	329
WP_004421408.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733627.1_1950	94.007	267	267
WP_004421408.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740926.1_1991	26.178	191	267
