WP_004421256.1	lcl|NZ_JAFFPT010000072.1_cds_WP_069609185.1_1443	96.512	86	106
WP_004421326.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276184.1_1444	88.387	310	314
WP_004421326.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273907.1_3351	24.012	329	314
WP_004421326.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276245.1_1509	24.315	292	314
WP_004421326.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276197.1_1457	23.280	189	314
WP_004421326.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276226.1_1487	23.729	177	314
WP_004421326.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275767.1_3083	21.765	170	314
WP_004421326.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274238.1_1265	20.979	286	314
WP_004421442.1	lcl|NZ_JAFFPT010000071.1_cds_WP_205276084.1_2465	38.571	140	185
WP_004421375.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276188.1_1448	30.435	345	329
WP_004421375.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276197.1_1457	33.208	265	329
WP_004421375.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273907.1_3351	30.159	315	329
WP_004421375.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276245.1_1509	30.422	332	329
WP_004421375.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274238.1_1265	31.935	310	329
WP_004421375.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274111.1_1113	30.341	323	329
WP_004421375.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275767.1_3083	26.866	335	329
WP_004421375.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274341.1_1379	29.730	333	329
WP_004421375.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276228.1_1489	23.948	309	329
WP_004421375.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275151.1_1833	26.686	341	329
WP_004421375.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276184.1_1444	26.266	316	329
WP_004421375.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276226.1_1487	30.435	184	329
WP_004421375.1	lcl|NZ_JAFFPT010000038.1_cds_WP_205274955.1_2647	24.627	268	329
WP_004421375.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275747.1_3056	31.008	129	329
WP_004421375.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276232.1_1493	28.019	207	329
WP_004421375.1	lcl|NZ_JAFFPT010000014.1_cds_WP_205273729.1_2749	24.473	237	329
WP_004421408.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276202.1_1462	29.614	233	267
WP_004421408.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276246.1_1510	26.455	189	267
WP_004421408.1	lcl|NZ_JAFFPT010000055.1_cds_WP_205275397.1_2961	34.545	110	267
WP_004421408.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276225.1_1486	23.445	209	267
WP_004421408.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275819.1_3082	26.064	188	267
WP_004421408.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275238.1_1920	31.373	102	267
WP_004420971.1	lcl|NZ_JAFFPT010000006.1_cds_WP_205273192.1_3425	26.923	338	510
WP_004420971.1	lcl|NZ_JAFFPT010000006.1_cds_WP_205273192.1_3425	26.923	338	510
WP_004421253.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276245.1_1509	26.935	323	330
WP_004421253.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274238.1_1265	25.368	272	330
WP_004421253.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276197.1_1457	25.182	274	330
WP_004421253.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273907.1_3351	27.536	276	330
WP_004421253.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274111.1_1113	30.830	253	330
WP_004421253.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273801.1_3258	25.292	257	330
WP_004421253.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276188.1_1448	24.125	257	330
WP_004421253.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275151.1_1833	25.446	224	330
WP_004421253.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275767.1_3083	26.056	142	330
WP_004421253.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274341.1_1379	28.000	150	330
WP_004421253.1	lcl|NZ_JAFFPT010000038.1_cds_WP_205274870.1_2562	53.125	32	330
WP_004434729.1	lcl|NZ_JAFFPT010000032.1_cds_WP_205274610.1_3203	41.564	243	265
WP_004434524.1	lcl|NZ_JAFFPT010000092.1_cds_WP_205277200.1_4241	39.384	292	310
WP_004434524.1	lcl|NZ_JAFFPT010000027.1_cds_WP_205274475.1_2276	26.797	306	310
WP_004434524.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276410.1_1702	25.564	133	310
WP_004434524.1	lcl|NZ_JAFFPT010000092.1_cds_WP_205277200.1_4241	39.384	292	310
WP_004434524.1	lcl|NZ_JAFFPT010000027.1_cds_WP_205274475.1_2276	26.797	306	310
WP_004434524.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276410.1_1702	25.564	133	310
WP_004434893.1	lcl|NZ_JAFFPT010000065.1_cds_WP_205275900.1_585	41.667	60	144
WP_004421361.1	lcl|NZ_JAFFPT010000013.1_cds_WP_205273523.1_979	30.769	78	221
WP_004434567.1	lcl|NZ_JAFFPT010000072.1_cds_WP_232371706.1_1502	28.000	250	318
WP_004434567.1	lcl|NZ_JAFFPT010000033.1_cds_WP_205274710.1_3521	28.938	273	318
WP_004434567.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274278.1_1311	29.577	213	318
WP_004434567.1	lcl|NZ_JAFFPT010000077.1_cds_WP_205276507.1_4198	27.570	214	318
WP_004434567.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276389.1_1680	26.471	238	318
WP_004434567.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275768.1_3084	27.811	169	318
WP_004434567.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276423.1_1506	32.632	95	318
WP_004434567.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276777.1_160	25.413	303	318
WP_004434810.1	lcl|NZ_JAFFPT010000060.1_cds_WP_205275506.1_1976	23.118	186	242
WP_004434810.1	lcl|NZ_JAFFPT010000009.1_cds_WP_205273277.1_739	25.532	94	242
WP_004434810.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276210.1_1471	29.231	130	242
WP_004434771.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276188.1_1448	49.284	349	333
WP_004434771.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276245.1_1509	25.220	341	333
WP_004434771.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276197.1_1457	31.278	227	333
WP_004434771.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273907.1_3351	25.298	336	333
WP_004434771.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274238.1_1265	24.277	346	333
WP_004434771.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275767.1_3083	24.217	351	333
WP_004434771.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276226.1_1487	32.335	167	333
WP_004434771.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274111.1_1113	29.114	237	333
WP_004434771.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274341.1_1379	30.769	156	333
WP_004434771.1	lcl|NZ_JAFFPT010000014.1_cds_WP_205273729.1_2749	25.957	235	333
WP_004434771.1	lcl|NZ_JAFFPT010000038.1_cds_WP_205274955.1_2647	25.521	192	333
WP_004434732.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276221.1_1482	37.063	143	186
WP_004434477.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276184.1_1444	23.684	266	294
WP_004434477.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274111.1_1113	25.366	205	294
WP_004434477.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276188.1_1448	26.772	127	294
WP_004434477.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275151.1_1833	30.088	113	294
WP_004434773.1	lcl|NZ_JAFFPT010000013.1_cds_WP_205273529.1_985	29.231	130	174
WP_004434738.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276223.1_1484	25.193	389	416
WP_004434568.1	lcl|NZ_JAFFPT010000055.1_cds_WP_205275392.1_2956	30.051	396	361
WP_004434568.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276207.1_1468	27.676	383	361
WP_004434568.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276198.1_1458	26.781	351	361
WP_004434568.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275225.1_1907	23.497	366	361
WP_004434462.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276201.1_1461	29.747	158	233
WP_004434462.1	lcl|NZ_JAFFPT010000013.1_cds_WP_205273509.1_962	30.526	95	233
WP_232436020.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275093.1_1772	36.296	135	167
WP_232436020.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276201.1_1461	50.000	46	167
WP_232436020.1	lcl|NZ_JAFFPT010000013.1_cds_WP_205273509.1_962	37.255	51	167
WP_004434874.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276187.1_1447	52.129	587	592
WP_004434874.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275737.1_3043	39.313	262	592
WP_004434874.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275193.1_1871	40.529	227	592
WP_004434874.1	lcl|NZ_JAFFPT010000013.1_cds_WP_205273581.1_1040	37.387	222	592
WP_004434874.1	lcl|NZ_JAFFPT010000027.1_cds_WP_205274429.1_2224	28.936	235	592
WP_004434874.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274312.1_1349	31.330	233	592
WP_004434874.1	lcl|NZ_JAFFPT010000060.1_cds_WP_205275690.1_2158	30.085	236	592
WP_004434874.1	lcl|NZ_JAFFPT010000014.1_cds_WP_205273712.1_2731	30.942	223	592
WP_004434874.1	lcl|NZ_JAFFPT010000060.1_cds_WP_205275652.1_2116	30.918	207	592
WP_004434874.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275759.1_3071	28.641	206	592
WP_004434874.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276979.1_390	29.583	240	592
WP_004434874.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273782.1_3237	25.941	239	592
WP_004434874.1	lcl|NZ_JAFFPT010000071.1_cds_WP_205276066.1_2445	28.326	233	592
WP_004434874.1	lcl|NZ_JAFFPT010000071.1_cds_WP_205276120.1_2503	28.049	246	592
WP_004434874.1	lcl|NZ_JAFFPT010000004.1_cds_WP_205273022.1_2793	29.825	228	592
WP_004434874.1	lcl|NZ_JAFFPT010000071.1_cds_WP_205276083.1_2464	29.646	226	592
WP_004434874.1	lcl|NZ_JAFFPT010000004.1_cds_WP_205273082.1_2861	30.374	214	592
WP_004434874.1	lcl|NZ_JAFFPT010000006.1_cds_WP_205273186.1_3419	26.636	214	592
WP_004434874.1	lcl|NZ_JAFFPT010000072.1_cds_WP_232371729.1_1579	29.167	192	592
WP_004434874.1	lcl|NZ_JAFFPT010000004.1_cds_WP_205273081.1_2860	28.926	242	592
WP_004434874.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276813.1_206	25.221	226	592
WP_004434874.1	lcl|NZ_JAFFPT010000027.1_cds_WP_205274430.1_2225	28.324	173	592
WP_004434874.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275043.1_1715	25.217	230	592
WP_004434874.1	lcl|NZ_JAFFPT010000009.1_cds_WP_205273457.1_934	23.377	231	592
WP_004434874.1	lcl|NZ_JAFFPT010000009.1_cds_WP_205273457.1_934	24.841	157	592
WP_004434874.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275183.1_1859	24.464	233	592
WP_004434874.1	lcl|NZ_JAFFPT010000060.1_cds_WP_205275649.1_2113	25.203	246	592
WP_004434874.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275741.1_3047	29.167	216	592
WP_004434874.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275741.1_3047	21.505	186	592
WP_004434874.1	lcl|NZ_JAFFPT010000067.1_cds_WP_205275964.1_4155	24.820	278	592
WP_004434874.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276978.1_387	21.239	226	592
WP_004434874.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276798.1_188	21.296	216	592
WP_004434874.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276968.1_376	28.054	221	592
WP_004434874.1	lcl|NZ_JAFFPT010000071.1_cds_WP_205275995.1_2363	27.586	87	592
WP_004434874.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276187.1_1447	52.129	587	592
WP_004434874.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275737.1_3043	39.313	262	592
WP_004434874.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275193.1_1871	40.529	227	592
WP_004434874.1	lcl|NZ_JAFFPT010000013.1_cds_WP_205273581.1_1040	37.387	222	592
WP_004434874.1	lcl|NZ_JAFFPT010000027.1_cds_WP_205274429.1_2224	28.936	235	592
WP_004434874.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274312.1_1349	31.330	233	592
WP_004434874.1	lcl|NZ_JAFFPT010000060.1_cds_WP_205275690.1_2158	30.085	236	592
WP_004434874.1	lcl|NZ_JAFFPT010000014.1_cds_WP_205273712.1_2731	30.942	223	592
WP_004434874.1	lcl|NZ_JAFFPT010000060.1_cds_WP_205275652.1_2116	30.918	207	592
WP_004434874.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275759.1_3071	28.641	206	592
WP_004434874.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276979.1_390	29.583	240	592
WP_004434874.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273782.1_3237	25.941	239	592
WP_004434874.1	lcl|NZ_JAFFPT010000071.1_cds_WP_205276066.1_2445	28.326	233	592
WP_004434874.1	lcl|NZ_JAFFPT010000071.1_cds_WP_205276120.1_2503	28.049	246	592
WP_004434874.1	lcl|NZ_JAFFPT010000004.1_cds_WP_205273022.1_2793	29.825	228	592
WP_004434874.1	lcl|NZ_JAFFPT010000071.1_cds_WP_205276083.1_2464	29.646	226	592
WP_004434874.1	lcl|NZ_JAFFPT010000004.1_cds_WP_205273082.1_2861	30.374	214	592
WP_004434874.1	lcl|NZ_JAFFPT010000006.1_cds_WP_205273186.1_3419	26.636	214	592
WP_004434874.1	lcl|NZ_JAFFPT010000072.1_cds_WP_232371729.1_1579	29.167	192	592
WP_004434874.1	lcl|NZ_JAFFPT010000004.1_cds_WP_205273081.1_2860	28.926	242	592
WP_004434874.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276813.1_206	25.221	226	592
WP_004434874.1	lcl|NZ_JAFFPT010000027.1_cds_WP_205274430.1_2225	28.324	173	592
WP_004434874.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275043.1_1715	25.217	230	592
WP_004434874.1	lcl|NZ_JAFFPT010000009.1_cds_WP_205273457.1_934	23.377	231	592
WP_004434874.1	lcl|NZ_JAFFPT010000009.1_cds_WP_205273457.1_934	24.841	157	592
WP_004434874.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275183.1_1859	24.464	233	592
WP_004434874.1	lcl|NZ_JAFFPT010000060.1_cds_WP_205275649.1_2113	25.203	246	592
WP_004434874.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275741.1_3047	29.167	216	592
WP_004434874.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275741.1_3047	21.505	186	592
WP_004434874.1	lcl|NZ_JAFFPT010000067.1_cds_WP_205275964.1_4155	24.820	278	592
WP_004434874.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276978.1_387	21.239	226	592
WP_004434874.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276798.1_188	21.296	216	592
WP_004434874.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276968.1_376	28.054	221	592
WP_004434874.1	lcl|NZ_JAFFPT010000071.1_cds_WP_205275995.1_2363	27.586	87	592
WP_198289705.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276231.1_1492	25.939	293	293
WP_198289705.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276244.1_1508	26.599	297	293
WP_198289705.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276228.1_1489	31.579	171	293
WP_198289705.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274341.1_1379	25.157	159	293
WP_198289705.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273783.1_3238	23.574	263	293
WP_004434466.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276207.1_1468	68.205	390	390
WP_004434466.1	lcl|NZ_JAFFPT010000055.1_cds_WP_205275392.1_2956	35.878	393	390
WP_004434466.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276198.1_1458	27.676	383	390
WP_004434466.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275225.1_1907	27.835	388	390
WP_004434466.1	lcl|NZ_JAFFPT010000009.1_cds_WP_205273399.1_872	31.228	285	390
WP_004434686.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276208.1_1469	43.299	291	289
WP_004434756.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276209.1_1470	42.795	694	676
WP_004434756.1	lcl|NZ_JAFFPT010000078.1_cds_WP_205276629.1_3700	30.278	360	676
WP_004434756.1	lcl|NZ_JAFFPT010000080.1_cds_WP_205277091.1_4100	31.273	275	676
WP_004434756.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273815.1_3273	22.400	375	676
WP_004434756.1	lcl|NZ_JAFFPT010000071.1_cds_WP_205276036.1_2410	26.509	381	676
WP_004434756.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276209.1_1470	42.795	694	676
WP_004434756.1	lcl|NZ_JAFFPT010000078.1_cds_WP_205276629.1_3700	30.278	360	676
WP_004434756.1	lcl|NZ_JAFFPT010000080.1_cds_WP_205277091.1_4100	31.273	275	676
WP_004434756.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273815.1_3273	22.400	375	676
WP_004434756.1	lcl|NZ_JAFFPT010000071.1_cds_WP_205276036.1_2410	26.509	381	676
WP_004434935.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276219.1_1480	22.492	329	333
WP_051060727.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276211.1_1472	40.411	146	164
WP_036032239.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276212.1_1473	66.667	228	230
WP_004434629.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276213.1_1474	40.127	314	348
WP_004434629.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276200.1_1460	36.798	356	348
WP_004434629.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276189.1_1449	35.465	344	348
WP_004434629.1	lcl|NZ_JAFFPT010000073.1_cds_WP_205276459.1_4002	37.304	319	348
WP_004434629.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276213.1_1474	40.127	314	348
WP_004434629.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276200.1_1460	36.798	356	348
WP_004434629.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276189.1_1449	35.465	344	348
WP_004434629.1	lcl|NZ_JAFFPT010000073.1_cds_WP_205276459.1_4002	37.304	319	348
WP_004434740.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273801.1_3258	28.387	155	293
WP_004434437.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273892.1_3334	32.044	181	256
WP_004434437.1	lcl|NZ_JAFFPT010000014.1_cds_WP_205273737.1_2759	26.549	226	256
WP_004434437.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274106.1_1108	25.532	235	256
WP_004434977.1	lcl|NZ_JAFFPT010000006.1_cds_WP_205273189.1_3422	41.036	251	292
WP_004434977.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274235.1_1262	26.455	189	292
WP_004421360.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276202.1_1462	24.779	113	139
WP_004421044.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273884.1_3324	33.858	254	264
WP_004421044.1	lcl|NZ_JAFFPT010000065.1_cds_WP_205275902.1_588	29.572	257	264
WP_004421044.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276334.1_1613	30.645	248	264
WP_004421044.1	lcl|NZ_JAFFPT010000055.1_cds_WP_205275356.1_2915	32.800	250	264
WP_004421044.1	lcl|NZ_JAFFPT010000014.1_cds_WP_205273730.1_2751	30.350	257	264
WP_004421044.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276822.1_215	32.283	254	264
WP_004421044.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276786.1_172	32.114	246	264
WP_004421044.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276682.1_54	28.571	252	264
WP_004421044.1	lcl|NZ_JAFFPT010000038.1_cds_WP_205274870.1_2562	26.275	255	264
WP_004421044.1	lcl|NZ_JAFFPT010000078.1_cds_WP_205276614.1_3685	29.412	187	264
WP_004421044.1	lcl|NZ_JAFFPT010000027.1_cds_WP_205274455.1_2254	27.132	258	264
WP_004421044.1	lcl|NZ_JAFFPT010000020.1_cds_WP_205273924.1_4056	32.609	92	264
WP_004421044.1	lcl|NZ_JAFFPT010000041.1_cds_WP_205275011.1_3966	25.263	190	264
WP_004421044.1	lcl|NZ_JAFFPT010000032.1_cds_WP_205274575.1_3161	23.109	238	264
WP_004421044.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205277067.1_74	26.842	190	264
WP_004421044.1	lcl|NZ_JAFFPT010000079.1_cds_WP_205276781.1_164	24.390	205	264
WP_004421446.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275093.1_1772	34.211	114	194
