WP_004421256.1	lcl|NZ_MVAE01000001.1_cds_WP_000340715.1_1581	98.837	86	106
WP_004421326.1	lcl|NZ_MVAE01000001.1_cds_WP_000410275.1_1580	94.516	310	314
WP_004421326.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	25.926	324	314
WP_004421326.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	22.662	278	314
WP_004421326.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	22.917	288	314
WP_004421326.1	lcl|NZ_MVAE01000001.1_cds_WP_000567887.1_1528	23.478	230	314
WP_004421442.1	lcl|NZ_MVAE01000012.1_cds_WP_000351733.1_736	39.286	140	185
WP_004421442.1	lcl|NZ_MVAE01000001.1_cds_WP_001047905.1_1548	34.463	177	185
WP_004421375.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	32.381	315	329
WP_004421375.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	30.841	321	329
WP_004421375.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	30.448	335	329
WP_004421375.1	lcl|NZ_MVAE01000002.1_cds_WP_001984071.1_351	31.935	310	329
WP_004421375.1	lcl|NZ_MVAE01000001.1_cds_WP_000567887.1_1528	29.508	305	329
WP_004421375.1	lcl|NZ_MVAE01000002.1_cds_WP_000649923.1_243	30.031	323	329
WP_004421375.1	lcl|NZ_MVAE01000021.1_cds_WP_000709511.1_1346	28.788	330	329
WP_004421375.1	lcl|NZ_MVAE01000002.1_cds_WP_000688696.1_331	29.348	276	329
WP_004421375.1	lcl|NZ_MVAE01000001.1_cds_WP_000410275.1_1580	26.101	318	329
WP_004421375.1	lcl|NZ_MVAE01000007.1_cds_WP_001074785.1_3494	28.302	265	329
WP_004421375.1	lcl|NZ_MVAE01000001.1_cds_WP_000460023.1_1526	26.950	282	329
WP_004421375.1	lcl|NZ_MVAE01000004.1_cds_WP_001003557.1_2382	24.096	332	329
WP_004421408.1	lcl|NZ_MVAE01000001.1_cds_WP_000043898.1_1529	26.016	246	267
WP_004421408.1	lcl|NZ_MVAE01000001.1_cds_WP_000842260.1_1508	26.842	190	267
WP_004421408.1	lcl|NZ_MVAE01000002.1_cds_WP_000667727.1_309	33.636	110	267
WP_004421408.1	lcl|NZ_MVAE01000009.1_cds_WP_000805357.1_3652	33.333	102	267
WP_004420971.1	lcl|NZ_MVAE01000007.1_cds_WP_000291586.1_3567	27.077	325	510
WP_004420971.1	lcl|NZ_MVAE01000007.1_cds_WP_000364507.1_3566	31.111	90	510
WP_004420971.1	lcl|NZ_MVAE01000007.1_cds_WP_000291586.1_3567	27.077	325	510
WP_004420971.1	lcl|NZ_MVAE01000007.1_cds_WP_000364507.1_3566	31.111	90	510
WP_004421253.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	22.344	273	330
WP_004421253.1	lcl|NZ_MVAE01000002.1_cds_WP_001984071.1_351	26.199	271	330
WP_004421253.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	26.899	316	330
WP_004421253.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	24.096	332	330
WP_004421253.1	lcl|NZ_MVAE01000004.1_cds_WP_001003557.1_2382	29.218	243	330
WP_004421253.1	lcl|NZ_MVAE01000002.1_cds_WP_000649923.1_243	29.688	256	330
WP_004421253.1	lcl|NZ_MVAE01000002.1_cds_WP_000688696.1_331	26.577	222	330
WP_004421253.1	lcl|NZ_MVAE01000021.1_cds_WP_000709511.1_1346	28.000	150	330
WP_004421253.1	lcl|NZ_MVAE01000008.1_cds_WP_060684647.1_397	25.000	128	330
WP_004434729.1	lcl|NZ_MVAE01000003.1_cds_WP_001002663.1_2921	40.741	243	265
WP_004434524.1	lcl|NZ_MVAE01000019.1_cds_WP_002187782.1_1756	36.964	303	310
WP_004434524.1	lcl|NZ_MVAE01000006.1_cds_WP_001183723.1_3325	28.571	273	310
WP_004434524.1	lcl|NZ_MVAE01000012.1_cds_WP_000279895.1_662	27.068	133	310
WP_004434524.1	lcl|NZ_MVAE01000019.1_cds_WP_002187782.1_1756	36.964	303	310
WP_004434524.1	lcl|NZ_MVAE01000006.1_cds_WP_001183723.1_3325	28.571	273	310
WP_004434524.1	lcl|NZ_MVAE01000012.1_cds_WP_000279895.1_662	27.068	133	310
WP_004434893.1	lcl|NZ_MVAE01000008.1_cds_WP_002069656.1_469	41.071	56	144
WP_004421361.1	lcl|NZ_MVAE01000002.1_cds_WP_001082180.1_114	29.487	78	221
WP_004421361.1	lcl|NZ_MVAE01000019.1_cds_WP_001069832.1_1775	28.440	109	221
WP_004421361.1	lcl|NZ_MVAE01000001.1_cds_WP_001075146.1_1563	33.654	104	221
WP_004434567.1	lcl|NZ_MVAE01000032.1_cds_WP_000840860.1_2579	30.037	273	318
WP_004434567.1	lcl|NZ_MVAE01000009.1_cds_WP_060684550.1_3674	30.047	213	318
