WP_004421256.1	lcl|NZ_JQGW01000100.1_cds_WP_020985020.1_3096	88.372	86	106
WP_004421326.1	lcl|NZ_JQGW01000100.1_cds_WP_010578412.1_3097	90.127	314	314
WP_004421326.1	lcl|NZ_JQGW01000100.1_cds_JF87_RS20785_3119	75.676	37	314
WP_004421326.1	lcl|NZ_JQGW01000100.1_cds_JF87_RS20785_3119	72.414	29	314
WP_004421326.1	lcl|NZ_JQGW01000100.1_cds_JF87_RS20785_3119	72.727	11	314
WP_004421326.1	lcl|NZ_JQGW01000100.1_cds_WP_078130235.1_3100	23.642	313	314
WP_004421326.1	lcl|NZ_JQGW01000037.1_cds_WP_078129059.1_1562	25.387	323	314
WP_004421326.1	lcl|NZ_JQGW01000050.1_cds_WP_078129368.1_1956	24.483	290	314
WP_004421326.1	lcl|NZ_JQGW01000015.1_cds_WP_078128341.1_683	24.280	243	314
WP_004421326.1	lcl|NZ_JQGW01000041.1_cds_WP_010576694.1_1642	21.649	194	314
WP_004421326.1	lcl|NZ_JQGW01000050.1_cds_WP_078129428.1_2022	22.695	282	314
WP_243829361.1	lcl|NZ_JQGW01000100.1_cds_WP_020984893.1_3098	87.671	365	365
WP_004421442.1	lcl|NZ_JQGW01000100.1_cds_WP_010578411.1_3099	96.216	185	185
WP_004421442.1	lcl|NZ_JQGW01000002.1_cds_WP_078127932.1_162	34.247	146	185
WP_004421375.1	lcl|NZ_JQGW01000100.1_cds_WP_078130235.1_3100	94.225	329	329
WP_004421375.1	lcl|NZ_JQGW01000037.1_cds_WP_078129059.1_1562	30.794	315	329
WP_004421375.1	lcl|NZ_JQGW01000050.1_cds_WP_078129368.1_1956	31.045	335	329
WP_004421375.1	lcl|NZ_JQGW01000015.1_cds_WP_078128341.1_683	30.547	311	329
WP_004421375.1	lcl|NZ_JQGW01000083.1_cds_WP_078130001.1_2798	29.467	319	329
WP_004421375.1	lcl|NZ_JQGW01000015.1_cds_WP_039940969.1_686	28.882	322	329
WP_004421375.1	lcl|NZ_JQGW01000050.1_cds_WP_078129421.1_2014	28.116	345	329
WP_004421375.1	lcl|NZ_JQGW01000041.1_cds_WP_010576694.1_1642	27.083	336	329
WP_004421375.1	lcl|NZ_JQGW01000050.1_cds_WP_078129391.1_1983	25.342	292	329
WP_004421375.1	lcl|NZ_JQGW01000017.1_cds_WP_078128406.1_760	27.139	339	329
WP_004421375.1	lcl|NZ_JQGW01000100.1_cds_WP_078130248.1_3103	30.196	255	329
WP_004421375.1	lcl|NZ_JQGW01000050.1_cds_WP_176087484.1_2020	28.519	270	329
WP_004421375.1	lcl|NZ_JQGW01000100.1_cds_WP_010578412.1_3097	27.778	252	329
WP_004421375.1	lcl|NZ_JQGW01000050.1_cds_WP_078129428.1_2022	24.528	318	329
WP_004421375.1	lcl|NZ_JQGW01000050.1_cds_WP_078129435.1_1974	27.386	241	329
WP_004421375.1	lcl|NZ_JQGW01000042.1_cds_WP_078129206.1_1742	26.996	263	329
WP_004421375.1	lcl|NZ_JQGW01000022.1_cds_WP_078128548.1_947	29.412	170	329
WP_004421375.1	lcl|NZ_JQGW01000084.1_cds_WP_078130049.1_2863	23.171	328	329
WP_004421375.1	lcl|NZ_JQGW01000050.1_cds_WP_078129393.1_1985	30.460	174	329
WP_004421375.1	lcl|NZ_JQGW01000050.1_cds_JF87_RS10860_2016	36.842	57	329
WP_004421408.1	lcl|NZ_JQGW01000100.1_cds_WP_078130236.1_3101	91.760	267	267
WP_004421408.1	lcl|NZ_JQGW01000050.1_cds_WP_078129436.1_2006	26.201	229	267
WP_004421408.1	lcl|NZ_JQGW01000050.1_cds_WP_078129394.1_1986	25.962	208	267
WP_004421408.1	lcl|NZ_JQGW01000050.1_cds_WP_004505513.1_1955	26.842	190	267
WP_004421408.1	lcl|NZ_JQGW01000036.1_cds_WP_078129035.1_1542	32.727	110	267
WP_004421408.1	lcl|NZ_JQGW01000041.1_cds_WP_176087471.1_1641	25.000	188	267
WP_004421408.1	lcl|NZ_JQGW01000066.1_cds_WP_078123690.1_2376	37.209	86	267
WP_004420971.1	lcl|NZ_JQGW01000100.1_cds_WP_020984935.1_3102	87.623	509	510
WP_004420971.1	lcl|NZ_JQGW01000058.1_cds_WP_010579017.1_2177	26.829	328	510
WP_004420971.1	lcl|NZ_JQGW01000058.1_cds_WP_078129531.1_2176	30.435	92	510
WP_004420971.1	lcl|NZ_JQGW01000100.1_cds_WP_020984935.1_3102	87.623	509	510
WP_004420971.1	lcl|NZ_JQGW01000058.1_cds_WP_010579017.1_2177	26.829	328	510
WP_004420971.1	lcl|NZ_JQGW01000058.1_cds_WP_078129531.1_2176	30.435	92	510
WP_004421253.1	lcl|NZ_JQGW01000100.1_cds_WP_078130248.1_3103	96.364	330	330
WP_004421253.1	lcl|NZ_JQGW01000100.1_cds_WP_078130235.1_3100	28.525	305	330
WP_004421253.1	lcl|NZ_JQGW01000015.1_cds_WP_078128341.1_683	26.740	273	330
WP_004421253.1	lcl|NZ_JQGW01000050.1_cds_WP_078129368.1_1956	25.000	332	330
WP_004421253.1	lcl|NZ_JQGW01000037.1_cds_WP_078129059.1_1562	28.261	276	330
WP_004421253.1	lcl|NZ_JQGW01000050.1_cds_WP_078129428.1_2022	29.412	221	330
WP_004421253.1	lcl|NZ_JQGW01000084.1_cds_WP_078130049.1_2863	25.806	248	330
WP_004421253.1	lcl|NZ_JQGW01000083.1_cds_WP_078130001.1_2798	30.830	253	330
WP_004421253.1	lcl|NZ_JQGW01000017.1_cds_WP_078128406.1_760	26.407	231	330
WP_004421253.1	lcl|NZ_JQGW01000050.1_cds_WP_078129421.1_2014	26.531	294	330
WP_004421253.1	lcl|NZ_JQGW01000041.1_cds_WP_010576694.1_1642	25.153	163	330
WP_004421253.1	lcl|NZ_JQGW01000050.1_cds_WP_078129391.1_1983	24.354	271	330
WP_004421253.1	lcl|NZ_JQGW01000042.1_cds_WP_078129206.1_1742	26.122	245	330
WP_004421253.1	lcl|NZ_JQGW01000100.1_cds_WP_010578412.1_3097	24.924	329	330
WP_004421253.1	lcl|NZ_JQGW01000024.1_cds_WP_078128694.1_1115	26.562	128	330
WP_004435000.1	lcl|NZ_JQGW01000100.1_cds_WP_078130239.1_3106	37.248	545	535
WP_004435000.1	lcl|NZ_JQGW01000100.1_cds_WP_078130239.1_3106	37.248	545	535
WP_004434729.1	lcl|NZ_JQGW01000100.1_cds_WP_010578402.1_3107	66.792	265	265
WP_004434729.1	lcl|NZ_JQGW01000054.1_cds_WP_078129500.1_2132	41.152	243	265
WP_004434524.1	lcl|NZ_JQGW01000100.1_cds_WP_078130240.1_3108	86.452	310	310
WP_004434524.1	lcl|NZ_JQGW01000138.1_cds_WP_078130527.1_3471	38.284	303	310
WP_004434524.1	lcl|NZ_JQGW01000094.1_cds_WP_078130181.1_3028	26.710	307	310
WP_004434524.1	lcl|NZ_JQGW01000018.1_cds_WP_078128434.1_790	28.571	133	310
WP_004434524.1	lcl|NZ_JQGW01000100.1_cds_WP_078130240.1_3108	86.452	310	310
WP_004434524.1	lcl|NZ_JQGW01000138.1_cds_WP_078130527.1_3471	38.284	303	310
WP_004434524.1	lcl|NZ_JQGW01000094.1_cds_WP_078130181.1_3028	26.710	307	310
WP_004434524.1	lcl|NZ_JQGW01000018.1_cds_WP_078128434.1_790	28.571	133	310
WP_004434516.1	lcl|NZ_JQGW01000100.1_cds_WP_078130241.1_3109	93.561	264	264
WP_004421278.1	lcl|NZ_JQGW01000100.1_cds_WP_010578400.1_3110	94.615	130	130
WP_004434893.1	lcl|NZ_JQGW01000100.1_cds_WP_078124244.1_3111	81.379	145	144
WP_004434893.1	lcl|NZ_JQGW01000029.1_cds_WP_004462309.1_1303	41.270	63	144
WP_004421361.1	lcl|NZ_JQGW01000100.1_cds_WP_020984860.1_3112	93.213	221	221
WP_004421361.1	lcl|NZ_JQGW01000038.1_cds_WP_078129090.1_1598	28.205	78	221
WP_004421361.1	lcl|NZ_JQGW01000035.1_cds_WP_078128971.1_1461	28.713	101	221
WP_004434567.1	lcl|NZ_JQGW01000046.1_cds_WP_078129297.1_1859	29.670	273	318
WP_004434567.1	lcl|NZ_JQGW01000015.1_cds_WP_010577078.1_627	29.858	211	318
WP_004434567.1	lcl|NZ_JQGW01000004.1_cds_WP_078128004.1_241	25.000	252	318
WP_004434567.1	lcl|NZ_JQGW01000018.1_cds_WP_078128466.1_833	30.233	215	318
WP_004434567.1	lcl|NZ_JQGW01000041.1_cds_WP_078129127.1_1643	29.412	170	318
WP_004434567.1	lcl|NZ_JQGW01000050.1_cds_WP_078129372.1_1960	32.609	92	318
WP_004434810.1	lcl|NZ_JQGW01000061.1_cds_WP_342351680.1_2269	27.660	94	242
WP_004434810.1	lcl|NZ_JQGW01000050.1_cds_WP_078129417.1_2010	31.624	117	242
WP_004434810.1	lcl|NZ_JQGW01000115.1_cds_WP_078130382.1_3294	23.214	112	242
WP_004434810.1	lcl|NZ_JQGW01000035.1_cds_WP_078128972.1_1462	25.882	85	242
WP_004434771.1	lcl|NZ_JQGW01000100.1_cds_WP_078130235.1_3100	29.573	328	333
WP_004434771.1	lcl|NZ_JQGW01000050.1_cds_WP_078129368.1_1956	25.513	341	333
WP_004434771.1	lcl|NZ_JQGW01000037.1_cds_WP_078129059.1_1562	25.220	341	333
WP_004434771.1	lcl|NZ_JQGW01000015.1_cds_WP_078128341.1_683	23.988	346	333
WP_004434771.1	lcl|NZ_JQGW01000050.1_cds_WP_078129421.1_2014	26.100	341	333
WP_004434771.1	lcl|NZ_JQGW01000041.1_cds_WP_010576694.1_1642	25.688	327	333
WP_004434771.1	lcl|NZ_JQGW01000042.1_cds_WP_078129206.1_1742	25.948	343	333
WP_004434771.1	lcl|NZ_JQGW01000083.1_cds_WP_078130001.1_2798	27.841	176	333
WP_004434771.1	lcl|NZ_JQGW01000015.1_cds_WP_039940969.1_686	30.769	156	333
WP_004434771.1	lcl|NZ_JQGW01000050.1_cds_WP_078129428.1_2022	25.652	230	333
WP_004434771.1	lcl|NZ_JQGW01000100.1_cds_WP_078130248.1_3103	28.837	215	333
WP_004434771.1	lcl|NZ_JQGW01000024.1_cds_WP_078128694.1_1115	26.042	192	333
WP_004434771.1	lcl|NZ_JQGW01000050.1_cds_WP_078129393.1_1985	25.749	167	333
WP_004434771.1	lcl|NZ_JQGW01000050.1_cds_WP_176087484.1_2020	29.630	216	333
WP_004434771.1	lcl|NZ_JQGW01000050.1_cds_WP_078129414.1_2007	27.411	197	333
WP_004434442.1	lcl|NZ_JQGW01000122.1_cds_JF87_RS20805_3346	44.595	74	87
WP_004434442.1	lcl|NZ_JQGW01000049.1_cds_JF87_RS20570_1923	55.556	36	87
WP_004434442.1	lcl|NZ_JQGW01000001.1_cds_JF87_RS20240_41	63.636	33	87
WP_061231972.1	lcl|NZ_JQGW01000122.1_cds_JF87_RS20805_3346	36.066	61	103
