WP_004421256.1	lcl|NZ_RQHO01000003.1_cds_WP_135663333.1_3534	62.162	74	106
WP_004421326.1	lcl|NZ_RQHO01000003.1_cds_WP_135663361.1_3535	84.516	310	314
WP_004421326.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	23.148	324	314
WP_004421326.1	lcl|NZ_RQHO01000002.1_cds_WP_135652128.1_3085	22.150	307	314
WP_004421326.1	lcl|NZ_RQHO01000002.1_cds_WP_135638522.1_3087	22.022	277	314
WP_004421326.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	25.939	293	314
WP_004421326.1	lcl|NZ_RQHO01000004.1_cds_WP_100715920.1_3401	23.529	170	314
WP_004421326.1	lcl|NZ_RQHO01000002.1_cds_WP_135662355.1_1477	23.100	329	314
WP_004421442.1	lcl|NZ_RQHO01000002.1_cds_WP_135663158.1_3106	40.136	147	185
WP_004421442.1	lcl|NZ_RQHO01000002.1_cds_WP_135591902.1_2695	34.884	129	185
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_135638522.1_3087	31.776	321	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_135652128.1_3085	30.492	305	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	29.936	314	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_135662355.1_1477	31.392	309	329
WP_004421375.1	lcl|NZ_RQHO01000004.1_cds_WP_100715920.1_3401	28.446	341	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	26.888	331	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_100721309.1_1297	27.900	319	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_135662078.1_941	29.487	312	329
WP_004421375.1	lcl|NZ_RQHO01000003.1_cds_WP_135663361.1_3535	27.044	318	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_100716204.1_1245	26.693	251	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_135663138.1_3094	22.097	267	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_135663142.1_3097	33.548	155	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_135662235.1_1253	24.164	269	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_135652127.1_3083	26.316	266	329
WP_004421375.1	lcl|NZ_RQHO01000004.1_cds_WP_208730464.1_3390	24.026	308	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_135591134.1_862	27.811	169	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_135663111.1_3050	25.461	271	329
WP_004421375.1	lcl|NZ_RQHO01000002.1_cds_WP_135661930.1_575	26.257	179	329
WP_004421408.1	lcl|NZ_RQHO01000002.1_cds_WP_135594689.1_3086	26.939	245	267
WP_004421408.1	lcl|NZ_RQHO01000002.1_cds_WP_135663140.1_3095	28.155	206	267
WP_004421408.1	lcl|NZ_RQHO01000002.1_cds_WP_100727872.1_2989	24.812	266	267
WP_004421408.1	lcl|NZ_RQHO01000002.1_cds_WP_135594434.1_1364	28.161	174	267
WP_004421408.1	lcl|NZ_RQHO01000002.1_cds_WP_135604079.1_3066	25.381	197	267
WP_004421408.1	lcl|NZ_RQHO01000004.1_cds_WP_100715921.1_3402	28.866	194	267
WP_004420971.1	lcl|NZ_RQHO01000002.1_cds_WP_100717124.1_2717	26.364	330	510
WP_004420971.1	lcl|NZ_RQHO01000002.1_cds_WP_135604374.1_2718	34.483	58	510
WP_004420971.1	lcl|NZ_RQHO01000002.1_cds_WP_100717124.1_2717	26.364	330	510
WP_004420971.1	lcl|NZ_RQHO01000002.1_cds_WP_135604374.1_2718	34.483	58	510
WP_004421253.1	lcl|NZ_RQHO01000002.1_cds_WP_135662355.1_1477	23.741	278	330
WP_004421253.1	lcl|NZ_RQHO01000002.1_cds_WP_100716204.1_1245	26.996	263	330
WP_004421253.1	lcl|NZ_RQHO01000002.1_cds_WP_135638522.1_3087	23.443	273	330
WP_004421253.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	29.197	274	330
WP_004421253.1	lcl|NZ_RQHO01000002.1_cds_WP_135662078.1_941	26.875	320	330
WP_004421253.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	24.845	322	330
WP_004421253.1	lcl|NZ_RQHO01000002.1_cds_WP_135652128.1_3085	24.621	264	330
WP_004421253.1	lcl|NZ_RQHO01000002.1_cds_WP_135662235.1_1253	22.394	259	330
WP_004421253.1	lcl|NZ_RQHO01000004.1_cds_WP_100715920.1_3401	23.102	303	330
WP_004421253.1	lcl|NZ_RQHO01000002.1_cds_WP_135591134.1_862	25.592	211	330
WP_004421253.1	lcl|NZ_RQHO01000002.1_cds_WP_135663138.1_3094	25.758	132	330
WP_004421253.1	lcl|NZ_RQHO01000002.1_cds_WP_135661930.1_575	28.289	152	330
WP_004421253.1	lcl|NZ_RQHO01000002.1_cds_WP_100721309.1_1297	27.333	150	330
WP_004434729.1	lcl|NZ_RQHO01000002.1_cds_WP_100715657.1_1742	38.735	253	265
WP_004434729.1	lcl|NZ_RQHO01000002.1_cds_WP_100717700.1_328	22.333	300	265
WP_004434524.1	lcl|NZ_RQHO01000002.1_cds_WP_135603758.1_668	36.913	298	310
WP_004434524.1	lcl|NZ_RQHO01000002.1_cds_WP_100717700.1_328	30.225	311	310
WP_004434524.1	lcl|NZ_RQHO01000002.1_cds_WP_100718541.1_2632	23.664	262	310
WP_004434524.1	lcl|NZ_RQHO01000002.1_cds_WP_135603758.1_668	36.913	298	310
WP_004434524.1	lcl|NZ_RQHO01000002.1_cds_WP_100717700.1_328	30.225	311	310
WP_004434524.1	lcl|NZ_RQHO01000002.1_cds_WP_100718541.1_2632	23.664	262	310
WP_004434893.1	lcl|NZ_RQHO01000002.1_cds_WP_100718959.1_303	35.780	109	144
WP_004434893.1	lcl|NZ_RQHO01000004.1_cds_WP_100726749.1_3333	34.545	55	144
WP_004421361.1	lcl|NZ_RQHO01000002.1_cds_WP_135604432.1_2616	32.000	100	221
WP_004421361.1	lcl|NZ_RQHO01000004.1_cds_WP_100727689.1_3285	29.293	99	221
WP_004421361.1	lcl|NZ_RQHO01000002.1_cds_WP_100715706.1_1688	26.190	84	221
WP_004434567.1	lcl|NZ_RQHO01000002.1_cds_WP_135663123.1_3056	31.439	264	318
WP_004434567.1	lcl|NZ_RQHO01000002.1_cds_WP_135592290.1_3063	31.401	207	318
WP_004434567.1	lcl|NZ_RQHO01000002.1_cds_WP_135592286.1_3061	25.249	301	318
WP_004434567.1	lcl|NZ_RQHO01000002.1_cds_WP_100727529.1_30	27.347	245	318
WP_004434810.1	lcl|NZ_RQHO01000002.1_cds_WP_135651845.1_2323	30.000	80	242
WP_004434810.1	lcl|NZ_RQHO01000004.1_cds_WP_135663509.1_3378	30.070	143	242
WP_004434810.1	lcl|NZ_RQHO01000002.1_cds_WP_135651975.1_2615	31.633	98	242
WP_004434810.1	lcl|NZ_RQHO01000002.1_cds_WP_100717109.1_2666	25.000	96	242
WP_004434771.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	24.128	344	333
WP_004434771.1	lcl|NZ_RQHO01000002.1_cds_WP_135638522.1_3087	25.872	344	333
WP_004434771.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	25.073	343	333
WP_004434771.1	lcl|NZ_RQHO01000002.1_cds_WP_135662355.1_1477	30.978	184	333
WP_004434771.1	lcl|NZ_RQHO01000004.1_cds_WP_100715920.1_3401	24.929	353	333
WP_004434771.1	lcl|NZ_RQHO01000002.1_cds_WP_135662078.1_941	27.586	232	333
WP_004434771.1	lcl|NZ_RQHO01000002.1_cds_WP_100721309.1_1297	31.410	156	333
WP_004434771.1	lcl|NZ_RQHO01000002.1_cds_WP_100716204.1_1245	29.293	198	333
