WP_004421256.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360260.1_2313	62.162	74	106
WP_004421326.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360372.1_2314	83.226	310	314
WP_004421326.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360263.1_2317	24.895	237	314
WP_004421326.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100725791.1_1808	23.148	324	314
WP_004421326.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135638554.1_2365	26.280	293	314
WP_004421326.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715920.1_3461	23.529	170	314
WP_004421326.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360278.1_2333	20.430	279	314
WP_004421326.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359989.1_1246	23.248	314	314
WP_004421442.1	lcl|NZ_JAMQPU010000007.1_cds_WP_135591902.1_3556	34.884	129	185
WP_004421375.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360263.1_2317	31.546	317	329
WP_004421375.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100725791.1_1808	29.936	314	329
WP_004421375.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359989.1_1246	31.392	309	329
WP_004421375.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715920.1_3461	28.446	341	329
WP_004421375.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135638554.1_2365	27.190	331	329
WP_004421375.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360024.1_1424	27.586	319	329
WP_004421375.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360115.1_1781	29.808	312	329
WP_004421375.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360278.1_2333	25.692	253	329
WP_004421375.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360372.1_2314	27.044	318	329
WP_004421375.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135688711.1_1476	27.490	251	329
WP_004421375.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360294.1_2349	29.084	251	329
WP_004421375.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360034.1_1468	24.164	269	329
WP_004421375.1	lcl|NZ_JAMQPU010000006.1_cds_WP_208730464.1_3472	24.026	308	329
WP_004421375.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265355922.1_1860	27.811	169	329
WP_004421375.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360318.1_2382	25.182	274	329
WP_004421375.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135661930.1_2151	26.257	179	329
WP_004421408.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360268.1_2322	26.160	237	267
WP_004421408.1	lcl|NZ_JAMQPU010000003.1_cds_WP_100727872.1_2443	24.812	266	267
WP_004421408.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135675432.1_1358	28.161	174	267
WP_004421408.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135604079.1_2366	25.381	197	267
WP_004421408.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715921.1_3460	28.866	194	267
WP_004420971.1	lcl|NZ_JAMQPU010000007.1_cds_WP_100717124.1_3578	26.364	330	510
WP_004420971.1	lcl|NZ_JAMQPU010000007.1_cds_WP_135604374.1_3579	34.483	58	510
WP_004420971.1	lcl|NZ_JAMQPU010000007.1_cds_WP_100717124.1_3578	26.364	330	510
WP_004420971.1	lcl|NZ_JAMQPU010000007.1_cds_WP_135604374.1_3579	34.483	58	510
WP_004421253.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360263.1_2317	27.574	272	330
WP_004421253.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135688711.1_1476	27.376	263	330
WP_004421253.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359989.1_1246	23.741	278	330
WP_004421253.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100725791.1_1808	29.197	274	330
WP_004421253.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360115.1_1781	26.875	320	330
WP_004421253.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135638554.1_2365	24.534	322	330
WP_004421253.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360034.1_1468	23.485	264	330
WP_004421253.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360278.1_2333	25.926	216	330
WP_004421253.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715920.1_3461	23.102	303	330
WP_004421253.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265355922.1_1860	25.592	211	330
WP_004421253.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135661930.1_2151	28.289	152	330
